wavelength,intensity
198.24,5.996e-32
198.25,1.021e-28
198.27,4.627e-28
198.28,9.815e-28
198.3,4.3339999999999996e-27
198.32,2.249e-26
198.33,4.6790000000000006e-26
198.35,2e-25
198.37,8.407000000000001e-25
198.38,1.713e-24
198.4,7.025e-24
198.42,2.833e-23
198.43,5.656e-23
198.45,2.2249999999999998e-22
198.47,8.614e-22
198.48,1.684e-21
198.5,6.361e-21
198.52,2.363e-20
198.53,4.526e-20
198.55,1.641e-19
198.57,5.85e-19
198.58,1.098e-18
198.6,3.82e-18
198.61,7.082e-18
198.63,2.405e-17
198.65,8.032e-17
198.66,1.459e-16
198.68,4.756e-16
198.7,1.525e-15
198.71,2.715e-15
198.73,8.498e-15
198.75,2.617e-14
198.76,4.565e-14
198.78,1.372e-13
198.8,4.057e-13
198.81,6.934e-13
198.83,2.001e-12
198.85,5.683e-12
198.86,9.518e-12
198.88,2.638e-11
198.9,7.194e-11
198.91,1.181e-10
198.93,3.143e-10
198.95,8.231e-10
198.96,1.324e-09
198.98,3.384e-09
198.99,5.377e-09
199.01,1.341e-08
199.03,3.292e-08
199.04,5.126e-08
199.06,1.228e-07
199.08,2.894e-07
199.09,4.415e-07
199.11,1.015e-06
199.13,2.298e-06
199.14,3.435e-06
199.16,7.585e-06
199.18,1.648e-05
199.19,2.413e-05
199.21,5.116e-05
199.23,0.0001067
199.24,0.0001531
199.26,0.0003115
199.28,0.0006234
199.29,0.0008765
199.31,0.001712
199.33,0.003288
199.34,0.004528
199.36,0.008486
199.37,0.01154
199.39,0.0211
199.41,0.03794
199.42,0.05056
199.44,0.08868
199.46,0.153
199.47,0.1997
199.49,0.3359
199.51,0.5559
199.52,0.7107
199.54,1.147
199.56,1.821
199.57,2.279
199.59,3.528
199.61,5.371
199.62,6.586
199.64,9.777
199.66,14.27
199.67,17.14
199.69,24.4
199.71,34.15
199.72,40.15
199.74,54.81
199.75,63.64
199.77,84.7
199.79,110.9
199.8,126.0
199.82,160.8
199.84,201.8
199.85,224.6
199.87,274.8
199.89,330.6
199.9,360.3
199.92,422.6
199.94,487.3
199.95,520.0
199.97,584.7
199.99,646.4
200.0,675.3
200.02,727.9
200.04,771.4
200.05,789.1
200.07,815.3
200.08,823.6
200.1,829.7
200.12,822.0
200.13,813.1
200.15,785.6
200.17,746.5
200.18,723.2
200.2,670.5
200.22,611.7
200.23,580.8
200.25,517.4
200.27,454.1
200.28,423.0
200.3,363.5
200.32,308.4
200.33,282.9
200.35,236.5
200.37,196.6
200.38,179.2
200.4,149.2
200.42,125.7
200.43,116.3
200.45,101.7
200.46,96.51
200.48,89.91
200.5,88.07
200.51,88.81
200.53,93.36
200.55,101.7
200.56,107.2
200.58,120.7
200.6,137.0
200.61,146.2
200.63,166.2
200.65,188.0
200.66,199.4
200.68,222.8
200.7,246.6
200.71,258.5
200.73,281.9
200.75,304.3
200.76,315.1
200.78,335.8
200.8,355.2
200.81,364.4
200.83,382.2
200.84,390.9
200.86,408.1
200.88,425.5
200.89,434.5
200.91,453.3
200.93,473.4
200.94,484.0
200.96,506.3
200.98,529.7
200.99,541.7
201.01,565.6
201.03,588.5
201.04,599.3
201.06,618.6
201.08,634.1
201.09,640.1
201.11,647.8
201.13,649.4
201.14,647.8
201.16,639.9
201.18,625.9
201.19,616.9
201.21,595.2
201.22,583.0
201.24,556.3
201.26,528.1
201.27,513.9
201.29,486.2
201.31,460.4
201.32,448.7
201.34,428.2
201.36,412.1
201.37,405.9
201.39,397.4
201.41,394.2
201.42,394.4
201.44,398.6
201.46,407.1
201.47,412.8
201.49,426.6
201.51,442.9
201.52,451.8
201.54,470.6
201.55,480.3
201.57,499.8
201.59,519.2
201.6,528.7
201.62,547.2
201.64,564.7
201.65,573.2
201.67,589.6
201.69,605.4
201.7,613.2
201.72,628.6
201.74,644.1
201.75,651.9
201.77,667.7
201.79,683.6
201.8,691.5
201.82,707.1
201.84,722.0
201.85,729.0
201.87,741.7
201.89,752.0
201.9,756.1
201.92,761.7
201.93,763.1
201.95,762.7
201.97,757.9
201.98,753.7
202.0,742.0
202.02,725.6
202.03,715.7
202.05,693.0
202.07,666.4
202.08,651.9
202.1,620.6
202.12,587.1
202.13,569.7
202.15,534.2
202.17,498.3
202.18,480.6
202.2,446.1
202.22,413.8
202.23,398.8
202.25,371.7
202.27,349.4
202.28,340.4
202.3,327.1
202.31,323.1
202.33,320.6
202.35,325.8
202.36,331.4
202.38,348.4
202.4,372.7
202.41,387.4
202.43,421.1
202.45,459.4
202.46,479.7
202.48,521.6
202.5,563.4
202.51,583.5
202.53,621.1
202.55,653.2
202.56,666.7
202.58,687.5
202.6,699.2
202.61,701.4
202.63,698.3
202.65,685.4
202.66,675.5
202.68,649.2
202.69,633.1
202.71,596.4
202.73,554.8
202.74,532.7
202.76,487.3
202.78,441.6
202.79,419.1
202.81,375.7
202.83,335.5
202.84,316.9
202.86,283.0
202.88,253.9
202.89,241.3
202.91,219.9
202.93,203.5
202.94,197.2
202.96,188.2
202.98,183.9
202.99,183.4
203.01,185.9
203.02,188.8
203.04,197.8
203.06,210.9
203.07,218.9
203.09,237.6
203.11,259.7
203.12,271.8
203.14,297.7
203.16,325.1
203.17,339.1
203.19,367.0
203.21,393.7
203.22,406.3
203.24,429.2
203.26,448.2
203.27,455.9
203.29,467.6
203.31,473.7
203.32,474.7
203.34,472.5
203.36,465.3
203.37,460.0
203.39,446.8
203.4,439.0
203.42,422.2
203.44,404.4
203.45,395.6
203.47,378.9
203.49,364.1
203.5,357.6
203.52,347.1
203.54,339.7
203.55,337.3
203.57,334.8
203.59,335.1
203.6,336.0
203.62,339.3
203.64,343.6
203.65,345.9
203.67,350.6
203.69,354.8
203.7,356.6
203.72,359.6
203.74,362.0
203.75,363.0
203.77,365.1
203.78,366.4
203.8,370.1
203.82,376.1
203.83,380.3
203.85,391.6
203.87,407.6
203.88,417.6
203.9,441.8
203.92,471.5
203.93,488.4
203.95,525.6
203.97,566.5
203.98,587.9
204.0,631.4
204.02,674.0
204.03,694.4
204.05,731.8
204.07,763.0
204.08,775.7
204.1,794.2
204.12,802.5
204.13,802.7
204.15,794.8
204.16,786.8
204.18,763.0
204.2,730.0
204.21,710.4
204.23,666.3
204.25,617.1
204.26,591.2
204.28,538.1
204.3,484.8
204.31,458.6
204.33,407.8
204.35,360.2
204.36,337.9
204.38,296.3
204.4,259.2
204.41,242.3
204.43,211.7
204.45,185.2
204.46,173.3
204.48,152.0
204.49,142.5
204.51,125.5
204.53,110.8
204.54,104.3
204.56,92.66
204.58,82.8
204.59,78.49
204.61,71.08
204.63,65.24
204.64,62.91
204.66,59.42
204.68,57.52
204.69,57.18
204.71,57.72
204.73,59.94
204.74,61.69
204.76,66.54
204.78,73.24
204.79,77.33
204.81,87.05
204.83,98.98
204.84,105.8
204.86,121.4
204.87,130.1
204.89,149.7
204.91,172.0
204.92,184.2
204.94,210.5
204.96,239.2
204.97,254.4
204.99,285.9
205.01,318.3
205.02,334.7
205.04,366.8
205.06,397.5
205.07,411.8
205.09,438.0
205.11,459.8
205.12,468.8
205.14,482.4
205.16,489.9
205.17,491.3
205.19,489.3
205.21,481.5
205.22,475.7
205.24,460.6
205.25,451.7
205.27,432.2
205.29,411.6
205.3,401.3
205.32,382.1
205.34,365.7
205.35,359.0
205.37,349.5
205.39,346.0
205.4,346.7
205.42,353.6
205.44,368.1
205.45,378.3
205.47,404.8
205.49,439.5
205.5,460.0
205.52,507.3
205.54,563.1
205.55,594.3
205.57,663.4
205.59,741.5
205.6,784.0
