wavelength,intensity
198.66,3.554e-18
198.68,1.19e-17
198.69,2.166e-17
198.7,3.923e-17
198.71,7.078e-17
198.73,2.275e-16
198.74,4.055e-16
198.75,7.196e-16
198.76,1.272e-15
198.78,3.923e-15
198.79,6.849e-15
198.8,1.191e-14
198.81,2.061e-14
198.83,6.101e-14
198.84,1.043e-13
198.85,1.776e-13
198.86,3.012e-13
198.87,5.087e-13
198.89,1.433e-12
198.9,2.39e-12
198.91,3.969e-12
198.92,6.564e-12
198.94,1.773e-11
198.95,2.897e-11
198.96,4.712e-11
198.97,7.633e-11
198.99,1.978e-10
199.0,3.164e-10
199.01,5.04e-10
199.02,7.996e-10
199.04,1.987e-09
199.05,3.113e-09
199.06,4.856e-09
199.07,7.544e-09
199.09,1.798e-08
199.1,2.758e-08
199.11,4.213e-08
199.12,6.408e-08
199.14,1.464e-07
199.15,2.199e-07
199.16,3.29e-07
199.17,4.9e-07
199.19,1.073e-06
199.2,1.579e-06
199.21,2.312e-06
199.22,3.372e-06
199.24,7.082e-06
199.25,1.02e-05
199.26,1.462e-05
199.27,2.088e-05
199.28,2.969e-05
199.3,5.926e-05
199.31,8.319e-05
199.32,0.0001163
199.33,0.0001619
199.35,0.0003097
199.36,0.0004257
199.37,0.0005826
199.38,0.000794
199.4,0.001456
199.41,0.001959
199.42,0.002625
199.43,0.003502
199.45,0.006154
199.46,0.008106
199.47,0.01063
199.48,0.01389
199.5,0.02339
199.51,0.03016
199.52,0.03872
199.53,0.04951
199.55,0.0799
199.56,0.1009
199.57,0.1268
199.58,0.1587
199.6,0.2454
199.61,0.3032
199.62,0.373
199.63,0.457
199.64,0.5575
199.66,0.8192
199.67,0.9866
199.68,1.183
199.69,1.413
199.71,1.989
199.72,2.345
199.73,2.753
199.74,3.218
199.76,4.341
199.77,5.01
199.78,5.756
199.79,6.586
199.81,8.513
199.82,9.616
199.83,10.82
199.84,12.11
199.86,15.0
199.87,16.59
199.88,18.26
199.89,20.02
199.91,23.75
199.92,25.71
199.93,27.7
199.94,29.73
199.96,33.79
199.97,35.8
199.98,37.76
199.99,39.66
200.0,41.48
200.02,44.8
200.03,46.26
200.04,47.56
200.05,48.69
200.07,50.38
200.08,50.93
200.09,51.26
200.1,51.37
200.12,50.95
200.13,50.42
200.14,49.68
200.15,48.76
200.17,46.36
200.18,44.93
200.19,43.36
200.2,41.68
200.22,38.04
200.23,36.12
200.24,34.17
200.25,32.2
200.27,28.27
200.28,26.34
200.29,24.46
200.3,22.65
200.32,19.23
200.33,17.65
200.34,16.17
200.35,14.78
200.36,13.5
200.38,11.25
200.39,10.28
200.4,9.408
200.41,8.641
200.43,7.4
200.44,6.92
200.45,6.529
200.46,6.223
200.48,5.857
200.49,5.789
200.5,5.794
200.51,5.87
200.53,6.221
200.54,6.492
200.55,6.823
200.56,7.211
200.58,8.152
200.59,8.698
200.6,9.29
200.61,9.926
200.63,11.31
200.64,12.05
200.65,12.82
200.66,13.61
200.68,15.24
200.69,16.06
200.7,16.89
200.71,17.71
200.72,18.52
200.74,20.1
200.75,20.86
200.76,21.59
200.77,22.3
200.79,23.64
200.8,24.27
200.81,24.87
200.82,25.45
200.84,26.56
200.85,27.09
200.86,27.61
200.87,28.13
200.89,29.17
200.9,29.71
200.91,30.26
200.92,30.83
200.94,32.02
200.95,32.65
200.96,33.3
200.97,33.97
200.99,35.34
201.0,36.03
201.01,36.72
201.02,37.4
201.04,38.69
201.05,39.28
201.06,39.82
201.07,40.3
201.08,40.72
201.1,41.33
201.11,41.51
201.12,41.59
201.13,41.58
201.15,41.27
201.16,40.97
201.17,40.57
201.18,40.09
201.2,38.9
201.21,38.2
201.22,37.45
201.23,36.66
201.25,34.98
201.26,34.12
201.27,33.26
201.28,32.42
201.3,30.82
201.31,30.08
201.32,29.39
201.33,28.77
201.35,27.73
201.36,27.33
201.37,27.0
201.38,26.76
201.4,26.53
201.41,26.53
201.42,26.62
201.43,26.78
201.45,27.32
201.46,27.69
201.47,28.11
201.48,28.59
201.49,29.11
201.51,30.25
201.52,30.87
201.53,31.5
201.54,32.15
201.56,33.46
201.57,34.11
201.58,34.76
201.59,35.4
201.61,36.64
201.62,37.25
201.63,37.83
201.64,38.41
201.66,39.52
201.67,40.06
201.68,40.59
201.69,41.12
201.71,42.18
201.72,42.71
201.73,43.25
201.74,43.8
201.76,44.92
201.77,45.49
201.78,46.07
201.79,46.66
201.81,47.84
201.82,48.43
201.83,49.01
201.84,49.57
201.85,50.12
201.87,51.12
201.88,51.57
201.89,51.98
201.9,52.33
201.92,52.86
201.93,53.03
201.94,53.13
201.95,53.16
201.97,52.99
201.98,52.78
201.99,52.5
202.0,52.15
202.02,51.22
202.03,50.66
202.04,50.05
202.05,49.38
202.07,47.95
202.08,47.21
202.09,46.47
202.1,45.75
202.12,44.47
202.13,43.95
202.14,43.57
202.15,43.34
202.17,43.54
202.18,44.07
202.19,44.95
202.2,46.24
202.21,48.03
202.23,53.35
202.24,57.06
202.25,61.59
202.26,67.04
202.28,81.08
202.29,89.89
202.3,100.0
202.31,111.6
202.33,139.5
202.34,156.0
202.35,174.2
202.36,194.4
202.38,240.5
202.39,266.4
202.4,294.3
202.41,324.1
202.43,389.0
202.44,424.0
202.45,460.3
202.46,497.8
202.48,575.6
202.49,615.3
202.5,655.0
202.51,694.6
202.53,771.5
202.54,808.1
202.55,843.1
202.56,875.9
202.57,906.2
202.59,958.2
202.6,979.2
202.61,996.5
202.62,1010.0
202.64,1025.0
202.65,1026.0
202.66,1022.0
202.67,1015.0
202.69,987.9
202.7,968.6
202.71,945.8
202.72,919.7
202.74,858.9
202.75,824.9
202.76,789.1
202.77,751.7
202.79,673.8
202.8,634.0
202.81,594.2
202.82,554.6
202.84,477.4
202.85,440.4
202.86,404.6
202.87,370.2
202.89,306.6
202.9,277.4
202.91,250.2
202.92,224.8
202.93,201.3
202.95,160.1
202.96,142.1
202.97,125.9
202.98,111.4
203.0,86.88
203.01,76.72
203.02,67.83
203.03,60.11
203.05,47.77
203.06,42.96
203.07,38.95
203.08,35.64
203.1,30.84
203.11,29.21
203.12,28.01
203.13,27.17
203.15,26.4
203.16,26.37
203.17,26.52
203.18,26.82
203.2,27.72
203.21,28.26
203.22,28.84
203.23,29.41
203.25,30.51
203.26,31.0
203.27,31.43
203.28,31.79
203.29,32.07
203.31,32.36
203.32,32.37
203.33,32.29
203.34,32.12
203.36,31.52
203.37,31.11
203.38,30.62
203.39,30.08
203.41,28.85
203.42,28.19
203.43,27.51
203.44,26.83
203.46,25.48
203.47,24.84
203.48,24.23
203.49,23.65
203.51,22.65
203.52,22.23
203.53,21.86
203.54,21.56
203.56,21.12
203.57,20.98
203.58,20.9
203.59,20.86
203.61,20.91
203.62,20.98
203.63,21.08
203.64,21.19
203.66,21.47
203.67,21.61
203.68,21.75
203.69,21.9
203.7,22.03
203.72,22.29
203.73,22.41
203.74,22.53
203.75,22.66
203.77,22.94
203.78,23.11
203.79,23.3
203.8,23.54
203.82,24.14
203.83,24.54
203.84,25.0
203.85,25.54
203.87,26.88
203.88,27.69
203.89,28.6
203.9,29.6
203.92,31.9
203.93,33.18
203.94,34.55
203.95,35.99
203.97,39.05
203.98,40.63
203.99,42.24
204.0,43.84
204.02,46.98
204.03,48.47
204.04,49.88
204.05,51.2
204.06,52.4
204.08,54.39
204.09,55.15
204.1,55.73
204.11,56.13
204.13,56.35
204.14,56.16
204.15,55.77
204.16,55.19
204.18,53.46
204.19,52.34
204.2,51.07
204.21,49.65
204.23,46.45
204.24,44.7
204.25,42.88
204.26,41.01
204.28,37.16
204.29,35.22
204.3,33.3
204.31,31.4
204.33,27.72
204.34,25.96
204.35,24.28
204.36,22.66
204.38,19.67
204.39,18.29
204.4,17.0
204.41,15.79
204.42,14.66
204.44,12.64
204.45,11.74
204.46,10.9
204.47,10.13
204.49,8.771
204.5,8.169
204.51,7.615
204.52,7.107
204.54,6.21
204.55,5.817
204.56,5.458
204.57,5.13
204.59,4.564
204.6,4.324
204.61,4.11
204.62,3.923
204.64,3.627
204.65,3.518
204.66,3.434
204.67,3.376
204.69,3.338
204.7,3.358
204.71,3.406
204.72,3.48
204.74,3.713
204.75,3.873
204.76,4.063
204.77,4.285
204.78,4.539
204.8,5.149
204.81,5.509
204.82,5.908
204.83,6.346
204.85,7.352
204.86,7.921
204.87,8.538
204.88,9.203
204.9,10.68
204.91,11.49
204.92,12.36
204.93,13.27
204.95,15.23
204.96,16.27
204.97,17.35
204.98,18.46
205.0,20.75
205.01,21.91
205.02,23.07
205.03,24.23
205.05,26.48
205.06,27.56
205.07,28.59
