wavelength,intensity
198.55,3.7449999999999996e-41
198.56,2.3240000000000003e-34
198.58,1.6449999999999998e-33
198.6,1.796e-32
198.61,4.703e-32
198.63,3.883e-31
198.65,2.579e-30
198.66,6.583e-30
198.68,4.209e-29
198.7,2.6230000000000002e-28
198.71,6.485e-28
198.73,3.8889999999999996e-27
198.75,2.2740000000000003e-26
198.76,5.447e-26
198.78,3.066e-25
198.79,7.205000000000001e-25
198.81,3.904e-24
198.83,2.062e-23
198.84,4.695e-23
198.86,2.3879999999999997e-22
198.88,1.184e-21
198.89,2.612e-21
198.91,1.2470000000000001e-20
198.93,5.802000000000001e-20
198.94,1.24e-19
198.96,5.556e-19
198.98,2.427e-18
198.99,5.025e-18
199.01,2.113e-17
199.03,8.666e-17
199.04,1.738e-16
199.06,6.86e-16
199.08,2.64e-15
199.09,5.129e-15
199.11,1.9e-14
199.12,3.621e-14
199.14,1.291e-13
199.16,4.486e-13
199.17,8.283e-13
199.19,2.77e-12
199.21,9.029e-12
199.22,1.614e-11
199.24,5.064e-11
199.26,1.548e-10
199.27,2.68e-10
199.29,7.883e-10
199.31,2.259e-09
199.32,3.788e-09
199.34,1.044e-08
199.36,2.805e-08
199.37,4.553e-08
199.39,1.177e-07
199.41,2.962e-07
199.42,4.654e-07
199.44,1.127e-06
199.46,2.658e-06
199.47,4.042e-06
199.49,9.168e-06
199.5,1.367e-05
199.52,2.982e-05
199.54,6.334e-05
199.55,9.142e-05
199.57,0.0001867
199.59,0.0003714
199.6,0.0005187
199.62,0.000992
199.64,0.001848
199.65,0.002497
199.67,0.00447
199.69,0.007795
199.7,0.01019
199.72,0.01708
199.74,0.02788
199.75,0.03527
199.77,0.05532
199.79,0.0845
199.8,0.1034
199.82,0.1518
199.84,0.217
199.85,0.2569
199.87,0.3529
199.88,0.4096
199.9,0.5406
199.92,0.695
199.93,0.7801
199.95,0.9636
199.97,1.159
199.98,1.258
200.0,1.454
200.02,1.636
200.03,1.718
200.05,1.858
200.07,1.956
200.08,1.987
200.1,2.01
200.12,1.98
200.13,1.946
200.15,1.842
200.17,1.699
200.18,1.615
200.2,1.432
200.22,1.238
200.23,1.141
200.25,0.9503
200.26,0.8599
200.28,0.6929
200.3,0.5477
200.31,0.4842
200.33,0.3753
200.35,0.2897
200.36,0.2549
200.38,0.1996
200.4,0.1604
200.41,0.1458
200.43,0.1247
200.45,0.1125
200.46,0.1091
200.48,0.107
200.5,0.1107
200.51,0.1148
200.53,0.1278
200.55,0.1482
200.56,0.1616
200.58,0.1953
200.59,0.216
200.61,0.2653
200.63,0.3254
200.64,0.3594
200.66,0.4341
200.68,0.516
200.69,0.5587
200.71,0.6449
200.73,0.7289
200.74,0.7685
200.76,0.8407
200.78,0.9001
200.79,0.9243
200.81,0.9609
200.83,0.982
200.84,0.9874
200.86,0.9901
200.88,0.9863
200.89,0.9837
200.91,0.981
200.93,0.9866
200.94,0.994
200.96,1.02
200.97,1.04
200.99,1.09
201.01,1.155
201.02,1.192
201.04,1.268
201.06,1.344
201.07,1.379
201.09,1.437
201.11,1.476
201.12,1.487
201.14,1.488
201.16,1.461
201.17,1.439
201.19,1.377
201.21,1.297
201.22,1.253
201.24,1.16
201.26,1.066
201.27,1.022
201.29,0.9398
201.31,0.8712
201.32,0.8429
201.34,0.7993
201.35,0.7842
201.37,0.7673
201.39,0.7679
201.4,0.7744
201.42,0.7991
201.44,0.8382
201.45,0.8625
201.47,0.9194
201.49,0.9851
201.5,1.02
201.52,1.093
201.54,1.166
201.55,1.202
201.57,1.268
201.59,1.326
201.6,1.351
201.62,1.392
201.64,1.422
201.65,1.434
201.67,1.45
201.69,1.463
201.7,1.468
201.72,1.482
201.73,1.491
201.75,1.516
201.77,1.553
201.78,1.576
201.8,1.63
201.82,1.695
201.83,1.731
201.85,1.804
201.87,1.877
201.88,1.911
201.9,1.973
201.92,2.02
201.93,2.038
201.95,2.059
201.97,2.062
201.98,2.056
202.0,2.032
202.02,1.993
202.03,1.969
202.05,1.912
202.06,1.881
202.08,1.816
202.1,1.752
202.11,1.723
202.13,1.684
202.15,1.689
202.16,1.721
202.18,1.883
202.2,2.257
202.21,2.567
