wavelength,intensity
198.59,6.989e-38
198.6,1.571e-33
198.62,1.256e-32
198.63,3.5430000000000004e-32
198.65,2.71e-31
198.67,2.247e-30
198.68,6.092e-30
198.7,4.382e-29
198.72,3.064e-28
198.73,8.018e-28
198.75,5.376e-27
198.77,3.5050000000000004e-26
198.78,8.855000000000001e-26
198.8,5.537e-25
198.82,3.367e-24
198.83,8.218e-24
198.85,4.7949999999999996e-23
198.87,2.7219999999999997e-22
198.88,6.418999999999999e-22
198.9,3.497e-21
198.92,1.8540000000000003e-20
198.93,4.2260000000000005e-20
198.95,2.151e-19
198.97,1.066e-18
198.98,2.348e-18
199.0,1.117e-17
199.01,2.413e-17
199.03,1.103e-16
199.05,4.907e-16
199.06,1.025e-15
199.08,4.38e-15
199.1,1.823e-14
199.11,3.682e-14
199.13,1.472e-13
199.15,5.731e-13
199.16,1.119e-12
199.18,4.186e-12
199.2,1.524e-11
199.21,2.879e-11
199.23,1.007e-10
199.25,3.426e-10
199.26,6.256e-10
199.28,2.045e-09
199.3,6.502e-09
199.31,1.148e-08
199.33,3.504e-08
199.35,1.041e-07
199.36,1.775e-07
199.38,5.059e-07
199.39,8.453e-07
199.41,2.311e-06
199.43,6.145e-06
199.44,9.916e-06
199.46,2.528e-05
199.48,6.269e-05
199.49,9.767e-05
199.51,0.0002322
199.53,0.0005364
199.54,0.0008068
199.56,0.001787
199.58,0.003846
199.59,0.005582
199.61,0.01151
199.63,0.02307
199.64,0.03231
199.66,0.06203
199.68,0.1157
199.69,0.1564
199.71,0.2794
199.72,0.3694
199.74,0.6321
199.76,1.051
199.77,1.34
199.79,2.133
199.81,3.299
199.82,4.057
199.84,6.007
199.86,8.639
199.87,10.25
199.89,14.11
199.91,18.87
199.92,21.59
199.94,27.64
199.96,34.37
199.97,37.91
199.99,45.13
200.01,52.19
200.02,55.51
200.04,61.44
200.06,66.05
200.07,67.73
200.09,69.7
200.1,69.94
200.12,68.9
200.14,65.93
200.15,63.8
200.17,58.46
200.19,52.05
200.2,48.59
200.22,41.47
200.24,34.43
200.25,31.06
200.27,24.81
200.29,19.37
200.3,16.98
200.32,12.91
200.34,9.729
200.35,8.446
200.37,6.42
200.39,5.001
200.4,4.476
200.42,3.72
200.44,3.265
200.45,3.125
200.47,2.984
200.48,2.974
200.5,3.069
200.52,3.328
200.53,3.527
200.55,4.089
200.57,4.911
200.58,5.434
200.6,6.727
200.62,8.372
200.63,9.327
200.65,11.49
200.67,13.93
200.68,15.24
200.7,17.93
200.72,20.63
200.73,21.93
200.75,24.34
200.77,26.37
200.78,27.21
200.8,28.5
200.82,29.26
200.83,29.45
200.85,29.53
200.86,29.45
200.88,29.2
200.9,29.02
200.91,29.02
200.93,29.36
200.95,30.28
200.96,31.0
200.98,32.96
201.0,35.58
201.01,37.09
201.03,40.37
201.05,43.74
201.06,45.36
201.08,48.25
201.1,50.41
201.11,51.14
201.13,51.79
201.15,51.29
201.16,50.62
201.18,48.52
201.19,47.14
201.21,43.87
201.23,40.18
201.24,38.27
201.26,34.51
201.28,31.03
201.29,29.45
201.31,26.72
201.33,24.62
201.34,23.81
201.36,22.68
201.38,22.17
201.39,22.14
201.41,22.48
201.43,23.31
201.44,23.9
201.46,25.39
201.48,27.22
201.49,28.25
201.51,30.45
201.53,32.75
201.54,33.9
201.56,36.12
201.57,37.16
201.59,39.01
201.61,40.5
201.62,41.1
201.64,41.99
201.66,42.54
201.67,42.72
201.69,42.95
201.71,43.16
201.72,43.31
