wavelength,intensity
198.75,4.172e-35
198.76,1.303e-34
198.78,1.2369999999999999e-33
198.79,3.762e-33
198.81,3.3840000000000004e-32
198.83,2.8360000000000002e-30
198.84,8.787e-30
198.86,8.221e-29
198.88,7.431e-28
198.89,2.205e-27
198.91,1.8920000000000002e-26
198.93,1.5680000000000002e-25
198.94,4.457e-25
198.96,3.505e-24
198.98,2.661e-23
198.99,7.236e-23
199.01,5.211e-22
199.03,3.622e-21
199.04,9.424e-21
199.06,6.211000000000001e-20
199.08,3.951e-19
199.09,9.833e-19
199.11,5.929e-18
199.12,1.437e-17
199.14,8.211e-17
199.16,4.529e-16
199.17,1.049e-15
199.19,5.485e-15
199.21,2.766e-14
199.22,6.129e-14
199.24,2.929e-13
199.26,1.351e-12
199.27,2.862e-12
199.29,1.25e-11
199.31,5.27e-11
199.32,1.068e-10
199.34,4.264e-10
199.36,1.643e-09
199.37,3.182e-09
199.39,1.162e-08
199.41,4.093e-08
199.42,7.578e-08
199.44,2.529e-07
199.46,8.142e-07
199.47,1.441e-06
199.49,4.397e-06
199.5,7.577e-06
199.52,2.19e-05
199.54,6.106e-05
199.55,0.0001006
199.57,0.0002657
199.59,0.0006771
199.6,0.001066
199.62,0.002575
199.64,0.005998
199.65,0.009031
199.67,0.01993
199.69,0.04243
199.7,0.06108
199.72,0.1232
199.74,0.2397
199.75,0.3299
199.77,0.6082
199.79,1.082
199.8,1.423
199.82,2.398
199.84,3.897
199.85,4.902
199.87,7.549
199.88,9.242
199.9,13.49
199.92,18.98
199.93,22.22
199.95,29.63
199.97,38.12
199.98,42.65
200.0,51.99
200.02,61.13
200.03,65.4
200.05,72.86
200.07,78.31
200.08,80.1
200.1,81.57
200.12,80.14
200.13,78.37
200.15,72.97
200.17,65.56
200.18,61.32
200.2,52.25
200.22,43.0
200.23,38.52
200.25,30.16
200.26,26.37
200.28,19.76
200.3,14.48
200.31,12.34
200.33,8.949
200.35,6.61
200.36,5.768
200.38,4.601
200.4,3.953
200.41,3.767
200.43,3.579
200.45,3.545
200.46,3.561
200.48,3.632
200.5,3.744
200.51,3.821
200.53,4.041
200.55,4.4
200.56,4.655
200.58,5.369
200.59,5.849
200.61,7.098
200.63,8.78
200.64,9.79
200.66,12.14
200.68,14.87
200.69,16.34
200.71,19.39
200.73,22.42
200.74,23.86
200.76,26.42
200.78,28.41
200.79,29.13
200.81,30.01
200.83,30.11
200.84,29.9
