wavelength,intensity
198.53,6.290000000000001e-31
198.55,4.3030000000000004e-30
198.56,1.1139999999999999e-29
198.58,7.327e-29
198.6,4.804e-28
198.61,1.206e-27
198.63,7.45e-27
198.65,4.487e-26
198.66,1.0910000000000001e-25
198.68,6.3220000000000005e-25
198.7,3.572e-24
198.71,8.41e-24
198.73,4.573e-23
198.75,2.4239999999999997e-22
198.76,5.527999999999999e-22
198.78,2.821e-21
198.79,6.311e-21
198.81,3.099e-20
198.83,1.484e-19
198.84,3.217e-19
198.86,1.483e-18
198.88,6.665e-18
198.89,1.4e-17
198.91,6.057e-17
198.93,2.556e-16
198.94,5.201e-16
198.96,2.114e-15
198.98,8.377e-15
198.99,1.652e-14
199.01,6.307e-14
199.03,2.348e-13
199.04,4.489e-13
199.06,1.61e-12
199.08,5.635e-12
199.09,1.044e-11
199.11,3.522e-11
199.12,6.408e-11
199.14,2.083e-10
199.16,6.606e-10
199.17,1.166e-09
199.19,3.564e-09
199.21,1.063e-08
199.22,1.82e-08
199.24,5.238e-08
199.26,1.471e-07
199.27,2.443e-07
199.29,6.619e-07
199.31,1.751e-06
199.32,2.821e-06
199.34,7.199e-06
199.36,1.793e-05
199.37,2.805e-05
199.39,6.743e-05
199.41,0.0001583
199.42,0.0002403
199.44,0.0005442
199.46,0.001204
199.47,0.001774
199.49,0.003786
199.5,0.005481
199.52,0.01129
199.54,0.02269
199.55,0.03189
199.57,0.06187
199.59,0.1172
199.6,0.1598
199.62,0.292
199.64,0.5209
199.65,0.6894
199.67,1.186
199.69,1.991
199.7,2.557
199.72,4.14
199.74,6.541
199.75,8.147
199.77,12.41
199.79,18.44
199.8,22.28
199.82,31.9
199.84,44.58
199.85,52.21
199.87,70.29
199.88,80.8
199.9,104.8
199.92,132.5
199.93,147.7
199.95,179.9
199.97,213.8
199.98,230.8
200.0,264.1
200.02,294.7
200.03,308.3
200.05,331.2
200.07,346.9
200.08,351.7
200.1,354.7
200.12,348.8
200.13,342.6
200.15,324.3
200.17,299.4
200.18,285.0
200.2,253.4
200.22,219.9
200.23,203.0
200.25,170.0
200.26,154.2
200.28,124.9
200.3,99.19
200.31,87.82
200.33,68.15
200.35,52.44
200.36,45.98
200.38,35.53
200.4,27.96
200.41,25.08
200.43,20.85
200.45,18.29
200.46,17.52
200.48,16.9
200.5,17.35
200.51,17.98
200.53,20.03
200.55,23.25
200.56,25.33
200.58,30.5
200.59,33.62
200.61,40.94
200.63,49.69
200.64,54.56
200.66,65.15
200.68,76.57
200.69,82.46
200.71,94.25
200.73,105.6
200.74,111.0
200.76,120.6
200.78,128.7
200.79,132.0
200.81,137.3
200.83,140.8
200.84,142.0
200.86,143.7
200.88,145.0
200.89,145.9
200.91,148.3
200.93,152.4
200.94,155.3
200.96,162.9
200.97,167.7
200.99,179.0
201.01,192.3
201.02,199.4
201.04,213.9
201.06,227.8
201.07,234.1
201.09,244.6
201.11,251.4
201.12,253.3
201.14,253.4
201.16,248.9
201.17,244.9
201.19,234.1
201.21,220.1
201.22,212.2
201.24,195.5
201.26,178.6
201.27,170.3
201.29,154.9
201.31,141.6
201.32,135.9
201.34,126.5
201.35,122.9
201.37,117.9
201.39,115.9
201.4,115.9
201.42,117.8
201.44,122.0
201.45,124.9
201.47,132.1
201.49,140.7
201.5,145.3
201.52,155.2
201.54,165.3
201.55,170.2
201.57,179.7
201.59,188.2
201.6,191.9
201.62,198.5
201.64,203.6
201.65,205.7
201.67,209.2
201.69,212.1
201.7,213.4
201.72,216.4
201.73,218.1
201.75,222.3
201.77,227.8
201.78,231.0
201.8,238.6
201.82,247.3
201.83,252.0
201.85,261.5
201.87,270.8
201.88,275.0
201.9,282.5
201.92,287.9
201.93,289.7
201.95,291.4
201.97,290.4
201.98,288.9
202.0,284.0
202.02,276.8
202.03,272.5
202.05,262.7
202.06,257.2
202.08,245.2
202.1,232.2
202.11,225.4
202.13,211.2
202.15,196.4
202.16,189.0
202.18,174.2
202.2,160.2
202.21,153.7
202.23,142.7
202.25,135.5
202.26,133.8
202.28,135.5
202.3,145.8
202.31,154.9
202.33,182.6
202.35,224.8
202.36,252.1
202.38,320.0
202.4,406.6
202.41,457.0
202.43,571.5
202.44,635.1
202.46,772.7
202.48,920.2
202.49,995.7
202.51,1146.0
202.53,1287.0
202.54,1352.0
202.56,1465.0
202.58,1549.0
202.59,1578.0
202.61,1609.0
202.63,1600.0
202.64,1581.0
202.66,1516.0
202.68,1418.0
202.69,1360.0
202.71,1227.0
202.73,1081.0
202.74,1006.0
202.76,856.6
202.78,713.2
202.79,645.6
202.81,521.2
202.82,465.1
202.84,366.0
202.86,284.3
202.87,249.8
202.89,192.4
202.91,148.8
202.92,131.4
202.94,104.2
202.96,85.04
202.97,77.94
202.99,67.71
203.01,61.77
203.02,60.13
203.04,59.17
203.06,61.03
203.07,62.97
203.09,68.82
203.11,77.24
203.12,82.38
203.14,94.39
203.16,108.4
203.17,115.9
203.19,131.7
203.2,139.7
203.22,155.4
203.24,169.8
203.25,176.2
203.27,186.7
203.29,193.7
203.3,195.7
203.32,196.6
203.34,193.4
203.35,190.3
