Spectrum Name,Detection Rate,False Detection Rate,False Detection Elements,Detection Limit
03116_95_random,0.36363636363636365,0.0,,0.1053792197502307
03124_95_random,1.0,0.0,,0.6330127770444656
03130_95_random,0.6666666666666666,0.0,,0.4743822839615719
03134_95_random,0.8571428571428571,0.0,,0.2658491713535251
070036_95_random,0.45454545454545453,0.0,,0.2587500022541555
070099_95_random,1.0,0.0,,0.9364877452173286
070101_95_random,0.25,0.0,,2.1821933766212824
070159_95_random,0.5714285714285714,0.0,,0.5111312957530725
070171_95_random,0.5,0.0,,0.2654091801580597
07103_95_random,0.75,0.0,,1.3975941080899783
07105_95_random,1.0,0.6,Yb;Tb;Ce,1.9592852632074385
07106_95_random,0.36363636363636365,0.0,,0.2391233169789985
07107_95_random,0.1,0.0,,1.0225666027410316
07111_95_random,0.7142857142857143,0.0,,0.2577288489396862
07121_95_random,0.3,0.25,Dy,0.9964935619992688
07122_95_random,1.0,0.5,Er;Ce,1.475444497845969
07125_95_random,0.5714285714285714,0.0,,0.4797299945167947
07141_95_random,0.6,0.0,,0.3042866517885664
07145_95_random,0.5,0.0,,0.3177940043570959
07405_95_random,0.5,0.16666666666666666,Tm,0.103827107868639
07407_95_random,0.5,0.0,,4.010714920908374
07840_95_random,0.42857142857142855,0.0,,0.926297761456282
