wavelength,intensity
198.96,1.576e-38
198.98,2.653e-37
198.99,1.067e-36
199.01,1.657e-35
199.03,5.626000000000001e-32
199.04,2.3520000000000003e-31
199.06,3.947e-30
199.08,6.279e-29
199.09,2.454e-28
199.11,3.603e-27
199.12,1.353e-26
199.14,1.832e-25
199.16,2.352e-24
199.17,8.258e-24
199.19,9.78e-23
199.21,1.098e-21
199.22,3.604e-21
199.24,3.732e-20
199.26,3.662e-19
199.27,1.124e-18
199.29,1.018e-17
199.31,8.733e-17
199.32,2.507e-16
199.34,1.985e-15
199.36,1.489e-14
199.37,3.996e-14
199.39,2.765e-13
199.41,1.814e-12
199.42,4.552e-12
199.44,2.754e-11
199.46,1.579e-10
199.47,3.707e-10
199.49,1.961e-09
199.5,4.42e-09
199.52,2.157e-08
199.54,9.977e-08
199.55,2.103e-07
199.57,8.973e-07
199.59,3.628e-06
199.6,7.151e-06
199.62,2.668e-05
199.64,9.431e-05
199.65,0.0001738
199.67,0.0005668
199.69,0.001752
199.7,0.003019
199.72,0.008608
199.74,0.02326
199.75,0.03748
199.77,0.09344
199.79,0.2208
199.8,0.3326
199.82,0.7249
199.84,1.497
199.85,2.109
199.87,4.02
199.88,5.439
199.9,9.563
199.92,15.94
199.93,20.16
199.95,31.0
199.97,45.18
199.98,53.45
200.0,71.89
200.02,91.67
200.03,101.5
200.05,119.5
200.07,133.5
200.08,138.3
200.1,142.9
200.12,140.4
200.13,136.5
200.15,124.5
200.17,108.5
200.18,99.6
200.2,81.44
200.22,64.23
200.23,56.38
200.25,42.64
200.26,36.82
200.28,27.2
200.3,20.02
200.31,17.2
200.33,12.85
200.35,9.854
200.36,8.754
200.38,7.162
200.4,6.173
200.41,5.835
200.43,5.351
200.45,4.996
200.46,4.829
200.48,4.473
200.5,4.074
200.51,3.869
200.53,3.496
200.55,3.282
200.56,3.284
200.58,3.628
200.59,4.024
200.61,5.403
200.63,7.752
200.64,9.352
200.66,13.49
200.68,18.89
200.69,22.03
200.71,28.99
200.73,36.46
200.74,40.17
200.76,47.07
200.78,52.59
200.79,54.61
200.81,56.82
200.83,56.42
200.84,55.27
200.86,51.36
200.88,45.97
200.89,43.04
200.91,37.42
200.93,33.08
200.94,31.73
200.96,31.18
200.97,32.13
200.99,36.69
201.01,44.63
201.02,49.69
201.04,61.37
201.06,73.91
201.07,79.98
201.09,90.61
201.11,97.91
201.12,99.92
201.14,100.3
201.16,95.78
201.17,91.95
201.19,81.89
201.21,69.98
201.22,63.87
201.24,52.3
201.26,42.56
201.27,38.62
201.29,32.74
201.31,29.37
201.32,28.48
201.34,27.85
201.35,27.93
201.37,28.49
201.39,29.2
201.4,29.54
201.42,30.24
201.44,31.2
201.45,31.93
201.47,34.14
201.49,37.7
201.5,40.02
201.52,45.7
201.54,52.32
201.55,55.76
201.57,62.33
201.59,67.74
201.6,69.77
201.62,72.17
201.64,72.31
201.65,71.6
201.67,68.98
201.69,65.42
201.7,63.56
201.72,60.18
201.73,58.86
201.75,57.34
201.77,57.73
201.78,58.75
201.8,62.51
201.82,68.51
201.83,72.23
201.85,80.72
201.87,89.76
201.88,94.11
201.9,101.7
201.92,106.8
201.93,108.2
201.95,108.3
201.97,105.4
201.98,103.0
202.0,97.12
202.02,90.96
202.03,88.14
202.05,83.52
202.06,81.79
202.08,79.37
202.1,77.73
202.11,76.91
202.13,74.61
202.15,70.79
202.16,68.15
202.18,61.42
202.2,53.11
202.21,48.57
202.23,39.28
202.25,30.42
202.26,26.39
202.28,19.42
202.3,14.18
202.31,12.26
202.33,9.886
202.35,9.61
202.36,10.4
202.38,14.37
202.4,22.87
202.41,29.54
202.43,49.75
202.44,64.3
202.46,105.1
202.48,165.5
202.49,204.2
202.51,300.3
202.53,420.3
202.54,488.0
202.56,633.0
202.58,779.8
202.59,848.9
202.61,967.3
202.63,1046.0
202.64,1067.0
202.66,1067.0
202.68,1013.0
202.69,967.7
202.71,849.5
202.73,708.1
202.74,634.1
202.76,489.4
202.78,359.4
202.79,302.5
202.81,207.1
202.82,168.8
202.84,109.5
202.86,69.96
202.87,56.13
202.89,37.4
202.91,27.11
202.92,24.05
202.94,20.44
202.96,18.66
202.97,18.05
