wavelength,intensity
198.4,1.069e-34
198.41,2.169e-30
198.43,1.2229999999999999e-29
198.45,6.736e-29
198.46,1.5680000000000001e-28
198.48,9.098e-28
198.5,4.778e-27
198.51,1.0860000000000001e-26
198.53,5.528000000000001e-26
198.55,2.755e-25
198.56,6.101e-25
198.58,2.946e-24
198.6,1.393e-23
198.61,3.006e-23
198.63,1.378e-22
198.65,6.184999999999999e-22
198.66,1.3e-21
198.68,5.658e-21
198.7,2.4110000000000002e-20
198.71,4.94e-20
198.73,2.041e-19
198.75,8.26e-19
198.76,1.649e-18
198.78,6.47e-18
198.79,1.272e-17
198.81,4.84e-17
198.83,1.804e-16
198.84,3.457e-16
198.86,1.25e-15
198.88,4.428e-15
198.89,8.27e-15
198.91,2.842e-14
198.93,9.568e-14
198.94,1.742e-13
198.96,5.691e-13
198.98,1.822e-12
198.99,3.234e-12
199.01,1.004e-11
199.03,3.057e-11
199.04,5.293e-11
199.06,1.563e-10
199.08,4.524e-10
199.09,7.638e-10
199.11,2.145e-09
199.12,3.568e-09
199.14,9.722e-09
199.16,2.597e-08
199.17,4.212e-08
199.19,1.091e-07
199.21,2.772e-07
199.22,4.386e-07
199.24,1.081e-06
199.26,2.611e-06
199.27,4.027e-06
199.29,9.439e-06
199.31,2.168e-05
199.32,3.261e-05
199.34,7.266e-05
199.36,0.0001587
199.37,0.0002327
199.39,0.0004928
199.41,0.001023
199.42,0.001462
199.44,0.002944
199.46,0.005807
199.47,0.008093
199.49,0.01548
199.5,0.02124
199.52,0.0394
199.54,0.07158
199.55,0.09575
199.57,0.1687
199.59,0.291
199.6,0.3793
199.62,0.6345
199.64,1.04
199.65,1.32
199.67,2.096
199.69,3.26
199.7,4.034
199.72,6.08
199.74,8.974
199.75,10.82
199.77,15.47
199.79,21.67
199.8,25.44
199.82,34.53
199.84,45.88
199.85,52.46
199.87,67.54
199.88,76.03
199.9,94.82
199.92,115.8
199.93,126.9
199.95,150.2
199.97,173.9
199.98,185.7
200.0,208.3
200.02,228.8
200.03,237.9
200.05,253.1
200.07,263.6
200.08,266.9
200.1,269.3
200.12,266.0
200.13,262.3
200.15,251.1
200.17,235.3
200.18,226.0
200.2,205.4
200.22,182.8
200.23,171.2
200.25,147.9
200.26,136.5
200.28,114.7
200.3,94.75
200.31,85.61
200.33,69.22
200.35,55.41
200.36,49.47
200.38,39.44
200.4,31.69
200.41,28.6
200.43,23.82
200.45,20.7
200.46,19.69
200.48,18.66
200.5,18.85
200.51,19.37
200.53,21.24
200.55,24.19
200.56,26.07
200.58,30.62
200.59,33.29
200.61,39.38
