wavelength,intensity
198.86,9.634e-45
198.88,1.547e-43
198.89,6.091e-43
198.91,9.101e-42
198.93,1.296e-40
198.94,2.659e-35
198.96,4.262e-34
198.98,6.508e-33
198.99,2.4980000000000003e-32
199.01,3.549e-31
199.03,4.8040000000000005e-30
199.04,1.736e-29
199.06,2.186e-28
199.08,2.623e-27
199.09,8.922e-27
199.11,9.957000000000001e-26
199.12,3.267e-25
199.14,3.392e-24
199.16,3.3549999999999996e-23
199.17,1.0359999999999999e-22
199.19,9.538e-22
199.21,8.363e-21
199.22,2.432e-20
199.24,1.984e-19
199.26,1.542e-18
199.27,4.222e-18
199.29,3.052e-17
199.31,2.103e-16
199.32,5.42e-16
199.34,3.473e-15
199.36,2.121e-14
199.37,5.147e-14
199.39,2.923e-13
199.41,1.582e-12
199.42,3.615e-12
199.44,1.82e-11
199.46,8.732e-11
199.47,1.878e-10
199.49,8.382e-10
199.5,1.739e-09
199.52,7.218e-09
199.54,2.855e-08
199.55,5.576e-08
199.57,2.052e-07
199.59,7.193e-07
199.6,1.323e-06
199.62,4.314e-06
199.64,1.341e-05
199.65,2.321e-05
199.67,6.708e-05
199.69,0.0001848
199.7,0.0003012
199.72,0.0007717
199.74,0.001884
199.75,0.002891
199.77,0.006566
199.79,0.01421
199.8,0.02053
199.82,0.04132
199.84,0.07926
199.85,0.1078
199.87,0.1923
199.88,0.2523
199.9,0.4187
199.92,0.6622
199.93,0.8179
199.95,1.203
199.97,1.687
199.98,1.961
200.0,2.557
200.02,3.177
200.03,3.478
200.05,4.02
200.07,4.427
200.08,4.562
200.1,4.674
200.12,4.563
200.13,4.427
200.15,4.02
200.17,3.479
200.18,3.179
200.2,2.56
200.22,1.967
200.23,1.694
200.25,1.215
200.26,1.013
200.28,0.6863
200.3,0.4546
200.31,0.3701
200.33,0.2523
200.35,0.1876
200.36,0.1697
200.38,0.1533
200.4,0.1529
200.41,0.1556
200.43,0.1624
200.45,0.167
200.46,0.1676
200.48,0.1647
200.5,0.1575
200.51,0.1531
200.53,0.1452
200.55,0.1433
200.56,0.1466
200.58,0.1668
200.59,0.1856
200.61,0.2459
200.63,0.3428
200.64,0.407
200.66,0.5691
200.68,0.7757
200.69,0.8941
200.71,1.154
200.73,1.428
200.74,1.564
200.76,1.816
200.78,2.02
200.79,2.096
200.81,2.185
200.83,2.184
200.84,2.151
200.86,2.028
200.88,1.851
200.89,1.753
200.91,1.562
200.93,1.409
200.94,1.359
200.96,1.327
200.97,1.35
200.99,1.481
201.01,1.718
201.02,1.87
201.04,2.22
201.06,2.596
201.07,2.776
201.09,3.092
201.11,3.309
201.12,3.369
201.14,3.381
201.16,3.251
201.17,3.139
201.19,2.842
201.21,2.486
201.22,2.302
201.24,1.946
201.26,1.64
201.27,1.513
201.29,1.318
201.31,1.199
201.32,1.165
201.34,1.134
201.35,1.133
201.37,1.149
201.39,1.178
201.4,1.196
201.42,1.239
201.44,1.299
201.45,1.339
201.47,1.45
201.49,1.605
201.5,1.701
201.52,1.923
201.54,2.171
201.55,2.297
201.57,2.534
201.59,2.729
201.6,2.802
201.62,2.892
201.64,2.904
201.65,2.884
201.67,2.8
201.69,2.681
201.7,2.619
201.72,2.504
201.73,2.459
201.75,2.41
201.77,2.429
201.78,2.467
201.8,2.605
201.82,2.819
201.83,2.95
201.85,3.244
201.87,3.553
201.88,3.701
201.9,3.958
201.92,4.136
201.93,4.188
201.95,4.211
201.97,4.138
201.98,4.072
202.0,3.904
202.02,3.721
202.03,3.634
202.05,3.483
202.06,3.422
202.08,3.324
202.1,3.24
202.11,3.196
202.13,3.081
202.15,2.914
202.16,2.806
202.18,2.541
202.2,2.221
202.21,2.047
202.23,1.689
202.25,1.344
202.26,1.185
202.28,0.9112
202.3,0.7136
202.31,0.6509
202.33,0.6176
202.35,0.748
202.36,0.8979
202.38,1.439
202.4,2.443
202.41,3.188
202.43,5.335
202.44,6.818
202.46,10.81
202.48,16.42
202.49,19.9
202.51,28.25
202.53,38.3
202.54,43.83
202.56,55.42
202.58,66.87
202.59,72.17
202.61,81.17
202.63,87.1
202.64,88.65
202.66,88.65
202.68,84.59
202.69,81.18
202.71,72.2
202.73,61.27
202.74,55.46
202.76,43.89
202.78,33.16
202.79,28.34
202.81,20.02
202.82,16.56
202.84,10.99
202.86,7.051
202.87,5.594
202.89,3.496
202.91,2.216
202.92,1.794
202.94,1.245
202.96,0.9466
202.97,0.853
202.99,0.7267
203.01,0.6417
203.02,0.6065
203.04,0.5458
203.06,0.5006
203.07,0.4869
203.09,0.4864
203.11,0.5348
203.12,0.5822
203.14,0.7306
203.16,0.9561
203.17,1.098
203.19,1.432
203.2,1.62
203.22,2.019
203.24,2.418
203.25,2.604
203.27,2.92
203.29,3.131
203.3,3.188
203.32,3.194
203.34,3.06
203.35,2.946
203.37,2.644
203.39,2.276
203.4,2.081
203.42,1.695
203.44,1.342
203.45,1.186
203.47,0.9245
203.49,0.737
203.5,0.6713
203.52,0.594
203.53,0.5808
203.55,0.6008
203.57,0.6752
203.58,0.7296
203.6,0.8649
203.62,1.023
203.63,1.105
203.65,1.262
203.67,1.394
203.68,1.445
203.7,1.506
203.72,1.506
203.73,1.483
203.75,1.394
203.77,1.258
203.78,1.178
203.8,1.005
203.82,0.8323
203.83,0.753
203.85,0.6197
203.87,0.535
203.88,0.5164
203.9,0.537
203.91,0.5808
203.93,0.7461
203.95,1.029
203.96,1.218
203.98,1.694
204.0,2.296
204.01,2.636
204.03,3.371
204.05,4.128
204.06,4.493
204.08,5.145
204.1,5.63
204.11,5.789
204.13,5.914
204.15,5.771
204.16,5.604
204.18,5.107
204.2,4.449
204.21,4.084
204.23,3.333
204.25,2.613
204.26,2.283
204.28,1.707
204.29,1.467
204.31,1.084
204.33,0.824
204.34,0.7335
204.36,0.6157
204.38,0.5591
204.39,0.5453
204.41,0.5326
204.43,0.5243
204.44,0.5177
204.46,0.4947
204.48,0.4566
204.49,0.4321
204.51,0.3749
204.53,0.3113
204.54,0.2791
204.56,0.217
204.58,0.1621
204.59,0.1382
204.61,0.09877
204.62,0.08334
204.64,0.06092
204.66,0.04909
204.67,0.04683
204.69,0.04898
204.71,0.05923
204.72,0.06712
204.74,0.08786
204.76,0.1143
204.77,0.1292
204.79,0.1614
204.81,0.1949
204.82,0.2115
204.84,0.2432
204.86,0.272
204.87,0.2854
204.89,0.3117
204.91,0.3418
204.92,0.3609
204.94,0.4142
204.96,0.4999
204.97,0.5597
204.99,0.7232
205.0,0.8301
205.02,1.1
205.04,1.443
205.05,1.639
205.07,2.066
205.09,2.512
205.1,2.728
205.12,3.118
205.14,3.41
205.15,3.508
205.17,3.589
205.19,3.509
205.2,3.412
205.22,3.117
205.24,2.722
205.25,2.502
205.27,2.044
205.29,1.601
205.3,1.395
205.32,1.033
205.34,0.7494
205.35,0.6388
205.37,0.48
205.38,0.4309
205.4,0.3896
205.42,0.4182
205.43,0.4562
205.45,0.5751
205.47,0.7441
205.48,0.8451
205.5,1.077
205.52,1.352
205.53,1.512
205.55,1.904
205.57,2.476
205.58,2.877
205.6,4.07
205.62,6.09
205.63,7.562
205.65,11.82
205.67,18.43
205.68,22.87
205.7,34.46
205.72,50.12
205.73,59.57
205.75,81.53
205.76,93.84
205.78,120.3
205.8,147.5
205.81,160.5
205.83,183.9
205.85,201.4
205.86,207.1
205.88,211.8
205.9,207.0
205.91,201.2
205.93,183.6
205.95,160.1
205.96,147.0
205.98,119.7
206.0,93.16
206.01,80.79
206.03,58.72
206.05,40.77
206.06,33.4
206.08,21.66
206.09,17.15
206.11,10.39
206.13,6.024
206.14,4.513
206.16,2.464
206.18,1.316
206.19,0.9673
206.21,0.5637
206.23,0.4162
206.24,0.4048
206.26,0.4675
206.28,0.6137
206.29,0.7105
206.31,0.9399
206.33,1.201
206.34,1.337
206.36,1.603
206.38,1.838
206.39,1.937
206.41,2.079
206.43,2.139
206.44,2.136
206.46,2.067
206.47,2.006
206.49,1.841
206.51,1.646
206.52,1.546
206.54,1.356
206.56,1.197
206.57,1.133
206.59,1.039
206.61,0.988
206.62,0.9761
206.64,0.9734
206.66,0.9906
206.67,1.004
206.69,1.039
206.71,1.083
206.72,1.108
206.74,1.167
206.76,1.234
206.77,1.27
206.79,1.343
206.81,1.406
206.82,1.431
206.84,1.459
206.85,1.46
206.87,1.43
206.89,1.36
206.9,1.312
206.92,1.194
206.94,1.059
206.95,0.991
206.97,0.8598
206.99,0.7454
207.0,0.6967
207.02,0.6187
207.04,0.5665
207.05,0.5495
207.07,0.5327
207.09,0.5382
207.1,0.5499
207.12,0.5939
207.14,0.6713
207.15,0.7252
207.17,0.8684
207.19,1.063
207.2,1.18
207.22,1.45
207.23,1.6
207.25,1.915
207.27,2.231
207.28,2.378
207.3,2.634
207.32,2.812
207.33,2.866
207.35,2.893
207.37,2.815
207.38,2.74
207.4,2.531
207.42,2.267
207.43,2.124
207.45,1.833
207.47,1.555
207.48,1.428
207.5,1.201
207.52,1.017
207.53,0.9402
207.55,0.8141
207.56,0.7627
207.58,0.6782
207.6,0.6108
207.61,0.5812
207.63,0.5271
207.65,0.4775
207.66,0.454
207.68,0.4106
207.7,0.374
207.71,0.3593
207.73,0.339
207.75,0.3325
207.76,0.3347
207.78,0.3497
207.8,0.3771
207.81,0.3944
207.83,0.4345
207.85,0.48
207.86,0.5045
207.88,0.5586
207.9,0.6237
207.91,0.6628
207.93,0.761
207.94,0.8234
207.96,0.9846
207.98,1.21
207.99,1.353
208.01,1.719
208.03,2.221
208.04,2.536
208.06,3.328
208.08,4.385
208.09,5.029
208.11,6.577
208.13,8.48
208.14,9.557
208.16,11.91
208.18,14.42
208.19,15.67
208.21,18.03
208.23,20.02
208.24,20.8
208.26,21.87
208.28,22.22
208.29,22.15
208.31,21.61
208.32,21.2
208.34,20.27
208.36,19.43
208.37,19.13
208.39,18.87
208.41,19.11
208.42,19.39
208.44,20.19
208.46,21.09
208.47,21.48
208.49,21.96
208.51,21.86
208.52,21.55
208.54,20.38
208.56,18.55
208.57,17.44
208.59,14.96
208.61,12.35
208.62,11.07
208.64,8.704
208.66,6.708
208.67,5.876
208.69,4.562
208.7,4.072
208.72,3.391
