wavelength,intensity
198.65,1.492e-39
198.66,3.533e-34
198.68,3.038e-33
198.7,2.543e-32
198.71,7.254e-32
198.73,7.536e-31
198.75,5.959e-30
198.76,1.6569999999999998e-29
198.78,1.254e-28
198.8,9.217e-28
198.81,2.471e-27
198.83,1.739e-26
198.85,1.189e-25
198.86,3.074e-25
198.88,2.0119999999999998e-24
198.9,1.2799999999999999e-23
198.91,3.1929999999999997e-23
198.93,1.945e-22
198.94,4.75e-22
198.96,2.772e-21
198.98,1.5720000000000002e-20
198.99,3.705e-20
199.01,2.013e-19
199.03,1.062e-18
199.04,2.415e-18
199.06,1.221e-17
199.08,5.995e-17
199.09,1.314e-16
199.11,6.18e-16
199.13,2.822e-15
199.14,5.966e-15
199.16,2.607e-14
199.18,1.106e-13
199.19,2.254e-13
199.21,9.15e-13
199.23,3.605e-12
199.24,7.077e-12
199.26,2.666e-11
199.28,9.746e-11
199.29,1.842e-10
199.31,6.436e-10
199.32,1.189e-09
199.34,3.97e-09
199.36,1.285e-08
199.37,2.287e-08
199.39,7.071e-08
199.41,2.12e-07
199.42,3.63e-07
199.44,1.039e-06
199.46,2.885e-06
199.47,4.752e-06
199.49,1.259e-05
199.51,3.235e-05
199.52,5.124e-05
199.54,0.0001256
199.56,0.0002986
199.57,0.0004549
199.59,0.001032
199.61,0.002267
199.62,0.003322
199.64,0.006966
199.66,0.01416
199.67,0.01995
199.69,0.03867
199.7,0.05321
199.72,0.09842
199.74,0.1764
199.75,0.2334
199.77,0.399
199.79,0.6609
199.8,0.8407
199.82,1.328
199.84,2.034
199.85,2.487
199.87,3.632
199.89,5.14
199.9,6.042
199.92,8.155
199.94,10.66
199.95,12.05
199.97,15.03
199.99,18.17
200.0,19.74
200.02,22.75
200.03,24.14
200.05,26.54
200.07,28.27
200.08,28.84
200.1,29.3
200.12,28.85
200.13,28.3
200.15,26.58
200.17,24.21
200.18,22.83
200.2,19.85
200.22,16.74
200.23,15.21
200.25,12.28
200.27,9.658
200.28,8.487
200.3,6.453
200.32,4.837
200.33,4.177
200.35,3.127
200.37,2.385
200.38,2.109
200.4,1.707
200.41,1.566
200.43,1.374
200.45,1.269
200.46,1.24
200.48,1.222
200.5,1.252
200.51,1.288
200.53,1.411
200.55,1.621
200.56,1.767
200.58,2.159
200.6,2.704
200.61,3.041
200.63,3.848
200.65,4.831
200.66,5.382
200.68,6.584
200.7,7.871
200.71,8.526
200.73,9.81
200.75,10.99
200.76,11.51
200.78,12.39
200.79,12.73
200.81,13.19
200.83,13.36
200.84,13.35
200.86,13.18
200.88,12.88
200.89,12.72
200.91,12.46
200.93,12.37
200.94,12.42
200.96,12.78
200.98,13.48
200.99,13.97
201.01,15.16
201.03,16.58
