wavelength,intensity
198.89,1.56e-40
198.9,6.175e-40
198.92,9.324e-39
198.94,1.341e-37
198.95,4.991e-37
198.97,1.935e-33
198.99,2.985e-32
199.0,1.1510000000000001e-31
199.02,1.651e-30
199.04,2.2549999999999998e-29
199.05,8.181e-29
199.07,1.038e-27
199.08,3.633e-27
199.1,4.2850000000000005e-26
199.12,4.814e-25
199.13,1.584e-24
199.15,1.654e-23
199.17,1.645e-22
199.18,5.092e-22
199.2,4.705e-21
199.22,4.14e-20
199.23,1.206e-19
199.25,9.862e-19
199.27,7.681e-18
199.28,2.105e-17
199.3,1.523e-16
199.32,1.05e-15
199.33,2.706e-15
199.35,1.733e-14
199.37,1.057e-13
199.38,2.564e-13
199.4,1.453e-12
199.41,3.397e-12
199.43,1.79e-11
199.45,8.978e-11
199.46,1.974e-10
199.48,9.204e-10
199.5,4.086e-09
199.51,8.454e-09
199.53,3.488e-08
199.55,1.37e-07
199.56,2.667e-07
199.58,9.739e-07
199.6,3.386e-06
199.61,6.2e-06
199.63,2.004e-05
199.65,6.165e-05
199.66,0.0001062
199.68,0.0003037
199.7,0.000827
199.71,0.00134
199.73,0.003392
199.75,0.008174
199.76,0.01246
199.78,0.02791
199.79,0.04101
199.81,0.08535
199.83,0.1692
199.84,0.2339
199.86,0.4308
199.88,0.7558
199.89,0.9828
199.91,1.602
199.93,2.487
199.94,3.043
199.96,4.39
199.98,6.032
199.99,6.942
200.01,8.863
200.03,10.78
200.04,11.67
200.06,13.18
200.08,14.19
200.09,14.45
200.11,14.45
200.13,13.77
200.14,13.19
200.16,11.68
200.17,10.79
200.19,8.878
200.21,6.963
200.22,6.057
200.24,4.427
200.26,3.096
200.27,2.55
200.29,1.692
200.31,1.108
200.32,0.9021
200.34,0.6259
200.36,0.4843
200.37,0.4486
200.39,0.4224
200.41,0.4302
200.42,0.4392
200.44,0.457
200.46,0.4658
200.47,0.4651
200.49,0.4541
200.51,0.4345
200.52,0.4244
200.54,0.4122
200.55,0.4143
200.57,0.4472
200.59,0.5362
200.6,0.6089
200.62,0.8245
200.64,1.149
200.65,1.356
200.67,1.863
200.69,2.482
200.7,2.826
200.72,3.554
200.74,4.288
200.75,4.635
200.77,5.243
200.79,5.679
200.8,5.816
200.82,5.908
200.84,5.761
200.85,5.607
200.87,5.179
200.89,4.665
200.9,4.407
200.92,3.962
200.93,3.801
200.95,3.659
200.97,3.814
200.98,4.015
201.0,4.663
201.02,5.6
201.03,6.151
201.05,7.337
201.07,8.512
201.08,9.044
201.1,9.904
201.12,10.39
201.13,10.46
201.15,10.27
201.17,9.651
201.18,9.211
201.2,8.152
201.22,6.98
201.23,6.398
201.25,5.321
201.26,4.851
201.28,4.082
201.3,3.555
201.31,3.377
201.33,3.166
201.35,3.098
201.36,3.099
201.38,3.145
201.4,3.225
201.41,3.275
201.43,3.406
201.45,3.602
201.46,3.735
201.48,4.093
201.5,4.585
201.51,4.879
201.53,5.544
201.55,6.261
201.56,6.616
201.58,7.267
201.6,7.779
201.61,7.964
201.63,8.174
201.64,8.2
201.66,8.106
201.68,7.863
201.69,7.708
201.71,7.378
201.73,7.091
201.74,6.985
201.76,6.891
201.78,6.991
201.79,7.122
201.81,7.548
201.83,8.171
201.84,8.54
201.86,9.34
201.88,10.14
201.89,10.5
201.91,11.08
201.93,11.4
201.94,11.45
201.96,11.34
201.98,10.98
201.99,10.73
202.01,10.18
202.02,9.897
202.04,9.38
202.06,8.963
202.07,8.795
202.09,8.517
202.11,8.261
202.12,8.117
202.14,7.749
202.16,7.234
202.17,6.915
202.19,6.163
202.21,5.3
202.22,4.846
202.24,3.941
202.26,3.096
202.27,2.713
202.29,2.048
202.31,1.53
202.32,1.325
202.34,1.012
202.36,0.8078
202.37,0.7366
202.39,0.6382
202.4,0.6042
202.42,0.5525
202.44,0.509
202.45,0.4868
202.47,0.4381
202.49,0.3825
202.5,0.3527
202.52,0.2915
202.54,0.2318
202.55,0.2039
202.57,0.1546
202.59,0.1162
202.6,0.1018
202.62,0.0833
202.64,0.07935
202.65,0.08305
202.67,0.1022
202.69,0.1376
202.7,0.1616
202.72,0.2225
202.73,0.2595
202.75,0.3465
202.77,0.4508
202.78,0.5093
202.8,0.6387
202.82,0.7838
202.83,0.8616
202.85,1.026
202.87,1.196
202.88,1.282
202.9,1.444
202.92,1.585
202.93,1.643
202.95,1.723
202.97,1.747
202.98,1.737
203.0,1.675
203.02,1.569
203.03,1.507
203.05,1.385
203.07,1.303
203.08,1.29
203.1,1.353
203.11,1.44
203.13,1.75
203.15,2.267
203.16,2.607
203.18,3.443
203.2,4.453
