wavelength,intensity
198.53,2.481e-40
198.55,1.494e-31
198.56,3.8690000000000004e-31
198.58,3.046e-30
198.6,1.965e-29
198.61,4.9899999999999996e-29
198.63,3.1e-28
198.65,1.877e-27
198.66,4.575e-27
198.68,2.667e-26
198.7,1.515e-25
198.71,3.577e-25
198.73,1.956e-24
198.75,1.043e-23
198.76,2.385e-23
198.78,1.224e-22
198.79,2.746e-22
198.81,1.356e-21
198.83,6.5320000000000004e-21
198.84,1.4200000000000002e-20
198.86,6.582e-20
198.88,2.975e-19
198.89,6.264e-19
198.91,2.725e-18
198.93,1.156e-17
198.94,2.359e-17
198.96,9.633e-17
198.98,3.836e-16
198.99,7.582e-16
199.01,2.907e-15
199.03,1.087e-14
199.04,2.082e-14
199.06,7.493e-14
199.08,2.63e-13
199.09,4.882e-13
199.11,1.65e-12
199.12,3.005e-12
199.14,9.783e-12
199.16,3.106e-11
199.17,5.482e-11
199.19,1.676e-10
199.21,4.997e-10
199.22,8.549e-10
199.24,2.455e-09
199.26,6.878e-09
199.27,1.14e-08
199.29,3.077e-08
199.31,8.099e-08
199.32,1.302e-07
199.34,3.301e-07
199.36,8.164e-07
199.37,1.272e-06
199.39,3.031e-06
199.41,7.047e-06
199.42,1.064e-05
199.44,2.384e-05
199.46,5.21e-05
199.47,7.631e-05
199.49,0.0001607
199.5,0.000231
199.52,0.0004688
199.54,0.0009281
199.55,0.001294
199.57,0.002469
199.59,0.004596
199.6,0.006213
199.62,0.01115
199.64,0.01952
199.65,0.02559
199.67,0.04317
199.69,0.07108
199.7,0.09037
199.72,0.1434
199.74,0.222
199.75,0.2738
199.77,0.4086
199.79,0.595
199.8,0.7115
199.82,0.9987
199.84,1.368
199.85,1.586
199.87,2.094
199.88,2.384
199.9,3.034
199.92,3.768
199.93,4.16
199.95,4.98
199.97,5.818
199.98,6.231
200.0,7.017
200.02,7.714
200.03,8.014
200.05,8.496
200.07,8.793
200.08,8.865
200.1,8.853
200.12,8.635
200.13,8.453
200.15,7.964
200.17,7.334
200.18,6.98
200.2,6.219
200.22,5.426
200.23,5.029
200.25,4.259
200.26,3.893
200.28,3.21
200.3,2.607
200.31,2.339
200.33,1.867
200.35,1.482
200.36,1.319
200.38,1.049
200.4,0.844
200.41,0.763
200.43,0.6387
200.45,0.5588
200.46,0.5338
200.48,0.5117
200.5,0.5258
200.51,0.5466
200.53,0.6167
200.55,0.7272
200.56,0.7984
200.58,0.9743
200.59,1.079
200.61,1.323
200.63,1.609
200.64,1.766
200.66,2.102
200.68,2.456
200.69,2.636
200.71,2.989
200.73,3.319
200.74,3.469
200.76,3.73
200.78,3.927
200.79,4.0
200.81,4.089
200.83,4.108
200.84,4.094
200.86,4.028
200.88,3.926
200.89,3.869
200.91,3.756
200.93,3.664
200.94,3.631
200.96,3.601
200.97,3.606
200.99,3.658
201.01,3.761
201.02,3.828
201.04,3.982
201.06,4.147
201.07,4.227
201.09,4.368
201.11,4.468
201.12,4.499
201.14,4.518
201.16,4.481
201.17,4.444
201.19,4.34
201.21,4.214
201.22,4.15
201.24,4.035
201.26,3.959
201.27,3.942
201.29,3.961
201.31,4.059
201.32,4.138
201.34,4.359
201.35,4.496
201.37,4.819
201.39,5.187
201.4,5.381
201.42,5.772
201.44,6.147
201.45,6.321
201.47,6.627
201.49,6.862
201.5,6.95
201.52,7.058
201.54,7.075
201.55,7.051
201.57,6.941
201.59,6.759
201.6,6.647
201.62,6.389
201.64,6.106
201.65,5.961
201.67,5.678
201.69,5.421
201.7,5.308
201.72,5.12
201.73,5.048
201.75,4.955
201.77,4.929
201.78,4.941
201.8,5.01
201.82,5.13
201.83,5.205
201.85,5.372
201.87,5.548
201.88,5.634
201.9,5.79
201.92,5.913
201.93,5.959
201.95,6.016
201.97,6.023
201.98,6.007
202.0,5.943
202.02,5.84
202.03,5.777
202.05,5.639
202.06,5.569
202.08,5.448
202.1,5.393
202.11,5.416
202.13,5.639
202.15,6.269
202.16,6.831
202.18,8.736
202.2,12.26
202.21,14.93
202.23,22.93
202.25,36.07
202.26,45.33
202.28,71.26
202.3,110.5
202.31,136.6
202.33,205.7
202.35,302.7
202.36,363.9
202.38,516.5
202.4,715.4
202.41,834.2
202.43,1113.0
202.44,1274.0
202.46,1637.0
202.48,2052.0
202.49,2276.0
202.51,2748.0
202.53,3235.0
202.54,3477.0
202.56,3942.0
202.58,4358.0
202.59,4540.0
202.61,4834.0
202.63,5019.0
202.64,5066.0
202.66,5066.0
202.68,4940.0
202.69,4833.0
202.71,4538.0
202.73,4156.0
202.74,3940.0
202.76,3474.0
202.78,2988.0
202.79,2745.0
202.81,2274.0
202.82,2050.0
202.84,1635.0
202.86,1272.0
202.87,1111.0
202.89,832.5
202.91,608.4
202.92,515.2
202.94,362.7
202.96,249.1
202.97,204.6
202.99,135.6
203.01,87.75
203.02,70.02
203.04,43.93
203.06,27.14
203.07,21.25
203.09,13.07
203.11,8.227
203.12,6.657
203.14,4.661
203.16,3.676
203.17,3.426
203.19,3.23
203.2,3.234
203.22,3.356
203.24,3.549
203.25,3.651
203.27,3.837
203.29,3.971
203.3,4.013
203.32,4.038
203.34,3.983
203.35,3.926
203.37,3.763
203.39,3.545
203.4,3.422
203.42,3.161
203.44,2.898
203.45,2.773
203.47,2.546
203.49,2.364
203.5,2.293
203.52,2.195
203.53,2.168
203.55,2.159
203.57,2.203
203.58,2.242
203.6,2.346
203.62,2.471
203.63,2.536
203.65,2.664
203.67,2.776
203.68,2.821
203.7,2.886
203.72,2.912
203.73,2.91
203.75,2.878
203.77,2.814
203.78,2.775
203.8,2.691
203.82,2.615
203.83,2.586
203.85,2.562
203.87,2.599
203.88,2.646
203.9,2.807
203.91,2.923
203.93,3.232
203.95,3.639
203.96,3.876
203.98,4.408
204.0,4.993
204.01,5.295
204.03,5.897
204.05,6.46
204.06,6.715
204.08,7.145
204.1,7.444
204.11,7.536
204.13,7.595
204.15,7.487
204.16,7.372
204.18,7.031
204.2,6.566
204.21,6.297
204.23,5.709
204.25,5.089
204.26,4.778
204.28,4.173
204.29,3.887
204.31,3.36
204.33,2.903
204.34,2.703
204.36,2.357
204.38,2.081
204.39,1.965
204.41,1.772
204.43,1.617
204.44,1.55
204.46,1.432
204.48,1.327
204.49,1.278
204.51,1.186
204.53,1.102
204.54,1.063
204.56,0.9961
204.58,0.9457
204.59,0.9279
204.61,0.9094
204.62,0.9092
204.64,0.9271
204.66,0.9684
204.67,0.9968
204.69,1.066
204.71,1.148
204.72,1.191
204.74,1.276
204.76,1.357
204.77,1.393
204.79,1.457
204.81,1.506
204.82,1.525
204.84,1.557
204.86,1.585
204.87,1.6
204.89,1.64
204.91,1.702
204.92,1.746
204.94,1.866
204.96,2.038
204.97,2.145
204.99,2.405
205.0,2.557
205.02,2.902
205.04,3.292
205.05,3.499
205.07,3.926
205.09,4.348
205.1,4.55
205.12,4.919
205.14,5.225
205.15,5.348
205.17,5.527
205.19,5.611
205.2,5.619
205.22,5.574
205.24,5.468
205.25,5.402
205.27,5.273
205.29,5.191
205.3,5.187
205.32,5.301
205.34,5.649
