wavelength,intensity
198.73,8.234e-41
198.75,8.251e-40
198.76,2.578e-39
198.78,2.447e-38
198.79,7.44e-38
198.81,3.837e-33
198.83,3.838e-32
198.84,1.198e-31
198.86,1.135e-30
198.88,1.0379999999999999e-29
198.89,3.0959999999999996e-29
198.91,2.681e-28
198.93,2.24e-27
198.94,6.3899999999999996e-27
198.96,5.058e-26
198.98,3.863e-25
198.99,1.053e-24
199.01,7.621e-24
199.03,5.319e-23
199.04,1.3869999999999999e-22
199.06,9.17e-22
199.08,5.85e-21
199.09,1.4580000000000002e-20
199.11,8.811e-20
199.12,2.137e-19
199.14,1.224e-18
199.16,6.761e-18
199.17,1.568e-17
199.19,8.206e-17
199.21,4.143e-16
199.22,9.185e-16
199.24,4.394e-15
199.26,2.028e-14
199.27,4.297e-14
199.29,1.879e-13
199.31,7.925e-13
199.32,1.606e-12
199.34,6.417e-12
199.36,2.474e-11
199.37,4.791e-11
199.39,1.75e-10
199.41,6.166e-10
199.42,1.142e-09
199.44,3.811e-09
199.46,1.227e-08
199.47,2.173e-08
199.49,6.63e-08
199.5,1.142e-07
199.52,3.302e-07
199.54,9.209e-07
199.55,1.517e-06
199.57,4.008e-06
199.59,1.022e-05
199.6,1.609e-05
199.62,3.885e-05
199.64,9.05e-05
199.65,0.0001363
199.67,0.0003007
199.69,0.0006403
199.7,0.0009217
199.72,0.001859
199.74,0.003617
199.75,0.004978
199.77,0.009178
199.79,0.01632
199.8,0.02148
199.82,0.03618
199.84,0.05882
199.85,0.07398
199.87,0.1139
199.88,0.1395
199.9,0.2035
199.92,0.2865
199.93,0.3353
199.95,0.4472
199.97,0.5752
199.98,0.6437
200.0,0.7846
200.02,0.9225
200.03,0.9869
200.05,1.099
200.07,1.181
200.08,1.208
200.1,1.23
200.12,1.209
200.13,1.182
200.15,1.1
200.17,0.9879
200.18,0.9238
200.2,0.7867
200.22,0.647
200.23,0.5793
200.25,0.4531
200.26,0.3961
200.28,0.2965
200.3,0.2171
200.31,0.1848
200.33,0.134
200.35,0.09896
200.36,0.08636
200.38,0.06888
200.4,0.05907
200.41,0.05618
200.43,0.05303
200.45,0.05202
200.46,0.05196
200.48,0.05238
200.5,0.05349
200.51,0.05442
200.53,0.05753
200.55,0.06325
200.56,0.06751
200.58,0.07975
200.59,0.08809
200.61,0.11
200.63,0.1398
200.64,0.1578
200.66,0.1997
200.68,0.2487
200.69,0.2752
200.71,0.3306
200.73,0.386
200.74,0.4125
200.76,0.4603
200.78,0.4982
200.79,0.5124
200.81,0.5302
200.83,0.5338
200.84,0.5306
200.86,0.5164
200.88,0.4955
200.89,0.4844
200.91,0.4647
200.93,0.4538
200.94,0.4534
200.96,0.4651
200.97,0.4779
200.99,0.5176
201.01,0.5742
201.02,0.6075
201.04,0.6801
201.06,0.7539
201.07,0.7885
201.09,0.8479
201.11,0.8881
201.12,0.8992
201.14,0.9017
201.16,0.8779
201.17,0.8569
201.19,0.8001
201.21,0.7291
201.22,0.6906
201.24,0.6126
201.26,0.5388
201.27,0.5053
201.29,0.4472
201.31,0.4026
201.32,0.3856
201.34,0.3616
201.35,0.3543
201.37,0.3478
201.39,0.3509
201.4,0.3557
201.42,0.3713
201.44,0.3947
201.45,0.4094
201.47,0.4444
201.49,0.4866
201.5,0.51
201.52,0.5601
201.54,0.6119
201.55,0.6375
201.57,0.6854
201.59,0.726
201.6,0.7428
201.62,0.7678
201.64,0.7813
201.65,0.7839
201.67,0.7826
201.69,0.7754
201.7,0.7708
201.72,0.7628
201.73,0.7604
201.75,0.7614
201.77,0.7728
201.78,0.7829
201.8,0.8122
201.82,0.8524
201.83,0.8758
201.85,0.9263
201.87,0.9775
201.88,1.002
201.9,1.043
201.92,1.073
201.93,1.082
201.95,1.089
201.97,1.081
201.98,1.072
202.0,1.045
202.02,1.012
202.03,0.9934
202.05,0.9561
202.06,0.938
202.08,0.905
202.1,0.8823
202.11,0.8791
