wavelength,intensity
198.54,1.0559999999999999e-39
198.56,3.791e-33
198.57,1.037e-32
198.59,7.473000000000001e-32
198.61,5.238000000000001e-31
198.62,1.428e-30
198.64,9.649000000000001e-30
198.66,6.345e-29
198.67,1.611e-28
198.69,1.017e-27
198.71,6.257e-27
198.72,1.536e-26
198.74,9.076000000000001e-26
198.76,5.221e-25
198.77,1.24e-24
198.79,6.854e-24
198.81,3.689e-23
198.82,8.474999999999999e-23
198.84,4.384e-22
198.86,2.209e-21
198.87,4.91e-21
198.89,2.3780000000000003e-20
198.9,5.182e-20
198.92,2.413e-19
198.94,1.095e-18
198.95,2.309e-18
198.97,1.007e-17
198.99,4.282e-17
199.0,8.744e-17
199.02,3.575e-16
199.04,1.425e-15
199.05,2.817e-15
199.07,1.08e-14
199.09,4.039e-14
199.1,7.734e-14
199.12,2.783e-13
199.14,9.761e-13
199.15,1.811e-12
199.17,6.115e-12
199.19,2.014e-11
199.2,3.62e-11
199.22,1.148e-10
199.24,3.55e-10
199.25,6.184e-10
199.27,1.842e-09
199.28,3.149e-09
199.3,9.033e-09
199.32,2.527e-08
199.33,4.188e-08
199.35,1.128e-07
199.37,2.965e-07
199.38,4.762e-07
199.4,1.205e-06
199.42,2.974e-06
199.43,4.628e-06
199.45,1.1e-05
199.47,2.549e-05
199.48,3.843e-05
199.5,8.572e-05
199.52,0.0001864
199.53,0.0002723
199.55,0.0005698
199.57,0.001162
199.58,0.001644
199.6,0.003228
199.62,0.006174
199.63,0.008456
199.65,0.01556
199.66,0.0209
199.68,0.03698
199.7,0.06374
199.71,0.08287
199.73,0.1373
199.75,0.2217
199.76,0.2789
199.78,0.4328
199.8,0.6541
199.81,0.7961
199.83,1.156
199.85,1.635
199.86,1.925
199.88,2.616
199.9,3.461
199.91,3.941
199.93,5.01
199.95,6.199
199.96,6.827
199.98,8.115
200.0,9.39
200.01,10.0
200.03,11.11
200.04,11.6
200.06,12.38
200.08,12.87
200.09,12.98
200.11,12.96
200.13,12.59
200.14,12.28
200.16,11.46
200.18,10.42
200.19,9.833
200.21,8.591
200.23,7.316
200.24,6.688
200.26,5.49
200.28,4.406
200.29,3.917
200.31,3.057
200.33,2.355
200.34,2.062
200.36,1.583
200.38,1.23
200.39,1.093
200.41,0.8875
200.42,0.8128
200.44,0.7091
200.46,0.6546
200.47,0.6427
200.49,0.6465
200.51,0.6861
200.52,0.7202
200.54,0.8198
200.56,0.9675
200.57,1.062
200.59,1.295
200.61,1.592
200.62,1.765
200.64,2.159
200.66,2.608
200.67,2.85
200.69,3.356
200.71,3.873
200.72,4.127
200.74,4.611
200.75,4.833
200.77,5.225
200.79,5.531
200.8,5.65
200.82,5.816
200.84,5.898
200.85,5.913
200.87,5.911
200.89,5.895
200.9,5.894
200.92,5.929
200.94,6.042
200.95,6.136
200.97,6.405
200.99,6.783
201.0,7.008
201.02,7.512
201.04,8.053
201.05,8.322
201.07,8.823
201.09,9.232
201.1,9.387
201.12,9.575
201.13,9.602
201.15,9.518
201.17,9.253
201.18,9.06
201.2,8.574
201.22,7.99
201.23,7.676
201.25,7.037
201.27,6.418
201.28,6.13
201.3,5.613
201.32,5.194
201.33,5.026
201.35,4.778
201.37,4.645
201.38,4.621
201.4,4.653
201.42,4.783
201.43,4.882
201.45,5.141
201.47,5.469
201.48,5.655
201.5,6.056
201.51,6.268
201.53,6.698
201.55,7.118
201.56,7.318
201.58,7.683
201.6,7.991
201.61,8.12
201.63,8.327
201.65,8.471
201.66,8.524
201.68,8.605
201.7,8.673
201.71,8.71
201.73,8.81
201.75,8.963
201.76,9.065
201.78,9.324
201.8,9.657
201.81,9.848
201.83,10.27
201.85,10.71
201.86,10.93
201.88,11.35
201.89,11.54
201.91,11.86
201.93,12.08
201.94,12.15
201.96,12.2
201.98,12.13
201.99,12.06
202.01,11.83
202.03,11.52
202.04,11.33
202.06,10.91
202.08,10.44
202.09,10.18
202.11,9.626
202.13,9.026
202.14,8.709
202.16,8.045
202.18,7.35
202.19,6.996
202.21,6.29
202.22,5.945
202.24,5.296
202.26,4.738
202.27,4.509
202.29,4.185
202.31,4.092
202.32,4.152
202.34,4.534
202.36,5.322
202.37,5.892
202.39,7.428
202.41,9.541
202.42,10.83
202.44,13.88
202.46,17.54
202.47,19.59
202.49,24.04
202.51,28.85
202.52,31.33
202.54,36.26
202.56,40.93
202.57,43.08
202.59,46.81
202.6,48.33
202.62,50.54
202.64,51.51
202.65,51.51
202.67,50.51
202.69,48.28
202.7,46.75
202.72,43.01
202.74,38.59
202.75,36.22
202.77,31.33
202.79,26.47
202.8,24.12
202.82,19.73
202.84,15.83
202.85,14.09
202.87,11.05
202.89,8.602
202.9,7.581
202.92,5.907
202.94,4.661
202.95,4.173
202.97,3.422
202.98,3.142
203.0,2.737
203.02,2.504
203.03,2.441
203.05,2.414
203.07,2.509
203.08,2.6
203.1,2.871
203.12,3.256
203.13,3.49
203.15,4.031
203.17,4.654
203.18,4.988
203.2,5.675
203.22,6.356
203.23,6.679
203.25,7.26
203.27,7.72
203.28,7.893
203.3,8.107
203.32,8.134
203.33,8.076
203.35,7.828
203.36,7.643
203.38,7.173
203.4,6.607
203.41,6.303
203.43,5.682
203.45,5.084
203.46,4.808
203.48,4.322
203.5,3.946
203.51,3.804
203.53,3.616
203.55,3.553
203.56,3.564
203.58,3.657
203.6,3.824
203.61,3.925
203.63,4.143
203.65,4.355
203.66,4.449
203.68,4.598
203.7,4.678
203.71,4.69
203.73,4.652
203.74,4.604
203.76,4.461
203.78,4.273
203.79,4.172
203.81,3.978
203.83,3.829
203.84,3.785
203.86,3.785
203.88,3.935
203.89,4.076
203.91,4.508
203.93,5.15
203.94,5.55
203.96,6.497
203.98,7.615
203.99,8.222
204.01,9.495
204.03,10.78
204.04,11.4
204.06,12.55
204.07,13.05
204.09,13.87
204.11,14.38
204.12,14.51
204.14,14.5
204.16,14.13
204.17,13.83
204.19,13.0
204.21,11.94
204.22,11.34
204.24,10.08
204.26,8.779
204.27,8.142
204.29,6.928
204.31,5.833
204.32,5.34
204.34,4.472
204.36,3.762
204.37,3.463
204.39,2.963
204.41,2.574
204.42,2.412
204.44,2.139
204.45,2.022
204.47,1.812
204.49,1.623
204.5,1.533
204.52,1.359
204.54,1.192
204.55,1.111
204.57,0.9567
204.59,0.8169
204.6,0.7537
204.62,0.6437
204.64,0.5582
204.65,0.5252
204.67,0.4798
204.69,0.4612
204.7,0.4617
204.72,0.4807
204.74,0.5219
204.75,0.5499
204.77,0.6197
204.79,0.7066
204.8,0.7563
204.82,0.8694
204.83,0.9336
204.85,1.081
204.87,1.26
204.88,1.365
204.9,1.613
204.92,1.922
204.93,2.104
204.95,2.529
204.97,3.041
204.98,3.331
205.0,3.975
205.02,4.693
205.03,5.073
205.05,5.854
205.07,6.632
205.08,7.005
205.1,7.691
205.12,8.256
205.13,8.479
205.15,8.787
205.17,8.889
205.18,8.861
205.2,8.647
205.21,8.466
205.23,7.977
205.25,7.357
205.26,7.014
205.28,6.305
