idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 1, 3, 4]",4,"[350.91460000000006, 365.88910000000004, 370.28560000000004, 384.874]","[0.537, 1.71, 0.619, 0.543]","[3.5320426638, 3.5135045543, 3.4732842024999995, 3.2204003367999996]","[19.0, 13.0, 17.0, 17.0]","[0.02901011833866926, 0.04973398828598968, 0.011192336856787805, -0.08993644348144669]",0.08993644348144669
"[0, 1, 3, 5]",4,"[350.91460000000006, 365.88910000000004, 370.28560000000004, 387.41720000000004]","[0.537, 1.71, 0.619, 1.0]","[3.5320426638, 3.5135045543, 3.4732842024999995, 3.199260507]","[19.0, 13.0, 17.0, 15.0]","[0.035064746913545025, 0.06442215251500805, 0.020302066925761086, -0.11978896635431424]",0.11978896635431424
"[0, 1, 3, 6]",4,"[350.91460000000006, 365.88910000000004, 370.28560000000004, 403.3027]","[0.537, 1.71, 0.619, 0.374]","[3.5320426638, 3.5135045543, 3.4732842024999995, 3.199260507]","[19.0, 13.0, 17.0, 15.0]","[0.025235670812040673, 0.04032452702412642, 0.005115750270717423, -0.07067594810688467]",0.07067594810688467
"[0, 1, 4, 5]",4,"[350.91460000000006, 365.88910000000004, 384.874, 387.41720000000004]","[0.537, 1.71, 0.543, 1.0]","[3.5320426638, 3.5135045543, 3.2204003367999996, 3.199260507]","[19.0, 13.0, 17.0, 15.0]","[0.04616159307490092, 0.08858121764070653, -0.04605888654005444, -0.08868392417555315]",0.08868392417555315
"[0, 1, 4, 6]",4,"[350.91460000000006, 365.88910000000004, 384.874, 403.3027]","[0.537, 1.71, 0.543, 0.374]","[3.5320426638, 3.5135045543, 3.2204003367999996, 3.199260507]","[19.0, 13.0, 17.0, 15.0]","[0.04464229331231703, 0.08258742732559482, -0.07617956749571211, -0.05105015314219989]",0.08258742732559482
"[0, 1, 5, 6]",4,"[350.91460000000006, 365.88910000000004, 387.41720000000004, 403.3027]","[0.537, 1.71, 1.0, 0.374]","[3.5320426638, 3.5135045543, 3.199260507, 3.199260507]","[19.0, 13.0, 15.0, 15.0]","[0.047557336478461665, 0.09069422558456725, -0.1017102527671927, -0.03654130929583636]",0.1017102527671927
"[0, 2, 3, 4]",4,"[350.91460000000006, 367.6363, 370.28560000000004, 384.874]","[0.537, 1.19, 0.619, 0.543]","[3.5320426638, 3.4974051314, 3.4732842024999995, 3.2204003367999996]","[19.0, 15.0, 17.0, 17.0]","[0.0349935897634607, 0.04081546642815298, 0.016045272626577844, -0.0918543288181915]",0.0918543288181915
"[0, 2, 3, 5]",4,"[350.91460000000006, 367.6363, 370.28560000000004, 387.41720000000004]","[0.537, 1.19, 0.619, 1.0]","[3.5320426638, 3.4974051314, 3.4732842024999995, 3.199260507]","[19.0, 15.0, 17.0, 15.0]","[0.040819668574415824, 0.05400641010220675, 0.02529482337422198, -0.12012090205084447]",0.12012090205084447
"[0, 2, 3, 6]",4,"[350.91460000000006, 367.6363, 370.28560000000004, 403.3027]","[0.537, 1.19, 0.619, 0.374]","[3.5320426638, 3.4974051314, 3.4732842024999995, 3.199260507]","[19.0, 15.0, 17.0, 15.0]","[0.031420708510073614, 0.03221082086178434, 0.009843002952584556, -0.07347453232444254]",0.07347453232444254
"[0, 2, 4, 5]",4,"[350.91460000000006, 367.6363, 384.874, 387.41720000000004]","[0.537, 1.19, 0.543, 1.0]","[3.5320426638, 3.4974051314, 3.2204003367999996, 3.199260507]","[19.0, 15.0, 17.0, 15.0]","[0.05314676531640025, 0.07622902969134726, -0.0437653874508874, -0.08561040755686006]",0.08561040755686006
"[0, 2, 4, 6]",4,"[350.91460000000006, 367.6363, 384.874, 403.3027]","[0.537, 1.19, 0.543, 0.374]","[3.5320426638, 3.4974051314, 3.2204003367999996, 3.199260507]","[19.0, 15.0, 17.0, 15.0]","[0.053733599265156, 0.07245830579738927, -0.07525857827427163, -0.050933326788273614]",0.07525857827427163
"[0, 2, 5, 6]",4,"[350.91460000000006, 367.6363, 387.41720000000004, 403.3027]","[0.537, 1.19, 1.0, 0.374]","[3.5320426638, 3.4974051314, 3.199260507, 3.199260507]","[19.0, 15.0, 15.0, 15.0]","[0.05547914286361613, 0.07878816299475155, -0.09877907644181705, -0.03548822941655075]",0.09877907644181705
"[0, 3, 4, 5]",4,"[350.91460000000006, 370.28560000000004, 384.874, 387.41720000000004]","[0.537, 0.619, 0.543, 1.0]","[3.5320426638, 3.4732842024999995, 3.2204003367999996, 3.199260507]","[19.0, 17.0, 17.0, 15.0]","[0.06750627921565983, 0.05202226370978952, -0.03947707572296544, -0.08005146720248385]",0.08005146720248385
"[0, 3, 4, 6]",4,"[350.91460000000006, 370.28560000000004, 384.874, 403.3027]","[0.537, 0.619, 0.543, 0.374]","[3.5320426638, 3.4732842024999995, 3.2204003367999996, 3.199260507]","[19.0, 17.0, 17.0, 15.0]","[0.07340629096417298, 0.051809192634646395, -0.07403976632480697, -0.051175717274012406]",0.07403976632480697
"[0, 3, 5, 6]",4,"[350.91460000000006, 370.28560000000004, 387.41720000000004, 403.3027]","[0.537, 0.619, 1.0, 0.374]","[3.5320426638, 3.4732842024999995, 3.199260507, 3.199260507]","[19.0, 17.0, 15.0, 15.0]","[0.07210785688217669, 0.0548877619337661, -0.09342937104903615, -0.03356624776690664]",0.09342937104903615
"[0, 4, 5, 6]",4,"[350.91460000000006, 384.874, 387.41720000000004, 403.3027]","[0.537, 0.543, 1.0, 0.374]","[3.5320426638, 3.2204003367999996, 3.199260507, 3.199260507]","[19.0, 17.0, 15.0, 15.0]","[0.0879223046356829, -0.020653869150848242, -0.04948869636132497, -0.017779739123509608]",0.0879223046356829
"[1, 2, 3, 4]",4,"[365.88910000000004, 367.6363, 370.28560000000004, 384.874]","[1.71, 1.19, 0.619, 0.543]","[3.5135045543, 3.4974051314, 3.4732842024999995, 3.2204003367999996]","[13.0, 15.0, 17.0, 17.0]","[0.04293392338350377, 0.02729085637923645, 0.009436636427354012, -0.07966141619009423]",0.07966141619009423
"[1, 2, 3, 5]",4,"[365.88910000000004, 367.6363, 370.28560000000004, 387.41720000000004]","[1.71, 1.19, 0.619, 1.0]","[3.5135045543, 3.4974051314, 3.4732842024999995, 3.199260507]","[13.0, 15.0, 17.0, 15.0]","[0.05496815307328856, 0.03808432609258122, 0.016843396506924346, -0.10989587567279402]",0.10989587567279402
"[1, 2, 3, 6]",4,"[365.88910000000004, 367.6363, 370.28560000000004, 403.3027]","[1.71, 1.19, 0.619, 0.374]","[3.5135045543, 3.4974051314, 3.4732842024999995, 3.199260507]","[13.0, 15.0, 17.0, 15.0]","[0.035717585096268545, 0.0206759987876724, 0.004779275213425749, -0.06117285909736643]",0.06117285909736643
"[1, 2, 4, 5]",4,"[365.88910000000004, 367.6363, 384.874, 387.41720000000004]","[1.71, 1.19, 0.543, 1.0]","[3.5135045543, 3.4974051314, 3.2204003367999996, 3.199260507]","[13.0, 15.0, 17.0, 15.0]","[0.07459929795861092, 0.05434308201877325, -0.04433779791315132, -0.08460458206423288]",0.08460458206423288
"[1, 2, 4, 6]",4,"[365.88910000000004, 367.6363, 384.874, 403.3027]","[1.71, 1.19, 0.543, 0.374]","[3.5135045543, 3.4974051314, 3.2204003367999996, 3.199260507]","[13.0, 15.0, 17.0, 15.0]","[0.06798002351878824, 0.0474021288175564, -0.06919430621384196, -0.04618784612250282]",0.06919430621384196
"[1, 2, 5, 6]",4,"[365.88910000000004, 367.6363, 387.41720000000004, 403.3027]","[1.71, 1.19, 1.0, 0.374]","[3.5135045543, 3.4974051314, 3.199260507, 3.199260507]","[13.0, 15.0, 15.0, 15.0]","[0.07555718546044599, 0.05462568553729269, -0.09577419970923945, -0.03440867128849941]",0.09577419970923945
"[1, 3, 4, 5]",4,"[365.88910000000004, 370.28560000000004, 384.874, 387.41720000000004]","[1.71, 0.619, 0.543, 1.0]","[3.5135045543, 3.4732842024999995, 3.2204003367999996, 3.199260507]","[13.0, 17.0, 17.0, 15.0]","[0.09213528123853776, 0.03450729601446975, -0.04306151650840895, -0.08358106074459865]",0.09213528123853776
"[1, 3, 4, 6]",4,"[365.88910000000004, 370.28560000000004, 384.874, 403.3027]","[1.71, 0.619, 0.543, 0.374]","[3.5135045543, 3.4732842024999995, 3.2204003367999996, 3.199260507]","[13.0, 17.0, 17.0, 15.0]","[0.08884033639256689, 0.02999081006731555, -0.07096719815209893, -0.047863948307783524]",0.08884033639256689
"[1, 3, 5, 6]",4,"[365.88910000000004, 370.28560000000004, 387.41720000000004, 403.3027]","[1.71, 0.619, 1.0, 0.374]","[3.5135045543, 3.4732842024999995, 3.199260507, 3.199260507]","[13.0, 17.0, 15.0, 15.0]","[0.09496409220279134, 0.03497746781899638, -0.09559666970528691, -0.03434489031650076]",0.09559666970528691
"[1, 4, 5, 6]",4,"[365.88910000000004, 384.874, 387.41720000000004, 403.3027]","[1.71, 0.543, 1.0, 0.374]","[3.5135045543, 3.2204003367999996, 3.199260507, 3.199260507]","[13.0, 17.0, 15.0, 15.0]","[0.11915012559265187, -0.031353630696087875, -0.06459097860993401, -0.02320551628663002]",0.11915012559265187
"[2, 3, 4, 5]",4,"[367.6363, 370.28560000000004, 384.874, 387.41720000000004]","[1.19, 0.619, 0.543, 1.0]","[3.4974051314, 3.4732842024999995, 3.2204003367999996, 3.199260507]","[15.0, 17.0, 17.0, 15.0]","[0.0794635744219569, 0.0410352548757732, -0.04048109382628845, -0.08001773547144159]",0.08001773547144159
"[2, 3, 4, 6]",4,"[367.6363, 370.28560000000004, 384.874, 403.3027]","[1.19, 0.619, 0.543, 0.374]","[3.4974051314, 3.4732842024999995, 3.2204003367999996, 3.199260507]","[15.0, 17.0, 17.0, 15.0]","[0.07832961253543091, 0.03836354006466891, -0.0693638906037117, -0.047329261996388095]",0.07832961253543091
"[2, 3, 5, 6]",4,"[367.6363, 370.28560000000004, 387.41720000000004, 403.3027]","[1.19, 0.619, 1.0, 0.374]","[3.4974051314, 3.4732842024999995, 3.199260507, 3.199260507]","[15.0, 17.0, 15.0, 15.0]","[0.08270900463741532, 0.04236664450491756, -0.09201686910045642, -0.033058780041876346]",0.09201686910045642
"[2, 4, 5, 6]",4,"[367.6363, 384.874, 387.41720000000004, 403.3027]","[1.19, 0.543, 1.0, 0.374]","[3.4974051314, 3.2204003367999996, 3.199260507, 3.199260507]","[15.0, 17.0, 15.0, 15.0]","[0.10496975089341595, -0.026669646924090712, -0.05760458144253572, -0.020695522526789523]",0.10496975089341595
"[3, 4, 5, 6]",4,"[370.28560000000004, 384.874, 387.41720000000004, 403.3027]","[0.619, 0.543, 1.0, 0.374]","[3.4732842024999995, 3.2204003367999996, 3.199260507, 3.199260507]","[17.0, 17.0, 15.0, 15.0]","[0.07482944631878174, -0.01670790018856355, -0.04275942390748161, -0.015362122222736752]",0.07482944631878174
"[0, 1, 2, 3, 4]",5,"[350.91460000000006, 365.88910000000004, 367.6363, 370.28560000000004, 384.874]","[0.537, 1.71, 1.19, 0.619, 0.543]","[3.5320426638, 3.5135045543, 3.4974051314, 3.4732842024999995, 3.2204003367999996]","[19.0, 13.0, 15.0, 17.0, 17.0]","[0.01870627806742664, 0.0306439148116609, 0.018316948418823503, 0.004975751968168851, -0.07264289326607987]",0.07264289326607987
"[0, 1, 2, 3, 5]",5,"[350.91460000000006, 365.88910000000004, 367.6363, 370.28560000000004, 387.41720000000004]","[0.537, 1.71, 1.19, 0.619, 1.0]","[3.5320426638, 3.5135045543, 3.4974051314, 3.4732842024999995, 3.199260507]","[19.0, 13.0, 15.0, 17.0, 15.0]","[0.02317914819470751, 0.04125735693950641, 0.027720020371773818, 0.011332216957378696, -0.10348874246336648]",0.10348874246336648
