idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[1, 2, 3, 5]",4,"[336.261, 342.50800000000004, 344.15000000000003, 346.22]","[0.934, 0.652, 0.56, 0.54]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.5799373775999994]","[5.0, 7.0, 5.0, 11.0]","[0.03225302617092482, 0.0048136408627910965, -0.0016939796136248575, -0.03537268742009103]",0.03537268742009103
"[1, 2, 3, 6]",4,"[336.261, 342.50800000000004, 344.15000000000003, 384.802]","[0.934, 0.652, 0.56, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.2210028796]","[5.0, 7.0, 5.0, 7.0]","[0.0816518781923542, 0.05542488409986626, 0.02974530596535399, -0.16682206825757434]",0.16682206825757434
"[1, 2, 4, 5]",4,"[336.261, 342.50800000000004, 345.366, 346.22]","[0.934, 0.652, 0.266, 0.54]","[3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.5799373775999994]","[5.0, 7.0, 9.0, 11.0]","[0.03362127588476477, 0.0056401534920700325, -0.0041728189090577406, -0.035088610467777004]",0.035088610467777004
"[1, 2, 4, 6]",4,"[336.261, 342.50800000000004, 345.366, 384.802]","[0.934, 0.652, 0.266, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.2210028796]","[5.0, 7.0, 9.0, 7.0]","[0.08534156575215751, 0.058618858938963486, 0.024223982647436637, -0.16818440733855758]",0.16818440733855758
"[1, 2, 5, 6]",4,"[336.261, 342.50800000000004, 346.22, 384.802]","[0.934, 0.652, 0.54, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.5799373775999994, 3.2210028796]","[5.0, 7.0, 11.0, 7.0]","[0.06677712672307418, 0.045027892659940144, 0.02731479974597062, -0.13911981912898508]",0.13911981912898508
"[1, 3, 4, 5]",4,"[336.261, 344.15000000000003, 345.366, 346.22]","[0.934, 0.56, 0.266, 0.54]","[3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[5.0, 5.0, 9.0, 11.0]","[0.03922086050364465, -5.850872899190729e-05, -0.0034400312368862984, -0.03572232053776642]",0.03922086050364465
"[1, 3, 4, 6]",4,"[336.261, 344.15000000000003, 345.366, 384.802]","[0.934, 0.56, 0.266, 0.466]","[3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[5.0, 5.0, 9.0, 7.0]","[0.10353246154184065, 0.040821594327984184, 0.03183053899252511, -0.17618459486234994]",0.17618459486234994
"[1, 3, 5, 6]",4,"[336.261, 344.15000000000003, 346.22, 384.802]","[0.934, 0.56, 0.54, 0.466]","[3.7153297365999993, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[5.0, 5.0, 11.0, 7.0]","[0.0778894861633761, 0.02962321698298942, 0.03741302893676185, -0.1449257320831274]",0.1449257320831274
"[1, 4, 5, 6]",4,"[336.261, 345.366, 346.22, 384.802]","[0.934, 0.266, 0.54, 0.466]","[3.7153297365999993, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[5.0, 9.0, 11.0, 7.0]","[0.08105749340519827, 0.024229130439682917, 0.0405350018555789, -0.1458216257004601]",0.1458216257004601
"[2, 3, 4, 5]",4,"[342.50800000000004, 344.15000000000003, 345.366, 346.22]","[0.652, 0.56, 0.266, 0.54]","[3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[7.0, 5.0, 9.0, 11.0]","[0.01673540182809924, 0.005237598191515369, 0.0012047341452637028, -0.02317773416487834]",0.02317773416487834
"[2, 3, 4, 6]",4,"[342.50800000000004, 344.15000000000003, 345.366, 384.802]","[0.652, 0.56, 0.266, 0.466]","[3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[7.0, 5.0, 9.0, 7.0]","[0.08178888759417047, 0.04562520642052309, 0.03604227831057785, -0.16345637232527133]",0.16345637232527133
"[2, 3, 5, 6]",4,"[342.50800000000004, 344.15000000000003, 346.22, 384.802]","[0.652, 0.56, 0.54, 0.466]","[3.6481090203999997, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[7.0, 5.0, 11.0, 7.0]","[0.05931780355941557, 0.03270916233639004, 0.044715970681181716, -0.13674293657698744]",0.13674293657698744
"[2, 4, 5, 6]",4,"[342.50800000000004, 345.366, 346.22, 384.802]","[0.652, 0.266, 0.54, 0.466]","[3.6481090203999997, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[7.0, 9.0, 11.0, 7.0]","[0.06225475602554037, 0.027026155588397605, 0.048083953193015616, -0.13736486480695362]",0.13736486480695362
