idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 1]",2,"[340.7792, 353.1703]","[0.488, 1.56]","[3.63708881014, 3.5094823951399996]","[18.0, 20.0]","[0.034892300975492785, -0.034892300975492896]",0.034892300975492896
"[0, 2]",2,"[340.7792, 363.0239]","[0.488, 0.305]","[3.63708881014, 3.9524396268999995]","[18.0, 18.0]","[-0.10813668596781056, 0.10813668596781054]",0.10813668596781056
"[0, 3]",2,"[340.7792, 364.53960000000006]","[0.488, 0.62]","[3.63708881014, 3.5027272208599998]","[18.0, 18.0]","[0.056487601813745014, -0.056487601813745014]",0.056487601813745014
"[0, 4]",2,"[340.7792, 369.4811]","[0.488, 0.237]","[3.63708881014, 3.45725582014]","[18.0, 16.0]","[0.07021744096325122, -0.07021744096325105]",0.07021744096325122
"[0, 5]",2,"[340.7792, 375.73670000000004]","[0.488, 0.201]","[3.63708881014, 3.40140766536]","[18.0, 16.0]","[0.08886136645687215, -0.08886136645687209]",0.08886136645687215
"[0, 6]",2,"[340.7792, 387.2103]","[0.488, 0.254]","[3.63708881014, 3.2009695713]","[18.0, 18.0]","[0.18655087829280742, -0.18655087829280742]",0.18655087829280742
"[0, 7]",2,"[340.7792, 394.46790000000004]","[0.488, 0.307]","[3.63708881014, 3.1420780794599996]","[18.0, 18.0]","[0.21154967136458291, -0.21154967136458291]",0.21154967136458291
"[0, 8]",2,"[340.7792, 396.83840000000004]","[0.488, 0.455]","[3.63708881014, 3.12330899522]","[18.0, 16.0]","[0.21155264658237355, -0.21155264658237344]",0.21155264658237355
"[0, 9]",2,"[340.7792, 407.79650000000004]","[0.488, 0.202]","[3.63708881014, 3.1420780794599996]","[18.0, 18.0]","[0.20627295257460115, -0.2062729525746012]",0.2062729525746012
"[1, 2]",2,"[353.1703, 363.0239]","[1.56, 0.305]","[3.5094823951399996, 3.9524396268999995]","[20.0, 18.0]","[-0.05921008388017013, 0.05921008388017016]",0.05921008388017016
"[1, 3]",2,"[353.1703, 364.53960000000006]","[1.56, 0.62]","[3.5094823951399996, 3.5027272208599998]","[20.0, 18.0]","[0.0022580038073209963, -0.002258003807321163]",0.002258003807321163
"[1, 4]",2,"[353.1703, 369.4811]","[1.56, 0.237]","[3.5094823951399996, 3.45725582014]","[20.0, 16.0]","[0.008997641733031969, -0.00899764173303183]",0.008997641733031969
"[1, 5]",2,"[353.1703, 375.73670000000004]","[1.56, 0.201]","[3.5094823951399996, 3.40140766536]","[20.0, 16.0]","[0.017211926930525645, -0.01721192693052566]",0.01721192693052566
"[1, 6]",2,"[353.1703, 387.2103]","[1.56, 0.254]","[3.5094823951399996, 3.2009695713]","[20.0, 18.0]","[0.0769375473800038, -0.0769375473800038]",0.0769375473800038
"[1, 7]",2,"[353.1703, 394.46790000000004]","[1.56, 0.307]","[3.5094823951399996, 3.1420780794599996]","[20.0, 18.0]","[0.10708840284688603, -0.10708840284688612]",0.10708840284688612
"[1, 8]",2,"[353.1703, 396.83840000000004]","[1.56, 0.455]","[3.5094823951399996, 3.12330899522]","[20.0, 16.0]","[0.131014696615397, -0.13101469661539694]",0.131014696615397
"[1, 9]",2,"[353.1703, 407.79650000000004]","[1.56, 0.202]","[3.5094823951399996, 3.1420780794599996]","[20.0, 18.0]","[0.080407258847637, -0.08040725884763712]",0.08040725884763712
"[2, 3]",2,"[363.0239, 364.53960000000006]","[0.305, 0.62]","[3.9524396268999995, 3.5027272208599998]","[18.0, 18.0]","[0.12746754110878533, -0.12746754110878533]",0.12746754110878533
"[2, 4]",2,"[363.0239, 369.4811]","[0.305, 0.237]","[3.9524396268999995, 3.45725582014]","[18.0, 16.0]","[0.20676862101544496, -0.20676862101544496]",0.20676862101544496
"[2, 5]",2,"[363.0239, 375.73670000000004]","[0.305, 0.201]","[3.9524396268999995, 3.40140766536]","[18.0, 16.0]","[0.23238119741539215, -0.23238119741539232]",0.23238119741539232
"[2, 6]",2,"[363.0239, 387.2103]","[0.305, 0.254]","[3.9524396268999995, 3.2009695713]","[18.0, 18.0]","[0.2700715373869029, -0.2700715373869028]",0.2700715373869029
"[2, 7]",2,"[363.0239, 394.46790000000004]","[0.305, 0.307]","[3.9524396268999995, 3.1420780794599996]","[18.0, 18.0]","[0.26150070014317217, -0.2615007001431723]",0.2615007001431723
"[2, 8]",2,"[363.0239, 396.83840000000004]","[0.305, 0.455]","[3.9524396268999995, 3.12330899522]","[18.0, 16.0]","[0.23014145362090527, -0.23014145362090532]",0.23014145362090532
"[2, 9]",2,"[363.0239, 407.79650000000004]","[0.305, 0.202]","[3.9524396268999995, 3.1420780794599996]","[18.0, 18.0]","[0.30905988879921326, -0.30905988879921326]",0.30905988879921326
"[3, 4]",2,"[364.53960000000006, 369.4811]","[0.62, 0.237]","[3.5027272208599998, 3.45725582014]","[18.0, 16.0]","[0.015366609057488434, -0.015366609057488434]",0.015366609057488434
"[3, 5]",2,"[364.53960000000006, 375.73670000000004]","[0.62, 0.201]","[3.5027272208599998, 3.40140766536]","[18.0, 16.0]","[0.03258484107228399, -0.03258484107228399]",0.03258484107228399
"[3, 6]",2,"[364.53960000000006, 387.2103]","[0.62, 0.254]","[3.5027272208599998, 3.2009695713]","[18.0, 18.0]","[0.12241007484306121, -0.12241007484306116]",0.12241007484306121
"[3, 7]",2,"[364.53960000000006, 394.46790000000004]","[0.62, 0.307]","[3.5027272208599998, 3.1420780794599996]","[18.0, 18.0]","[0.1531545410555451, -0.15315454105554516]",0.15315454105554516
"[3, 8]",2,"[364.53960000000006, 396.83840000000004]","[0.62, 0.455]","[3.5027272208599998, 3.12330899522]","[18.0, 16.0]","[0.16356874554172313, -0.16356874554172307]",0.16356874554172313
"[3, 9]",2,"[364.53960000000006, 407.79650000000004]","[0.62, 0.202]","[3.5027272208599998, 3.1420780794599996]","[18.0, 18.0]","[0.13795542991487697, -0.13795542991487714]",0.13795542991487714
"[4, 5]",2,"[369.4811, 375.73670000000004]","[0.237, 0.201]","[3.45725582014, 3.40140766536]","[16.0, 16.0]","[0.024237377655418224, -0.024237377655418224]",0.024237377655418224
"[4, 6]",2,"[369.4811, 387.2103]","[0.237, 0.254]","[3.45725582014, 3.2009695713]","[16.0, 18.0]","[0.10417751071693265, -0.10417751071693271]",0.10417751071693271
"[4, 7]",2,"[369.4811, 394.46790000000004]","[0.237, 0.307]","[3.45725582014, 3.1420780794599996]","[16.0, 18.0]","[0.11830724234840062, -0.11830724234840062]",0.11830724234840062
"[4, 8]",2,"[369.4811, 396.83840000000004]","[0.237, 0.455]","[3.45725582014, 3.12330899522]","[16.0, 16.0]","[0.11057789305610524, -0.11057789305610533]",0.11057789305610533
"[4, 9]",2,"[369.4811, 407.79650000000004]","[0.237, 0.202]","[3.45725582014, 3.1420780794599996]","[16.0, 18.0]","[0.13300561273000772, -0.13300561273000788]",0.13300561273000788
"[5, 6]",2,"[375.73670000000004, 387.2103]","[0.201, 0.254]","[3.40140766536, 3.2009695713]","[16.0, 18.0]","[0.07938180697542546, -0.0793818069754254]",0.07938180697542546
"[5, 7]",2,"[375.73670000000004, 394.46790000000004]","[0.201, 0.307]","[3.40140766536, 3.1420780794599996]","[16.0, 18.0]","[0.09377426740002887, -0.09377426740002903]",0.09377426740002903
"[5, 8]",2,"[375.73670000000004, 396.83840000000004]","[0.201, 0.455]","[3.40140766536, 3.12330899522]","[16.0, 16.0]","[0.08761964939801575, -0.08761964939801581]",0.08761964939801581
"[5, 9]",2,"[375.73670000000004, 407.79650000000004]","[0.201, 0.202]","[3.40140766536, 3.1420780794599996]","[16.0, 18.0]","[0.10768519422685074, -0.10768519422685074]",0.10768519422685074
"[6, 7]",2,"[387.2103, 394.46790000000004]","[0.254, 0.307]","[3.2009695713, 3.1420780794599996]","[18.0, 18.0]","[0.0252060077526417, -0.025206007752641812]",0.025206007752641812
"[6, 8]",2,"[387.2103, 396.83840000000004]","[0.254, 0.455]","[3.2009695713, 3.12330899522]","[18.0, 16.0]","[0.0313263690053337, -0.0313263690053337]",0.0313263690053337
"[6, 9]",2,"[387.2103, 407.79650000000004]","[0.254, 0.202]","[3.2009695713, 3.1420780794599996]","[18.0, 18.0]","[0.025379210166606825, -0.025379210166606936]",0.025379210166606936
"[7, 8]",2,"[394.46790000000004, 396.83840000000004]","[0.307, 0.455]","[3.1420780794599996, 3.12330899522]","[18.0, 16.0]","[0.007990183238912374, -0.00799018323891243]",0.00799018323891243
"[7, 9]",2,"[394.46790000000004, 407.79650000000004]","[0.307, 0.202]","[3.1420780794599996, 3.1420780794599996]","[18.0, 18.0]","[0.0, 0.0]",0.0
"[8, 9]",2,"[396.83840000000004, 407.79650000000004]","[0.455, 0.202]","[3.12330899522, 3.1420780794599996]","[16.0, 18.0]","[-0.007122021238433973, 0.007122021238433973]",0.007122021238433973
"[0, 1, 2]",3,"[340.7792, 353.1703, 363.0239]","[0.488, 1.56, 0.305]","[3.63708881014, 3.5094823951399996, 3.9524396268999995]","[18.0, 20.0, 18.0]","[0.023321945441907466, -0.06975425205915953, 0.046432306617251916]",0.06975425205915953
"[0, 1, 3]",3,"[340.7792, 353.1703, 364.53960000000006]","[0.488, 1.56, 0.62]","[3.63708881014, 3.5094823951399996, 3.5027272208599998]","[18.0, 20.0, 18.0]","[0.029078901589430828, -0.01962779206278431, -0.009451109526646517]",0.029078901589430828
"[0, 1, 4]",3,"[340.7792, 353.1703, 369.4811]","[0.488, 1.56, 0.237]","[3.63708881014, 3.5094823951399996, 3.45725582014]","[18.0, 20.0, 16.0]","[0.03387990659100512, -0.02270728585839743, -0.011172620732607899]",0.03387990659100512
"[0, 1, 5]",3,"[340.7792, 353.1703, 375.73670000000004]","[0.488, 1.56, 0.201]","[3.63708881014, 3.5094823951399996, 3.40140766536]","[18.0, 20.0, 16.0]","[0.035436143778562745, -0.017694575672231316, -0.01774156810633136]",0.035436143778562745
"[0, 1, 6]",3,"[340.7792, 353.1703, 387.2103]","[0.488, 1.56, 0.254]","[3.63708881014, 3.5094823951399996, 3.2009695713]","[18.0, 20.0, 18.0]","[0.043790736680612785, 0.027981719488554102, -0.07177245616916689]",0.07177245616916689
"[0, 1, 7]",3,"[340.7792, 353.1703, 394.46790000000004]","[0.488, 1.56, 0.307]","[3.63708881014, 3.5094823951399996, 3.1420780794599996]","[18.0, 20.0, 18.0]","[0.0481188407129792, 0.05224032472803841, -0.10035916544101756]",0.10035916544101756
"[0, 1, 8]",3,"[340.7792, 353.1703, 396.83840000000004]","[0.488, 1.56, 0.455]","[3.63708881014, 3.5094823951399996, 3.12330899522]","[18.0, 20.0, 16.0]","[0.05127818618364219, 0.07383960513588395, -0.12511779131952602]",0.12511779131952602
"[0, 1, 9]",3,"[340.7792, 353.1703, 407.79650000000004]","[0.488, 1.56, 0.202]","[3.63708881014, 3.5094823951399996, 3.1420780794599996]","[18.0, 20.0, 18.0]","[0.04485451268340304, 0.0285319926807297, -0.07338650536413283]",0.07338650536413283
"[0, 2, 3]",3,"[340.7792, 363.0239, 364.53960000000006]","[0.488, 0.305, 0.62]","[3.63708881014, 3.9524396268999995, 3.5027272208599998]","[18.0, 18.0, 18.0]","[0.016381704685696552, 0.07906579829505411, -0.09544750298075072]",0.09544750298075072
"[0, 2, 4]",3,"[340.7792, 363.0239, 369.4811]","[0.488, 0.305, 0.237]","[3.63708881014, 3.9524396268999995, 3.45725582014]","[18.0, 18.0, 16.0]","[-0.012068016221002953, 0.10350630455634505, -0.09143828833534207]",0.10350630455634505
"[0, 2, 5]",3,"[340.7792, 363.0239, 375.73670000000004]","[0.488, 0.305, 0.201]","[3.63708881014, 3.9524396268999995, 3.40140766536]","[18.0, 18.0, 16.0]","[-0.003834573483253445, 0.10933187178727852, -0.10549729830402499]",0.10933187178727852
"[0, 2, 6]",3,"[340.7792, 363.0239, 387.2103]","[0.488, 0.305, 0.254]","[3.63708881014, 3.9524396268999995, 3.2009695713]","[18.0, 18.0, 18.0]","[0.08780899249807644, 0.12407771367059532, -0.2118867061686719]",0.2118867061686719
"[0, 2, 7]",3,"[340.7792, 363.0239, 394.46790000000004]","[0.488, 0.305, 0.307]","[3.63708881014, 3.9524396268999995, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.11819219366624767, 0.12662471481286341, -0.2448169084791112]",0.2448169084791112
"[0, 2, 8]",3,"[340.7792, 363.0239, 396.83840000000004]","[0.488, 0.305, 0.455]","[3.63708881014, 3.9524396268999995, 3.12330899522]","[18.0, 18.0, 16.0]","[0.13289799346663078, 0.12183495295103584, -0.25473294641766664]",0.25473294641766664
"[0, 2, 9]",3,"[340.7792, 363.0239, 407.79650000000004]","[0.488, 0.305, 0.202]","[3.63708881014, 3.9524396268999995, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.09159282850423495, 0.13171493583529395, -0.2233077643395289]",0.2233077643395289
"[0, 3, 4]",3,"[340.7792, 364.53960000000006, 369.4811]","[0.488, 0.62, 0.237]","[3.63708881014, 3.5027272208599998, 3.45725582014]","[18.0, 18.0, 16.0]","[0.056932676176862484, -0.03174994895551719, -0.025182727221345236]",0.056932676176862484
"[0, 3, 5]",3,"[340.7792, 364.53960000000006, 375.73670000000004]","[0.488, 0.62, 0.201]","[3.63708881014, 3.5027272208599998, 3.40140766536]","[18.0, 18.0, 16.0]","[0.06239703989937451, -0.0257371125497442, -0.03665992734963036]",0.06239703989937451
"[0, 3, 6]",3,"[340.7792, 364.53960000000006, 387.2103]","[0.488, 0.62, 0.254]","[3.63708881014, 3.5027272208599998, 3.2009695713]","[18.0, 18.0, 18.0]","[0.09040324151067225, 0.028941987638891498, -0.11934522914956375]",0.11934522914956375
"[0, 3, 7]",3,"[340.7792, 364.53960000000006, 394.46790000000004]","[0.488, 0.62, 0.307]","[3.63708881014, 3.5027272208599998, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.1018296037612739, 0.052735048923519656, -0.15456465268479347]",0.15456465268479347
"[0, 3, 8]",3,"[340.7792, 364.53960000000006, 396.83840000000004]","[0.488, 0.62, 0.455]","[3.63708881014, 3.5027272208599998, 3.12330899522]","[18.0, 18.0, 16.0]","[0.10705803535276051, 0.06935255344420582, -0.1764105887969663]",0.1764105887969663
"[0, 3, 9]",3,"[340.7792, 364.53960000000006, 407.79650000000004]","[0.488, 0.62, 0.202]","[3.63708881014, 3.5027272208599998, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.09501511039734184, 0.030892355717340947, -0.1259074661146827]",0.1259074661146827
"[0, 4, 5]",3,"[340.7792, 369.4811, 375.73670000000004]","[0.488, 0.237, 0.201]","[3.63708881014, 3.45725582014, 3.40140766536]","[18.0, 16.0, 16.0]","[0.08955335456133223, -0.034999333428590546, -0.054554021132741576]",0.08955335456133223
"[0, 4, 6]",3,"[340.7792, 369.4811, 387.2103]","[0.488, 0.237, 0.254]","[3.63708881014, 3.45725582014, 3.2009695713]","[18.0, 16.0, 18.0]","[0.14308516157598017, 0.006533740959349527, -0.1496189025353296]",0.1496189025353296
"[0, 4, 7]",3,"[340.7792, 369.4811, 394.46790000000004]","[0.488, 0.237, 0.307]","[3.63708881014, 3.45725582014, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.16031957765345772, 0.02190717885726523, -0.18222675651072295]",0.18222675651072295
"[0, 4, 8]",3,"[340.7792, 369.4811, 396.83840000000004]","[0.488, 0.237, 0.455]","[3.63708881014, 3.45725582014, 3.12330899522]","[18.0, 16.0, 16.0]","[0.16332689223103802, 0.03105194207485837, -0.19437883430589642]",0.19437883430589642
"[0, 4, 9]",3,"[340.7792, 369.4811, 407.79650000000004]","[0.488, 0.237, 0.202]","[3.63708881014, 3.45725582014, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.15452706719279885, 0.008030374740890522, -0.16255744193368937]",0.16255744193368937
"[0, 5, 6]",3,"[340.7792, 375.73670000000004, 387.2103]","[0.488, 0.201, 0.254]","[3.63708881014, 3.40140766536, 3.2009695713]","[18.0, 16.0, 18.0]","[0.1546103504305159, -0.009265733938533777, -0.145344616491982]",0.1546103504305159
"[0, 5, 7]",3,"[340.7792, 375.73670000000004, 394.46790000000004]","[0.488, 0.201, 0.307]","[3.63708881014, 3.40140766536, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.1709455018088672, 0.006359713067129152, -0.17730521487599626]",0.17730521487599626
"[0, 5, 8]",3,"[340.7792, 375.73670000000004, 396.83840000000004]","[0.488, 0.201, 0.455]","[3.63708881014, 3.40140766536, 3.12330899522]","[18.0, 16.0, 16.0]","[0.17225232769144244, 0.016307151023379846, -0.18855947871482232]",0.18855947871482232
"[0, 5, 9]",3,"[340.7792, 375.73670000000004, 407.79650000000004]","[0.488, 0.201, 0.202]","[3.63708881014, 3.40140766536, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.16774156658860728, -0.008593033513978332, -0.159148533074629]",0.16774156658860728
"[0, 6, 7]",3,"[340.7792, 387.2103, 394.46790000000004]","[0.488, 0.254, 0.307]","[3.63708881014, 3.2009695713, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.18052323542092696, -0.062172217148359576, -0.11835101827256739]",0.18052323542092696
"[0, 6, 8]",3,"[340.7792, 387.2103, 396.83840000000004]","[0.488, 0.254, 0.455]","[3.63708881014, 3.2009695713, 3.12330899522]","[18.0, 18.0, 16.0]","[0.17520418469086643, -0.04221280668479188, -0.13299137800607447]",0.17520418469086643
"[0, 6, 9]",3,"[340.7792, 387.2103, 407.79650000000004]","[0.488, 0.254, 0.202]","[3.63708881014, 3.2009695713, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.1892141029336577, -0.08841072887206747, -0.10080337406159018]",0.1892141029336577
"[0, 7, 8]",3,"[340.7792, 394.46790000000004, 396.83840000000004]","[0.488, 0.307, 0.455]","[3.63708881014, 3.1420780794599996, 3.12330899522]","[18.0, 18.0, 16.0]","[0.1750476362064638, -0.06891467737005436, -0.10613295883640961]",0.1750476362064638
"[0, 7, 9]",3,"[340.7792, 394.46790000000004, 407.79650000000004]","[0.488, 0.307, 0.202]","[3.63708881014, 3.1420780794599996, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.19483902078968546, -0.11906020715184784, -0.07577881363783773]",0.19483902078968546
"[0, 8, 9]",3,"[340.7792, 396.83840000000004, 407.79650000000004]","[0.488, 0.455, 0.202]","[3.63708881014, 3.12330899522, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.18783260818170958, -0.13236497295927913, -0.05546763522243067]",0.18783260818170958
"[1, 2, 3]",3,"[353.1703, 363.0239, 364.53960000000006]","[1.56, 0.305, 0.62]","[3.5094823951399996, 3.9524396268999995, 3.5027272208599998]","[20.0, 18.0, 18.0]","[-0.03204552223196866, 0.0461057655523345, -0.014060243320365734]",0.0461057655523345
"[1, 2, 4]",3,"[353.1703, 363.0239, 369.4811]","[1.56, 0.305, 0.237]","[3.5094823951399996, 3.9524396268999995, 3.45725582014]","[20.0, 18.0, 16.0]","[-0.04002499305593821, 0.054375576300906454, -0.01435058324496824]",0.054375576300906454
"[1, 2, 5]",3,"[353.1703, 363.0239, 375.73670000000004]","[1.56, 0.305, 0.201]","[3.5094823951399996, 3.9524396268999995, 3.40140766536]","[20.0, 18.0, 16.0]","[-0.03399429465972248, 0.05550793187038131, -0.021513637210658826]",0.05550793187038131
"[1, 2, 6]",3,"[353.1703, 363.0239, 387.2103]","[1.56, 0.305, 0.254]","[3.5094823951399996, 3.9524396268999995, 3.2009695713]","[20.0, 18.0, 18.0]","[0.02463376655998928, 0.05657102081175895, -0.08120478737174817]",0.08120478737174817
"[1, 2, 7]",3,"[353.1703, 363.0239, 394.46790000000004]","[1.56, 0.305, 0.307]","[3.5094823951399996, 3.9524396268999995, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.05493284262600695, 0.05691805891846389, -0.1118509015444708]",0.1118509015444708
"[1, 2, 8]",3,"[353.1703, 363.0239, 396.83840000000004]","[1.56, 0.305, 0.455]","[3.5094823951399996, 3.9524396268999995, 3.12330899522]","[20.0, 18.0, 16.0]","[0.08138065034201813, 0.05609249626693754, -0.13747314660895574]",0.13747314660895574
"[1, 2, 9]",3,"[353.1703, 363.0239, 407.79650000000004]","[1.56, 0.305, 0.202]","[3.5094823951399996, 3.9524396268999995, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.024946998493534545, 0.05812074006500831, -0.08306773855854292]",0.08306773855854292
"[1, 3, 4]",3,"[353.1703, 364.53960000000006, 369.4811]","[1.56, 0.62, 0.237]","[3.5094823951399996, 3.5027272208599998, 3.45725582014]","[20.0, 18.0, 16.0]","[0.007125909127796315, -0.0002953539899021307, -0.006830555137894198]",0.007125909127796315
"[1, 3, 5]",3,"[353.1703, 364.53960000000006, 375.73670000000004]","[1.56, 0.62, 0.201]","[3.5094823951399996, 3.5027272208599998, 3.40140766536]","[20.0, 18.0, 16.0]","[0.011886271450847974, 0.0013482947975452797, -0.013234566248393115]",0.013234566248393115
"[1, 3, 6]",3,"[353.1703, 364.53960000000006, 387.2103]","[1.56, 0.62, 0.254]","[3.5094823951399996, 3.5027272208599998, 3.2009695713]","[20.0, 18.0, 18.0]","[0.048047217876173165, 0.014184040323018426, -0.06223125819919148]",0.06223125819919148
"[1, 3, 7]",3,"[353.1703, 364.53960000000006, 394.46790000000004]","[1.56, 0.62, 0.307]","[3.5094823951399996, 3.5027272208599998, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.06756793433993946, 0.021119898401229964, -0.0886878327411692]",0.0886878327411692
"[1, 3, 8]",3,"[353.1703, 364.53960000000006, 396.83840000000004]","[1.56, 0.62, 0.455]","[3.5094823951399996, 3.5027272208599998, 3.12330899522]","[20.0, 18.0, 16.0]","[0.08461890271071992, 0.02722740673201718, -0.11184630944273705]",0.11184630944273705
"[1, 3, 9]",3,"[353.1703, 364.53960000000006, 407.79650000000004]","[1.56, 0.62, 0.202]","[3.5094823951399996, 3.5027272208599998, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.04956557633012326, 0.014653760705532232, -0.06421933703565547]",0.06421933703565547
"[1, 4, 5]",3,"[353.1703, 369.4811, 375.73670000000004]","[1.56, 0.237, 0.201]","[3.5094823951399996, 3.45725582014, 3.40140766536]","[20.0, 16.0, 16.0]","[0.021326621432021464, -0.006522253480734347, -0.014804367951287173]",0.021326621432021464
"[1, 4, 6]",3,"[353.1703, 369.4811, 387.2103]","[1.56, 0.237, 0.254]","[3.5094823951399996, 3.45725582014, 3.2009695713]","[20.0, 16.0, 18.0]","[0.06956711135066429, 0.00021712565720914678, -0.06978423700787344]",0.06978423700787344
"[1, 4, 7]",3,"[353.1703, 369.4811, 394.46790000000004]","[1.56, 0.237, 0.307]","[3.5094823951399996, 3.45725582014, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.09461232116969309, 0.0037479488478956574, -0.09836027001758871]",0.09836027001758871
"[1, 4, 8]",3,"[353.1703, 369.4811, 396.83840000000004]","[1.56, 0.237, 0.455]","[3.5094823951399996, 3.45725582014, 3.12330899522]","[20.0, 16.0, 16.0]","[0.11511227770981969, 0.006835382577774177, -0.12194766028759388]",0.12194766028759388
"[1, 4, 9]",3,"[353.1703, 369.4811, 407.79650000000004]","[1.56, 0.237, 0.202]","[3.5094823951399996, 3.45725582014, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.07239781601328743, 0.0003382821023992094, -0.07273609811568663]",0.07273609811568663
"[1, 5, 6]",3,"[353.1703, 375.73670000000004, 387.2103]","[1.56, 0.201, 0.254]","[3.5094823951399996, 3.40140766536, 3.2009695713]","[20.0, 16.0, 18.0]","[0.07645359002351781, -0.007386166246835885, -0.0690674237766819]",0.07645359002351781
"[1, 5, 7]",3,"[353.1703, 375.73670000000004, 394.46790000000004]","[1.56, 0.201, 0.307]","[3.5094823951399996, 3.40140766536, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.10136467123687398, -0.0038110604770763556, -0.09755361075979765]",0.10136467123687398
"[1, 5, 8]",3,"[353.1703, 375.73670000000004, 396.83840000000004]","[1.56, 0.201, 0.455]","[3.5094823951399996, 3.40140766536, 3.12330899522]","[20.0, 16.0, 16.0]","[0.12145866511652947, -0.0005429155849389355, -0.12091574953159037]",0.12145866511652947
"[1, 5, 9]",3,"[353.1703, 375.73670000000004, 407.79650000000004]","[1.56, 0.201, 0.202]","[3.5094823951399996, 3.40140766536, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.07968855703798572, -0.007464476081485788, -0.07222408095649997]",0.07968855703798572
"[1, 6, 7]",3,"[353.1703, 387.2103, 394.46790000000004]","[1.56, 0.254, 0.307]","[3.5094823951399996, 3.2009695713, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.12969079885525203, -0.0483303047365454, -0.08136049411870663]",0.12969079885525203
"[1, 6, 8]",3,"[353.1703, 387.2103, 396.83840000000004]","[1.56, 0.254, 0.455]","[3.5094823951399996, 3.2009695713, 3.12330899522]","[20.0, 18.0, 16.0]","[0.14333382031770103, -0.04084703232913302, -0.10248678798856797]",0.14333382031770103
"[1, 6, 9]",3,"[353.1703, 387.2103, 407.79650000000004]","[1.56, 0.254, 0.202]","[3.5094823951399996, 3.2009695713, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.11622138485516331, -0.056667564242222454, -0.059553820612940886]",0.11622138485516331
"[1, 7, 8]",3,"[353.1703, 394.46790000000004, 396.83840000000004]","[1.56, 0.307, 0.455]","[3.5094823951399996, 3.1420780794599996, 3.12330899522]","[20.0, 18.0, 16.0]","[0.15511365293468737, -0.06300571005811034, -0.09210794287657711]",0.15511365293468737
"[1, 7, 9]",3,"[353.1703, 394.46790000000004, 407.79650000000004]","[1.56, 0.307, 0.202]","[3.5094823951399996, 3.1420780794599996, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.13532496303839747, -0.08269297426596744, -0.05263198877243014]",0.13532496303839747
"[1, 8, 9]",3,"[353.1703, 396.83840000000004, 407.79650000000004]","[1.56, 0.455, 0.202]","[3.5094823951399996, 3.12330899522, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.1493083826345888, -0.10387401050686293, -0.045434372127725914]",0.1493083826345888
"[2, 3, 4]",3,"[363.0239, 364.53960000000006, 369.4811]","[0.305, 0.62, 0.237]","[3.9524396268999995, 3.5027272208599998, 3.45725582014]","[18.0, 18.0, 16.0]","[0.10815353173232368, -0.0668210419384051, -0.041332489793918514]",0.10815353173232368
"[2, 3, 5]",3,"[363.0239, 364.53960000000006, 375.73670000000004]","[0.305, 0.62, 0.201]","[3.9524396268999995, 3.5027272208599998, 3.40140766536]","[18.0, 18.0, 16.0]","[0.11303960124430777, -0.05831290960185276, -0.05472669164245486]",0.11303960124430777
"[2, 3, 6]",3,"[363.0239, 364.53960000000006, 387.2103]","[0.305, 0.62, 0.254]","[3.9524396268999995, 3.5027272208599998, 3.2009695713]","[18.0, 18.0, 18.0]","[0.11764536789940618, 0.030888512601920826, -0.14853388050132701]",0.14853388050132701
"[2, 3, 7]",3,"[363.0239, 364.53960000000006, 394.46790000000004]","[0.305, 0.62, 0.307]","[3.9524396268999995, 3.5027272208599998, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.11770599856513601, 0.06595723782486007, -0.1836632363899961]",0.1836632363899961
"[2, 3, 8]",3,"[363.0239, 364.53960000000006, 396.83840000000004]","[0.305, 0.62, 0.455]","[3.9524396268999995, 3.5027272208599998, 3.12330899522]","[18.0, 18.0, 16.0]","[0.1124723911624628, 0.08831931313045921, -0.20079170429292198]",0.20079170429292198
