idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[3, 4, 6, 8, 11, 12]",6,"[394.91, 398.85200000000003, 403.16900000000004, 412.323, 472.84200000000004, 499.94700000000006]","[1.47, 0.97, 0.68, 0.75, 0.0177, 0.09]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 2.7941744539999998, 2.8821543814]","[9.0, 7.0, 5.0, 7.0, 7.0, 5.0]","[0.06852297792387069, 0.024794284081644413, -0.010659248768522048, -0.042736214063308076, -0.011151430201617938, -0.02877036897206697]",0.06852297792387069
"[3, 4, 6, 8, 11, 13]",6,"[394.91, 398.85200000000003, 403.16900000000004, 412.323, 472.84200000000004, 518.342]","[1.47, 0.97, 0.68, 0.75, 0.0177, 0.089]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 2.7941744539999998, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 7.0, 7.0]","[0.07606306832572712, 0.028999815232728626, -0.00775278935564086, -0.03742828395960143, -0.01071831194054218, -0.04916349830267118]",0.07606306832572712
"[3, 4, 6, 8, 12, 13]",6,"[394.91, 398.85200000000003, 403.16900000000004, 412.323, 499.94700000000006, 518.342]","[1.47, 0.97, 0.68, 0.75, 0.09, 0.089]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 2.8821543814, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.08100741864449479, 0.031847696659420804, -0.00559798164400431, -0.033336816996798885, -0.026524220901930354, -0.04739609576118206]",0.08100741864449479
"[3, 4, 6, 9, 10, 11]",6,"[394.91, 398.85200000000003, 403.16900000000004, 442.99, 461.33900000000006, 472.84200000000004]","[1.47, 0.97, 0.68, 0.303, 0.11, 0.0177]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.07530295488741318, 0.026622109894291868, -0.013441058909895193, -0.07362617202751792, -0.0019001339539419584, -0.01295769989034986]",0.07530295488741318
"[3, 4, 6, 9, 10, 12]",6,"[394.91, 398.85200000000003, 403.16900000000004, 442.99, 461.33900000000006, 499.94700000000006]","[1.47, 0.97, 0.68, 0.303, 0.11, 0.09]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 3.3955778777999996, 2.8821543814]","[9.0, 7.0, 5.0, 5.0, 5.0, 5.0]","[0.08268524709310121, 0.030850860599028973, -0.010288257314878563, -0.0698289691808987, -0.0014544290879121638, -0.031964452108440865]",0.08268524709310121
"[3, 4, 6, 9, 10, 13]",6,"[394.91, 398.85200000000003, 403.16900000000004, 442.99, 461.33900000000006, 518.342]","[1.47, 0.97, 0.68, 0.303, 0.11, 0.089]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.09199488111673748, 0.0360475444344264, -0.006688156141665125, -0.06596641801679914, -0.000945490430421931, -0.0544423609622776]",0.09199488111673748
"[3, 4, 6, 9, 11, 12]",6,"[394.91, 398.85200000000003, 403.16900000000004, 442.99, 472.84200000000004, 499.94700000000006]","[1.47, 0.97, 0.68, 0.303, 0.0177, 0.09]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 2.7941744539999998, 2.8821543814]","[9.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.08842418595956542, 0.03379218083289945, -0.008792989517424465, -0.06923185116577718, -0.012370741492354618, -0.03182078461690856]",0.08842418595956542
"[3, 4, 6, 9, 11, 13]",6,"[394.91, 398.85200000000003, 403.16900000000004, 442.99, 472.84200000000004, 518.342]","[1.47, 0.97, 0.68, 0.303, 0.0177, 0.089]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 2.7941744539999998, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.09768863689267465, 0.038967239350087696, -0.005200430320896787, -0.06536357767156155, -0.011829857142975395, -0.054262011107328666]",0.09768863689267465
"[3, 4, 6, 9, 12, 13]",6,"[394.91, 398.85200000000003, 403.16900000000004, 442.99, 499.94700000000006, 518.342]","[1.47, 0.97, 0.68, 0.303, 0.09, 0.089]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 2.8821543814, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.10350034425144805, 0.042335071893362386, -0.002611380684414605, -0.062110568526293486, -0.02903388259969326, -0.052079584334409165]",0.10350034425144805
"[3, 4, 6, 10, 11, 12]",6,"[394.91, 398.85200000000003, 403.16900000000004, 461.33900000000006, 472.84200000000004, 499.94700000000006]","[1.47, 0.97, 0.68, 0.11, 0.0177, 0.09]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.3955778777999996, 2.7941744539999998, 2.8821543814]","[9.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.05926424327667473, 0.017110486905371758, -0.021186286893241757, -0.002995060385768234, -0.014515023521285062, -0.037678359381751424]",0.05926424327667473
