Ion, Observed , Aki, Ek ,J,,,,,,,,,,,,,,,
Na II ,291.985,1.33E+08,331 873.93    ,1,,,,,,,,,,,,,,,
Na II ,292.0945,6.66E+07,300 507.11    ,1,,,,,,,,,,,,,,,
Na II ,292.3485,1.41E+07,299 885.37    ,1,,,,,,,,,,,,,,,
Na II ,293.0882,9.83E+07,331 745.06    ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,293.4079,2.80E+07,331 707.90    ,3,,,,,,,,,,,,,,,
Na II ,293.555, , ,  ,,,,,,,,,,,,,,,
Na II ,293.7735,1.30E+08,331 665.59    ,2,,,,,,,,,,,,,,,
Na II ,294.2657,1.00E+07,333 162.94    ,1,,,,,,,,,,,,,,,
Na V , ,1.40E+07,928 840?      , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na V , ,1.35E+07,928 840?      , 3/2 ,,,,,,,,,,,,,,,
Na V , ,1.50E+06,928 840?      , 3/2 ,,,,,,,,,,,,,,,
Na V , ,1.00E+06,928 840?      , 5/2 ,,,,,,,,,,,,,,,
Na II ,294.5702,2.80E+07,331 186.70    ,3,,,,,,,,,,,,,,,
Na II ,294.7449,7.10E+07,333 107.74    ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,295.1235,4.33E+08,331 123.04    ,4,,,,,,,,,,,,,,,
Na II ,295.2396,1.80E+07,331 496.51    ,2,,,,,,,,,,,,,,,
Na IV , ,1.84E+07,646 419.6     ,3,,,,,,,,,,,,,,,
Na II ,296.0116,5.60E+07,332 962.57    ,2,,,,,,,,,,,,,,,
Na II ,296.167, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VII , ,1.45E+06,1 251 670       , 3/2 ,,,,,,,,,,,,,,,
Na II ,296.5742,4.60E+05,331 873.93    ,1,,,,,,,,,,,,,,,
Na II ,296.848, ,365 174.10    ,3,,,,,,,,,,,,,,,
Na II ,296.897, , ,  ,,,,,,,,,,,,,,,
Na II ,297.0727,1.03E+07,332 841.93    ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VI , ,1.13E+00,35 498       ,2,,,,,,,,,,,,,,,
Na II ,297.272, , ,  ,,,,,,,,,,,,,,,
Na II ,297.4235,2.02E+07,332 802.21    ,2,,,,,,,,,,,,,,,
Na II ,297.4988,6.47E+07,299 885.37    ,1,,,,,,,,,,,,,,,
Na II ,297.6686, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,297.7125,1.20E+08,331 745.06    ,1,,,,,,,,,,,,,,,
Na II ,297.9657,2.00E+08,331 186.70    ,3,,,,,,,,,,,,,,,
Na II ,298.0627,3.30E+05,330 789.05    ,2,,,,,,,,,,,,,,,
Na II ,298.4186,1.74E+07,299 189.96    ,2,,,,,,,,,,,,,,,
Na II ,298.4186,2.40E+08,331 665.59    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,298.6451, , ,  ,,,,,,,,,,,,,,,
Na II ,298.7213, ,365 174.10    ,3,,,,,,,,,,,,,,,
Na II ,299.689, , ,  ,,,,,,,,,,,,,,,
Na II , ,5.70E+05,331 496.51    ,2,,,,,,,,,,,,,,,
Na II ,300.086, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,300.292, , ,  ,,,,,,,,,,,,,,,
Na II ,300.4149,1.70E+07,333 162.94    ,1,,,,,,,,,,,,,,,
Na II ,300.7442,1.68E+07,298 165.44    ,1,,,,,,,,,,,,,,,
Na III , ,3.31E+04,406 865.11    , 1/2 ,,,,,,,,,,,,,,,
Na II ,300.9137,3.00E+07,333 107.74    ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,300.9482, ,363 767.98    ,1,,,,,,,,,,,,,,,
Na VIII , ,5.10E+07,1 507 790       ,3,,,,,,,,,,,,,,,
Na II ,301.151, , ,  ,,,,,,,,,,,,,,,
Na II ,301.31, ,363 815.38    ,2,,,,,,,,,,,,,,,
Na II ,301.5395,1.51E+07,330 789.05    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,301.7341, ,363 769.03    ,2,,,,,,,,,,,,,,,
Na VIII , ,1.39E+07,1 492 980       ,0,,,,,,,,,,,,,,,
Na II ,301.8324, , ,  ,,,,,,,,,,,,,,,
Na VII , ,7.36E+05,1 187 890       , 5/2 ,,,,,,,,,,,,,,,
Na II ,301.998, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,302.137, , ,  ,,,,,,,,,,,,,,,
Na II ,302.2348,6.91E+05,332 962.57    ,2,,,,,,,,,,,,,,,
Na II ,302.4,2.30E+06,333 162.94    ,1,,,,,,,,,,,,,,,
Na II ,302.531, , ,  ,,,,,,,,,,,,,,,
Na VIII , ,2.47E+05,1 327 270       ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na III , ,6.49E-02,399 182.31    , 3/2 ,,,,,,,,,,,,,,,
Na II ,302.7062, ,363 814.78    ,3,,,,,,,,,,,,,,,
Na III , ,6.03E-01,399 174.71    , 5/2 ,,,,,,,,,,,,,,,
Na VIII , ,1.22E+05,1 327 230       ,1,,,,,,,,,,,,,,,
Na II ,302.907,9.90E+07,333 107.74    ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,302.932,6.32E+06,330 636.75    ,1,,,,,,,,,,,,,,,
Na II ,303.126, ,363 769.03    ,2,,,,,,,,,,,,,,,
Na III , ,4.52E+03,406 550.63    , 3/2 ,,,,,,,,,,,,,,,
Na II ,303.7076,2.55E+08,332 802.21    ,2,,,,,,,,,,,,,,,
Na II ,303.872, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,304.013, , ,  ,,,,,,,,,,,,,,,
Na II ,304.2461,7.49E+05,332 962.57    ,2,,,,,,,,,,,,,,,
Na II ,304.31, , ,  ,,,,,,,,,,,,,,,
Na II ,304.56,6.92E+07,332 710.11    ,0,,,,,,,,,,,,,,,
Na II ,304.895, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VIII , ,3.37E+06,1 492 630       ,1,,,,,,,,,,,,,,,
Na II ,305.021,1.30E+08,333 162.94    ,1,,,,,,,,,,,,,,,
Na II ,305.3666,3.00E+08,332 841.93    ,3,,,,,,,,,,,,,,,
Na II ,305.5347,8.80E+06,333 107.74    ,1,,,,,,,,,,,,,,,
Na II ,305.5822, ,363 837.94    ,4,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,305.6161,7.46E+07,297 635.61    ,2,,,,,,,,,,,,,,,
Na II ,305.7375,4.51E+07,332 802.21    ,2,,,,,,,,,,,,,,,
Na II ,305.795, ,363 814.78    ,3,,,,,,,,,,,,,,,
Na II ,305.872,2.18E+07,331 873.93    ,1,,,,,,,,,,,,,,,
Na II ,306.0251, ,363 790.60    ,5,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,306.135,1.00E+08,333 162.94    ,1,,,,,,,,,,,,,,,
Na II ,306.1792, ,363 837.82    ,3,,,,,,,,,,,,,,,
Na II ,306.4375,7.62E+06,330 789.05    ,2,,,,,,,,,,,,,,,
Na II ,306.6223, ,363 790.64    ,4,,,,,,,,,,,,,,,
Na II ,306.6535,3.74E+07,333 107.74    ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na III , ,5.37E+03,406 190.15    , 5/2 ,,,,,,,,,,,,,,,
Na II ,307.0829,8.70E+06,331 745.06    ,1,,,,,,,,,,,,,,,
Na II ,307.4334,1.40E+08,331 707.90    ,3,,,,,,,,,,,,,,,
Na II ,307.8318,1.17E+08,298 165.44    ,1,,,,,,,,,,,,,,,
Na II ,307.8318,3.60E+05,331 665.59    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,307.8752,3.59E+06,330 636.75    ,1,,,,,,,,,,,,,,,
Na II ,308.0254,2.81E+08,332 962.57    ,2,,,,,,,,,,,,,,,
Na II ,308.293, , ,  ,,,,,,,,,,,,,,,
Na II ,308.357, , ,  ,,,,,,,,,,,,,,,
Na II ,308.557, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,308.706,1.66E+07,330 549.35    ,0,,,,,,,,,,,,,,,
Na II ,308.8263, ,365 173.42    ,3,,,,,,,,,,,,,,,
Na II ,308.999, , ,  ,,,,,,,,,,,,,,,
Na II ,309.2035, ,365 173.7     ,4,,,,,,,,,,,,,,,
Na II ,309.2732,2.09E+08,297 248.82    ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,309.3089, , ,  ,,,,,,,,,,,,,,,
Na II ,309.4449,1.10E+06,331 496.51    ,2,,,,,,,,,,,,,,,
Na II ,309.467, , ,  ,,,,,,,,,,,,,,,
Na II ,309.5552,3.97E+05,332 802.21    ,2,,,,,,,,,,,,,,,
Na II ,309.648, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,309.671, , ,  ,,,,,,,,,,,,,,,
Na II ,309.773, ,363 769.03    ,2,,,,,,,,,,,,,,,
Na II ,309.902, , ,  ,,,,,,,,,,,,,,,
Na II ,309.98, , ,  ,,,,,,,,,,,,,,,
Na II ,310.277, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VIII , ,2.59E+07,1 513 730       ,1,,,,,,,,,,,,,,,
Na II ,310.3578, ,365 174.10    ,3,,,,,,,,,,,,,,,
Na II ,310.4403,5.63E+07,332 710.11    ,0,,,,,,,,,,,,,,,
Na III , ,2.48E+04,406 865.11    , 1/2 ,,,,,,,,,,,,,,,
Na II ,310.737, ,363 837.82    ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,310.9538, ,363 815.38    ,2,,,,,,,,,,,,,,,
Na II ,311.023, , ,  ,,,,,,,,,,,,,,,
Na III , ,2.60E-01,399 182.31    , 3/2 ,,,,,,,,,,,,,,,
Na VIII , ,3.17E+06,1 491 980       ,2,,,,,,,,,,,,,,,
Na III , ,8.79E-02,399 174.71    , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,311.1453, ,363 837.94    ,4,,,,,,,,,,,,,,,
Na II ,311.2924, , ,  ,,,,,,,,,,,,,,,
Na II ,311.3693, ,363 814.78    ,3,,,,,,,,,,,,,,,
Na II ,311.413, ,363 767.98    ,1,,,,,,,,,,,,,,,
Na II ,311.601, ,363 790.64    ,4,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,311.7231, ,363 815.38    ,2,,,,,,,,,,,,,,,
Na II ,311.8134, ,363 769.03    ,2,,,,,,,,,,,,,,,
Na II ,311.915, , ,  ,,,,,,,,,,,,,,,
Na VII , ,1.13E+06,1 593 920       , 7/2 ,,,,,,,,,,,,,,,
Na II ,312.1759, ,363 769.03    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,312.2935, , ,  ,,,,,,,,,,,,,,,
Na II ,312.4415,7.10E+07,331 186.70    ,3,,,,,,,,,,,,,,,
Na II ,312.5212,9.72E+06,331 873.93    ,1,,,,,,,,,,,,,,,
Na II ,312.644, , ,  ,,,,,,,,,,,,,,,
Na II ,312.9377,1.28E+08,297 635.61    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,312.9821, ,363 815.38    ,2,,,,,,,,,,,,,,,
Na II ,313.23, , ,  ,,,,,,,,,,,,,,,
Na II ,313.5483,7.42E+07,298 165.44    ,1,,,,,,,,,,,,,,,
Na III , ,3.37E+02,406 550.63    , 3/2 ,,,,,,,,,,,,,,,
Na II ,313.7861,1.41E+08,331 745.06    ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VIII , ,5.16E+06,1 492 630       ,1,,,,,,,,,,,,,,,
Na II ,313.894, , ,  ,,,,,,,,,,,,,,,
Na VII , ,8.86E+06,1 186 630       , 3/2 ,,,,,,,,,,,,,,,
Na II ,314.052, , ,  ,,,,,,,,,,,,,,,
Na II ,314.095, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,314.121, , ,  ,,,,,,,,,,,,,,,
Na II ,314.182, , ,  ,,,,,,,,,,,,,,,
Na VII , ,3.59E+07,1 474 530?      , 1/2 ,,,,,,,,,,,,,,,
Na II ,314.267, , ,  ,,,,,,,,,,,,,,,
Na II ,314.5706,4.50E+07,331 665.59    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,314.694, , ,  ,,,,,,,,,,,,,,,
Na II ,314.9283,8.24E+07,300 507.11    ,1,,,,,,,,,,,,,,,
Na II ,315.049, , ,  ,,,,,,,,,,,,,,,
Na II ,315.078, , ,  ,,,,,,,,,,,,,,,
Na II ,315.144, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,315.203, , ,  ,,,,,,,,,,,,,,,
Na VII , ,9.05E+06,1 187 890       , 5/2 ,,,,,,,,,,,,,,,
Na II ,315.324, , ,  ,,,,,,,,,,,,,,,
Na II ,315.377, , ,  ,,,,,,,,,,,,,,,
Na II ,315.498, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,315.548, , ,  ,,,,,,,,,,,,,,,
Na IV , ,1.35E+00,556 796.      ,1,,,,,,,,,,,,,,,
Na II ,315.585, , ,  ,,,,,,,,,,,,,,,
Na IV , ,4.53E-01,556 796.      ,1,,,,,,,,,,,,,,,
Na II ,315.842, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,315.9527,6.50E+06,331 745.06    ,1,,,,,,,,,,,,,,,
Na III , ,5.83E-02,399 182.31    , 3/2 ,,,,,,,,,,,,,,,
Na II ,316.1154,4.36E+06,300 387.82    ,0,,,,,,,,,,,,,,,
Na II ,316.253,7.10E+05,331 496.51    ,2,,,,,,,,,,,,,,,
Na II ,316.3246,6.10E+06,331 707.90    ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,316.3736,1.05E+08,330 789.05    ,2,,,,,,,,,,,,,,,
Na II ,316.525, , ,  ,,,,,,,,,,,,,,,
Na II ,316.636, , ,  ,,,,,,,,,,,,,,,
Na II ,316.677, , ,  ,,,,,,,,,,,,,,,
Na II ,316.7484,9.30E+06,331 665.59    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,316.958, , ,  ,,,,,,,,,,,,,,,
Na II ,317.162, , ,  ,,,,,,,,,,,,,,,
Na II ,317.27, , ,  ,,,,,,,,,,,,,,,
Na II ,317.342, , ,  ,,,,,,,,,,,,,,,
Na II ,317.5086,6.23E+07,331 873.93    ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VIII , ,3.10E+07,1 294 230       ,1,,,,,,,,,,,,,,,
Na II ,317.9064,3.94E+07,330 636.75    ,1,,,,,,,,,,,,,,,
Na VII , ,5.32E+07,1 464 050       , 5/2 ,,,,,,,,,,,,,,,
Na II ,318.094, , ,  ,,,,,,,,,,,,,,,
Na II , ,1.10E+05,331 496.51    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,318.624, , ,  ,,,,,,,,,,,,,,,
Na II ,318.778, , ,  ,,,,,,,,,,,,,,,
Na VII , ,1.72E+07,1 474 530?      , 1/2 ,,,,,,,,,,,,,,,
Na II ,318.8127,1.90E+07,331 745.06    ,1,,,,,,,,,,,,,,,
Na II ,318.9002, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,318.979,7.30E+07,300 103.92    ,2,,,,,,,,,,,,,,,
Na II ,319.206, , ,  ,,,,,,,,,,,,,,,
Na II ,319.221, , ,  ,,,,,,,,,,,,,,,
Na II ,319.414, , ,  ,,,,,,,,,,,,,,,
Na II ,319.579, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,319.893, , ,  ,,,,,,,,,,,,,,,
Na II ,320.03,1.50E+06,331 745.06    ,1,,,,,,,,,,,,,,,
Na VIII , ,8.71E+06,1 491 980       ,2,,,,,,,,,,,,,,,
Na II ,320.421, , ,  ,,,,,,,,,,,,,,,
Na II ,320.489, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II , ,4.30E+03,331 665.59    ,2,,,,,,,,,,,,,,,
Na II ,320.851, , ,  ,,,,,,,,,,,,,,,
Na VII , ,8.79E+06,1 570 080       , 5/2 ,,,,,,,,,,,,,,,
Na VII , ,7.30E+06,1 570 080       , 3/2 ,,,,,,,,,,,,,,,
Na VII , ,1.46E+06,1 570 080       , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,321.219,1.12E+08,299 885.37    ,1,,,,,,,,,,,,,,,
Na II ,321.282, , ,  ,,,,,,,,,,,,,,,
Na II ,321.477, , ,  ,,,,,,,,,,,,,,,
Na VII , ,8.39E+06,1 473 810?      , 3/2 ,,,,,,,,,,,,,,,
Na II ,321.6283,1.40E+07,331 186.70    ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,321.752, , ,  ,,,,,,,,,,,,,,,
Na II ,322.1175, ,363 837.82    ,3,,,,,,,,,,,,,,,
Na II ,322.147, , ,  ,,,,,,,,,,,,,,,
Na II ,322.234, , ,  ,,,,,,,,,,,,,,,
Na IV , ,5.12E+06,643 625.6     ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,322.3506, ,363 815.38    ,2,,,,,,,,,,,,,,,
Na II ,322.437, , ,  ,,,,,,,,,,,,,,,
Na II ,322.529, ,363 837.94    ,4,,,,,,,,,,,,,,,
Na II ,322.5977,1.80E+07,331 496.51    ,2,,,,,,,,,,,,,,,
Na II ,322.911, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,323.141, , ,  ,,,,,,,,,,,,,,,
Na VII , ,9.49E+05,1 592 820       , 5/2 ,,,,,,,,,,,,,,,
Na VII , ,6.76E+04,1 592 820       , 5/2 ,,,,,,,,,,,,,,,
Na II ,323.4927,1.83E+07,330 789.05    ,2,,,,,,,,,,,,,,,
Na II ,323.67, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,323.82, , ,  ,,,,,,,,,,,,,,,
Na II ,323.922, , ,  ,,,,,,,,,,,,,,,
Na II ,324.0324, ,363 814.78    ,3,,,,,,,,,,,,,,,
Na IV ,324.168,6.13E-01,30 839.8     ,2,,,,,,,,,,,,,,,
Na II ,324.206, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,324.452, , ,  ,,,,,,,,,,,,,,,
Na II ,324.488, , ,  ,,,,,,,,,,,,,,,
Na II ,324.742, , ,  ,,,,,,,,,,,,,,,
Na II ,324.791, , ,  ,,,,,,,,,,,,,,,
Na V , ,3.08E+05,878 320       , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na V , ,2.15E+05,878 320       , 5/2 ,,,,,,,,,,,,,,,
Na V , ,1.28E+05,878 320       , 3/2 ,,,,,,,,,,,,,,,
Na V , ,9.23E+04,878 320       , 5/2 ,,,,,,,,,,,,,,,
Na V , ,1.64E+05,878 320       , 3/2 ,,,,,,,,,,,,,,,
Na V , ,2.57E+05,878 320       , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na V , ,1.54E+04,878 320       , 3/2 ,,,,,,,,,,,,,,,
Na V , ,5.13E+04,878 320       , 1/2 ,,,,,,,,,,,,,,,
Na II ,324.846, , ,  ,,,,,,,,,,,,,,,
Na II ,325.0949,9.65E+06,330 636.75    ,1,,,,,,,,,,,,,,,
Na II ,325.168, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,325.439, , ,  ,,,,,,,,,,,,,,,
Na II ,325.471, , ,  ,,,,,,,,,,,,,,,
Na II ,325.511, , ,  ,,,,,,,,,,,,,,,
Na II ,325.7964,1.03E+08,330 789.05    ,2,,,,,,,,,,,,,,,
Na II ,326.021,4.65E+07,330 549.35    ,0,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,326.167, , ,  ,,,,,,,,,,,,,,,
Na II ,326.238, , ,  ,,,,,,,,,,,,,,,
Na VII , ,4.01E+07,1 473 810?      , 3/2 ,,,,,,,,,,,,,,,
Na II ,326.359, , ,  ,,,,,,,,,,,,,,,
Na II ,326.831, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,327.158, , ,  ,,,,,,,,,,,,,,,
Na II ,327.274, , ,  ,,,,,,,,,,,,,,,
Na II ,327.422,4.29E+07,330 636.75    ,1,,,,,,,,,,,,,,,
Na II ,327.802, , ,  ,,,,,,,,,,,,,,,
Na II ,327.877, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,328.025, , ,  ,,,,,,,,,,,,,,,
Na II ,328.278, , ,  ,,,,,,,,,,,,,,,
Na VII , ,8.60E+05,1 186 630       , 3/2 ,,,,,,,,,,,,,,,
Na II ,328.5602,1.10E+08,299 189.96    ,2,,,,,,,,,,,,,,,
Na VI , ,1.34E+05,1 258 610       ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VI , ,7.58E+05,1 258 610       ,3,,,,,,,,,,,,,,,
Na II ,328.934, , ,  ,,,,,,,,,,,,,,,
Na II ,329.044, , ,  ,,,,,,,,,,,,,,,
Na II ,329.137, , ,  ,,,,,,,,,,,,,,,
Na II ,329.25, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,329.474, , ,  ,,,,,,,,,,,,,,,
Na II ,329.565, , ,  ,,,,,,,,,,,,,,,
Na II ,329.714, , ,  ,,,,,,,,,,,,,,,
Na II ,329.831, , ,  ,,,,,,,,,,,,,,,
Na II ,329.968, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,330.1349,4.54E+06,330 789.05    ,2,,,,,,,,,,,,,,,
Na I ,330.2369,2.75E+06,30 272.58    , 3/2 ,,,,,,,,,,,,,,,
Na I ,330.2979,2.73E+06,30 266.99    , 1/2 ,,,,,,,,,,,,,,,
Na II ,330.4957,3.60E+07,330 636.75    ,1,,,,,,,,,,,,,,,
Na II ,330.788, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,331.268, , ,  ,,,,,,,,,,,,,,,
Na II ,331.376, , ,  ,,,,,,,,,,,,,,,
Na II ,331.408, , ,  ,,,,,,,,,,,,,,,
Na II ,331.8039,4.14E+07,330 636.75    ,1,,,,,,,,,,,,,,,
Na II ,332.022, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,332.059, , ,  ,,,,,,,,,,,,,,,
Na II ,332.393, , ,  ,,,,,,,,,,,,,,,
Na II ,332.642, , ,  ,,,,,,,,,,,,,,,
Na II ,332.689, , ,  ,,,,,,,,,,,,,,,
Na II ,332.7689,9.45E+07,330 549.35    ,0,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,333.307, , ,  ,,,,,,,,,,,,,,,
Na II ,333.368, , ,  ,,,,,,,,,,,,,,,
Na II ,333.445, , ,  ,,,,,,,,,,,,,,,
Na II ,333.801, , ,  ,,,,,,,,,,,,,,,
Na II ,333.871, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,333.921, , ,  ,,,,,,,,,,,,,,,
Na II ,333.982, , ,  ,,,,,,,,,,,,,,,
Na VIII , ,2.04E+07,1 843 110       ,1,,,,,,,,,,,,,,,
Na II ,334.177, , ,  ,,,,,,,,,,,,,,,
Na II ,334.226, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,334.317, , ,  ,,,,,,,,,,,,,,,
Na II ,334.629, , ,  ,,,,,,,,,,,,,,,
Na II ,334.757, , ,  ,,,,,,,,,,,,,,,
Na II ,334.947, , ,  ,,,,,,,,,,,,,,,
Na II ,335.196, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,335.389, , ,  ,,,,,,,,,,,,,,,
Na II ,335.416, , ,  ,,,,,,,,,,,,,,,
Na II ,335.576, , ,  ,,,,,,,,,,,,,,,
Na II ,336.019, , ,  ,,,,,,,,,,,,,,,
Na IV ,336.22,1.83E-01,30 839.8     ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,336.233, , ,  ,,,,,,,,,,,,,,,
Na II ,336.279, , ,  ,,,,,,,,,,,,,,,
Na II ,336.401, , ,  ,,,,,,,,,,,,,,,
Na II ,336.474, , ,  ,,,,,,,,,,,,,,,
Na II ,336.8632, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,336.939, , ,  ,,,,,,,,,,,,,,,
Na II ,337.222, , ,  ,,,,,,,,,,,,,,,
Na II ,337.48, , ,  ,,,,,,,,,,,,,,,
Na II ,337.548, , ,  ,,,,,,,,,,,,,,,
Na II ,337.871, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,338.033, , ,  ,,,,,,,,,,,,,,,
Na II ,338.475, , ,  ,,,,,,,,,,,,,,,
Na II ,338.727, , ,  ,,,,,,,,,,,,,,,
Na II ,338.785, , ,  ,,,,,,,,,,,,,,,
Na II ,339.538, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,339.578, , ,  ,,,,,,,,,,,,,,,
Na II ,339.88, , ,  ,,,,,,,,,,,,,,,
Na II ,339.926, , ,  ,,,,,,,,,,,,,,,
Na II ,340.0093,1.24E+06,298 165.44    ,1,,,,,,,,,,,,,,,
Na VII , ,9.85E+07,1 335 830       , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VII , ,8.18E+07,1 335 810       , 3/2 ,,,,,,,,,,,,,,,
Na VII , ,1.64E+07,1 335 810       , 3/2 ,,,,,,,,,,,,,,,
Na II ,341.083, , ,  ,,,,,,,,,,,,,,,
Na I ,341.62,1.50E+07,293 010.3     , 3/2 ,,,,,,,,,,,,,,,
Na IV , ,2.19E-05,30 839.8     ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,342.135, , ,  ,,,,,,,,,,,,,,,
Na II ,342.359, , ,  ,,,,,,,,,,,,,,,
Na II ,342.403, , ,  ,,,,,,,,,,,,,,,
Na II ,342.53, , ,  ,,,,,,,,,,,,,,,
Na I ,342.6862, ,29 172.887   , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,342.73,2.80E+07,292 913.9     , 5/2 ,,,,,,,,,,,,,,,
Na II ,343.171, , ,  ,,,,,,,,,,,,,,,
Na II ,343.349, , ,  ,,,,,,,,,,,,,,,
Na II ,343.925, , ,  ,,,,,,,,,,,,,,,
