Ti II ,288.892893,8.39E+06,39 233.4153 , 3/2 ,,,,,,,,,,,,,,,
Ti IV ,288.936, ,313 110.72   , 11/2 ,,,,,,,,,,,,,,,
Ti II ,289.042446, ,74 063.7771 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,289.106378,7.67E+06,39 476.9244 , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,289.44356, ,74 213.6741 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,289.579, ,34 748.5062 , 9/2 ,,,,,,,,,,,,,,,
Ti II ,289.78113, ,73 975.618  , 5/2 ,,,,,,,,,,,,,,,
Ti I ,289.9329, ,46 257.548  ,4,,,,,,,,,,,,,,,
Ti II ,290.196, ,34 543.3799 , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,290.28211, ,65 397.7388 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,290.28847, ,65 274.8247 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,290.3168, ,42 927.337  ,2,,,,,,,,,,,,,,,
Ti II ,290.59028, ,80 076.398  , 7/2 ,,,,,,,,,,,,,,,
Ti II ,290.68541, ,65 598.8926 , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,290.80064, ,65 214.1729 , 1/2 ,,,,,,,,,,,,,,,
Ti II ,290.8429, ,73 975.618  , 5/2 ,,,,,,,,,,,,,,,
Ti II ,290.93415, ,76 358.7220 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,290.99276,4.88E+05,34 748.5062 , 9/2 ,,,,,,,,,,,,,,,
Ti I ,290.9931, ,48 460.59   ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,291.06535,4.60E+07,65 460.1706 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,291.12957, ,76 407.7595 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,291.2083,1.30E+08,41 584.908  ,3,,,,,,,,,,,,,,,
Ti I ,291.2473, ,42 927.337  ,2,,,,,,,,,,,,,,,
Ti II ,291.3101,1.55E+05,34 543.3799 , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,291.32189, ,65 274.8247 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,291.46373, ,76 296.292  , 1/2 ,,,,,,,,,,,,,,,
Ti II ,291.47826, ,65 598.8926 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,291.54596, ,76 358.7220 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,291.5514, ,76 285.981  , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,291.59531, ,65 397.7388 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,291.67, ,59 468.374  , 7/2 ,,,,,,,,,,,,,,,
Ti II ,291.86276,4.10E+06,65 460.1706 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,291.950234, ,76 311.242  , 5/2 ,,,,,,,,,,,,,,,
Ti II ,292.16574, ,76 285.981  , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,292.274, ,80 113.1209 , 9/2 ,,,,,,,,,,,,,,,
Ti I ,292.2927, ,41 457.639  ,3,,,,,,,,,,,,,,,
Ti II ,292.30539, ,65 314.4599 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,292.3212, ,76 407.7595 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,292.35688, ,65 308.4355 , 9/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,292.39565, ,65 397.7388 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,292.66208,8.90E+07,65 460.1706 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,292.7803, ,65 446.3822 , 11/2 ,,,,,,,,,,,,,,,
Ti II ,292.8076, ,73 375.538  , 1/2 ,,,,,,,,,,,,,,,
Ti I ,292.8327, ,46 257.548  ,4,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,292.85194, ,74 063.7771 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,292.856974, ,76 345.1973 , 7/2 ,,,,,,,,,,,,,,,
Ti IV ,292.9961,3.40E+07,230 924.38   , 3/2 ,,,,,,,,,,,,,,,
Ti III ,293.049, ,194 168.25   ,5,,,,,,,,,,,,,,,
Ti II ,293.10082, ,65 598.8926 , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,293.10962,3.20E+08,65 314.4599 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,293.14848, ,76 311.242  , 5/2 ,,,,,,,,,,,,,,,
Ti I ,293.3207, ,41 337.748  ,2,,,,,,,,,,,,,,,
Ti I ,293.3528, ,48 107.1632 ,1,,,,,,,,,,,,,,,
Ti I ,293.3528, ,49 235.4807 ,4,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,293.3528,9.60E+06,34 078.606  ,3,,,,,,,,,,,,,,,
Ti II ,293.597753,2.70E+08,64 886.6693 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,293.61026, ,73 975.618  , 5/2 ,,,,,,,,,,,,,,,
Ti I ,293.7304,7.70E+06,34 204.985  ,4,,,,,,,,,,,,,,,
Ti IV ,293.7328,3.00E+08,230 924.38   , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,293.852772,2.40E+08,64 979.2810 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,294.12593, ,74 063.7771 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,294.184849,1.80E+08,65 095.9741 , 9/2 ,,,,,,,,,,,,,,,
Ti I ,294.1995,1.00E+08,33 980.653  ,2,,,,,,,,,,,,,,,
Ti II ,294.297819,1.10E+08,65 460.1706 , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,294.529244,2.70E+08,65 243.6290 , 11/2 ,,,,,,,,,,,,,,,
Ti II ,294.65492, ,64 886.6693 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,294.7717, ,41 170.006  ,3,,,,,,,,,,,,,,,
Ti II ,294.79047, ,75 981.346  , 5/2 ,,,,,,,,,,,,,,,
Ti I ,294.8242,9.30E+07,34 078.606  ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,295.19859,3.00E+07,64 979.2810 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,295.457111,4.00E+08,68 584.4792 , 11/2 ,,,,,,,,,,,,,,,
Ti I ,295.6123,9.70E+07,34 204.985  ,4,,,,,,,,,,,,,,,
Ti II ,295.617, ,65 308.4355 , 9/2 ,,,,,,,,,,,,,,,
Ti I ,295.6782,1.80E+07,33 980.653  ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti IV ,295.7306,3.30E+08,230 608.89   , 1/2 ,,,,,,,,,,,,,,,
Ti II ,295.81613,1.40E+07,65 095.9741 , 9/2 ,,,,,,,,,,,,,,,
Ti I ,295.877, ,50 749.398  ,3,,,,,,,,,,,,,,,
Ti II ,295.878553,4.00E+08,68 331.1599 , 9/2 ,,,,,,,,,,,,,,,
Ti I ,295.9704, ,42 269.727  ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,295.9985, ,42 376.495  ,3,,,,,,,,,,,,,,,
Ti II ,296.01094, ,73 375.538  , 1/2 ,,,,,,,,,,,,,,,
Ti I ,296.1459, ,42 193.949  ,1,,,,,,,,,,,,,,,
Ti I ,296.5233, ,42 206.755  ,2,,,,,,,,,,,,,,,
Ti I ,296.5644, ,42 146.348  ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,296.5718, ,42 311.264  ,3,,,,,,,,,,,,,,,
Ti I ,296.6365, ,42 193.949  ,1,,,,,,,,,,,,,,,
Ti II ,296.64239, ,73 375.538  , 1/2 ,,,,,,,,,,,,,,,
Ti I ,296.7225,1.10E+07,34 078.606  ,3,,,,,,,,,,,,,,,
Ti II ,296.81689, ,78 595.8371 , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,296.8239, ,33 680.248  ,3,,,,,,,,,,,,,,,
Ti I ,296.9372, ,42 269.727  ,2,,,,,,,,,,,,,,,
Ti I ,297.0379,7.40E+06,33 655.869  ,2,,,,,,,,,,,,,,,
Ti I ,297.0512, ,48 874.86   ,5,,,,,,,,,,,,,,,
Ti I ,297.0558, ,42 146.348  ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,297.16563, ,78 543.8893 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,297.16869, ,65 397.7388 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,297.27554, ,78 543.8893 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,297.3772, ,48 774.39   ,4,,,,,,,,,,,,,,,
Ti I ,297.494, ,42 206.755  ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,297.58086, ,77 335.2729 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,297.6073, ,42 193.949  ,1,,,,,,,,,,,,,,,
Ti I ,297.6323, ,40 844.05   ,1,,,,,,,,,,,,,,,
Ti II ,297.68589, ,68 331.1599 , 9/2 ,,,,,,,,,,,,,,,
Ti II ,297.72654, ,77 359.019  , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,297.768811, ,65 598.8926 , 7/2 ,,,,,,,,,,,,,,,
Ti I ,297.8279, ,45 206.499  ,3,,,,,,,,,,,,,,,
Ti II ,297.906,1.20E+08,65 314.4599 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,297.9407, ,48 774.39   ,4,,,,,,,,,,,,,,,
Ti I ,298.0296, ,42 146.348  ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,298.131, ,34 748.5062 , 9/2 ,,,,,,,,,,,,,,,
Ti I ,298.1346, ,45 063.941  ,2,,,,,,,,,,,,,,,
Ti I ,298.1473,7.30E+05,33 700.884  ,4,,,,,,,,,,,,,,,
Ti I ,298.2287, ,48 629.67   ,3,,,,,,,,,,,,,,,
Ti II ,298.25853, ,65 274.8247 , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,298.3305,1.10E+07,33 680.248  ,3,,,,,,,,,,,,,,,
Ti I ,298.3567, ,41 943.884  ,1,,,,,,,,,,,,,,,
Ti III ,298.4747,1.90E+08,75 198.21   ,2,,,,,,,,,,,,,,,
Ti I ,298.5481, ,33 655.869  ,2,,,,,,,,,,,,,,,
Ti I ,298.6631, ,48 629.67   ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,298.689, ,45 001.681  ,3,,,,,,,,,,,,,,,
Ti II ,298.738, ,42 208.8232 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,298.742, ,48 684.340  ,4,,,,,,,,,,,,,,,
Ti I ,298.7965, ,45 097.711  ,4,,,,,,,,,,,,,,,
Ti I ,298.9914, ,41 928.526  ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,299.004315,5.60E+07,65 460.1706 , 7/2 ,,,,,,,,,,,,,,,
Ti I ,299.0485, ,45 206.499  ,3,,,,,,,,,,,,,,,
Ti I ,299.0983, ,45 063.941  ,2,,,,,,,,,,,,,,,
Ti I ,299.1787, ,40 670.509  ,2,,,,,,,,,,,,,,,
Ti I ,299.3041, ,45 040.955  ,4,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,299.3931, ,44 922.979  ,3,,,,,,,,,,,,,,,
Ti I ,299.4436, ,48 542.31   ,3,,,,,,,,,,,,,,,
Ti II ,299.5637, ,65 397.7388 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,299.6565, ,45 001.681  ,3,,,,,,,,,,,,,,,
Ti I ,299.7409, ,48 460.59   ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,299.7777, ,73 375.538  , 1/2 ,,,,,,,,,,,,,,,
Ti I ,299.8388, ,41 943.884  ,1,,,,,,,,,,,,,,,
Ti I ,299.9773, ,41 928.526  ,2,,,,,,,,,,,,,,,
Ti I ,300.0249, ,45 097.711  ,4,,,,,,,,,,,,,,,
Ti I ,300.0865,1.20E+07,33 700.884  ,4,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,300.1871, ,44 834.642  ,2,,,,,,,,,,,,,,,
Ti I ,300.2077, ,40 556.014  ,1,,,,,,,,,,,,,,,
Ti I ,300.27262, ,33 680.248  ,3,,,,,,,,,,,,,,,
Ti I ,300.365, ,44 922.979  ,3,,,,,,,,,,,,,,,
Ti II ,300.40039, ,67 822.5867 , 9/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,300.5367, ,45 040.955  ,4,,,,,,,,,,,,,,,
Ti VIII , ,4.50E-02,33 256.4+x  , 5/2 ,,,,,,,,,,,,,,,
Ti VIII , ,1.50E-02,33 256.4+x  , 5/2 ,,,,,,,,,,,,,,,
Ti II ,300.831,2.60E+06,45 908.6592 , 11/2 ,,,,,,,,,,,,,,,
Ti III , ,1.70E+01,41 704.27   ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,301.0118, ,40 466.987  ,2,,,,,,,,,,,,,,,
Ti II ,301.718349,3.72E+07,45 908.6592 , 11/2 ,,,,,,,,,,,,,,,
Ti II ,301.813596, ,78 595.8371 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,302.1353, ,45 206.499  ,3,,,,,,,,,,,,,,,
Ti II ,302.263588,1.20E+08,67 822.5867 , 9/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,302.366852,1.00E+08,67 606.1621 , 7/2 ,,,,,,,,,,,,,,,
Ti I ,302.5059, ,40 302.957  ,3,,,,,,,,,,,,,,,
Ti II ,302.51204, ,78 595.8371 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,302.972799,3.00E+07,45 673.7641 , 9/2 ,,,,,,,,,,,,,,,
Ti II ,302.988373, ,78 543.8893 , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,303.1026, ,41 584.908  ,3,,,,,,,,,,,,,,,
Ti II ,303.6775,1.55E+06,45 548.9273 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,303.855663, ,65 598.8926 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,303.87261,2.39E+06,45 673.7641 , 9/2 ,,,,,,,,,,,,,,,
Ti III ,304.0513, ,170 840.80   ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,304.2535, ,32 857.723  ,3,,,,,,,,,,,,,,,
Ti II ,304.253974, ,76 598.492  , 7/2 ,,,,,,,,,,,,,,,
Ti I ,304.2753, ,48 012.3158 ,5,,,,,,,,,,,,,,,
Ti I ,304.3682, ,41 337.748  ,2,,,,,,,,,,,,,,,
Ti II ,304.38469,1.49E+07,45 472.4518 , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,304.49515, ,65 598.8926 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,304.613858, ,76 599.8564 , 9/2 ,,,,,,,,,,,,,,,
Ti II ,304.668465,1.93E+07,42 208.8232 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,304.834838, ,65 397.7388 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,304.87616,1.12E+07,45 548.9273 , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,305.1423, ,65 460.1706 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,305.324941, ,65 274.8247 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,305.399208, ,72 761.7101 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,305.460555, ,62 272.3881 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,305.673811,2.82E+07,42 068.8481 , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,305.724918, ,65 397.7388 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,305.73929,1.98E+06,32 698.1022 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,305.787229, ,65 460.1706 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,305.808763,4.80E+07,42 208.8232 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,305.8427, ,72 761.7101 , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,305.891596, ,65 214.1729 , 1/2 ,,,,,,,,,,,,,,,
Ti II ,305.942869, ,62 410.9628 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,305.973528,2.40E+06,32 767.1961 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,305.973528, ,42 068.8481 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,305.981675, ,65 274.8247 , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,306.067, ,53 554.9903 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,306.223733, ,80 113.1209 , 9/2 ,,,,,,,,,,,,,,,
Ti II ,306.321555, ,62 180.4011 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,306.34304, ,72 660.8635 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,306.34915,1.21E+07,41 996.7498 , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,306.37232, ,65 397.7388 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,306.407117, ,62 595.1650 , 9/2 ,,,,,,,,,,,,,,,
Ti I ,306.4349, ,44 155.596  ,3,,,,,,,,,,,,,,,
Ti II ,306.505545, ,65 314.4599 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,306.5406, ,48 588.258  ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,306.550763, ,65 214.1729 , 1/2 ,,,,,,,,,,,,,,,
Ti II ,306.621819,3.01E+07,32 698.1022 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,306.634625,3.47E+07,32 602.6265 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,306.650441,5.24E+07,41 996.7498 , 1/2 ,,,,,,,,,,,,,,,
Ti III , ,2.50E+08,161 854.24   ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,306.6714, ,44 375.500  ,5,,,,,,,,,,,,,,,
Ti II ,306.79446, ,78 058.1017 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,306.8388, ,48 458.006  ,1,,,,,,,,,,,,,,,
Ti II ,306.878475, ,65 274.8247 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,306.92399, ,72 599.0930 , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,306.9639, ,41 170.006  ,3,,,,,,,,,,,,,,,
Ti I ,306.9744, ,48 672.566  ,4,,,,,,,,,,,,,,,
Ti II ,307.123869,3.26E+07,42 068.8481 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,307.15631, ,65 314.4599 , 5/2 ,,,,,,,,,,,,,,,
Ti IX , ,5.70E+00,61 100      ,0,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,307.210711,2.13E+07,32 767.1961 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,307.245892, ,62 272.3881 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,307.2789, ,48 509.938  ,2,,,,,,,,,,,,,,,
Ti II ,307.297005,1.71E+08,32 532.3542 , 1/2 ,,,,,,,,,,,,,,,
Ti II ,307.51617, ,78 058.1017 , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,307.522389,1.34E+08,32 602.6265 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,307.5639, ,48 771.606  ,5,,,,,,,,,,,,,,,
Ti I ,307.7719, ,48 588.258  ,3,,,,,,,,,,,,,,,
Ti I ,307.7899, ,44 257.098  ,4,,,,,,,,,,,,,,,
Ti III , ,4.20E-03,32 475.5    ,0,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,307.864422,1.34E+08,32 698.1022 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,307.93463, ,77 937.4445 , 1/2 ,,,,,,,,,,,,,,,
Ti I ,307.9815, ,39 715.439  ,3,,,,,,,,,,,,,,,
Ti II ,308.014525, ,77 359.019  , 7/2 ,,,,,,,,,,,,,,,
Ti II ,308.06413, ,80 076.398  , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,308.1355, ,43 975.715  ,1,,,,,,,,,,,,,,,
Ti II ,308.146897,1.10E+08,62 410.9628 , 7/2 ,,,,,,,,,,,,,,,
Ti I ,308.1724, ,44 079.761  ,2,,,,,,,,,,,,,,,
Ti I ,308.2613, ,39 685.964  ,2,,,,,,,,,,,,,,,
Ti II ,308.358205, ,77 335.2729 , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,308.4817, ,40 844.05   ,1,,,,,,,,,,,,,,,
Ti I ,308.4883, ,39 662.081  ,1,,,,,,,,,,,,,,,
Ti I ,308.5032, ,48 672.566  ,4,,,,,,,,,,,,,,,
Ti II ,308.66163, ,77 937.4445 , 1/2 ,,,,,,,,,,,,,,,
Ti I ,308.6818, ,44 163.232  ,5,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,308.802562,1.50E+08,32 767.1961 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,308.939995,1.43E+08,47 625.0485 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,308.9738, ,48 461.967  ,5,,,,,,,,,,,,,,,
Ti II ,308.988924, ,62 595.1650 , 9/2 ,,,,,,,,,,,,,,,
Ti I ,309.0137, ,40 844.05   ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,309.1631, ,72 761.7101 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,309.2034, ,48 208.887  ,3,,,,,,,,,,,,,,,
Ti II ,309.21512, ,72 660.8635 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,309.3839, ,48 771.606  ,5,,,,,,,,,,,,,,,
Ti II ,309.64162,6.01E+06,44 914.8733 , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,309.69425, ,77 753.0000 , 1/2 ,,,,,,,,,,,,,,,
Ti II ,309.718193,4.43E+07,42 208.8232 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,309.76075,2.31E+06,44 902.4455 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,309.8072, ,72 599.0930 , 1/2 ,,,,,,,,,,,,,,,
Ti I ,310.06665, ,40 844.151  ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,310.130406, ,72 660.8635 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,310.1486, ,48 208.887  ,3,,,,,,,,,,,,,,,
Ti II ,310.15276,3.27E+06,42 208.8232 , 5/2 ,,,,,,,,,,,,,,,
Ti I ,310.1766, ,48 107.432  ,2,,,,,,,,,,,,,,,
Ti I ,310.2504, ,48 328.747  ,4,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,310.29711,3.44E+06,42 068.8481 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,310.380288,1.30E+08,47 466.7479 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,310.45883,6.92E+06,47 466.7479 , 7/2 ,,,,,,,,,,,,,,,
Ti II ,310.508028,6.15E+07,42 068.8481 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,310.5221, ,48 461.967  ,5,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti II ,310.54373, ,77 741.1809 , 3/2 ,,,,,,,,,,,,,,,
Ti VIII , ,2.00E+00,32 190.5+x  , 3/2 ,,,,,,,,,,,,,,,
Ti VIII , ,8.30E-03,32 190.5+x  , 3/2 ,,,,,,,,,,,,,,,
Ti II ,310.623055,9.24E+07,42 208.8232 , 5/2 ,,,,,,,,,,,,,,,
Ti II ,310.661107, ,72 761.7101 , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,310.68037, ,40 670.509  ,2,,,,,,,,,,,,,,,
Ti II ,310.725842, ,72 599.0930 , 1/2 ,,,,,,,,,,,,,,,
Ti I ,310.74621, ,48 048.339  ,1,,,,,,,,,,,,,,,
Ti II ,310.8879,2.82E+06,44 914.8733 , 3/2 ,,,,,,,,,,,,,,,
Ti II ,311.00801,7.45E+06,44 902.4455 , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,311.06103, ,44 257.098  ,4,,,,,,,,,,,,,,,
Ti II ,311.06722,1.92E+07,42 068.8481 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,311.12774, ,48 107.432  ,2,,,,,,,,,,,,,,,
Ti I ,311.1936, ,47 281.887  ,3,,,,,,,,,,,,,,,
Ti II ,311.204933,2.40E+07,41 996.7498 , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,311.24814, ,40 556.014  ,1,,,,,,,,,,,,,,,
Ti I ,311.388, ,43 744.793  ,4,,,,,,,,,,,,,,,
Ti I ,311.40875, ,48 208.887  ,3,,,,,,,,,,,,,,,
Ti I ,311.4569, ,48 915.035  ,2,,,,,,,,,,,,,,,
Ti II ,311.5054,1.61E+06,42 068.8481 , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,311.6374, ,47 187.507  ,2,,,,,,,,,,,,,,,
Ti II ,311.637765, ,72 660.8635 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,311.6795, ,49 036.389  ,4,,,,,,,,,,,,,,,
Ti I ,311.74537, ,40 670.509  ,2,,,,,,,,,,,,,,,
Ti II ,311.76663,1.10E+08,41 996.7498 , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,311.78995, ,40 556.014  ,1,,,,,,,,,,,,,,,
Ti I ,311.796, ,49 024.376  ,3,,,,,,,,,,,,,,,
Ti I ,311.81236, ,48 328.747  ,4,,,,,,,,,,,,,,,
Ti I ,311.8284, ,47 936.73   ,3,,,,,,,,,,,,,,,
Ti II ,311.88218,1.04E+06,40 798.4333 , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,311.9068, ,43 583.355  ,3,,,,,,,,,,,,,,,
Ti I ,311.97229, ,44 163.232  ,5,,,,,,,,,,,,,,,
Ti II ,311.979992,5.60E+07,42 068.8481 , 3/2 ,,,,,,,,,,,,,,,
Ti I ,311.9952, ,48 018.093  ,4,,,,,,,,,,,,,,,
Ti I ,311.9978, ,48 859.350  ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Ti I ,312.0203, ,48 915.035  ,2,,,,,,,,,,,,,,,
