Ion, Observed , Aki, Ek ,J,,,,,,,,,,,,,,,
K II ,214.1823,2.03E+07,227 123.2      ,2,,,,,,,,,,,,,,,
K II ,214.286,8.69E+07,227 100.9      ,1,,,,,,,,,,,,,,,
K II ,214.4699,6.90E+08,227 230.6      ,4,,,,,,,,,,,,,,,
K II ,214.9667,2.99E+06,227 123.2      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,218.932, , ,  ,,,,,,,,,,,,,,,
K II ,220.984, , ,  ,,,,,,,,,,,,,,,
K II ,226.434, , ,  ,,,,,,,,,,,,,,,
K II ,229.679, , ,  ,,,,,,,,,,,,,,,
K II ,234.23, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,235.87, , ,  ,,,,,,,,,,,,,,,
K VI , ,1.57E+01,43 358.8      ,0,,,,,,,,,,,,,,,
K VI , ,1.40E-01,43 358.8      ,0,,,,,,,,,,,,,,,
K II ,250.46, , ,  ,,,,,,,,,,,,,,,
K V , ,2.40E+00,39 758.1      , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K V , ,5.10E-04,39 758.1      , 1/2 ,,,,,,,,,,,,,,,
K III ,255.002,1.58E+08,246 625.6      , 3/2 ,,,,,,,,,,,,,,,
K III ,263.511,1.29E+08,246 625.6      , 3/2 ,,,,,,,,,,,,,,,
K III ,268.99,7.48E+07,246 625.6      , 3/2 ,,,,,,,,,,,,,,,
K IV , ,1.04E+01,38 546.3      ,0,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K III ,273.696, ,243 947.4      , 3/2 ,,,,,,,,,,,,,,,
K II ,274.355, , ,  ,,,,,,,,,,,,,,,
K II ,277.789,2.82E+07,219 192.1      ,2,,,,,,,,,,,,,,,
K III ,280.04,4.97E+06,243 120.6      , 5/2 ,,,,,,,,,,,,,,,
K II ,280.899, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K III ,287.735,4.05E+06,242 165.3      , 3/2 ,,,,,,,,,,,,,,,
K III ,289.89, ,243 947.4      , 3/2 ,,,,,,,,,,,,,,,
K III ,290.336,1.33E+07,243 120.6      , 5/2 ,,,,,,,,,,,,,,,
K I , ,8.15E+02,34 148.4861   , 3/2 ,,,,,,,,,,,,,,,
K I , ,4.69E+02,34 148.0284   , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K III ,293.845,4.24E+07,241 443.5      , 5/2 ,,,,,,,,,,,,,,,
K I , ,1.13E+03,33 972.8148   , 3/2 ,,,,,,,,,,,,,,,
K I , ,6.82E+02,33 972.2064   , 1/2 ,,,,,,,,,,,,,,,
K III ,294.894, ,246 625.6      , 3/2 ,,,,,,,,,,,,,,,
K II ,295.088, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K III ,295.433,3.00E+07,242 526.7      , 1/2 ,,,,,,,,,,,,,,,
K I , ,1.73E+03,33 737.3284   , 3/2 ,,,,,,,,,,,,,,,
K I , ,1.10E+03,33 736.4979   , 1/2 ,,,,,,,,,,,,,,,
K III ,298.62,1.18E+08,242 165.3      , 3/2 ,,,,,,,,,,,,,,,
K I ,299.2108,3.16E+03,33 411.3986   , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,299.2215,2.12E+03,33 410.2306   , 1/2 ,,,,,,,,,,,,,,,
K III ,299.242,2.51E+08,240 829.9      , 7/2 ,,,,,,,,,,,,,,,
K III ,302.343,2.13E+08,242 526.7      , 1/2 ,,,,,,,,,,,,,,,
K II ,303.043, , ,  ,,,,,,,,,,,,,,,
K I ,303.4751,6.74E+03,32 941.9262   , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,303.4911,4.78E+03,32 940.2030   , 1/2 ,,,,,,,,,,,,,,,
K II ,304.716,1.92E+07,219 192.1      ,2,,,,,,,,,,,,,,,
K III ,305.207,1.85E+08,241 443.5      , 5/2 ,,,,,,,,,,,,,,,
K III ,305.684,1.18E+08,242 165.3      , 3/2 ,,,,,,,,,,,,,,,
K III ,306.125,1.31E+08,245 382.3      , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,306.218,8.82E+08,215 851.5      ,2,,,,,,,,,,,,,,,
K II ,307.5,4.30E+07,219 192.1      ,2,,,,,,,,,,,,,,,
K I ,310.1791,1.62E+04,32 230.11     , 3/2 ,,,,,,,,,,,,,,,
K I ,310.2051,1.22E+04,32 227.44     , 1/2 ,,,,,,,,,,,,,,,
K II ,310.5,4.97E+08,215 400.9      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,314.275,1.98E+08,215 014.6      ,1,,,,,,,,,,,,,,,
K II ,315.715,2.73E+07,219 192.1      ,2,,,,,,,,,,,,,,,
K II ,317.181,1.09E+08,214 722.7      ,0,,,,,,,,,,,,,,,
K II ,319.007,3.19E+08,217 722.3      ,3,,,,,,,,,,,,,,,
K III ,320.195,6.12E+07,243 947.4      , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K III ,320.934,3.94E+07,245 382.3      , 1/2 ,,,,,,,,,,,,,,,
K I ,321.7151,5.01E+04,31 074.40     , 3/2 ,,,,,,,,,,,,,,,
K I ,321.7615,4.00E+04,31 069.90     , 1/2 ,,,,,,,,,,,,,,,
K II ,322.06,2.52E+08,219 192.1      ,2,,,,,,,,,,,,,,,
K II ,322.06,1.79E+08,217 722.3      ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K III ,325.398,1.15E+08,243 448.2      , 3/2 ,,,,,,,,,,,,,,,
K II ,325.881,2.53E+07,217 061.9      ,2,,,,,,,,,,,,,,,
K III ,327.879,1.09E+08,237 912.2      , 3/2 ,,,,,,,,,,,,,,,
K III ,328.906,1.76E+08,243 120.6      , 5/2 ,,,,,,,,,,,,,,,
K II ,329.065,4.72E+08,217 061.9      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,330.16,9.17E+06,194 772.2      ,0,,,,,,,,,,,,,,,
K III ,332.24,1.52E+08,237 512.0      , 5/2 ,,,,,,,,,,,,,,,
K II ,333.767,4.78E+05,219 192.1      ,2,,,,,,,,,,,,,,,
K II ,335.651,5.88E+07,212 988.6      ,1,,,,,,,,,,,,,,,
K III ,335.843,1.59E+08,238 455.1      , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K III ,336.422,1.12E+08,243 947.4      , 3/2 ,,,,,,,,,,,,,,,
K II ,338.062,1.59E+09,217 722.3      ,3,,,,,,,,,,,,,,,
K II ,338.486,1.10E+09,217 061.9      ,2,,,,,,,,,,,,,,,
K II ,338.486,5.25E+07,219 192.1      ,2,,,,,,,,,,,,,,,
K II ,339.263,3.72E+07,215 851.5      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,340.424,2.20E+08,212 571.2      ,2,,,,,,,,,,,,,,,
K III ,342.082,2.76E+07,237 912.2      , 3/2 ,,,,,,,,,,,,,,,
K III ,342.183,6.87E+07,243 448.2      , 3/2 ,,,,,,,,,,,,,,,
K II ,342.713,1.72E+07,215 851.5      ,2,,,,,,,,,,,,,,,
K II ,344.005,1.12E+09,219 192.1      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K XV ,344.53,2.24E+02,29 017        , 3/2 ,,,,,,,,,,,,,,,
K I ,344.6376,1.65E+05,29 007.71     , 3/2 ,,,,,,,,,,,,,,,
K I ,344.7376,1.45E+05,28 999.27     , 1/2 ,,,,,,,,,,,,,,,
K III ,344.801,1.95E+07,238 455.1      , 1/2 ,,,,,,,,,,,,,,,
K II ,345.785,8.91E+06,217 061.9      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K III ,346.832,2.97E+07,237 512.0      , 5/2 ,,,,,,,,,,,,,,,
K III ,348.111,1.02E+07,241 443.5      , 5/2 ,,,,,,,,,,,,,,,
K III ,351.388,4.35E+07,237 912.2      , 3/2 ,,,,,,,,,,,,,,,
K II ,352.851,2.39E+07,215 014.6      ,1,,,,,,,,,,,,,,,
K II ,352.953,3.13E+07,215 851.5      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,353.075,2.26E+08,194 772.2      ,0,,,,,,,,,,,,,,,
K XIV , ,2.22E-03,28 225        ,2,,,,,,,,,,,,,,,
K II ,356.215,6.49E+07,217 722.3      ,3,,,,,,,,,,,,,,,
K II ,358.66,2.52E+07,215 400.9      ,1,,,,,,,,,,,,,,,
K II ,359.322,3.46E+06,217 061.9      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,360.888,3.64E+08,215 851.5      ,2,,,,,,,,,,,,,,,
K II ,361.849,8.14E+07,190 130.7      ,1,,,,,,,,,,,,,,,
K II ,362.642,5.38E+08,229 524.9      ,2,,,,,,,,,,,,,,,
K II ,363.7,7.62E+06,215 014.6      ,1,,,,,,,,,,,,,,,
K II ,364.795,5.37E+05,217 061.9      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,364.8841, ,27 398.147    , 3/2 ,,,,,,,,,,,,,,,
K I ,364.8981, ,27 397.077    , 5/2 ,,,,,,,,,,,,,,,
K II ,366.86,3.67E+07,215 400.9      ,1,,,,,,,,,,,,,,,
K II ,367.605,8.36E+07,214 722.7      ,0,,,,,,,,,,,,,,,
K II ,368.154,1.56E+08,189 657.4      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,371.66,1.48E+07,190 130.7      ,1,,,,,,,,,,,,,,,
K II ,372.134,1.44E+08,215 014.6      ,1,,,,,,,,,,,,,,,
K II ,373.913,2.36E+07,189 239.5      ,1,,,,,,,,,,,,,,,
K II ,374.442,1.07E+07,190 130.7      ,1,,,,,,,,,,,,,,,
K II ,375.662,4.40E+07,215 851.5      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,376.736,1.01E+08,189 768.0      ,0,,,,,,,,,,,,,,,
K II ,378.319,1.49E+08,189 657.4      ,2,,,,,,,,,,,,,,,
K II ,380.014,2.75E+08,212 988.6      ,1,,,,,,,,,,,,,,,
K II ,381.656,2.42E+08,215 851.5      ,2,,,,,,,,,,,,,,,
K II ,381.75,5.73E+08,212 571.2      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,382.13,6.88E+06,215 400.9      ,1,,,,,,,,,,,,,,,
K II ,384.402,1.12E+07,189 239.5      ,1,,,,,,,,,,,,,,,
K II ,386.141,1.26E+08,212 571.2      ,2,,,,,,,,,,,,,,,
K II ,387.374,2.91E+07,189 239.5      ,1,,,,,,,,,,,,,,,
K II ,387.862,9.88E+07,215 014.6      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,388.342,1.71E+08,215 400.9      ,1,,,,,,,,,,,,,,,
K III ,388.55, ,238 455.1      , 1/2 ,,,,,,,,,,,,,,,
K II ,388.684,2.01E+07,215 851.5      ,2,,,,,,,,,,,,,,,
K II ,389.792,3.63E+08,188 150.3      ,2,,,,,,,,,,,,,,,
K II ,389.928,5.16E+06,190 130.7      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,390.011,7.75E+07,215 400.9      ,1,,,,,,,,,,,,,,,
K II ,392.3,5.55E+07,214 722.7      ,0,,,,,,,,,,,,,,,
K II ,392.636,1.36E+08,212 988.6      ,1,,,,,,,,,,,,,,,
K II ,393.436,7.10E+08,227 367.2      ,2,,,,,,,,,,,,,,,
K II ,394.253,1.86E+08,215 014.6      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,395.521,8.86E+07,189 768.0      ,0,,,,,,,,,,,,,,,
K II ,395.61,9.07E+07,215 400.9      ,1,,,,,,,,,,,,,,,
K II ,395.984,3.25E+06,215 014.6      ,1,,,,,,,,,,,,,,,
K II ,396.672,4.71E+07,190 130.7      ,1,,,,,,,,,,,,,,,
K II ,397.258,5.88E+08,227 123.2      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,397.258,4.43E+07,189 657.4      ,2,,,,,,,,,,,,,,,
K II ,399.18,2.29E+07,212 571.2      ,2,,,,,,,,,,,,,,,
K II ,399.51,4.61E+07,187 527.0      ,1,,,,,,,,,,,,,,,
K II ,400.124,1.50E+08,190 130.7      ,1,,,,,,,,,,,,,,,
K II ,401.21,4.37E+07,188 150.3      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,401.752,6.75E+07,215 014.6      ,1,,,,,,,,,,,,,,,
K II ,402.488,1.10E+08,212 988.6      ,1,,,,,,,,,,,,,,,
K II ,403.969,4.08E+07,189 239.5      ,1,,,,,,,,,,,,,,,
K II ,404.259,9.30E+07,189 657.4      ,2,,,,,,,,,,,,,,,
K I ,404.4136,1.15E+06,24 720.139    , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,404.7208,1.07E+06,24 701.382    , 1/2 ,,,,,,,,,,,,,,,
K II ,406.523,2.30E+07,214 722.7      ,0,,,,,,,,,,,,,,,
K II ,409.369,1.60E+08,212 571.2      ,2,,,,,,,,,,,,,,,
K VI , ,4.10E+00,43 358.8      ,0,,,,,,,,,,,,,,,
K II ,411.214,1.36E+07,189 239.5      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,411.499,2.34E+08,187 527.0      ,1,,,,,,,,,,,,,,,
K V ,412.263,4.59E-03,24 249.6      , 5/2 ,,,,,,,,,,,,,,,
K II ,413.472,2.31E+08,186 681.4      ,2,,,,,,,,,,,,,,,
K II ,414.919,1.68E+08,187 527.0      ,1,,,,,,,,,,,,,,,
K II ,414.919,4.41E+07,189 239.5      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K V ,416.33,8.84E-02,24 012.5      , 3/2 ,,,,,,,,,,,,,,,
K II ,418.624,1.03E+09,186 383.8      ,3,,,,,,,,,,,,,,,
K II ,420.949,4.37E+07,212 988.6      ,1,,,,,,,,,,,,,,,
K II ,422.297,2.30E+08,190 130.7      ,1,,,,,,,,,,,,,,,
K II ,422.567,9.42E+07,188 150.3      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K XI ,425.51,2.25E+02,23 495        , 1/2 ,,,,,,,,,,,,,,,
K II ,426.34,3.91E+08,186 681.4      ,2,,,,,,,,,,,,,,,
K II ,428.489,9.52E+06,212 571.2      ,2,,,,,,,,,,,,,,,
K II ,428.489,6.97E+06,212 988.6      ,1,,,,,,,,,,,,,,,
K II ,428.87,1.16E+07,189 768.0      ,0,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,430.5,8.66E+07,188 150.3      ,2,,,,,,,,,,,,,,,
K II ,430.527,4.52E+07,212 988.6      ,1,,,,,,,,,,,,,,,
K II ,430.91,4.19E+08,189 657.4      ,2,,,,,,,,,,,,,,,
K II ,434.003,6.52E+07,187 527.0      ,1,,,,,,,,,,,,,,,
K II ,436.296,5.88E+07,212 571.2      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,438.816,1.80E+08,189 239.5      ,1,,,,,,,,,,,,,,,
K II ,442.373,7.76E+06,187 527.0      ,1,,,,,,,,,,,,,,,
K II ,445.5,2.93E+07,212 571.2      ,2,,,,,,,,,,,,,,,
K II ,446.665,5.20E+07,187 527.0      ,1,,,,,,,,,,,,,,,
K II ,450.533,8.27E+04,237 204.7      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,450.533,6.16E+07,186 681.4      ,2,,,,,,,,,,,,,,,
K IV ,451.093,3.18E+00,38 546.3      ,0,,,,,,,,,,,,,,,
K II ,459.565,1.24E+07,186 681.4      ,2,,,,,,,,,,,,,,,
K II ,460.845,2.10E+08,188 150.3      ,2,,,,,,,,,,,,,,,
K XVI , ,1.31E+02,274 090        ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,464.1876,1.54E+02,21 536.988    , 3/2 ,,,,,,,,,,,,,,,
K I ,464.2373,1.54E+02,21 534.680    , 5/2 ,,,,,,,,,,,,,,,
K II ,465.938,1.49E+07,186 383.8      ,3,,,,,,,,,,,,,,,
K I ,474.0914,8.00E+04,34 072.2393   , 1/2 ,,,,,,,,,,,,,,,
K I ,474.4345,9.80E+04,34 057.0385   , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,474.492,4.28E+05,187 527.0      ,1,,,,,,,,,,,,,,,
K I ,475.3934,1.60E+05,34 072.2393   , 1/2 ,,,,,,,,,,,,,,,
K I , ,1.90E+04,34 057.0385   , 3/2 ,,,,,,,,,,,,,,,
K I ,475.7389,1.20E+05,34 057.0051   , 5/2 ,,,,,,,,,,,,,,,
K I ,478.6491,1.03E+05,33 871.4788   , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,479.1049,1.30E+05,33 851.6418   , 3/2 ,,,,,,,,,,,,,,,
K I ,479.9754,2.07E+05,33 871.4788   , 1/2 ,,,,,,,,,,,,,,,
K I , ,2.60E+04,33 851.6418   , 3/2 ,,,,,,,,,,,,,,,
K I ,480.4348,1.60E+05,33 851.5956   , 5/2 ,,,,,,,,,,,,,,,
K II ,482.923,2.52E+08,183 204.1      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,484.9865,1.87E+05,33 598.5597   , 1/2 ,,,,,,,,,,,,,,,
K I ,485.609,2.10E+05,33 572.1249   , 3/2 ,,,,,,,,,,,,,,,
K I ,486.3483,3.70E+05,33 598.5597   , 1/2 ,,,,,,,,,,,,,,,
K I , ,4.38E+04,33 572.1249   , 3/2 ,,,,,,,,,,,,,,,
K I ,486.9757,2.61E+05,33 572.0592   , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,493.875,4.29E+07,215 014.6      ,1,,,,,,,,,,,,,,,
K I ,494.2002,2.69E+05,33 214.2267   , 1/2 ,,,,,,,,,,,,,,,
K II ,494.324,1.25E+07,186 681.4      ,2,,,,,,,,,,,,,,,
K I ,495.0815,2.69E+05,33 178.2324   , 3/2 ,,,,,,,,,,,,,,,
K I ,495.61461,5.32E+05,33 214.2267   , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I , ,5.56E+04,33 178.2324   , 3/2 ,,,,,,,,,,,,,,,
K I ,496.5031,3.36E+05,33 178.1339   , 5/2 ,,,,,,,,,,,,,,,
K II ,500.56,1.11E+08,183 204.1      ,1,,,,,,,,,,,,,,,
K II ,505.627,3.28E+07,183 204.1      ,1,,,,,,,,,,,,,,,
K I ,508.4226,4.07E+05,32 648.3511   , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,509.7171,3.39E+05,32 598.4437   , 3/2 ,,,,,,,,,,,,,,,
K I ,509.92,8.06E+05,32 648.3511   , 1/2 ,,,,,,,,,,,,,,,
K I , ,7.01E+04,32 598.4437   , 3/2 ,,,,,,,,,,,,,,,
K I ,511.2249,4.22E+05,32 598.2881   , 5/2 ,,,,,,,,,,,,,,,
K XII ,527.72,1.50E+02,18 944        ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K II ,531.024,1.50E+07,189 657.4      ,2,,,,,,,,,,,,,,,
K I ,532.3276,6.62E+05,31 765.3767   , 1/2 ,,,,,,,,,,,,,,,
K I ,533.9688,1.31E+06,31 765.3767   , 1/2 ,,,,,,,,,,,,,,,
K I ,534.297,3.86E+05,31 696.1661   , 3/2 ,,,,,,,,,,,,,,,
K I , ,8.10E+04,31 696.1661   , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,535.9574,4.86E+05,31 695.9005   , 5/2 ,,,,,,,,,,,,,,,
K II ,547.013,2.07E+07,183 204.1      ,1,,,,,,,,,,,,,,,
K II ,548.806,2.63E+07,212 988.6      ,1,,,,,,,,,,,,,,,
K II ,551.269,2.06E+06,189 657.4      ,2,,,,,,,,,,,,,,,
K II ,553.601,2.11E+06,183 204.1      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K VI , ,5.40E-01,18 977.8      ,2,,,,,,,,,,,,,,,
K II ,564.273,1.38E+07,189 239.5      ,1,,,,,,,,,,,,,,,
K II ,577.232,8.32E+06,188 150.3      ,2,,,,,,,,,,,,,,,
K I ,578.2384,1.19E+06,30 274.2487   , 1/2 ,,,,,,,,,,,,,,,
K I ,580.1752,2.35E+06,30 274.2487   , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,581.2148,2.86E+05,30 185.7476   , 3/2 ,,,,,,,,,,,,,,,
K I , ,6.13E+04,30 185.7476   , 3/2 ,,,,,,,,,,,,,,,
K I ,583.1887,3.71E+05,30 185.2439   , 5/2 ,,,,,,,,,,,,,,,
K II ,596.964,1.35E+06,183 204.1      ,1,,,,,,,,,,,,,,,
K II ,601.241,1.19E+06,188 150.3      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K IV ,610.183,8.39E-01,16 384.0      ,2,,,,,,,,,,,,,,,
K II ,612.027,1.68E+08,186 383.8      ,3,,,,,,,,,,,,,,,
K VI , ,1.17E+00,18 977.8      ,2,,,,,,,,,,,,,,,
K II ,624.659,6.13E+07,187 527.0      ,1,,,,,,,,,,,,,,,
K II ,630.729,8.91E+07,186 681.4      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K V , ,1.20E+00,39 758.1      , 1/2 ,,,,,,,,,,,,,,,
K V , ,3.00E-01,39 758.1      , 1/2 ,,,,,,,,,,,,,,,
K II ,642.796,1.56E+07,186 383.8      ,3,,,,,,,,,,,,,,,
K V , ,1.90E-01,39 758.1      , 1/2 ,,,,,,,,,,,,,,,
K II ,659.5,1.18E+07,186 681.4      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K XIV , ,1.79E-04,28 225        ,2,,,,,,,,,,,,,,,
K XIV , ,4.21E+01,28 225        ,2,,,,,,,,,,,,,,,
K IV , ,2.01E-01,16 384.0      ,2,,,,,,,,,,,,,,,
K I ,691.1084,2.50E+06,27 450.7104   , 1/2 ,,,,,,,,,,,,,,,
K I ,693.6284,1.90E+04,27 398.147    , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,693.8767,4.96E+06,27 450.7104   , 1/2 ,,,,,,,,,,,,,,,
K I ,696.418,2.40E+03,27 398.147    , 3/2 ,,,,,,,,,,,,,,,
K I ,696.4672,1.37E+04,27 397.077    , 5/2 ,,,,,,,,,,,,,,,
K I , ,4.90E+03,34 283.0181   , 3/2 ,,,,,,,,,,,,,,,
K I , ,4.90E+03,34 282.6573   , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K XIV , ,4.22E+01,13 235        ,1,,,,,,,,,,,,,,,
K I , ,6.50E+03,34 148.4861   , 3/2 ,,,,,,,,,,,,,,,
K I , ,6.50E+03,34 148.0284   , 1/2 ,,,,,,,,,,,,,,,
K I ,766.489913,3.78E+07,13 042.896027 , 3/2 ,,,,,,,,,,,,,,,
K I ,769.896456,3.73E+07,12 985.185724 , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I , ,8.90E+03,33 972.8148   , 3/2 ,,,,,,,,,,,,,,,
K I , ,8.90E+03,33 972.2064   , 1/2 ,,,,,,,,,,,,,,,
K I ,774.107, ,34 448.98     , 7/2 ,,,,,,,,,,,,,,,
K I ,774.107, ,34 448.98     , 5/2 ,,,,,,,,,,,,,,,
K I ,774.246, ,34 448.98     , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I ,779.517, ,34 359.36     , 5/2 ,,,,,,,,,,,,,,,
K I ,779.517, ,34 359.36     , 7/2 ,,,,,,,,,,,,,,,
K I ,779.656, ,34 359.36     , 5/2 ,,,,,,,,,,,,,,,
K I ,786.447, ,34 246.37     , 5/2 ,,,,,,,,,,,,,,,
K I ,786.447, ,34 246.37     , 7/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I , ,1.30E+04,33 737.3284   , 3/2 ,,,,,,,,,,,,,,,
K I , ,1.30E+04,33 736.4979   , 1/2 ,,,,,,,,,,,,,,,
K I ,786.587, ,34 246.37     , 5/2 ,,,,,,,,,,,,,,,
K I ,795.537, ,34 101.36     , 7/2 ,,,,,,,,,,,,,,,
K I ,795.683, ,34 101.36     , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
K I , ,2.00E+04,33 972.8148   , 3/2 ,,,,,,,,,,,,,,,
