Spectrum Name,Detection Rate,False Detection Rate,False Detection Elements,Detection Limit
03116_95_random,1.0,0.4,Tb;Dy,0.4987251660162838
03124_95_random,0.8571428571428571,0.0,,0.0742746531757785
03130_95_random,0.4,0.0,,0.0447018620939058
03134_95_random,0.8571428571428571,0.14285714285714285,La,0.2843234020013401
070036_95_random,0.375,0.0,,0.3152131978725488
070099_95_random,0.375,0.0,,0.29106707811901
070101_95_random,0.5714285714285714,0.0,,0.2120356487912672
070159_95_random,1.0,0.0,,0.2652931439109867
070171_95_random,0.5,0.5,Yb,2.2938506238868035
07103_95_random,0.8,0.0,,0.1309742994062533
07105_95_random,1.0,0.0,,0.1001910867045478
07106_95_random,0.3333333333333333,0.0,,4.184408176704157
07107_95_random,0.2222222222222222,0.0,,0.1626547329214866
07111_95_random,1.0,0.0,,2.088235011771248
07121_95_random,0.6666666666666666,0.0,,1.6824367102003717
07122_95_random,0.375,0.0,,0.8179185302585441
07125_95_random,0.625,0.0,,0.3089893152990947
07141_95_random,0.375,0.0,,0.3165919768169289
07145_95_random,0.7142857142857143,0.0,,0.1308137297999936
07405_95_random,0.6666666666666666,0.0,,0.2788570900300176
07407_95_random,0.5454545454545454,0.0,,0.2680118184725516
07840_95_random,0.1111111111111111,0.0,,0.39179291407194
