wavelength,intensity
198.42,3.638e-32
198.44,2.172e-31
198.45,5.265e-31
198.47,3.0400000000000003e-30
198.48,7.244e-30
198.5,5.155e-29
198.52,2.8630000000000003e-28
198.53,6.695e-28
198.55,3.6019999999999996e-27
198.57,1.897e-26
198.58,4.3200000000000004e-26
198.6,2.204e-25
198.62,1.101e-24
198.63,2.442e-24
198.65,1.182e-23
198.67,5.602999999999999e-23
198.68,1.21e-22
198.7,5.558999999999999e-22
198.72,2.5e-21
198.73,5.2610000000000004e-21
198.75,2.2930000000000002e-20
198.77,9.791e-20
198.78,2.007e-19
198.8,8.305e-19
198.81,1.676e-18
198.83,6.722e-18
198.85,2.64e-17
198.86,5.191e-17
198.88,1.976e-16
198.9,7.367e-16
198.91,1.411e-15
198.93,5.1e-15
198.95,1.805e-14
198.96,3.368e-14
198.98,1.155e-13
199.0,3.879e-13
199.01,7.054e-13
199.03,2.295e-12
199.05,7.315e-12
199.06,1.295e-11
199.08,4e-11
199.1,1.209e-10
199.11,2.086e-10
199.13,6.108e-10
199.15,1.751e-09
199.16,2.941e-09
199.18,8.168e-09
199.19,1.35e-08
199.21,3.631e-08
199.23,9.559e-08
199.24,1.539e-07
199.26,3.922e-07
199.28,9.784e-07
199.29,1.533e-06
199.31,3.703e-06
199.33,8.753e-06
199.34,1.335e-05
199.36,3.055e-05
199.38,6.839e-05
199.39,0.0001015
199.41,0.00022
199.43,0.0004665
199.44,0.0006738
199.46,0.001383
199.48,0.002776
199.49,0.003902
199.51,0.007581
199.53,0.01441
199.54,0.0197
199.56,0.03623
199.57,0.04874
199.59,0.08672
199.61,0.1509
199.62,0.1975
199.64,0.3326
199.66,0.5479
199.67,0.6974
199.69,1.111
199.71,1.732
199.72,2.145
199.74,3.233
199.76,4.768
199.77,5.743
199.79,8.192
199.81,11.43
199.82,13.39
199.84,18.07
199.86,23.85
199.87,27.17
199.89,34.69
199.91,43.31
199.92,48.0
199.94,57.97
199.95,63.17
199.97,73.79
199.99,84.3
200.0,89.35
200.02,98.73
200.04,106.7
200.05,110.0
200.07,115.0
200.09,117.5
200.1,117.9
200.12,116.6
200.14,112.8
200.15,110.0
200.17,103.0
200.19,94.39
200.2,89.63
200.22,79.57
200.24,69.2
200.25,64.07
200.27,54.14
200.28,49.45
200.3,40.76
200.32,33.17
200.33,29.82
200.35,24.01
200.37,19.36
200.38,17.45
200.4,14.37
200.42,12.17
200.43,11.36
200.45,10.24
200.47,9.691
200.48,9.606
200.5,9.774
200.52,10.36
200.53,10.8
200.55,11.99
200.57,13.57
200.58,14.52
200.6,16.7
200.62,19.26
200.63,20.67
200.65,23.73
200.66,25.34
200.68,28.71
200.7,32.13
200.71,33.83
200.73,37.12
200.75,40.16
200.76,41.55
200.78,44.06
200.8,46.16
200.81,47.07
200.83,48.64
200.85,50.0
200.86,50.65
200.88,51.98
200.9,53.55
200.91,54.47
200.93,56.69
200.95,59.48
200.96,61.11
200.98,64.8
201.0,68.96
201.01,71.16
201.03,75.63
201.04,77.82
201.06,81.92
201.08,85.36
201.09,86.74
201.11,88.67
201.13,89.32
201.14,89.15
201.16,87.78
201.18,85.14
201.19,83.4
201.21,79.25
201.23,74.45
201.24,71.91
201.26,66.78
201.28,61.84
201.29,59.54
201.31,55.46
201.33,52.23
201.34,50.99
201.36,49.33
201.38,48.82
201.39,49.0
201.41,50.22
201.42,51.25
201.44,54.1
201.46,57.92
201.47,60.14
201.49,65.12
201.51,70.65
201.52,73.55
201.54,79.49
201.56,85.4
201.57,88.28
201.59,93.73
201.61,98.61
201.62,100.8
201.64,104.5
201.66,107.5
201.67,108.6
201.69,110.3
201.71,111.3
201.72,111.5
201.74,111.7
201.75,111.6
201.77,111.3
201.79,110.9
201.8,110.7
201.82,110.2
201.84,109.8
201.85,109.5
201.87,109.1
201.89,108.5
201.9,108.1
201.92,107.2
201.94,105.9
201.95,105.1
201.97,103.2
201.99,100.9
202.0,99.52
202.02,96.49
202.04,93.06
202.05,91.21
202.07,87.26
202.09,83.04
202.1,80.84
202.12,76.29
202.13,73.96
202.15,69.23
202.17,64.47
202.18,62.12
202.2,57.55
202.22,53.32
202.23,51.39
202.25,48.07
202.27,45.71
202.28,44.97
202.3,44.61
202.32,45.99
202.33,47.43
202.35,52.0
202.37,59.0
202.38,63.46
202.4,74.36
202.42,87.83
202.43,95.46
202.45,112.3
202.47,130.8
202.48,140.5
202.5,160.2
202.51,170.0
202.53,188.8
202.55,205.7
202.56,213.2
202.58,225.6
202.6,233.9
202.61,236.4
202.63,237.8
202.65,234.3
202.66,230.8
202.68,220.7
202.7,206.7
202.71,198.7
202.73,180.8
202.75,161.4
202.76,151.5
