wavelength,intensity
198.88,2.314e-44
198.89,9.106e-44
198.91,1.361e-42
198.93,1.937e-41
198.94,1.7230000000000002e-36
198.96,2.7610000000000003e-35
198.98,4.217e-34
198.99,1.6189999999999998e-33
199.01,2.299e-32
199.03,3.113e-31
199.04,1.1250000000000001e-30
199.06,1.416e-29
199.08,1.699e-28
199.09,5.781e-28
199.11,6.452e-27
199.12,2.117e-26
199.14,2.198e-25
199.16,2.174e-24
199.17,6.716e-24
199.19,6.18e-23
199.21,5.419e-22
199.22,1.576e-21
199.24,1.2850000000000001e-20
199.26,9.991000000000001e-20
199.27,2.735e-19
199.29,1.978e-18
199.31,1.362e-17
199.32,3.512e-17
199.34,2.25e-16
199.36,1.374e-15
199.37,3.335e-15
199.39,1.894e-14
199.41,1.025e-13
199.42,2.342e-13
199.44,1.179e-12
199.46,5.658e-12
199.47,1.217e-11
199.49,5.431e-11
199.5,1.127e-10
199.52,4.677e-10
199.54,1.85e-09
199.55,3.613e-09
199.57,1.329e-08
199.59,4.661e-08
199.6,8.571e-08
199.62,2.795e-07
199.64,8.686e-07
199.65,1.504e-06
199.67,4.347e-06
199.69,1.197e-05
199.7,1.951e-05
199.72,5e-05
199.74,0.0001221
199.75,0.0001873
199.77,0.0004254
199.79,0.0009206
199.8,0.00133
199.82,0.002677
199.84,0.005135
199.85,0.006985
199.87,0.01246
199.88,0.01635
199.9,0.02713
199.92,0.04291
199.93,0.05299
199.95,0.07796
199.97,0.1093
199.98,0.1271
200.0,0.1657
200.02,0.2059
200.03,0.2254
200.05,0.2604
200.07,0.2868
200.08,0.2956
200.1,0.3028
200.12,0.2956
200.13,0.2869
200.15,0.2605
200.17,0.2254
200.18,0.206
200.2,0.1659
200.22,0.1274
200.23,0.1098
200.25,0.07874
200.26,0.06566
200.28,0.04446
200.3,0.02944
200.31,0.02396
200.33,0.01633
200.35,0.01214
200.36,0.01098
200.38,0.009933
200.4,0.009931
200.41,0.01012
200.43,0.01061
200.45,0.01096
200.46,0.01103
200.48,0.01092
200.5,0.01052
200.51,0.01026
200.53,0.009791
200.55,0.009687
200.56,0.009902
200.58,0.01117
200.59,0.01236
200.61,0.01615
200.63,0.02227
200.64,0.02632
200.66,0.03656
200.68,0.04962
200.69,0.0571
200.71,0.0735
200.73,0.09085
200.74,0.09943
200.76,0.1153
200.78,0.1281
200.79,0.1329
200.81,0.1384
200.83,0.1383
200.84,0.1361
200.86,0.1283
200.88,0.1171
200.89,0.1109
200.91,0.09892
200.93,0.08945
200.94,0.08638
200.96,0.08469
200.97,0.08637
200.99,0.09512
201.01,0.1107
201.02,0.1206
201.04,0.1435
201.06,0.1678
201.07,0.1796
201.09,0.2
201.11,0.2141
201.12,0.218
201.14,0.2188
201.16,0.2103
201.17,0.2031
201.19,0.1838
201.21,0.1607
201.22,0.1487
201.24,0.1256
201.26,0.1056
201.27,0.09732
201.29,0.08453
201.31,0.07666
201.32,0.07435
201.34,0.07224
201.35,0.07213
201.37,0.07308
201.39,0.07493
201.4,0.07608
201.42,0.07887
