wavelength,intensity
198.24,5.393e-38
198.25,7.66e-32
198.27,3.4700000000000003e-31
198.28,7.733000000000001e-31
198.3,3.419e-30
198.32,2.8689999999999997e-29
198.33,6.026e-29
198.35,2.627e-28
198.37,1.127e-27
198.38,2.319e-27
198.4,9.705999999999999e-27
198.42,3.9970000000000005e-26
198.43,8.063e-26
198.45,3.24e-25
198.47,1.281e-24
198.48,2.533e-24
198.5,9.774e-24
198.52,3.711e-23
198.53,7.187e-23
198.55,2.6629999999999997e-22
198.57,9.707e-22
198.58,1.842e-21
198.6,6.553e-21
198.61,1.2280000000000001e-20
198.63,4.264e-20
198.65,1.456e-19
198.66,2.674e-19
198.68,8.909e-19
198.7,2.92e-18
198.71,5.254e-18
198.73,1.68e-17
198.75,5.286e-17
198.76,9.318e-17
198.78,2.86e-16
198.8,8.633e-16
198.81,1.491e-15
198.83,4.39e-15
198.85,1.272e-14
198.86,2.151e-14
198.88,6.078e-14
198.9,1.689e-13
198.91,2.798e-13
198.93,7.586e-13
198.95,2.022e-12
198.96,3.282e-12
198.98,8.533e-12
198.99,1.367e-11
199.01,3.468e-11
199.03,8.65e-11
199.04,1.358e-10
199.06,3.302e-10
199.08,7.899e-10
199.09,1.214e-09
199.11,2.832e-09
199.13,6.496e-09
199.14,9.777e-09
199.16,2.187e-08
199.18,4.811e-08
199.19,7.09e-08
199.21,1.521e-07
199.23,3.207e-07
199.24,4.629e-07
199.26,9.518e-07
199.28,1.925e-06
199.29,2.72e-06
199.31,5.362e-06
199.33,1.039e-05
199.34,1.438e-05
199.36,2.718e-05
199.37,3.713e-05
199.39,6.843e-05
199.41,0.000124
199.42,0.0001658
199.44,0.000293
199.46,0.0005088
199.47,0.0006663
199.49,0.001128
199.51,0.001878
199.52,0.002408
199.54,0.003908
199.56,0.006236
199.57,0.007828
199.59,0.01218
199.61,0.01862
199.62,0.02289
199.64,0.03412
199.66,0.05002
199.67,0.06018
199.69,0.08599
199.71,0.1208
199.72,0.1423
199.74,0.1949
199.75,0.2266
199.77,0.3025
199.79,0.3971
199.8,0.4521
199.82,0.5784
199.84,0.7276
199.85,0.8109
199.87,0.9943
199.89,1.199
199.9,1.308
199.92,1.537
199.94,1.776
199.95,1.897
199.97,2.136
199.99,2.365
200.0,2.473
200.02,2.67
200.04,2.833
200.05,2.9
200.07,3.001
200.08,3.033
200.1,3.06
200.12,3.035
200.13,3.004
200.15,2.906
200.17,2.765
200.18,2.68
200.2,2.488
200.22,2.273
200.23,2.16
200.25,1.928
200.27,1.695
200.28,1.581
200.3,1.363
200.32,1.161
200.33,1.067
200.35,0.8971
200.37,0.7513
200.38,0.6877
200.4,0.5791
200.42,0.4947
200.43,0.4612
200.45,0.4107
200.46,0.3935
200.48,0.3738
200.5,0.3729
200.51,0.3791
200.53,0.404
200.55,0.4448
200.56,0.4708
200.58,0.5332
200.6,0.6084
200.61,0.6504
200.63,0.7417
200.65,0.8412
200.66,0.8932
200.68,1.0
200.7,1.109
200.71,1.163
200.73,1.268
200.75,1.369
200.76,1.417
200.78,1.506
200.8,1.588
200.81,1.626
200.83,1.696
200.84,1.729
200.86,1.79
200.88,1.849
200.89,1.878
200.91,1.936
200.93,1.998
200.94,2.03
200.96,2.097
200.98,2.167
200.99,2.203
201.01,2.276
201.03,2.346
201.04,2.379
201.06,2.439
201.08,2.486
201.09,2.504
201.11,2.526
201.13,2.528
201.14,2.521
201.16,2.491
201.18,2.441
201.19,2.409
201.21,2.334
201.22,2.292
201.24,2.201
201.26,2.107
201.27,2.06
201.29,1.969
201.31,1.888
201.32,1.852
201.34,1.793
201.36,1.751
201.37,1.737
201.39,1.725
201.41,1.733
201.42,1.744
201.44,1.78
201.46,1.832
201.47,1.863
201.49,1.935
201.51,2.014
201.52,2.056
201.54,2.143
201.55,2.187
201.57,2.274
201.59,2.359
201.6,2.4
201.62,2.479
201.64,2.554
201.65,2.59
201.67,2.66
201.69,2.729
201.7,2.763
201.72,2.831
201.74,2.901
201.75,2.938
201.77,3.012
201.79,3.089
201.8,3.128
201.82,3.207
201.84,3.284
201.85,3.321
201.87,3.39
201.89,3.45
201.9,3.476
201.92,3.517
201.93,3.532
201.95,3.548
201.97,3.546
201.98,3.539
202.0,3.511
202.02,3.469
202.03,3.445
202.05,3.392
202.07,3.344
202.08,3.325
202.1,3.312
202.12,3.35
202.13,3.397
202.15,3.574
202.17,3.903
202.18,4.142
202.2,4.817
202.22,5.828
202.23,6.491
202.25,8.204
202.27,10.54
202.28,11.99
202.3,15.52
202.31,17.65
202.33,22.71
202.35,28.95
202.36,32.55
202.38,40.74
202.4,50.28
202.41,55.55
202.43,67.03
202.45,79.61
202.46,86.25
202.48,100.0
202.5,114.1
202.51,121.1
202.53,134.8
202.55,147.6
202.56,153.4
202.58,163.9
202.6,172.1
202.61,175.3
202.63,179.7
202.65,181.1
202.66,180.7
202.68,177.6
202.69,175.0
202.71,167.8
202.73,158.3
202.74,152.8
202.76,140.5
202.78,127.2
202.79,120.3
202.81,106.2
202.83,92.21
202.84,85.41
202.86,72.38
202.88,60.36
202.89,54.79
202.91,44.61
202.93,35.76
202.94,31.84
202.96,24.96
202.98,19.31
202.99,16.9
203.01,12.85
203.02,11.17
203.04,8.413
203.06,6.341
203.07,5.521
203.09,4.239
203.11,3.346
203.12,3.015
203.14,2.537
203.16,2.248
203.17,2.156
203.19,2.05
203.21,2.015
203.22,2.016
203.24,2.036
203.26,2.068
203.27,2.083
203.29,2.107
203.31,2.115
203.32,2.111
203.34,2.089
203.36,2.045
203.37,2.017
203.39,1.947
203.4,1.907
203.42,1.821
203.44,1.73
203.45,1.685
203.47,1.598
203.49,1.52
203.5,1.485
203.52,1.426
203.54,1.383
203.55,1.367
203.57,1.348
203.59,1.343
203.6,1.345
203.62,1.358
203.64,1.379
203.65,1.391
203.67,1.419
203.69,1.448
203.7,1.462
203.72,1.491
203.74,1.52
203.75,1.535
203.77,1.566
203.78,1.584
203.8,1.625
203.82,1.677
203.83,1.708
203.85,1.785
203.87,1.882
203.88,1.939
203.9,2.071
203.92,2.227
203.93,2.313
203.95,2.5
203.97,2.702
203.98,2.807
204.0,3.017
204.02,3.221
204.03,3.318
204.05,3.494
204.07,3.64
204.08,3.698
204.1,3.781
204.12,3.815
204.13,3.813
204.15,3.768
204.16,3.727
204.18,3.606
204.2,3.441
204.21,3.344
204.23,3.126
204.25,2.883
204.26,2.756
204.28,2.495
204.3,2.233
204.31,2.104
204.33,1.855
204.35,1.621
204.36,1.511
204.38,1.308
204.4,1.127
204.41,1.045
204.43,0.8974
204.45,0.7702
204.46,0.7137
204.48,0.6137
204.49,0.5696
204.51,0.4918
204.53,0.4263
204.54,0.3976
204.56,0.3473
204.58,0.3056
204.59,0.2877
204.61,0.2573
204.63,0.2339
204.64,0.2248
204.66,0.2114
204.68,0.2048
204.69,0.204
204.71,0.2076
204.73,0.2183
204.74,0.2265
204.76,0.2489
