wavelength,intensity
198.79,1.415e-37
198.81,1.4100000000000001e-36
198.83,1.354e-35
198.84,4.136e-35
198.86,3.7520000000000003e-34
198.88,6.152000000000001e-31
198.89,1.931e-30
198.91,1.8489999999999998e-29
198.93,1.7050000000000001e-28
198.94,5.105e-28
198.96,4.449e-27
198.98,3.7350000000000003e-26
198.99,1.067e-25
199.01,8.466e-25
199.03,6.469e-24
199.04,1.763e-23
199.06,1.273e-22
199.08,8.857e-22
199.09,2.303e-21
199.11,1.514e-20
199.12,3.8270000000000004e-20
199.14,2.378e-19
199.16,1.423e-18
199.17,3.431e-18
199.19,1.94e-17
199.21,1.056e-16
199.22,2.431e-16
199.24,1.251e-15
199.26,6.2e-15
199.27,1.361e-14
199.29,6.375e-14
199.31,2.876e-13
199.32,6.022e-13
199.34,2.567e-12
199.36,1.054e-11
199.37,2.106e-11
199.39,8.172e-11
199.41,3.054e-10
199.42,5.82e-10
199.44,2.055e-09
199.46,6.99e-09
199.47,1.271e-08
199.49,4.085e-08
199.5,7.221e-08
199.52,2.194e-07
199.54,6.417e-07
199.55,1.082e-06
199.57,2.992e-06
199.59,7.966e-06
199.6,1.282e-05
199.62,3.225e-05
199.64,7.814e-05
199.65,0.0001199
199.67,0.0002747
199.69,0.0006058
199.7,0.000887
199.72,0.001849
199.74,0.003711
199.75,0.005184
199.77,0.009834
199.79,0.01797
199.8,0.02394
199.82,0.04134
199.84,0.06873
199.85,0.08739
199.87,0.1373
199.88,0.1697
199.9,0.2521
199.92,0.3605
199.93,0.4251
199.95,0.5745
199.97,0.7479
199.98,0.8413
200.0,1.035
200.02,1.226
200.03,1.316
200.05,1.473
200.07,1.588
200.08,1.626
200.1,1.657
200.12,1.627
200.13,1.589
200.15,1.474
200.17,1.318
200.18,1.228
200.2,1.039
200.22,0.8476
200.23,0.7559
200.25,0.587
200.26,0.5118
200.28,0.3831
200.3,0.2844
200.31,0.2459
200.33,0.1892
200.35,0.1557
200.36,0.1462
200.38,0.1388
200.4,0.1427
200.41,0.1476
200.43,0.161
200.45,0.1764
200.46,0.1841
200.48,0.1982
200.5,0.2097
200.51,0.2142
200.53,0.2212
200.55,0.2264
200.56,0.2288
200.58,0.2349
200.59,0.2391
200.61,0.2518
200.63,0.2722
200.64,0.2859
200.66,0.3209
200.68,0.3658
200.69,0.3914
200.71,0.4472
200.73,0.5052
200.74,0.5335
200.76,0.5852
200.78,0.6258
200.79,0.6406
200.81,0.6575
200.83,0.6571
200.84,0.6508
200.86,0.6288
200.88,0.5994
200.89,0.5843
200.91,0.5585
200.93,0.5458
200.94,0.5467
200.96,0.5664
200.97,0.5861
200.99,0.6453
201.01,0.7285
201.02,0.7771
201.04,0.8826
201.06,0.9895
201.07,1.04
201.09,1.126
201.11,1.183
201.12,1.199
201.14,1.203
201.16,1.169
201.17,1.139
201.19,1.057
201.21,0.9565
201.22,0.9022
201.24,0.7932
201.26,0.6921
201.27,0.6472
201.29,0.5725
201.31,0.521
201.32,0.5046
