wavelength,intensity
198.75,4.013e-40
198.76,1.253e-39
198.78,1.19e-38
198.79,3.618e-38
198.81,3.2549999999999997e-37
198.83,1.033e-31
198.84,3.2240000000000002e-31
198.86,3.055e-30
198.88,2.793e-29
198.89,8.332e-29
198.91,7.217000000000001e-28
198.93,6.031e-27
198.94,1.72e-26
198.96,1.362e-25
198.98,1.04e-24
198.99,2.835e-24
199.01,2.051e-23
199.03,1.432e-22
199.04,3.7319999999999997e-22
199.06,2.468e-21
199.08,1.5750000000000002e-20
199.09,3.9240000000000004e-20
199.11,2.372e-19
199.12,5.753e-19
199.14,3.294e-18
199.16,1.82e-17
199.17,4.22e-17
199.19,2.209e-16
199.21,1.115e-15
199.22,2.473e-15
199.24,1.183e-14
199.26,5.458e-14
199.27,1.157e-13
199.29,5.058e-13
199.31,2.133e-12
199.32,4.322e-12
199.34,1.727e-11
199.36,6.658e-11
199.37,1.29e-10
199.39,4.711e-10
199.41,1.66e-09
199.42,3.074e-09
199.44,1.026e-08
199.46,3.304e-08
199.47,5.849e-08
199.49,1.785e-07
199.5,3.075e-07
199.52,8.89e-07
199.54,2.479e-06
199.55,4.084e-06
199.57,1.079e-05
199.59,2.75e-05
199.6,4.331e-05
199.62,0.0001046
199.64,0.0002436
199.65,0.0003668
199.67,0.0008095
199.69,0.001723
199.7,0.002481
199.72,0.005004
199.74,0.009738
199.75,0.0134
199.77,0.02471
199.79,0.04394
199.8,0.05781
199.82,0.09741
199.84,0.1583
199.85,0.1991
199.87,0.3067
199.88,0.3755
199.9,0.5479
199.92,0.7711
199.93,0.9026
199.95,1.204
199.97,1.549
199.98,1.733
200.0,2.112
200.02,2.483
200.03,2.657
200.05,2.96
200.07,3.181
200.08,3.253
200.1,3.312
200.12,3.254
200.13,3.182
200.15,2.962
200.17,2.66
200.18,2.488
200.2,2.119
200.22,1.743
200.23,1.561
200.25,1.221
200.26,1.067
200.28,0.7986
200.3,0.5843
200.31,0.4971
200.33,0.3594
200.35,0.264
200.36,0.2294
200.38,0.1807
200.4,0.1524
200.41,0.1435
200.43,0.1328
200.45,0.1278
200.46,0.1265
200.48,0.1256
200.5,0.1269
200.51,0.1288
200.53,0.1365
200.55,0.1522
200.56,0.1643
200.58,0.1992
200.59,0.2232
200.61,0.2862
200.63,0.3716
200.64,0.4231
200.66,0.543
200.68,0.683
200.69,0.7588
200.71,0.9169
200.73,1.075
200.74,1.151
200.76,1.288
200.78,1.397
200.79,1.438
200.81,1.49
200.83,1.501
200.84,1.493
200.86,1.453
200.88,1.393
200.89,1.36
200.91,1.301
200.93,1.265
200.94,1.26
200.96,1.285
200.97,1.316
200.99,1.417
201.01,1.565
201.02,1.652
201.04,1.844
201.06,2.04
201.07,2.133
201.09,2.291
201.11,2.399
201.12,2.429
201.14,2.435
201.16,2.372
201.17,2.316
201.19,2.164
201.21,1.974
201.22,1.871
201.24,1.663
201.26,1.467
201.27,1.377
201.29,1.223
201.31,1.105
201.32,1.06
201.34,0.9967
201.35,0.9771
201.37,0.9594
201.39,0.9668
201.4,0.9789
201.42,1.019
201.44,1.08
201.45,1.118
201.47,1.211
201.49,1.323
201.5,1.386
201.52,1.52
201.54,1.661
201.55,1.73
201.57,1.859
201.59,1.967
201.6,2.011
201.62,2.076
201.64,2.107
201.65,2.111
201.67,2.102
201.69,2.077
201.7,2.062
201.72,2.037
201.73,2.031
201.75,2.035
201.77,2.072
201.78,2.104
201.8,2.194
201.82,2.317
201.83,2.389
201.85,2.542
201.87,2.697
201.88,2.77
201.9,2.898
201.92,2.991
201.93,3.021
201.95,3.049
201.97,3.032
201.98,3.01
202.0,2.942
202.02,2.853
202.03,2.804
202.05,2.7
202.06,2.647
202.08,2.539
202.1,2.425
202.11,2.365
202.13,2.233
202.15,2.083
202.16,1.999
202.18,1.816
202.2,1.615
202.21,1.509
202.23,1.294
202.25,1.082
202.26,0.9805
202.28,0.7912
202.3,0.6261
202.31,0.5539
202.33,0.4307
202.35,0.3349
202.36,0.2963
202.38,0.2353
202.4,0.1915
202.41,0.1746
202.43,0.1479
202.44,0.1372
202.46,0.119
202.48,0.1036
202.49,0.09643
202.51,0.08286
202.53,0.07018
202.54,0.06425
202.56,0.05348
202.58,0.04465
202.59,0.04114
202.61,0.03625
202.63,0.03459
202.64,0.0351
202.66,0.03899
202.68,0.04694
202.69,0.05251
202.71,0.06695
202.73,0.08589
202.74,0.09708
202.76,0.1229
