wavelength,intensity
198.28,2.151e-37
198.3,2.0380000000000002e-30
198.32,1.1369999999999999e-29
198.33,2.4729999999999997e-29
198.35,1.155e-28
198.37,6.345e-28
198.38,1.356e-27
198.4,6.117e-27
198.42,2.711e-26
198.43,5.669000000000001e-26
198.45,2.447e-25
198.47,1.038e-24
198.48,2.123e-24
198.5,8.768e-24
198.52,3.559e-23
198.53,7.122999999999999e-23
198.55,2.8159999999999996e-22
198.57,1.094e-21
198.58,2.1430000000000002e-21
198.6,8.109e-21
198.61,1.567e-20
198.63,5.778000000000001e-20
198.65,2.094e-19
198.66,3.959e-19
198.68,1.398e-18
198.7,4.848e-18
198.71,8.971e-18
198.73,3.032e-17
198.75,1.007e-16
198.76,1.823e-16
198.78,5.901e-16
198.8,1.877e-15
198.81,3.325e-15
198.83,1.03e-14
198.85,3.138e-14
198.86,5.441e-14
198.88,1.615e-13
198.9,4.709e-13
198.91,7.989e-13
198.93,2.27e-12
198.95,6.339e-12
198.96,1.053e-11
198.98,2.864e-11
198.99,4.693e-11
199.01,1.244e-10
199.03,3.241e-10
199.04,5.198e-10
199.06,1.319e-09
199.08,3.291e-09
199.09,5.164e-09
199.11,1.255e-08
199.13,2.997e-08
199.14,4.601e-08
199.16,1.07e-07
199.18,2.447e-07
199.19,3.676e-07
199.21,8.186e-07
199.23,1.791e-06
199.24,2.633e-06
199.26,5.612e-06
199.28,1.175e-05
199.29,1.69e-05
199.31,3.447e-05
199.33,6.91e-05
199.34,9.718e-05
199.36,0.0001897
199.37,0.0002633
199.39,0.0005006
199.41,0.000935
199.42,0.001269
199.44,0.002309
199.46,0.004126
199.47,0.00548
199.49,0.009535
199.51,0.0163
199.52,0.02117
199.54,0.03524
199.56,0.05762
199.57,0.07319
199.59,0.1165
199.61,0.1822
199.62,0.2264
199.64,0.3447
199.66,0.5155
199.67,0.6262
199.69,0.9118
199.71,1.304
199.72,1.549
199.74,2.157
199.75,2.528
199.77,3.426
199.79,4.561
199.8,5.228
199.82,6.774
199.84,8.622
199.85,9.662
199.87,11.97
199.89,14.57
199.9,15.96
199.92,18.91
199.94,22.0
199.95,23.56
199.97,26.68
199.99,29.68
200.0,31.09
200.02,33.66
200.04,35.79
200.05,36.65
200.07,37.94
200.08,38.34
200.1,38.63
200.12,38.24
200.13,37.79
200.15,36.42
200.17,34.49
200.18,33.35
200.2,30.77
200.22,27.91
200.23,26.41
200.25,23.37
200.27,20.36
200.28,18.89
200.3,16.1
200.32,13.56
200.33,12.39
200.35,10.29
200.37,8.51
200.38,7.741
200.4,6.442
200.42,5.445
200.43,5.055
200.45,4.475
200.46,4.28
200.48,4.067
200.5,4.078
200.51,4.161
200.53,4.479
200.55,4.986
200.56,5.308
200.58,6.081
200.6,7.015
200.61,7.536
200.63,8.675
200.65,9.918
200.66,10.57
200.68,11.91
200.7,13.26
200.71,13.94
200.73,15.24
200.75,16.47
200.76,17.05
200.78,18.12
200.8,19.07
200.81,19.5
200.83,20.27
200.84,20.63
200.86,21.27
200.88,21.88
200.89,22.18
200.91,22.8
200.93,23.46
200.94,23.82
200.96,24.58
200.98,25.42
200.99,25.87
201.01,26.78
201.03,27.68
201.04,28.11
201.06,28.9
201.08,29.55
201.09,29.8
201.11,30.12
201.13,30.19
201.14,30.11
201.16,29.76
201.18,29.14
201.19,28.75
201.21,27.81
201.22,27.28
201.24,26.15
201.26,24.98
201.27,24.4
201.29,23.3
201.31,22.33
201.32,21.91
201.34,21.22
201.36,20.77
201.37,20.64
201.39,20.56
201.41,20.73
201.42,20.91
201.44,21.41
201.46,22.09
201.47,22.49
201.49,23.38
201.51,24.34
201.52,24.84
201.54,25.85
201.55,26.35
201.57,27.32
201.59,28.23
201.6,28.67
201.62,29.48
201.64,30.23
201.65,30.59
201.67,31.27
201.69,31.94
201.7,32.27
201.72,32.96
201.74,33.7
201.75,34.09
201.77,34.92
201.79,35.81
201.8,36.28
201.82,37.23
201.84,38.18
201.85,38.65
201.87,39.53
201.89,40.31
201.9,40.64
201.92,41.18
201.93,41.36
201.95,41.57
201.97,41.52
201.98,41.39
202.0,40.94
202.02,40.22
202.03,39.76
202.05,38.66
202.07,37.33
202.08,36.59
202.1,34.98
202.12,33.24
202.13,32.34
202.15,30.51
202.17,28.7
202.18,27.83
202.2,26.24
202.22,24.91
202.23,24.4
202.25,23.74
202.27,23.72
202.28,24.0
202.3,25.23
202.31,26.22
202.33,29.07
202.35,33.18
202.36,35.74
202.38,41.93
202.4,49.55
202.41,53.89
202.43,63.57
202.45,74.45
202.46,80.26
202.48,92.42
202.5,105.0
202.51,111.3
202.53,123.5
202.55,135.0
202.56,140.2
202.58,149.4
202.6,156.6
202.61,159.3
202.63,162.8
202.65,163.5
202.66,162.8
202.68,159.4
202.69,156.7
202.71,149.6
202.73,140.4
202.74,135.1
202.76,123.7
202.78,111.5
202.79,105.2
202.81,92.54
202.83,80.24
202.84,74.33
202.86,63.16
202.88,53.05
202.89,48.45
202.91,40.17
202.93,33.18
202.94,30.15
202.96,24.99
202.98,20.96
202.99,19.33
203.01,16.78
203.02,15.83
203.04,14.5
203.06,13.85
203.07,13.74
203.09,13.91
203.11,14.51
203.12,14.94
203.14,16.01
203.16,17.29
203.17,17.98
203.19,19.41
203.21,20.83
203.22,21.5
203.24,22.74
203.26,23.77
203.27,24.18
203.29,24.79
203.31,25.06
203.32,25.08
203.34,24.85
203.36,24.32
203.37,23.96
203.39,23.05
203.4,22.53
203.42,21.4
203.44,20.21
203.45,19.62
203.47,18.49
203.49,17.46
203.5,17.01
203.52,16.23
203.54,15.66
203.55,15.44
203.57,15.16
203.59,15.05
203.6,15.04
203.62,15.12
203.64,15.28
203.65,15.38
203.67,15.58
203.69,15.78
203.7,15.87
203.72,16.02
