wavelength,intensity
199.09,4.5079999999999997e-41
199.11,1.595e-39
199.12,9.213e-39
199.14,2.901e-37
199.16,8.455000000000001e-36
199.17,4.721e-35
199.19,1.251e-33
199.21,3.092e-32
199.22,1.4980000000000002e-31
199.24,3.342e-30
199.26,6.99e-29
199.27,3.123e-28
199.29,5.956e-27
199.31,1.072e-25
199.32,4.454e-25
199.34,7.377e-24
199.36,1.158e-22
199.37,4.4939999999999995e-22
199.39,6.501e-21
199.41,8.89e-20
199.42,3.217e-19
199.44,4.025e-18
199.46,4.732e-17
199.47,1.583e-16
199.49,1.686e-15
199.5,5.363e-15
199.52,5.147e-14
199.54,4.598e-13
199.55,1.337e-12
199.57,1.071e-11
199.59,7.955e-11
199.6,2.108e-10
199.62,1.399e-09
199.64,8.601e-09
199.65,2.073e-08
199.67,1.136e-07
199.69,5.77e-07
199.7,1.263e-06
199.72,5.714e-06
199.74,2.393e-05
199.75,4.757e-05
199.77,0.0001774
199.79,0.0006124
199.8,0.001105
199.82,0.003397
199.84,0.009665
199.85,0.01584
199.87,0.04011
199.88,0.06201
199.9,0.1399
199.92,0.2919
199.93,0.4096
199.95,0.7612
199.97,1.309
199.98,1.668
200.0,2.553
200.02,3.618
200.03,4.184
200.05,5.278
200.07,6.163
200.08,6.468
200.1,6.724
200.12,6.468
200.13,6.163
200.15,5.278
200.17,4.184
200.18,3.619
200.2,2.554
200.22,1.67
200.23,1.313
200.25,0.7696
200.26,0.5762
200.28,0.3179
200.3,0.1912
200.31,0.1647
200.33,0.1677
200.35,0.2323
200.36,0.2853
200.38,0.43
200.4,0.6234
200.41,0.736
200.43,0.9851
200.45,1.25
200.46,1.381
200.48,1.622
200.5,1.812
200.51,1.88
200.53,1.946
200.55,1.911
200.56,1.857
200.58,1.685
200.59,1.576
200.61,1.337
200.63,1.113
200.64,1.022
200.66,0.9082
200.68,0.9085
200.69,0.9548
200.71,1.134
200.73,1.403
200.74,1.557
200.76,1.869
200.78,2.134
200.79,2.232
200.81,2.328
200.83,2.278
200.84,2.199
200.86,1.952
200.88,1.626
200.89,1.452
200.91,1.122
200.93,0.8624
200.94,0.7741
200.96,0.7057
200.97,0.7337
200.99,0.9296
201.01,1.321
201.02,1.588
201.04,2.243
201.06,2.997
201.07,3.379
201.09,4.074
201.11,4.567
201.12,4.703
201.14,4.72
201.16,4.4
201.17,4.134
201.19,3.462
201.21,2.713
201.22,2.351
201.24,1.713
201.26,1.242
201.27,1.077
201.29,0.8808
201.31,0.8361
201.32,0.8572
201.34,0.9593
201.35,1.031
201.37,1.204
201.39,1.417
201.4,1.548
201.42,1.894
201.44,2.421
201.45,2.782
201.47,3.764
201.49,5.177
201.5,6.075
201.52,8.317
201.54,11.23
201.55,12.97
201.57,17.03
201.59,21.82
201.6,24.43
201.62,29.8
201.64,34.86
201.65,37.04
201.67,40.22
201.69,41.31
201.7,40.96
201.72,38.5
201.73,36.49
201.75,31.32
201.77,25.34
201.78,22.33
201.8,16.73
201.82,12.13
201.83,10.29
201.85,7.572
201.87,5.957
201.88,5.474
201.9,4.941
201.92,4.712
201.93,4.627
201.95,4.406
201.97,4.061
201.98,3.845
202.0,3.378
202.02,2.953
202.03,2.789
202.05,2.601
202.06,2.586
202.08,2.709
202.1,3.005
202.11,3.202
202.13,3.668
202.15,4.205
202.16,4.495
202.18,5.109
202.2,5.736
202.21,6.033
202.23,6.533
202.25,6.806
202.26,6.823
202.28,6.583
202.3,5.981
202.31,5.567
202.33,4.593
202.35,3.554
202.36,3.056
202.38,2.168
202.4,1.477
202.41,1.212
202.43,0.8366
202.44,0.7208
202.46,0.622
202.48,0.6983
202.49,0.8065
202.51,1.179
202.53,1.781
202.54,2.169
202.56,3.096
202.58,4.149
202.59,4.68
202.61,5.638
202.63,6.308
202.64,6.489
202.66,6.492
202.68,6.029
202.69,5.651
202.71,4.702
202.73,3.646
202.74,3.133
202.76,2.213
202.78,1.497
202.79,1.222
202.81,0.826
202.82,0.6949
202.84,0.5359
202.86,0.4769
202.87,0.4731
202.89,0.4993
202.91,0.5518
202.92,0.5817
