wavelength,intensity
198.45,1.322e-37
198.46,6.380000000000001e-32
198.48,3.607e-31
198.5,2.023e-30
198.51,4.719e-30
198.53,5.918e-29
198.55,3.238e-28
198.56,7.516e-28
198.58,3.986e-27
198.6,2.0700000000000002e-26
198.61,4.6810000000000004e-26
198.63,2.356e-25
198.65,1.162e-24
198.66,2.559e-24
198.68,1.222e-23
198.7,5.718e-23
198.71,1.2269999999999998e-22
198.73,5.561999999999999e-22
198.75,2.468e-21
198.76,5.159e-21
198.78,2.218e-20
198.79,4.5630000000000007e-20
198.81,1.901e-19
198.83,7.749e-19
198.84,1.552e-18
198.86,6.13e-18
198.88,2.37e-17
198.89,4.622e-17
198.91,1.73e-16
198.93,6.34e-16
198.94,1.204e-15
198.96,4.271e-15
198.98,1.483e-14
198.99,2.741e-14
199.01,9.213e-14
199.03,3.03e-13
199.04,5.452e-13
199.06,1.736e-12
199.08,5.408e-12
199.09,9.469e-12
199.11,2.856e-11
199.12,4.919e-11
199.14,1.436e-10
199.16,4.099e-10
199.17,6.871e-10
199.19,1.899e-09
199.21,5.134e-09
199.22,8.373e-09
199.24,2.19e-08
199.26,5.607e-08
199.27,8.896e-08
199.29,2.203e-07
199.31,5.338e-07
199.32,8.241e-07
199.34,1.932e-06
199.36,4.43e-06
199.37,6.653e-06
199.39,1.476e-05
199.41,3.203e-05
199.42,4.68e-05
199.44,9.826e-05
199.46,0.0002018
199.47,0.0002868
199.49,0.0005699
199.5,0.0007967
199.52,0.001531
199.54,0.002879
199.55,0.003915
199.57,0.007121
199.59,0.01267
199.6,0.01676
199.62,0.02884
199.64,0.04854
199.65,0.06246
199.67,0.1017
199.69,0.162
199.7,0.2027
199.72,0.3123
199.74,0.4707
199.75,0.573
199.77,0.8352
199.79,1.191
199.8,1.41
199.82,1.945
199.84,2.623
199.85,3.021
199.87,3.942
199.88,4.466
199.9,5.636
199.92,6.958
199.93,7.667
199.95,9.155
199.97,10.69
199.98,11.46
200.0,12.95
200.02,14.31
200.03,14.92
200.05,15.95
200.07,16.67
200.08,16.91
200.1,17.11
200.12,16.93
200.13,16.7
200.15,16.0
200.17,14.99
200.18,14.4
200.2,13.07
200.22,11.61
200.23,10.86
200.25,9.362
200.26,8.63
200.28,7.233
200.3,5.961
200.31,5.381
200.33,4.346
200.35,3.482
200.36,3.112
200.38,2.493
200.4,2.02
200.41,1.833
200.43,1.548
200.45,1.367
200.46,1.311
200.48,1.261
200.5,1.29
200.51,1.333
200.53,1.474
200.55,1.691
200.56,1.829
200.58,2.164
200.59,2.361
200.61,2.814
200.63,3.341
200.64,3.629
200.66,4.246
200.68,4.9
200.69,5.235
200.71,5.902
200.73,6.546
200.74,6.852
200.76,7.414
200.78,7.898
200.79,8.107
200.81,8.459
200.83,8.726
200.84,8.832
200.86,9.005
200.88,9.15
200.89,9.221
200.91,9.382
200.93,9.591
200.94,9.722
200.96,10.04
200.97,10.24
200.99,10.68
201.01,11.18
201.02,11.45
201.04,11.99
201.06,12.5
201.07,12.72
201.09,13.1
201.11,13.34
201.12,13.4
201.14,13.38
201.16,13.18
201.17,13.02
201.19,12.58
201.21,12.01
201.22,11.69
201.24,11.01
201.26,10.31
201.27,9.973
201.29,9.333
201.31,8.777
201.32,8.539
201.34,8.158
201.35,8.018
201.37,7.842
201.39,7.807
201.4,7.84
201.42,8.002
201.44,8.28
201.45,8.457
201.47,8.873
201.49,9.353
201.5,9.61
201.52,10.14
201.54,10.67
201.55,10.93
201.57,11.43
201.59,11.87
201.6,12.08
201.62,12.44
201.64,12.74
201.65,12.88
201.67,13.12
201.69,13.34
201.7,13.46
201.72,13.7
201.73,13.83
201.75,14.14
201.77,14.5
201.78,14.71
201.8,15.16
201.82,15.66
201.83,15.92
201.85,16.45
201.87,16.96
201.88,17.2
201.9,17.62
201.92,17.95
201.93,18.07
201.95,18.21
201.97,18.23
201.98,18.18
202.0,17.99
202.02,17.68
202.03,17.48
202.05,17.03
202.06,16.78
202.08,16.26
202.1,15.78
202.11,15.58
202.13,15.35
202.15,15.51
202.16,15.81
202.18,17.13
202.2,19.8
202.21,21.85
202.23,27.94
202.25,37.62
202.26,44.24
202.28,62.08
202.3,87.72
202.31,104.2
202.33,145.8
202.35,201.4
202.36,235.2
202.38,316.3
202.4,417.3
202.41,475.6
202.43,608.3
202.44,682.6
202.46,845.9
202.48,1026.0
202.49,1121.0
202.51,1317.0
202.53,1514.0
202.54,1610.0
202.56,1792.0
202.58,1952.0
202.59,2021.0
202.61,2131.0
202.63,2200.0
202.64,2217.0
202.66,2215.0
202.68,2166.0
202.69,2124.0
202.71,2011.0
202.73,1863.0
202.74,1779.0
202.76,1596.0
202.78,1401.0
202.79,1302.0
202.81,1106.0
202.82,1012.0
202.84,832.8
202.86,670.9
202.87,597.3
202.89,466.1
202.91,356.2
202.92,308.9
202.94,228.9
202.96,166.2
202.97,140.7
202.99,99.4
203.01,69.18
203.02,57.46
203.04,39.46
203.06,27.18
203.07,22.7
203.09,16.25
203.11,12.32
203.12,11.05
203.14,9.497
203.16,8.892
203.17,8.832
203.19,9.031
203.2,9.237
203.22,9.76
203.24,10.32
203.25,10.59
203.27,11.05
203.29,11.36
203.3,11.45
203.32,11.48
203.34,11.32
203.35,11.17
203.37,10.74
203.39,10.19
203.4,9.884
203.42,9.233
203.44,8.583
203.45,8.277
203.47,7.732
203.49,7.317
203.5,7.17
203.52,7.013
203.53,7.009
203.55,7.151
203.57,7.492
203.58,7.732
203.6,8.339
203.62,9.085
203.63,9.497
203.65,10.37
203.67,11.28
203.68,11.73
203.7,12.58
203.72,13.36
203.73,13.7
203.75,14.3
203.77,14.76
203.78,14.94
203.8,15.21
203.82,15.4
203.83,15.47
203.85,15.6
203.87,15.75
203.88,15.86
203.9,16.16
203.91,16.37
203.93,16.9
203.95,17.61
203.96,18.02
203.98,18.95
204.0,19.99
204.01,20.52
204.03,21.57
204.05,22.51
204.06,22.92
204.08,23.56
204.1,23.89
204.11,23.93
204.13,23.71
204.15,23.1
204.16,22.66
204.18,21.5
204.2,20.05
204.21,19.23
204.23,17.47
204.25,15.6
204.26,14.66
204.28,12.79
204.29,11.89
204.31,10.18
204.33,8.637
204.34,7.932
204.36,6.669
204.38,5.598
204.39,5.132
204.41,4.326
204.43,3.668
204.44,3.387
204.46,2.904
204.48,2.506
204.49,2.333
204.51,2.028
204.53,1.767
204.54,1.65
204.56,1.44
204.58,1.259
204.59,1.179
204.61,1.041
204.62,0.9838
204.64,0.8914
204.66,0.8304
204.67,0.812
204.69,0.7991
204.71,0.8181
204.72,0.8394
204.74,0.9052
204.76,1.002
204.77,1.063
204.79,1.209
204.81,1.392
204.82,1.499
204.84,1.75
204.86,2.055
204.87,2.233
204.89,2.642
204.91,3.135
204.92,3.416
204.94,4.05
204.96,4.782
204.97,5.185
204.99,6.054
205.0,6.517
205.02,7.484
205.04,8.477
205.05,8.971
205.07,9.926
205.09,10.8
205.1,11.19
205.12,11.84
205.14,12.3
205.15,12.45
205.17,12.57
205.19,12.46
205.2,12.31
205.22,11.87
205.24,11.26
205.25,10.91
205.27,10.15
205.29,9.388
205.3,9.039
205.32,8.476
205.34,8.213
205.35,8.249
205.37,8.8
205.38,9.389
205.4,11.43
205.42,15.04
205.43,17.64
205.45,24.95
205.47,36.02
205.48,43.39
205.5,62.82
205.52,90.2
205.53,107.6
205.55,151.3
205.57,209.4
205.58,244.7
