wavelength,intensity
199.15,7.087e-37
199.17,1.768e-35
199.18,2.5419999999999997e-29
199.2,6.584e-28
199.22,1.5790000000000002e-26
199.23,7.517e-26
199.25,1.608e-24
199.27,3.184e-23
199.28,1.377e-22
199.3,2.432e-21
199.31,9.931e-21
199.33,1.564e-19
199.35,2.28e-18
199.36,8.461e-18
199.38,1.1e-16
199.4,1.325e-15
199.41,4.467e-15
199.43,4.796e-14
199.45,4.77e-13
199.46,1.462e-12
199.48,1.296e-11
199.5,1.064e-10
199.51,2.963e-10
199.53,2.169e-09
199.55,1.471e-08
199.56,3.723e-08
199.58,2.251e-07
199.6,1.26e-06
199.61,2.898e-06
199.63,1.447e-05
199.65,6.691e-05
199.66,0.0001398
199.68,0.0005765
199.7,0.002201
199.71,0.00418
199.73,0.01423
199.75,0.04488
199.76,0.07744
199.78,0.2177
199.8,0.567
199.81,0.8891
199.83,2.064
199.85,4.439
199.86,6.325
199.88,12.13
199.9,21.53
199.91,27.88
199.93,44.14
199.94,53.97
199.96,76.17
199.98,99.59
199.99,110.6
200.01,129.0
200.03,139.2
200.04,140.6
200.06,135.3
200.08,120.7
200.09,110.7
200.11,88.07
200.13,64.91
200.14,54.17
200.16,35.66
200.18,21.82
200.19,16.63
200.21,9.249
200.23,5.0
200.24,3.73
200.26,2.358
200.28,2.012
200.29,2.078
200.31,2.486
200.33,3.071
200.34,3.369
200.36,3.876
200.38,4.163
200.39,4.199
200.41,4.042
200.43,3.619
200.44,3.336
200.46,2.71
200.48,2.127
200.49,1.9
200.51,1.676
200.52,1.723
200.54,2.264
200.56,3.61
200.57,4.676
200.59,7.786
200.61,12.42
200.62,15.34
200.64,22.37
200.66,30.59
200.67,34.93
200.69,43.37
200.71,50.46
200.72,53.12
200.74,56.03
200.76,55.32
200.77,53.62
200.79,47.93
200.81,40.14
200.82,35.89
200.84,27.58
200.86,20.61
200.87,17.97
200.89,14.91
200.91,15.32
200.92,16.97
200.94,23.34
200.96,33.72
200.97,40.26
200.99,55.29
201.01,71.3
201.02,78.9
201.04,91.59
201.06,98.91
201.07,100.0
201.09,96.86
201.11,87.31
201.12,80.74
201.14,65.68
201.15,57.89
201.17,43.38
201.19,31.78
201.2,27.4
201.22,21.61
201.24,19.4
201.25,19.37
201.27,20.75
201.29,23.07
201.3,24.24
201.32,26.05
201.34,26.79
201.35,26.74
201.37,26.07
201.39,25.32
201.4,25.24
201.42,26.31
201.44,29.67
201.45,32.32
201.47,39.37
201.49,47.97
201.5,52.4
201.52,60.47
201.54,66.17
201.55,67.78
201.57,68.27
201.59,65.5
201.6,63.21
201.62,57.68
201.64,52.05
201.65,49.54
201.67,45.58
201.69,43.29
201.7,42.82
201.72,43.35
201.73,44.43
201.75,48.45
201.77,55.26
201.78,59.72
201.8,70.38
201.82,82.19
201.83,87.87
201.85,97.32
201.87,102.4
201.88,102.8
201.9,99.49
201.92,91.51
201.93,86.49
201.95,76.18
201.97,67.75
201.98,64.86
202.0,62.18
202.02,63.1
202.03,64.41
202.05,67.28
202.07,68.61
202.08,68.13
202.1,64.34
202.12,56.96
202.13,52.23
202.15,41.65
