wavelength,intensity
199.37,6.535e-42
199.39,4.698e-40
199.41,3.691e-31
199.42,3.1810000000000004e-30
199.44,2.132e-28
199.46,1.245e-26
199.47,9.032000000000001e-26
199.49,4.2879999999999996e-24
199.51,1.774e-22
199.52,1.083e-21
199.54,3.643e-20
199.56,1.068e-18
199.57,5.488e-18
199.59,1.308e-16
199.61,2.715e-15
199.62,1.175e-14
199.64,1.983e-13
199.66,2.917e-12
199.67,1.062e-11
199.69,1.27e-10
199.71,1.324e-09
199.72,4.058e-09
199.74,3.438e-08
199.76,2.538e-07
199.77,6.549e-07
199.79,3.931e-06
199.81,2.056e-05
199.82,4.465e-05
199.84,0.0001899
199.86,0.0007035
199.87,0.001286
199.89,0.003875
199.9,0.006387
199.92,0.01565
199.94,0.0334
199.95,0.04634
199.97,0.08044
199.99,0.1216
200.0,0.1421
200.02,0.1747
200.04,0.1872
200.05,0.184
200.07,0.1603
200.09,0.1216
200.1,0.1006
200.12,0.06212
200.14,0.0334
200.15,0.02326
200.17,0.01017
200.19,0.003884
200.2,0.002288
200.22,0.0007564
200.24,0.0003409
200.25,0.0003379
200.27,0.0006026
200.29,0.001225
200.3,0.001685
200.32,0.0029
200.34,0.004368
200.35,0.005098
200.37,0.006278
200.39,0.006759
200.4,0.006672
200.42,0.005893
200.44,0.004587
200.45,0.00387
200.47,0.002545
200.49,0.001542
200.5,0.001183
200.52,0.0007286
200.53,0.000624
200.55,0.0006879
200.57,0.001299
200.58,0.001942
200.6,0.004336
200.62,0.008974
200.63,0.01244
200.65,0.02211
200.67,0.03543
200.68,0.04316
200.7,0.05928
200.72,0.07337
200.73,0.07844
200.75,0.08263
200.77,0.07785
200.78,0.07239
200.8,0.05732
200.82,0.04027
200.83,0.03225
200.85,0.01892
200.87,0.01004
200.88,0.00724
200.9,0.004482
200.92,0.00516
200.93,0.006854
200.95,0.01365
200.97,0.02638
200.98,0.03541
201.0,0.05878
201.02,0.08668
201.03,0.1005
201.05,0.1229
201.07,0.1322
201.08,0.1306
201.1,0.1156
201.11,0.1036
201.13,0.07556
201.15,0.04876
201.16,0.03759
201.18,0.02119
201.2,0.01246
201.21,0.01052
201.23,0.01048
201.25,0.01444
201.26,0.01755
201.28,0.02504
201.3,0.03244
201.31,0.03534
201.33,0.03823
201.35,0.03648
201.36,0.03404
201.38,0.02736
201.4,0.02069
201.41,0.01832
201.43,0.01721
201.45,0.02261
201.46,0.02812
201.48,0.04446
201.5,0.06565
