wavelength,intensity
199.45,1.365e-34
199.47,1.761e-32
199.48,1.513e-28
199.5,2.1310000000000002e-26
199.52,2.508e-24
199.53,2.543e-23
199.55,2.285e-21
199.57,1.715e-19
199.58,1.389e-18
199.6,7.959e-17
199.62,3.81e-15
199.63,2.464e-14
199.65,9.006e-13
199.67,2.749e-11
199.68,1.42e-10
199.7,3.31e-09
199.72,6.444e-08
199.73,2.658e-07
199.75,3.951e-06
199.77,4.906e-05
199.78,0.0001616
199.8,0.001532
199.82,0.01213
199.83,0.03191
199.85,0.1929
199.87,0.9741
199.88,2.046
199.9,7.889
199.92,25.41
199.93,42.62
199.95,104.8
199.97,215.2
199.98,288.3
200.0,452.1
200.02,592.3
200.03,633.8
200.05,634.5
200.06,593.9
200.08,457.2
200.1,300.7
200.11,233.4
200.13,138.9
200.15,96.05
200.16,87.93
200.18,82.72
200.2,76.9
200.21,70.97
200.23,53.76
200.25,34.51
200.26,26.09
200.28,13.92
200.3,8.348
200.31,7.659
200.33,9.222
200.35,12.88
200.36,14.79
200.38,17.45
200.4,17.42
200.41,16.32
200.43,12.57
200.45,8.164
200.46,6.181
200.48,3.152
200.5,1.409
200.51,0.9186
200.53,0.4549
200.55,0.561
200.56,0.9028
200.58,2.733
200.6,7.628
200.61,12.07
200.63,27.07
200.64,38.41
200.66,69.79
200.68,111.5
200.69,134.6
200.71,179.3
200.73,212.0
200.74,220.3
200.76,215.9
200.78,184.9
200.79,162.2
200.81,111.7
200.83,65.95
200.84,47.76
200.86,22.3
200.88,9.327
200.89,6.268
200.91,5.047
200.93,10.04
200.94,15.73
200.96,37.77
200.98,82.3
200.99,115.9
201.01,206.8
201.03,316.3
201.04,368.2
201.06,440.3
201.08,444.5
201.09,419.0
201.11,327.6
201.13,216.5
201.14,165.6
201.16,86.9
201.18,41.53
201.19,29.08
201.21,18.02
201.23,19.13
201.24,23.13
201.26,37.53
201.27,47.69
201.29,71.52
201.31,93.54
201.32,101.0
201.34,104.3
201.36,91.82
201.37,81.26
201.39,57.24
201.41,37.05
201.42,30.75
201.44,29.35
201.46,47.1
201.47,64.37
201.49,115.2
201.51,179.5
201.52,210.9
201.54,257.2
201.56,267.4
201.57,257.6
201.59,216.6
201.61,165.3
201.62,142.7
201.64,112.2
201.66,103.4
201.67,105.2
201.69,113.6
201.71,118.1
201.72,116.6
201.74,107.4
201.76,98.74
201.77,99.41
201.79,120.6
201.81,176.5
201.82,217.1
201.84,311.5
201.86,393.4
201.87,417.1
201.89,414.1
201.9,387.3
201.92,298.8
201.94,197.5
201.95,153.9
201.97,95.23
201.99,81.12
