Spectrum Name,Detection Rate,False Detection Rate,False Detection Elements,Detection Limit
03116_95_random,1.0,0.5,Sm;Dy,0.7524572119193158
03124_95_random,0.8,0.0,,0.4070524101877578
03130_95_random,1.0,0.0,,5.00000095
03134_95_random,1.0,0.0,,1.1661066466667651
070036_95_random,1.0,0.0,,1.764179574364664
070099_95_random,1.0,0.0,,0.2009281785444313
070101_95_random,0.2,0.3333333333333333,Yb,0.5193878048688273
070159_95_random,0.6666666666666666,0.0,,0.5508921883601294
070171_95_random,0.45454545454545453,0.0,,0.0159393832701442
07103_95_random,0.18181818181818182,0.0,,0.3251313249952359
07105_95_random,0.4,0.0,,0.1314762234362546
07106_95_random,0.6,0.0,,1.183640041031958
07107_95_random,1.0,0.3333333333333333,Yb,1.8428192577241207
07111_95_random,0.6666666666666666,0.0,,0.3467188700142084
07121_95_random,0.5714285714285714,0.0,,0.6099815342792572
07122_95_random,1.0,0.0,,5.000000000000014
07125_95_random,0.75,0.0,,0.6661912396421816
07141_95_random,0.5,0.0,,3.9212914632967335
07145_95_random,0.4,0.0,,1.160224071819759
07405_95_random,0.25,0.5,Yb,3.024802689113945
07407_95_random,0.3333333333333333,0.0,,3.010992309095375
07840_95_random,0.25,0.0,,0.2135768541805611
