wavelength,intensity
198.24,7.167e-34
198.25,2.111e-30
198.27,9.561000000000001e-30
198.28,2.0259999999999998e-29
198.3,8.943999999999999e-29
198.32,6.565e-28
198.33,1.376e-27
198.35,5.966e-27
198.37,2.546e-26
198.38,5.228e-26
198.4,2.1770000000000003e-25
198.42,8.923e-25
198.43,1.795e-24
198.45,7.181e-24
198.47,2.826e-23
198.48,5.572e-23
198.5,2.14e-22
198.52,8.086999999999999e-22
198.53,1.563e-21
198.55,5.764e-21
198.57,2.0920000000000003e-20
198.58,3.96e-20
198.6,1.403e-19
198.61,2.624e-19
198.63,9.069e-19
198.65,3.084e-18
198.66,5.653e-18
198.68,1.876e-17
198.7,6.125e-17
198.71,1.1e-16
198.73,3.505e-16
198.75,1.099e-15
198.76,1.933e-15
198.78,5.913e-15
198.8,1.779e-14
198.81,3.067e-14
198.83,9.005e-14
198.85,2.601e-13
198.86,4.393e-13
198.88,1.238e-12
198.9,3.431e-12
198.91,5.676e-12
198.93,1.535e-11
198.95,4.082e-11
198.96,6.616e-11
198.98,1.717e-10
198.99,2.748e-10
199.01,6.954e-10
199.03,1.731e-09
199.04,2.714e-09
199.06,6.589e-09
199.08,1.573e-08
199.09,2.416e-08
199.11,5.627e-08
199.13,1.289e-07
199.14,1.938e-07
199.16,4.329e-07
199.18,9.51e-07
199.19,1.401e-06
199.21,3.001e-06
199.23,6.321e-06
199.24,9.117e-06
199.26,1.873e-05
199.28,3.783e-05
199.29,5.343e-05
199.31,0.0001052
199.33,0.0002039
199.34,0.0002819
199.36,0.0005324
199.37,0.0007271
199.39,0.001339
199.41,0.002424
199.42,0.003242
199.44,0.005723
199.46,0.009933
199.47,0.013
199.49,0.02201
199.51,0.03662
199.52,0.04694
199.54,0.07615
199.56,0.1215
199.57,0.1524
199.59,0.237
199.61,0.3624
199.62,0.4453
199.64,0.6637
199.66,0.9726
199.67,1.17
199.69,1.671
199.71,2.347
199.72,2.764
199.74,3.785
199.75,4.401
199.77,5.875
199.79,7.71
199.8,8.776
199.82,11.23
199.84,14.12
199.85,15.74
199.87,19.29
199.89,23.26
199.9,25.37
199.92,29.81
199.94,34.44
199.95,36.78
199.97,41.42
199.99,45.86
200.0,47.95
200.02,51.76
200.04,54.93
200.05,56.22
200.07,58.16
200.08,58.79
200.1,59.3
200.12,58.81
200.13,58.2
200.15,56.29
200.17,53.55
200.18,51.9
200.2,48.17
200.22,43.99
200.23,41.79
200.25,37.27
200.27,32.75
200.28,30.53
200.3,26.28
200.32,22.34
200.33,20.52
200.35,17.21
200.37,14.36
200.38,13.11
200.4,10.98
200.42,9.319
200.43,8.654
200.45,7.641
200.46,7.285
200.48,6.855
200.5,6.778
200.51,6.863
200.53,7.265
200.55,7.957
200.56,8.404
200.58,9.486
200.6,10.8
200.61,11.53
200.63,13.12
200.65,14.86
200.66,15.77
200.68,17.64
200.7,19.54
200.71,20.48
200.73,22.34
200.75,24.12
200.76,24.97
200.78,26.58
200.8,28.07
200.81,28.77
200.83,30.09
200.84,30.72
200.86,31.95
200.88,33.16
200.89,33.78
200.91,35.05
200.93,36.39
200.94,37.09
200.96,38.57
200.98,40.13
200.99,40.92
201.01,42.51
201.03,44.05
201.04,44.77
201.06,46.07
201.08,47.1
201.09,47.49
201.11,47.99
201.13,48.07
201.14,47.94
201.16,47.36
201.18,46.36
201.19,45.72
201.21,44.19
201.22,43.33
201.24,41.46
201.26,39.5
201.27,38.51
201.29,36.6
201.31,34.85
201.32,34.06
201.34,32.7
201.36,31.68
201.37,31.3
201.39,30.84
201.41,30.75
201.42,30.85
201.44,31.3
201.46,32.07
201.47,32.56
201.49,33.7
201.51,35.03
201.52,35.74
201.54,37.22
201.55,37.98
201.57,39.5
201.59,41.0
201.6,41.73
201.62,43.15
201.64,44.5
201.65,45.16
201.67,46.43
201.69,47.68
201.7,48.29
201.72,49.54
201.74,50.8
201.75,51.45
201.77,52.76
201.79,54.11
201.8,54.79
201.82,56.15
201.84,57.46
201.85,58.08
201.87,59.23
201.89,60.2
201.9,60.6
201.92,61.2
201.93,61.38
201.95,61.5
201.97,61.27
201.98,61.01
202.0,60.21
202.02,59.05
202.03,58.33
202.05,56.65
202.07,54.69
202.08,53.61
202.1,51.31
202.12,48.88
202.13,47.65
202.15,45.21
202.17,42.91
202.18,41.86
202.2,40.04
202.22,38.75
202.23,38.37
202.25,38.23
202.27,39.13
202.28,40.03
202.3,42.85
202.31,44.82
202.33,49.99
202.35,56.9
202.36,61.02
202.38,70.63
202.4,81.99
202.41,88.29
202.43,102.0
202.45,116.8
202.46,124.5
202.48,140.3
202.5,156.1
202.51,163.7
202.53,178.3
202.55,191.2
202.56,196.9
202.58,206.4
202.6,212.9
202.61,215.0
202.63,216.7
202.65,214.9
202.66,212.8
202.68,206.1
202.69,201.7
202.71,190.8
202.73,177.8
202.74,170.6
202.76,155.4
202.78,139.5
202.79,131.5
202.81,115.5
202.83,100.2
202.84,92.95
202.86,79.26
202.88,66.97
202.89,61.39
202.91,51.42
202.93,43.02
202.94,39.4
202.96,33.26
202.98,28.51
202.99,26.61
203.01,23.68
203.02,22.62
203.04,21.21
203.06,20.65
203.07,20.64
203.09,21.12
203.11,22.14
203.12,22.81
203.14,24.43
203.16,26.29
203.17,27.29
203.19,29.32
203.21,31.31
203.22,32.26
203.24,33.99
203.26,35.43
203.27,36.01
203.29,36.87
203.31,37.29
203.32,37.33
203.34,37.09
203.36,36.42
203.37,35.96
203.39,34.79
203.4,34.12
203.42,32.65
203.44,31.09
203.45,30.31
203.47,28.81
203.49,27.45
203.5,26.85
203.52,25.81
203.54,25.03
203.55,24.74
203.57,24.35
203.59,24.2
203.6,24.19
203.62,24.31
203.64,24.54
203.65,24.68
203.67,24.99
203.69,25.3
203.7,25.45
203.72,25.74
203.74,26.02
203.75,26.16
203.77,26.49
203.78,26.68
203.8,27.18
203.82,27.89
203.83,28.35
203.85,29.52
203.87,31.08
203.88,32.02
203.9,34.23
203.92,36.89
203.93,38.37
203.95,41.61
203.97,45.13
203.98,46.95
204.0,50.64
204.02,54.25
204.03,55.96
204.05,59.1
204.07,61.7
204.08,62.76
204.1,64.31
