wavelength,intensity
198.32,4.3670000000000005e-31
198.33,9.705000000000001e-31
198.35,4.7280000000000005e-30
198.37,2.26e-29
198.38,4.9049999999999997e-29
198.4,2.385e-28
198.41,5.112e-28
198.43,2.316e-27
198.45,1.0310000000000001e-26
198.46,2.1580000000000001e-26
198.48,9.339000000000001e-26
198.5,3.9660000000000003e-25
198.51,8.118e-25
198.53,3.354e-24
198.55,1.36e-23
198.56,2.72e-23
198.58,1.073e-22
198.6,4.1549999999999997e-22
198.61,8.1199999999999995e-22
198.63,3.059e-21
198.65,1.1310000000000001e-20
198.66,2.1610000000000003e-20
198.68,7.774000000000001e-20
198.7,2.746e-19
198.71,5.126e-19
198.73,1.762e-18
198.75,5.945e-18
198.76,1.085e-17
198.78,3.561e-17
198.79,6.408e-17
198.81,2.047e-16
198.83,6.422e-16
198.84,1.13e-15
198.86,3.449e-15
198.88,1.034e-14
198.89,1.778e-14
198.91,5.187e-14
198.93,1.486e-13
198.94,2.498e-13
198.96,6.967e-13
198.98,1.908e-12
198.99,3.137e-12
199.01,8.363e-12
199.03,2.19e-11
199.04,3.52e-11
199.06,8.973e-11
199.08,2.247e-10
199.09,3.532e-10
199.11,8.61e-10
199.12,1.335e-09
199.14,3.169e-09
199.16,7.39e-09
199.17,1.121e-08
199.19,2.545e-08
199.21,5.677e-08
199.22,8.422e-08
199.24,1.829e-07
199.26,3.903e-07
199.27,5.664e-07
199.29,1.177e-06
199.31,2.403e-06
199.32,3.41e-06
199.34,6.78e-06
199.36,1.324e-05
199.37,1.839e-05
199.39,3.498e-05
199.41,6.537e-05
199.42,8.878e-05
199.44,0.0001616
199.46,0.0002889
199.47,0.0003838
199.49,0.0006682
199.5,0.0008759
199.52,0.001485
199.54,0.002474
199.55,0.003172
199.57,0.005144
199.59,0.008196
199.6,0.01028
199.62,0.01594
199.64,0.0243
199.65,0.02979
199.67,0.0442
199.69,0.06441
199.7,0.07723
199.72,0.1096
199.74,0.1526
199.75,0.179
199.77,0.2427
199.79,0.3233
199.8,0.3706
199.82,0.4804
199.84,0.6116
199.85,0.6854
199.87,0.8492
199.88,0.9388
199.9,1.132
199.92,1.34
199.93,1.448
199.95,1.668
199.97,1.887
199.98,1.994
200.0,2.194
200.02,2.371
200.03,2.448
200.05,2.574
200.07,2.658
200.08,2.683
200.1,2.695
200.12,2.659
200.13,2.623
200.15,2.519
200.17,2.377
200.18,2.293
200.2,2.107
200.22,1.904
200.23,1.798
200.25,1.586
200.26,1.481
200.28,1.278
200.3,1.09
200.31,1.003
200.33,0.844
200.35,0.708
200.36,0.6487
200.38,0.5474
200.4,0.4682
200.41,0.4363
200.43,0.3868
200.45,0.3545
200.46,0.3442
200.48,0.3341
200.5,0.3365
200.51,0.3421
200.53,0.3612
200.55,0.3902
200.56,0.4083
200.58,0.451
200.59,0.4756
200.61,0.5305
200.63,0.5924
200.64,0.6255
200.66,0.6953
200.68,0.7682
200.69,0.8052
200.71,0.8789
200.73,0.9507
200.74,0.9852
200.76,1.051
200.78,1.11
200.79,1.138
200.81,1.188
200.83,1.234
200.84,1.255
200.86,1.296
200.88,1.337
200.89,1.358
200.91,1.403
200.93,1.454
200.94,1.481
200.96,1.542
200.97,1.574
200.99,1.643
201.01,1.715
201.02,1.751
201.04,1.821
201.06,1.884
201.07,1.912
201.09,1.956
201.11,1.983
201.12,1.989
201.14,1.987
201.16,1.963
201.17,1.944
201.19,1.893
201.21,1.827
201.22,1.79
201.24,1.711
201.26,1.632
201.27,1.593
201.29,1.523
201.31,1.465
201.32,1.443
201.34,1.413
201.35,1.406
201.37,1.411
201.39,1.441
201.4,1.466
201.42,1.534
201.44,1.625
201.45,1.679
201.47,1.802
201.49,1.94
201.5,2.014
201.52,2.168
201.54,2.325
201.55,2.404
201.57,2.557
201.59,2.701
201.6,2.768
201.62,2.889
201.64,2.992
201.65,3.036
201.67,3.108
201.69,3.159
201.7,3.177
201.72,3.199
201.73,3.204
201.75,3.202
201.77,3.188
201.78,3.178
201.8,3.151
201.82,3.118
201.83,3.1
201.85,3.061
201.87,3.02
201.88,2.998
201.9,2.952
201.92,2.902
201.93,2.875
201.95,2.819
201.97,2.757
201.98,2.724
202.0,2.653
202.02,2.578
202.03,2.538
202.05,2.456
202.06,2.415
202.08,2.332
202.1,2.254
202.11,2.218
202.13,2.158
202.15,2.12
202.16,2.114
202.18,2.135
202.2,2.216
202.21,2.286
202.23,2.499
202.25,2.833
202.26,3.055
202.28,3.629
202.3,4.402
202.31,4.873
202.33,6.0
202.35,7.393
202.36,8.193
202.38,10.0
202.4,12.08
202.41,13.22
202.43,15.64
202.44,16.92
202.46,19.57
202.48,22.25
202.49,23.58
202.51,26.14
202.53,28.47
202.54,29.51
202.56,31.31
202.58,32.62
202.59,33.07
202.61,33.55
202.63,33.43
202.64,33.14
202.66,32.15
202.68,30.63
202.69,29.69
202.71,27.54
202.73,25.1
202.74,23.8
202.76,21.12
202.78,18.42
202.79,17.09
202.81,14.53
202.82,13.31
202.84,11.04
202.86,9.01
202.87,8.094
202.89,6.465
202.91,5.099
202.92,4.511
202.94,3.511
202.96,2.724
202.97,2.401
202.99,1.878
203.01,1.498
203.02,1.352
203.04,1.137
203.06,1.005
203.07,0.964
203.09,0.9246
203.11,0.9298
203.12,0.9456
203.14,0.9976
203.16,1.069
203.17,1.11
203.19,1.197
203.2,1.242
203.22,1.329
203.24,1.409
203.25,1.444
203.27,1.503
203.29,1.544
203.3,1.557
203.32,1.568
203.34,1.559
203.35,1.548
203.37,1.513
203.39,1.465
203.4,1.437
203.42,1.379
203.44,1.319
203.45,1.291
203.47,1.241
203.49,1.202
203.5,1.187
203.52,1.17
203.53,1.167
203.55,1.174
203.57,1.196
203.58,1.212
203.6,1.252
203.62,1.3
203.63,1.325
203.65,1.378
203.67,1.429
203.68,1.453
203.7,1.495
203.72,1.529
203.73,1.543
203.75,1.564
203.77,1.578
203.78,1.584
203.8,1.592
203.82,1.603
203.83,1.61
203.85,1.632
203.87,1.666
203.88,1.689
203.9,1.75
203.91,1.788
203.93,1.879
203.95,1.989
203.96,2.051
203.98,2.183
204.0,2.323
204.01,2.393
204.03,2.529
204.05,2.653
204.06,2.708
204.08,2.797
204.1,2.853
204.11,2.868
204.13,2.868
204.15,2.828
204.16,2.794
204.18,2.696
204.2,2.566
204.21,2.49
204.23,2.323
204.25,2.14
204.26,2.045
204.28,1.854
204.29,1.759
204.31,1.575
204.33,1.402
204.34,1.32
204.36,1.17
204.38,1.036
204.39,0.9749
204.41,0.8651
204.43,0.7696
204.44,0.7267
204.46,0.649
204.48,0.5806
204.49,0.5492
204.51,0.4914
204.53,0.439
204.54,0.4145
204.56,0.369
204.58,0.3277
204.59,0.3087
204.61,0.2742
204.62,0.2587
204.64,0.2317
204.66,0.2102
204.67,0.2016
204.69,0.1888
204.71,0.1822
204.72,0.1812
204.74,0.184
204.76,0.1934
204.77,0.2005
204.79,0.22
204.81,0.2467
204.82,0.263
204.84,0.3016
204.86,0.3491
204.87,0.3764
204.89,0.4385
204.91,0.511
204.92,0.5512
204.94,0.6397
204.96,0.7382
204.97,0.7908
204.99,0.9016
205.0,0.9591
205.02,1.077
205.04,1.194
205.05,1.251
205.07,1.36
205.09,1.459
205.1,1.502
205.12,1.576
205.14,1.629
205.15,1.647
205.17,1.668
205.19,1.668
205.2,1.661
205.22,1.639
205.24,1.614
205.25,1.604
205.27,1.601
205.29,1.641
205.3,1.688
205.32,1.861
205.34,2.187
205.35,2.43
205.37,3.136
205.38,3.63
205.4,4.99
205.42,7.007
205.43,8.334
205.45,11.8
205.47,16.64
205.48,19.69
205.5,27.35
205.52,37.49
205.53,43.65
205.55,58.52
205.57,77.23
205.58,88.17
205.6,113.5
205.62,143.7
205.63,160.7
205.65,198.3
205.67,240.5
205.68,263.1
205.7,310.9
205.72,361.1
205.73,386.5
205.75,437.2
205.76,462.0
205.78,509.0
205.8,551.0
205.81,569.5
205.83,600.5
205.85,622.1
205.86,629.0
205.88,634.7
205.9,629.2
205.91,622.4
205.93,601.1
205.95,570.5
205.96,552.2
205.98,510.7
206.0,464.3
206.01,439.9
206.03,390.0
206.05,340.1
206.06,315.8
206.08,269.1
206.09,247.0
206.11,206.0
206.13,169.7
206.14,153.4
206.16,124.4
206.18,100.3
206.19,89.88
206.21,72.15
206.23,58.07
206.24,52.21
206.26,42.49
206.28,34.99
206.29,31.9
206.31,26.8
206.33,22.8
206.34,21.12
206.36,18.23
206.38,15.82
206.39,14.75
206.41,12.82
206.43,11.11
206.44,10.33
206.46,8.881
206.47,8.217
206.49,7.002
206.51,5.932
206.52,5.45
206.54,4.589
206.56,3.86
206.57,3.542
206.59,2.993
206.61,2.55
206.62,2.364
206.64,2.056
206.66,1.823
206.67,1.73
206.69,1.589
206.71,1.499
206.72,1.473
206.74,1.456
206.76,1.491
206.77,1.531
206.79,1.664
206.81,1.888
206.82,2.042
206.84,2.463
206.85,2.74
206.87,3.467
206.89,4.48
206.9,5.119
206.92,6.72
206.94,8.838
206.95,10.12
206.97,13.22
206.99,17.12
207.0,19.4
207.02,24.67
207.04,30.96
207.05,34.5
207.07,42.35
207.09,51.21
207.1,55.98
207.12,66.11
207.14,76.84
207.15,82.34
207.17,93.42
207.19,104.3
207.2,109.5
207.22,119.3
207.23,123.7
207.25,131.5
207.27,137.5
207.28,139.7
207.3,142.5
207.32,143.0
207.33,142.4
207.35,139.5
207.37,134.3
207.38,131.0
207.4,123.2
207.42,113.9
207.43,108.8
207.45,98.19
207.47,87.16
207.48,81.61
207.5,70.7
207.52,60.26
207.53,55.3
207.55,46.02
207.56,41.73
207.58,33.91
207.6,27.14
207.61,24.13
207.63,18.88
207.65,14.56
207.66,12.73
207.68,9.635
207.7,7.226
207.71,6.244
207.73,4.663
207.75,3.519
207.76,3.086
207.78,2.457
207.8,2.106
207.81,2.023
207.83,2.03
207.85,2.263
207.86,2.466
207.88,3.057
207.9,3.917
207.91,4.461
207.93,5.8
207.94,6.608
207.96,8.53
207.98,10.9
207.99,12.26
208.01,15.37
208.03,18.99
208.04,21.0
208.06,25.39
208.08,30.24
208.09,32.83
208.11,38.25
208.13,43.93
208.14,46.82
208.16,52.64
208.18,58.39
208.19,61.19
208.21,66.57
208.23,71.56
208.24,73.87
208.26,78.09
208.28,81.72
208.29,83.3
208.31,85.99
208.32,87.1
208.34,88.85
208.36,90.0
208.37,90.34
208.39,90.6
208.41,90.27
208.42,89.88
208.44,88.67
208.46,86.85
208.47,85.71
208.49,82.97
208.51,79.62
208.52,77.72
208.54,73.5
208.56,68.76
208.57,66.22
208.59,60.88
208.61,55.28
208.62,52.42
208.64,46.68
208.66,41.01
208.67,38.25
208.69,32.93
208.7,30.4
208.72,25.65
208.74,21.36
208.75,19.4
208.77,15.86
208.79,12.82
208.8,11.48
208.82,9.143
208.84,7.225
208.85,6.406
208.87,5.018
208.89,3.918
208.9,3.459
208.92,2.695
208.94,2.102
208.95,1.857
208.97,1.453
208.99,1.14
209.0,1.012
209.02,0.7988
209.03,0.7112
209.05,0.5671
209.07,0.4574
209.08,0.4135
209.1,0.3446
209.12,0.2982
209.13,0.2826
209.15,0.2655
209.17,0.2663
209.18,0.2731
209.2,0.2991
209.22,0.3414
209.23,0.3685
209.25,0.4342
209.27,0.5148
209.28,0.5603
209.3,0.6611
209.32,0.7733
209.33,0.8329
209.35,0.9575
209.37,1.086
209.38,1.151
209.4,1.279
209.41,1.342
209.43,1.459
209.45,1.564
209.46,1.611
209.48,1.691
209.5,1.749
209.51,1.77
209.53,1.793
209.55,1.793
209.56,1.785
209.58,1.751
209.6,1.697
209.61,1.664
209.63,1.587
209.65,1.498
209.66,1.451
209.68,1.353
209.7,1.253
209.71,1.203
209.73,1.105
209.75,1.011
209.76,0.9659
209.78,0.8809
209.79,0.8409
209.81,0.7664
209.83,0.6993
209.84,0.6685
209.86,0.6128
209.88,0.5652
209.89,0.5446
209.91,0.5105
209.93,0.4871
209.94,0.48
209.96,0.4766
209.98,0.49
209.99,0.5041
210.01,0.5496
210.03,0.6216
210.04,0.669
210.06,0.7895
210.08,0.9477
210.09,1.042
210.11,1.264
210.13,1.531
210.14,1.681
210.16,2.015
210.17,2.198
210.19,2.591
210.21,3.015
210.22,3.235
210.24,3.682
210.26,4.128
210.27,4.345
210.29,4.757
210.31,5.124
210.32,5.285
210.34,5.555
210.36,5.743
210.37,5.804
210.39,5.854
210.41,5.807
210.42,5.748
210.44,5.564
210.46,5.297
210.47,5.138
210.49,4.774
210.5,4.575
210.52,4.152
210.54,3.712
210.55,3.49
210.57,3.053
210.59,2.636
210.6,2.438
210.62,2.071
210.64,1.746
210.65,1.6
210.67,1.342
210.69,1.131
210.7,1.041
210.72,0.8933
210.74,0.7834
210.75,0.7412
210.77,0.68
210.79,0.646
210.8,0.638
210.82,0.6384
210.84,0.659
210.85,0.6766
210.87,0.7264
210.88,0.759
210.9,0.841
210.92,0.9488
210.93,1.014
210.95,1.171
210.97,1.369
210.98,1.487
211.0,1.767
211.02,2.114
211.03,2.317
211.05,2.793
211.07,3.377
211.08,3.716
211.1,4.508
211.12,5.482
211.13,6.054
211.15,7.411
211.17,9.135
211.18,10.17
211.2,12.72
211.22,16.1
211.23,18.2
211.25,23.45
211.26,26.74
211.28,35.02
211.3,46.17
211.31,53.11
211.33,70.31
211.35,92.92
211.36,106.6
211.38,139.8
211.4,181.6
211.41,206.1
211.43,263.4
211.45,332.2
211.46,371.2
211.48,458.5
211.5,557.9
211.51,611.9
211.53,727.4
211.55,851.2
211.56,915.2
211.58,1045.0
211.6,1175.0
211.61,1238.0
211.63,1357.0
211.64,1412.0
211.66,1511.0
211.68,1590.0
211.69,1621.0
211.71,1664.0
211.73,1681.0
211.74,1678.0
211.76,1654.0
211.78,1603.0
211.79,1569.0
211.81,1484.0
211.83,1381.0
211.84,1325.0
211.86,1205.0
211.88,1080.0
211.89,1017.0
211.91,892.7
211.93,775.8
211.94,721.3
211.96,622.4
211.97,579.0
211.99,506.3
212.01,455.0
212.02,438.3
212.04,425.1
212.06,441.5
212.07,461.9
212.09,529.7
212.11,637.3
212.12,707.4
212.14,883.1
212.16,1110.0
212.17,1244.0
212.19,1554.0
212.21,1923.0
212.22,2129.0
212.24,2583.0
212.26,3091.0
212.27,3362.0
212.29,3931.0
212.31,4527.0
212.32,4830.0
212.34,5432.0
212.35,5727.0
212.37,6291.0
212.39,6802.0
212.4,7031.0
212.42,7423.0
212.44,7715.0
212.45,7819.0
212.47,7937.0
212.49,7931.0
212.5,7883.0
212.52,7698.0
212.54,7403.0
212.55,7219.0
212.57,6790.0
212.59,6293.0
212.6,6027.0
212.62,5470.0
212.64,4898.0
212.65,4613.0
212.67,4053.0
212.69,3520.0
212.7,3267.0
212.72,2793.0
212.73,2574.0
212.75,2171.0
212.77,1817.0
212.78,1659.0
212.8,1377.0
212.82,1138.0
212.83,1033.0
212.85,850.0
212.87,698.6
212.88,633.2
212.9,520.4
212.92,428.2
212.93,388.7
212.95,320.8
212.97,265.6
212.98,242.0
213.0,201.5
213.02,168.5
213.03,154.4
213.05,130.1
213.06,119.7
213.08,101.7
213.1,87.03
213.11,80.7
213.13,69.82
213.15,61.02
213.16,57.31
213.18,51.17
213.2,46.62
213.21,44.92
213.23,42.64
213.25,41.82
213.26,41.95
213.28,43.25
213.3,45.9
213.31,47.7
213.33,52.17
213.35,57.64
213.36,60.69
213.38,67.24
213.4,74.16
213.41,77.66
213.43,84.52
213.44,87.8
213.46,93.83
213.48,98.91
213.49,101.0
213.51,104.2
213.53,105.8
213.54,106.0
213.56,105.2
213.58,102.8
213.59,101.0
213.61,96.46
213.63,90.69
213.64,87.44
213.66,80.39
213.68,72.85
213.69,68.99
213.71,61.25
213.73,53.72
213.74,50.08
213.76,43.21
213.78,36.95
213.79,34.07
213.81,28.87
213.82,26.53
213.84,22.4
213.86,18.92
213.87,17.41
213.89,14.8
213.91,12.67
213.92,11.75
213.94,10.16
213.96,8.849
213.97,8.275
213.99,7.256
214.01,6.376
214.02,5.979
214.04,5.257
214.06,4.622
214.07,4.336
214.09,3.828
214.11,3.416
214.12,3.251
214.14,3.013
214.16,2.922
214.17,2.941
214.19,3.13
214.2,3.309
214.22,3.865
214.24,4.723
214.25,5.282
214.27,6.691
214.29,8.533
214.3,9.632
214.32,12.21
214.34,15.33
214.35,17.1
214.37,21.04
214.39,25.53
214.4,27.95
214.42,33.13
214.44,38.65
