wavelength,intensity
198.28,6.3300000000000005e-34
198.3,1.097e-29
198.32,5.215e-29
198.33,1.129e-28
198.35,5.22e-28
198.37,2.8899999999999998e-27
198.38,6.1519999999999996e-27
198.4,2.75e-26
198.41,5.778e-26
198.43,2.516e-25
198.45,1.077e-24
198.46,2.214e-24
198.48,9.229e-24
198.5,3.782e-23
198.51,7.604999999999999e-23
198.53,3.036e-22
198.55,1.191e-21
198.56,2.344e-21
198.58,8.959e-21
198.6,3.366e-20
198.61,6.482000000000001e-20
198.63,2.373e-19
198.65,8.539e-19
198.66,1.609e-18
198.68,5.643e-18
198.7,1.945e-17
198.71,3.588e-17
198.73,1.205e-16
198.75,3.979e-16
198.76,7.183e-16
198.78,2.312e-15
198.79,4.12e-15
198.81,1.292e-14
198.83,3.983e-14
198.84,6.949e-14
198.86,2.088e-13
198.88,6.167e-13
198.89,1.053e-12
198.91,3.031e-12
198.93,8.577e-12
198.94,1.434e-11
198.96,3.954e-11
198.98,1.072e-10
198.99,1.753e-10
199.01,4.633e-10
199.03,1.203e-09
199.04,1.926e-09
199.06,4.875e-09
199.08,1.213e-08
199.09,1.9e-08
199.11,4.607e-08
199.12,7.127e-08
199.14,1.683e-07
199.16,3.908e-07
199.17,5.916e-07
199.19,1.338e-06
199.21,2.975e-06
199.22,4.407e-06
199.24,9.546e-06
199.26,2.032e-05
199.27,2.945e-05
199.29,6.107e-05
199.31,0.0001244
199.32,0.0001765
199.34,0.0003503
199.36,0.0006831
199.37,0.0009478
199.39,0.001801
199.41,0.003361
199.42,0.004562
199.44,0.008293
199.46,0.01481
199.47,0.01966
199.49,0.03421
199.5,0.04481
199.52,0.07591
199.54,0.1263
199.55,0.1619
199.57,0.2623
199.59,0.4176
199.6,0.5233
199.62,0.8112
199.64,1.235
199.65,1.514
199.67,2.244
199.69,3.268
199.7,3.918
199.72,5.554
199.74,7.735
199.75,9.067
199.77,12.29
199.79,16.37
199.8,18.76
199.82,24.33
199.84,30.98
199.85,34.72
199.87,43.04
199.88,47.59
199.9,57.42
199.92,68.05
199.93,73.59
199.95,84.89
199.97,96.19
199.98,101.7
200.0,112.2
200.02,121.5
200.03,125.6
200.05,132.5
200.07,137.2
200.08,138.7
200.1,139.8
200.12,138.5
200.13,136.9
200.15,132.0
200.17,125.1
200.18,121.0
200.2,111.7
200.22,101.3
200.23,95.91
200.25,84.87
200.26,79.35
200.28,68.58
200.3,58.42
200.31,53.65
200.33,44.85
200.35,37.16
200.36,33.75
200.38,27.81
200.4,23.03
200.41,21.05
200.43,17.88
200.45,15.7
200.46,14.94
200.48,14.07
200.5,13.99
200.51,14.23
200.53,15.21
200.55,16.86
200.56,17.91
200.58,20.46
200.59,21.93
200.61,25.26
200.63,29.03
200.64,31.05
200.66,35.3
200.68,39.73
200.69,41.98
200.71,46.47
200.73,50.83
200.74,52.94
200.76,56.95
200.78,60.63
200.79,62.34
200.81,65.51
200.83,68.39
200.84,69.74
200.86,72.34
200.88,74.89
200.89,76.2
200.91,78.92
200.93,81.89
200.94,83.48
200.96,86.88
200.97,88.69
200.99,92.47
201.01,96.36
201.02,98.28
201.04,102.0
