wavelength,intensity
198.92,5.027e-27
198.93,1.468e-26
198.94,4.248e-26
198.95,1.218e-25
198.96,3.4620000000000003e-25
198.97,9.749e-25
198.98,2.721e-24
198.99,7.524e-24
199.0,2.062e-23
199.01,5.6e-23
199.019,1.366e-22
199.029,3.645e-22
199.039,9.642999999999999e-22
199.049,2.528e-21
199.059,6.566e-21
199.069,1.69e-20
199.079,4.312e-20
199.089,1.09e-19
199.099,2.73e-19
199.109,6.778e-19
199.119,1.667e-18
199.129,4.064e-18
199.139,9.817e-18
199.149,2.35e-17
199.159,5.574e-17
199.169,1.31e-16
199.179,3.052e-16
199.189,7.044e-16
199.198,1.484e-15
199.208,3.366e-15
199.218,7.568e-15
199.228,1.686e-14
199.238,3.722e-14
199.248,8.141e-14
199.258,1.765e-13
199.268,3.791e-13
199.278,8.07e-13
199.288,1.702e-12
199.298,3.558e-12
199.308,7.371e-12
199.318,1.513e-11
199.328,3.077e-11
199.338,6.202e-11
199.348,1.239e-10
199.358,2.452e-10
199.368,4.809e-10
199.378,9.346e-10
199.387,1.686e-09
199.397,3.221e-09
199.407,6.098e-09
199.417,1.144e-08
199.427,2.126e-08
199.437,3.916e-08
199.447,7.147e-08
199.457,1.293e-07
199.467,2.317e-07
199.477,4.115e-07
199.487,7.242e-07
199.497,1.263e-06
199.507,2.183e-06
199.517,3.738e-06
199.527,6.344e-06
199.537,1.067e-05
199.547,1.778e-05
199.557,2.936e-05
199.566,4.575e-05
199.576,7.425e-05
199.586,0.0001194
199.596,0.0001903
199.606,0.0003006
199.616,0.0004704
199.626,0.0007295
199.636,0.001121
199.646,0.001707
199.656,0.002576
199.666,0.003852
199.676,0.005708
199.686,0.008381
199.696,0.0122
199.706,0.01758
199.716,0.02512
199.726,0.03557
199.736,0.04991
199.746,0.06939
199.755,0.09263
199.765,0.1266
199.775,0.1714
199.785,0.23
199.795,0.3058
199.805,0.4029
199.815,0.5261
199.825,0.6807
199.835,0.8727
199.845,1.109
199.855,1.396
199.865,1.742
199.875,2.153
199.885,2.638
199.895,3.202
199.905,3.852
199.915,4.592
199.925,5.424
199.934,6.253
199.944,7.259
199.954,8.352
199.964,9.522
199.974,10.76
199.984,12.04
199.994,13.36
200.004,14.69
200.014,16.0
200.024,17.27
200.034,18.47
200.044,19.58
200.054,20.57
200.064,21.41
200.074,22.09
200.084,22.57
200.094,22.87
200.104,22.95
200.114,22.83
200.123,22.54
200.133,22.04
200.143,21.35
200.153,20.5
200.163,19.5
200.173,18.39
200.183,17.19
200.193,15.92
200.203,14.61
200.213,13.3
200.223,11.99
200.233,10.73
200.243,9.514
200.253,8.37
200.263,7.307
200.273,6.334
200.283,5.454
200.293,4.669
200.302,4.044
200.312,3.438
200.322,2.918
200.332,2.479
200.342,2.114
200.352,1.815
200.362,1.575
200.372,1.384
200.382,1.236
200.392,1.123
200.402,1.038
200.412,0.9768
200.422,0.9329
200.432,0.9024
200.442,0.8819
200.452,0.8687
200.462,0.8609
200.472,0.8576
200.482,0.8582
200.491,0.8624
200.501,0.8719
200.511,0.8878
200.521,0.9121
200.531,0.947
200.541,0.9953
200.551,1.06
200.561,1.144
200.571,1.251
200.581,1.383
200.591,1.545
200.601,1.738
200.611,1.965
200.621,2.227
200.631,2.526
200.641,2.861
200.651,3.231
200.661,3.634
200.67,4.022
200.68,4.478
200.69,4.953
200.7,5.442
200.71,5.936
200.72,6.427
200.73,6.905
200.74,7.362
200.75,7.787
200.76,8.173
200.77,8.51
200.78,8.792
200.79,9.014
200.8,9.171
200.81,9.262
200.82,9.289
200.83,9.253
200.84,9.161
200.85,9.02
200.859,8.859
200.869,8.653
200.879,8.432
200.889,8.209
200.899,8.0
200.909,7.818
200.919,7.678
200.929,7.594
200.939,7.578
200.949,7.64
200.959,7.787
200.969,8.024
200.979,8.352
200.989,8.77
200.999,9.274
201.009,9.853
201.019,10.5
201.029,11.19
201.038,11.85
201.048,12.59
201.058,13.32
201.068,14.04
201.078,14.7
201.088,15.3
201.098,15.82
201.108,16.24
201.118,16.54
201.128,16.72
201.138,16.78
201.148,16.7
201.158,16.5
201.168,16.18
201.178,15.75
201.188,15.23
201.198,14.63
201.208,13.96
201.218,13.25
201.227,12.59
201.237,11.84
201.247,11.11
201.257,10.4
201.267,9.721
201.277,9.091
201.287,8.517
201.297,8.003
201.307,7.553
201.317,7.168
201.327,6.847
201.337,6.588
201.347,6.386
201.357,6.239
201.367,6.142
201.377,6.092
201.387,6.085
201.397,6.119
201.406,6.182
201.416,6.288
201.426,6.431
201.436,6.612
201.446,6.83
201.456,7.087
201.466,7.382
201.476,7.715
201.486,8.084
201.496,8.488
201.506,8.923
201.516,9.385
201.526,9.866
201.536,10.36
201.546,10.86
201.556,11.35
201.566,11.83
201.576,12.29
201.586,12.71
201.595,13.06
201.605,13.4
201.615,13.69
201.625,13.93
201.635,14.11
201.645,14.24
201.655,14.31
201.665,14.33
201.675,14.31
201.685,14.26
201.695,14.19
201.705,14.1
201.715,14.01
201.725,13.92
201.735,13.86
201.745,13.82
201.755,13.82
201.765,13.86
201.775,13.96
201.784,14.09
201.794,14.28
201.804,14.53
201.814,14.83
201.824,15.18
201.834,15.57
201.844,15.98
201.854,16.41
201.864,16.85
201.874,17.27
201.884,17.68
201.894,18.06
201.904,18.39
201.914,18.67
201.924,18.89
201.934,19.04
201.944,19.12
201.954,19.13
201.963,19.08
201.973,18.97
201.983,18.8
201.993,18.58
202.003,18.31
202.013,18.01
202.023,17.69
202.033,17.35
202.043,16.99
202.053,16.63
202.063,16.26
202.073,15.89
202.083,15.52
202.093,15.14
202.103,14.75
202.113,14.35
202.123,13.93
202.133,13.49
202.143,13.02
202.152,12.58
202.162,12.06
202.172,11.51
202.182,10.93
202.192,10.33
