wavelength,intensity
198.92,3.3530000000000005e-26
198.93,9.799e-26
198.94,2.8370000000000002e-25
198.95,8.141e-25
198.96,2.315e-24
198.97,6.522e-24
198.98,1.821e-23
198.99,5.0379999999999995e-23
199.0,1.381e-22
199.01,3.7529999999999996e-22
199.019,9.154999999999998e-22
199.029,2.445e-21
199.039,6.469e-21
199.049,1.6960000000000002e-20
199.059,4.4080000000000003e-20
199.069,1.135e-19
199.079,2.896e-19
199.089,7.322e-19
199.099,1.834e-18
199.109,4.554e-18
199.119,1.121e-17
199.129,2.732e-17
199.139,6.6e-17
199.149,1.58e-16
199.159,3.748e-16
199.169,8.812e-16
199.179,2.053e-15
199.189,4.739e-15
199.198,9.983e-15
199.208,2.265e-14
199.218,5.092e-14
199.228,1.135e-13
199.238,2.505e-13
199.248,5.48e-13
199.258,1.188e-12
199.268,2.552e-12
199.278,5.433e-12
199.288,1.146e-11
199.298,2.396e-11
199.308,4.963e-11
199.318,1.019e-10
199.328,2.072e-10
199.338,4.176e-10
199.348,8.342e-10
199.358,1.651e-09
199.368,3.238e-09
199.378,6.294e-09
199.387,1.136e-08
199.397,2.17e-08
199.407,4.107e-08
199.417,7.704e-08
199.427,1.432e-07
199.437,2.638e-07
199.447,4.814e-07
199.457,8.708e-07
199.467,1.561e-06
199.477,2.772e-06
199.487,4.879e-06
199.497,8.508e-06
199.507,1.47e-05
199.517,2.518e-05
199.527,4.274e-05
199.537,7.187e-05
199.547,0.0001198
199.557,0.0001978
199.566,0.0003082
199.576,0.0005002
199.586,0.0008045
199.596,0.001282
199.606,0.002025
199.616,0.003169
199.626,0.004915
199.636,0.007552
199.646,0.0115
199.656,0.01736
199.666,0.02595
199.676,0.03846
199.686,0.05647
199.696,0.08217
199.706,0.1185
199.716,0.1693
199.726,0.2397
199.736,0.3363
199.746,0.4676
199.755,0.6242
199.765,0.853
199.775,1.155
199.785,1.55
199.795,2.061
199.805,2.716
199.815,3.546
199.825,4.589
199.835,5.884
199.845,7.477
199.855,9.415
199.865,11.75
199.875,14.53
199.885,17.8
199.895,21.61
199.905,26.01
199.915,31.02
199.925,36.65
199.934,42.27
199.944,49.1
199.954,56.52
199.964,64.48
199.974,72.9
199.984,81.68
199.994,90.7
200.004,99.83
200.014,108.9
200.024,117.7
200.034,126.1
200.044,134.0
200.054,141.0
200.064,147.2
200.074,152.3
200.084,156.2
200.094,158.8
200.104,160.1
200.114,160.1
200.123,158.9
200.133,156.3
200.143,152.6
200.153,147.7
200.163,141.9
200.173,135.3
200.183,128.0
200.193,120.2
200.203,112.1
200.213,103.8
200.223,95.54
200.233,87.37
200.243,79.43
200.253,71.82
200.263,64.61
200.273,57.86
200.283,51.61
200.293,45.87
200.302,41.15
200.312,36.4
200.322,32.16
200.332,28.38
200.342,25.05
200.352,22.14
200.362,19.6
200.372,17.4
200.382,15.5
200.392,13.87
200.402,12.47
200.412,11.27
200.422,10.25
200.432,9.379
200.442,8.639
200.452,8.012
200.462,7.484
200.472,7.046
200.482,6.692
200.491,6.443
200.501,6.246
200.511,6.138
200.521,6.125
200.531,6.22
200.541,6.436
200.551,6.789
200.561,7.297
200.571,7.978
200.581,8.849
200.591,9.929
200.601,11.23
200.611,12.77
200.621,14.56
200.631,16.6
200.641,18.88
200.651,21.4
200.661,24.15
200.67,26.79
200.68,29.89
200.69,33.13
200.7,36.45
200.71,39.81
200.72,43.14
200.73,46.38
200.74,49.48
200.75,52.37
200.76,54.98
200.77,57.27
200.78,59.18
200.79,60.68
200.8,61.75
200.81,62.37
200.82,62.56
200.83,62.32
200.84,61.7
200.85,60.76
200.859,59.67
200.869,58.29
200.879,56.8
200.889,55.3
200.899,53.89
200.909,52.67
200.919,51.73
200.929,51.16
200.939,51.06
200.949,51.47
200.959,52.46
200.969,54.05
200.979,56.27
200.989,59.09
200.999,62.48
201.009,66.38
201.019,70.72
201.029,75.4
201.038,79.81
201.048,84.8
201.058,89.77
201.068,94.56
201.078,99.05
201.088,103.1
201.098,106.6
201.108,109.4
201.118,111.4
201.128,112.7
201.138,113.0
201.148,112.5
201.158,111.2
201.168,109.0
201.178,106.1
201.188,102.6
201.198,98.54
201.208,94.05
201.218,89.26
201.227,84.8
201.237,79.78
201.247,74.82
201.257,70.01
201.267,65.45
201.277,61.19
201.287,57.31
201.297,53.83
201.307,50.77
201.317,48.15
201.327,45.95
201.337,44.15
201.347,42.74
201.357,41.69
201.367,40.96
201.377,40.53
201.387,40.38
201.397,40.48
201.406,40.78
201.416,41.33
201.426,42.12
201.436,43.12
201.446,44.36
201.456,45.83
201.466,47.53
201.476,49.45
201.486,51.59
201.496,53.93
201.506,56.44
201.516,59.11
201.526,61.87
201.536,64.7
201.546,67.53
201.556,70.32
201.566,72.99
201.576,75.51
201.586,77.81
201.595,79.66
201.605,81.44
201.615,82.9
201.625,84.03
201.635,84.82
201.645,85.3
201.655,85.49
201.665,85.42
201.675,85.15
201.685,84.73
201.695,84.24
201.705,83.74
201.715,83.31
201.725,83.0
201.735,82.9
201.745,83.06
201.755,83.53
201.765,84.34
201.775,85.54
201.784,86.94
201.794,88.88
201.804,91.18
201.814,93.83
201.824,96.77
201.834,99.95
201.844,103.3
201.854,106.7
201.864,110.2
201.874,113.5
201.884,116.7
201.894,119.6
201.904,122.1
201.914,124.3
201.924,126.0
201.934,127.2
201.944,128.0
201.954,128.2
201.963,128.0
201.973,127.3
201.983,126.3
201.993,124.8
202.003,123.1
202.013,121.1
202.023,118.9
202.033,116.6
202.043,114.2
202.053,111.8
202.063,109.3
202.073,106.7
202.083,104.2
202.093,101.5
202.103,98.84
202.113,96.05
202.123,93.13
202.133,90.06
202.143,86.82
202.152,83.74
202.162,80.13
202.172,76.34
202.182,72.36
202.192,68.24
202.202,63.99
202.212,59.68
202.222,55.35
202.232,51.06
202.242,46.87
202.252,42.85
202.262,39.05
202.272,35.54
202.282,32.39
202.292,29.65
202.302,27.4
202.312,25.7
202.322,24.61
202.331,24.23
202.341,24.55
202.351,25.74
202.361,27.91
202.371,31.18
202.381,35.69
202.391,41.58
202.401,49.02
202.411,58.17
202.421,69.2
202.431,82.26
202.441,97.51
202.451,115.1
202.461,135.0
202.471,157.4
202.481,182.2
202.491,209.3
202.501,238.6
