wavelength,intensity
198.65,4.431e-21
198.66,9.095e-21
198.67,1.857e-20
198.69,7.623e-20
198.7,1.533e-19
198.71,3.065e-19
198.72,6.099e-19
198.74,2.378e-18
198.75,4.658e-18
198.76,9.079e-18
198.77,1.76e-17
198.79,6.516e-17
198.8,1.244e-16
198.81,2.363e-16
198.82,4.465e-16
198.84,1.57e-15
198.85,2.921e-15
198.86,5.407e-15
198.87,9.957e-15
198.89,3.325e-14
198.9,6.029e-14
198.91,1.088e-13
198.92,1.952e-13
198.94,6.193e-13
198.95,1.095e-12
198.96,1.925e-12
198.97,3.367e-12
198.99,1.015e-11
199.0,1.748e-11
199.01,2.997e-11
199.02,5.11e-11
199.03,8.671e-11
199.05,2.458e-10
199.06,4.107e-10
199.07,6.828e-10
199.08,1.129e-09
199.1,3.043e-09
199.11,4.956e-09
199.12,8.033e-09
199.13,1.295e-08
199.15,3.318e-08
199.16,5.27e-08
199.17,8.327e-08
199.18,1.309e-07
199.2,3.189e-07
199.21,4.938e-07
199.22,7.61e-07
199.23,1.167e-06
199.25,2.702e-06
199.26,4.082e-06
199.27,6.134e-06
199.28,9.173e-06
199.3,2.021e-05
199.31,2.977e-05
199.32,4.363e-05
199.33,6.364e-05
199.35,0.0001334
199.36,0.0001917
199.37,0.0002741
199.38,0.0003899
199.39,0.000552
199.41,0.00109
199.42,0.001521
199.43,0.002111
199.44,0.002915
199.46,0.00548
199.47,0.007458
199.48,0.0101
199.49,0.01361
199.51,0.02436
199.52,0.03234
199.53,0.04274
199.54,0.05619
199.56,0.09574
199.57,0.1241
199.58,0.16
199.59,0.2052
199.61,0.3329
199.62,0.421
199.63,0.5297
199.64,0.6632
199.66,1.024
199.67,1.264
199.68,1.552
199.69,1.896
199.71,2.789
199.72,3.357
199.73,4.022
199.74,4.795
199.75,5.689
199.77,7.889
199.78,9.222
199.79,10.73
199.8,12.42
199.82,16.39
199.83,18.7
199.84,21.22
199.85,23.97
199.87,30.12
199.88,33.52
199.89,37.11
199.9,40.89
199.92,48.9
199.93,53.09
199.94,57.34
199.95,61.63
199.97,70.14
199.98,74.26
199.99,78.24
200.0,82.03
200.02,88.81
200.03,91.72
200.04,94.26
200.05,96.38
200.07,99.27
200.08,99.99
200.09,100.2
200.1,99.95
200.12,97.93
200.13,96.22
200.14,94.07
200.15,91.51
200.16,88.58
200.18,81.78
200.19,78.0
200.2,74.04
200.21,69.95
200.23,61.53
200.24,57.31
200.25,53.14
200.26,49.05
200.28,41.25
200.29,37.6
200.3,34.14
200.31,30.89
200.33,25.05
200.34,22.48
200.35,20.13
200.36,18.0
200.38,14.41
200.39,12.91
200.4,11.61
200.41,10.49
200.43,8.75
200.44,8.106
200.45,7.6
200.46,7.223
200.48,6.829
200.49,6.8
200.5,6.876
200.51,7.055
200.52,7.333
200.54,8.18
200.55,8.747
200.56,9.409
200.57,10.16
200.59,11.95
200.6,12.97
200.61,14.07
200.62,15.25
200.64,17.83
200.65,19.2
200.66,20.62
200.67,22.07
200.69,25.03
200.7,26.51
200.71,27.98
200.72,29.42
200.74,32.16
200.75,33.44
200.76,34.64
200.77,35.77
200.79,37.78
200.8,38.65
200.81,39.44
200.82,40.16
200.84,41.4
200.85,41.94
200.86,42.46
200.87,42.95
200.88,43.45
200.9,44.51
200.91,45.1
200.92,45.75
200.93,46.48
200.95,48.17
200.96,49.14
200.97,50.2
200.98,51.33
201.0,53.8
201.01,55.11
201.02,56.43
201.03,57.76
201.05,60.31
201.06,61.49
201.07,62.58
201.08,63.54
201.1,65.01
201.11,65.49
201.12,65.78
201.13,65.86
201.15,65.41
201.16,64.88
201.17,64.16
201.18,63.26
201.2,60.97
201.21,59.63
201.22,58.19
201.23,56.67
201.24,55.11
201.26,51.94
201.27,50.39
201.28,48.89
201.29,47.46
201.31,44.91
201.32,43.82
201.33,42.87
201.34,42.07
201.36,40.93
201.37,40.6
201.38,40.43
201.39,40.41
201.41,40.82
201.42,41.24
201.43,41.77
201.44,42.42
201.46,44.01
201.47,44.93
201.48,45.9
201.49,46.92
201.51,49.06
201.52,50.14
201.53,51.22
201.54,52.28
201.56,54.3
201.57,55.25
201.58,56.15
201.59,57.0
201.6,57.78
201.62,59.19
201.63,59.81
201.64,60.38
201.65,60.91
201.67,61.88
201.68,62.34
201.69,62.8
201.7,63.27
201.72,64.28
201.73,64.84
201.74,65.44
201.75,66.09
201.77,67.57
201.78,68.39
201.79,69.27
201.8,70.2
201.82,72.16
201.83,73.17
201.84,74.19
201.85,75.2
201.87,77.13
201.88,78.02
201.89,78.83
201.9,79.56
201.92,80.7
201.93,81.09
201.94,81.35
201.95,81.47
201.96,81.44
201.98,80.95
201.99,80.49
202.0,79.89
202.01,79.15
202.03,77.3
202.04,76.21
202.05,75.02
202.06,73.75
202.08,71.05
202.09,69.67
202.1,68.3
202.11,66.99
202.13,64.69
202.14,63.82
202.15,63.23
202.16,63.01
202.18,64.09
202.19,65.66
202.2,68.13
202.21,71.69
202.23,82.98
202.24,91.24
202.25,101.6
202.26,114.5
202.28,149.4
202.29,172.2
202.3,199.2
202.31,230.9
202.33,310.6
202.34,359.5
202.35,415.2
202.36,478.2
202.37,548.9
202.39,715.0
202.4,810.9
202.41,915.6
202.42,1029.0
202.44,1282.0
202.45,1420.0
202.46,1566.0
202.47,1719.0
202.49,2039.0
202.5,2204.0
202.51,2370.0
202.52,2537.0
202.54,2862.0
202.55,3017.0
202.56,3164.0
202.57,3302.0
202.59,3542.0
202.6,3640.0
202.61,3723.0
202.62,3788.0
202.64,3862.0
202.65,3870.0
202.66,3859.0
202.67,3828.0
202.69,3711.0
202.7,3625.0
202.71,3524.0
202.72,3409.0
202.73,3281.0
202.75,2993.0
202.76,2837.0
202.77,2675.0
202.78,2510.0
202.8,2177.0
202.81,2013.0
202.82,1851.0
202.83,1694.0
202.85,1398.0
202.86,1260.0
202.87,1131.0
202.88,1010.0
202.9,793.6
202.91,698.6
202.92,612.2
202.93,534.0
202.95,401.2
202.96,345.7
202.97,296.8
202.98,253.9
203.0,184.6
203.01,157.0
203.02,133.5
203.03,113.7
203.05,83.3
203.06,71.98
203.07,62.8
203.08,55.47
203.09,49.73
203.11,42.11
203.12,39.85
203.13,38.4
203.14,37.64
203.16,37.68
203.17,38.29
203.18,39.18
203.19,40.27
203.21,42.85
203.22,44.23
203.23,45.59
203.24,46.92
203.26,49.29
203.27,50.29
203.28,51.14
203.29,51.81
203.31,52.6
