wavelength,intensity
198.65,3.706e-19
198.66,7.008e-19
198.67,1.319e-18
198.69,4.617e-18
198.7,8.58e-18
198.71,1.588e-17
198.72,2.925e-17
198.74,9.798e-17
198.75,1.782e-16
198.76,3.226e-16
198.77,5.815e-16
198.79,1.865e-15
198.8,3.319e-15
198.81,5.88e-15
198.82,1.037e-14
198.84,3.186e-14
198.85,5.547e-14
198.86,9.618e-14
198.87,1.66e-13
198.89,4.884e-13
198.9,8.322e-13
198.91,1.412e-12
198.92,2.385e-12
198.94,6.72e-12
198.95,1.121e-11
198.96,1.861e-11
198.97,3.076e-11
198.99,8.3e-11
199.0,1.355e-10
199.01,2.201e-10
199.02,3.561e-10
199.03,5.737e-10
199.05,1.47e-09
199.06,2.337e-09
199.07,3.7e-09
199.08,5.833e-09
199.1,1.431e-08
199.11,2.227e-08
199.12,3.45e-08
199.13,5.323e-08
199.15,1.25e-07
199.16,1.904e-07
199.17,2.887e-07
199.18,4.358e-07
199.2,9.802e-07
199.21,1.46e-06
199.22,2.167e-06
199.23,3.2e-06
199.25,6.892e-06
199.26,1.005e-05
199.27,1.458e-05
199.28,2.108e-05
199.3,4.344e-05
199.31,6.196e-05
199.32,8.799e-05
199.33,0.0001244
199.35,0.0002455
199.36,0.0003425
199.37,0.0004758
199.38,0.0006581
199.39,0.0009063
199.41,0.001696
199.42,0.002305
199.43,0.003118
199.44,0.004201
199.46,0.007522
199.47,0.009998
199.48,0.01323
199.49,0.01743
199.51,0.02986
199.52,0.03882
199.53,0.05025
199.54,0.06475
199.56,0.1061
199.57,0.1349
199.58,0.1708
199.59,0.2152
199.61,0.3372
199.62,0.4194
199.63,0.5191
199.64,0.6398
199.66,0.9587
199.67,1.166
199.68,1.411
199.69,1.701
199.71,2.437
199.72,2.897
199.73,3.43
199.74,4.041
199.75,4.741
199.77,6.436
199.78,7.449
199.79,8.583
199.8,9.844
199.82,12.78
199.83,14.46
199.84,16.29
199.85,18.26
199.87,22.66
199.88,25.07
199.89,27.61
199.9,30.27
199.92,35.9
199.93,38.83
199.94,41.81
199.95,44.82
199.97,50.8
199.98,53.72
199.99,56.55
200.0,59.26
200.02,64.2
200.03,66.38
200.04,68.31
200.05,69.99
200.07,72.47
200.08,73.25
200.09,73.7
200.1,73.83
200.12,73.08
200.13,72.22
200.14,71.06
200.15,69.6
200.16,67.87
200.18,63.69
200.19,61.29
200.2,58.72
200.21,56.02
200.23,50.34
200.24,47.42
200.25,44.48
200.26,41.56
200.28,35.86
200.29,33.13
200.3,30.5
200.31,27.98
200.33,23.36
200.34,21.26
200.35,19.32
200.36,17.53
200.38,14.42
200.39,13.1
200.4,11.92
200.41,10.89
