wavelength,intensity
299.02,7.563000000000001e-26
299.05,2.94e-24
299.07,3.078e-23
299.1,9.595e-22
299.12,8.908e-21
299.15,2.301e-19
299.17,1.894e-18
299.2,4.084e-17
299.22,2.981e-16
299.25,5.376e-15
299.27,3.485e-14
299.29,2.155e-13
299.32,3.037e-12
299.34,1.672e-11
299.37,1.982e-10
299.39,9.735e-10
299.42,9.742e-09
299.44,4.28e-08
299.47,3.629e-07
299.49,1.429e-06
299.52,1.031e-05
299.54,3.649e-05
299.57,0.0002244
299.59,0.0007146
299.62,0.003751
299.64,0.01075
299.67,0.04813
299.69,0.1239
299.72,0.4722
299.74,1.091
299.77,3.524
299.79,7.281
299.82,19.87
299.84,36.65
299.87,84.19
299.89,138.3
299.92,266.9
299.94,390.2
299.97,631.9
299.99,822.3
300.02,1121.0
300.04,1304.0
300.07,1515.0
300.09,1597.0
300.12,1631.0
300.14,1605.0
300.16,1556.0
300.19,1465.0
300.21,1400.0
300.24,1297.0
300.26,1216.0
300.29,1064.0
300.31,940.4
300.34,734.5
300.36,595.7
300.39,407.3
300.41,304.1
300.44,189.2
300.46,137.9
300.49,92.36
300.51,78.63
300.54,78.08
300.56,90.33
300.59,129.7
300.61,172.3
300.64,264.4
300.66,345.1
300.69,490.6
300.71,597.4
300.74,754.7
300.76,845.5
300.79,941.5
300.81,971.7
300.84,965.1
300.86,931.0
300.89,849.5
300.91,783.4
300.94,677.4
300.96,605.8
300.99,501.3
301.01,435.7
301.03,375.3
301.06,298.4
301.08,257.6
301.11,211.0
301.13,187.3
301.16,157.4
301.18,138.6
301.21,109.8
301.23,90.41
301.26,63.11
301.28,47.38
301.31,29.01
301.33,20.55
301.36,13.25
301.38,11.7
301.41,14.17
301.43,19.28
301.46,33.25
301.48,47.7
301.51,78.91
301.53,107.0
301.56,161.2
301.58,205.0
301.61,280.2
301.63,333.6
301.66,410.6
301.68,454.5
301.71,501.2
301.73,518.1
301.76,528.6
301.78,537.2
301.81,587.4
301.83,675.4
301.86,954.9
301.88,1283.0
301.9,1756.0
301.93,2769.0
301.95,3638.0
301.98,5126.0
302.0,6128.0
302.03,7396.0
302.05,7936.0
302.08,8117.0
302.1,7794.0
302.13,6745.0
302.15,5796.0
302.18,4256.0
302.2,3286.0
302.23,2074.0
302.25,1467.0
302.28,848.1
302.3,600.0
302.33,405.9
302.35,359.3
302.38,369.6
302.4,415.1
302.43,529.9
302.45,633.5
302.48,818.0
302.5,947.9
302.53,1121.0
302.55,1201.0
302.58,1238.0
302.6,1200.0
302.63,1058.0
302.65,923.0
302.68,695.1
302.7,547.2
302.73,358.3
302.75,263.3
302.77,195.8
302.8,144.9
302.82,141.6
302.85,175.9
302.87,219.9
302.9,306.0
302.92,368.5
302.95,453.2
302.97,494.7
303.0,523.7
303.02,518.8
303.05,479.8
303.07,438.8
303.1,366.8
303.12,317.9
303.15,249.9
303.17,209.7
303.2,157.7
303.22,128.2
303.25,91.29
303.27,71.38
303.3,48.29
303.32,37.08
303.35,25.68
303.37,21.14
303.4,18.2
303.42,18.71
303.45,23.87
303.47,31.46
303.5,53.17
303.52,78.39
303.55,141.2
303.57,205.3
303.6,341.0
303.62,457.2
303.64,588.3
303.67,791.5
303.69,911.8
303.72,1034.0
303.74,1062.0
303.77,1014.0
303.79,928.9
303.82,751.3
303.84,620.1
303.87,436.7
303.89,336.1
303.92,227.6
303.94,183.1
303.97,151.3
303.99,148.3
304.02,162.7
304.04,181.2
304.07,217.0
304.09,243.5
304.12,281.9
304.14,303.1
304.17,323.0
304.19,326.0
304.22,313.8
304.24,295.5
304.27,257.2
304.29,227.7
304.32,183.0
304.34,155.6
304.37,121.0
304.39,103.3
304.42,85.38
304.44,79.48
304.47,81.32
304.49,91.82
304.51,112.7
304.54,171.5
304.56,235.8
304.59,380.8
304.61,513.4
304.64,762.3
304.66,950.3
304.69,1230.0
304.71,1388.0
304.74,1535.0
304.76,1555.0
304.79,1460.0
304.81,1324.0
304.84,1054.0
304.86,857.6
304.89,582.4
304.91,428.7
304.94,254.2
304.96,174.0
304.99,97.25
305.01,67.47
305.04,42.99
305.06,34.83
305.09,28.88
305.11,27.16
305.14,26.53
305.16,27.2
305.19,29.94
305.21,32.9
305.24,38.6
305.26,42.74
305.29,48.52
305.31,51.74
305.34,55.76
305.36,58.44
305.39,64.01
305.41,69.81
305.43,78.12
305.46,97.14
305.48,115.8
305.51,157.5
305.53,198.6
305.56,288.8
305.58,373.2
305.61,541.0
305.63,679.0
305.66,912.6
305.68,1074.0
305.71,1300.0
305.73,1428.0
305.76,1575.0
305.78,1642.0
305.81,1702.0
305.83,1718.0
305.86,1706.0
305.88,1667.0
305.91,1553.0
305.93,1436.0
305.96,1208.0
305.98,1033.0
306.01,765.7
306.03,601.7
306.06,398.5
306.08,297.2
306.11,195.1
306.13,155.0
306.16,123.8
306.18,115.0
306.21,109.4
306.23,106.5
306.26,100.1
306.28,94.16
306.3,87.55
306.33,79.58
306.35,78.67
306.38,91.76
306.4,116.5
306.43,191.8
306.45,276.5
306.48,468.5
306.5,642.7
306.53,963.6
306.55,1202.0
306.58,1552.0
306.6,1751.0
306.63,1951.0
306.65,1999.0
306.68,1937.0
306.7,1815.0
306.73,1543.0
306.75,1328.0
306.78,997.4
306.8,791.8
306.83,528.5
306.85,389.5
306.88,236.9
306.9,169.6
306.93,112.8
306.95,100.6
306.98,116.9
307.0,150.7
307.03,238.6
307.05,324.5
307.08,498.8
307.1,646.6
307.13,912.3
307.15,1112.0
307.17,1321.0
307.2,1625.0
307.22,1802.0
307.25,1993.0
307.27,2059.0
307.3,2064.0
307.32,2022.0
307.35,1941.0
307.37,1913.0
307.4,1963.0
307.42,2069.0
307.45,2313.0
307.47,2494.0
307.5,2704.0
307.52,2756.0
307.55,2660.0
307.57,2483.0
307.6,2107.0
307.62,1836.0
307.65,1497.0
307.67,1368.0
307.7,1377.0
307.72,1530.0
307.75,1949.0
307.77,2312.0
307.8,2874.0
307.82,3184.0
307.85,3446.0
307.87,3451.0
307.9,3227.0
307.92,2992.0
307.95,2719.0
307.97,2761.0
308.0,3524.0
308.02,4734.0
308.04,6688.0
308.07,11240.0
308.09,15380.0
308.12,22820.0
308.14,28110.0
308.17,35260.0
308.19,38710.0
308.22,40810.0
308.24,39890.0
308.27,35340.0
308.29,30760.0
308.32,22920.0
308.34,17800.0
308.37,11190.0
308.39,7773.0
308.42,4155.0
308.44,2602.0
308.47,1208.0
308.49,704.1
308.52,332.1
308.54,246.4
308.57,283.0
308.59,406.8
308.62,757.3
308.64,1116.0
308.67,1847.0
308.69,2444.0
308.72,3415.0
308.74,4032.0
308.77,4750.0
308.79,5011.0
308.82,5001.0
308.84,4736.0
308.87,4049.0
308.89,3486.0
308.91,2918.0
308.94,2198.0
308.96,1900.0
308.99,1925.0
309.01,2428.0
309.04,4360.0
309.06,6797.0
309.09,12900.0
309.11,18960.0
309.14,31240.0
309.16,41250.0
309.19,57460.0
309.21,67670.0
309.24,79340.0
309.26,83270.0
309.29,82100.0
309.31,76750.0
309.34,63610.0
309.36,52970.0
309.39,36900.0
309.41,27370.0
309.44,16040.0
309.46,10620.0
309.49,5280.0
309.51,3172.0
309.54,1453.0
309.56,918.1
309.59,610.5
309.61,579.6
309.64,636.5
309.66,690.8
309.69,745.9
309.71,751.0
309.74,707.3
309.76,651.2
309.78,584.0
309.81,486.9
309.83,440.3
309.86,417.2
309.88,438.4
309.91,522.0
309.93,603.2
309.96,738.5
309.98,820.5
310.01,903.7
310.03,921.2
310.06,884.0
310.08,821.1
310.11,688.7
310.13,589.9
310.16,452.0
310.18,380.0
310.21,316.6
310.23,308.1
310.26,344.0
310.28,394.7
310.31,495.6
310.33,568.4
310.36,668.1
310.38,721.0
310.41,775.2
310.43,796.9
310.46,816.9
310.48,827.7
310.51,845.7
310.53,858.2
310.56,869.0
310.58,863.5
310.61,824.2
310.63,773.5
310.66,662.9
310.68,572.5
310.7,476.3
310.73,336.3
310.75,254.3
310.78,157.2
310.8,111.0
310.83,67.49
310.85,52.7
310.88,46.46
310.9,50.15
310.93,63.68
310.95,76.18
310.98,97.22
311.0,111.1
311.03,128.8
311.05,137.3
311.08,144.1
311.1,144.5
311.13,139.8
311.15,133.7
311.18,121.1
311.2,111.0
311.23,94.31
311.25,82.82
311.28,66.59
311.3,57.35
311.33,47.01
311.35,42.73
311.38,39.84
311.4,39.71
311.43,41.13
311.45,42.75
311.48,46.23
311.5,49.83
311.53,58.82
311.55,68.38
311.57,81.7
311.6,109.8
311.62,134.0
311.65,177.0
311.67,208.2
311.7,253.8
311.72,280.4
311.75,309.8
311.77,321.4
311.8,328.4
311.82,329.2
311.85,330.7
311.87,334.9
311.9,347.2
311.92,357.3
311.95,368.3
311.97,368.2
312.0,351.3
312.02,328.3
312.05,280.0
312.07,242.5
312.1,186.4
312.12,152.7
312.15,111.3
312.17,90.05
312.2,66.36
312.22,54.65
312.25,41.09
312.27,33.92
312.3,25.45
312.32,21.45
312.35,18.53
312.37,19.11
312.4,24.47
312.42,31.23
312.44,40.41
312.47,57.61
312.49,70.11
312.52,87.54
312.54,96.57
312.57,104.2
312.59,105.2
312.62,101.8
312.64,98.05
312.67,93.52
312.69,92.73
312.72,95.89
312.74,100.4
312.77,108.6
312.79,113.5
312.82,118.1
312.84,119.1
312.87,118.9
312.89,119.4
312.92,125.0
312.94,133.7
312.97,155.3
312.99,174.2
313.02,204.6
313.04,222.5
313.07,239.4
313.09,241.8
313.12,231.4
313.14,216.9
313.17,188.5
313.19,168.3
313.22,140.1
313.24,123.8
313.27,103.6
313.29,92.72
313.31,83.54
313.34,72.67
313.36,67.28
313.39,61.91
313.41,60.02
313.44,59.18
313.46,59.42
313.49,59.89
313.51,59.62
313.54,57.45
313.56,54.59
313.59,48.3
313.61,43.12
313.64,34.7
313.66,29.15
313.69,21.57
313.71,17.23
313.74,11.92
313.76,9.136
313.79,5.973
313.81,4.434
313.84,2.809
313.86,2.094
313.89,1.448
313.91,1.246
313.94,1.226
313.96,1.387
313.99,1.914
314.01,2.517
314.04,4.024
314.06,5.673
314.09,9.791
314.11,14.22
314.14,24.77
314.16,35.41
314.18,49.84
314.21,80.14
314.23,106.7
314.26,155.9
314.28,193.2
314.31,250.6
314.33,285.3
314.36,323.9
314.38,336.3
314.41,331.5
314.43,313.1
314.46,267.9
314.48,230.7
314.51,173.4
314.53,138.6
314.56,97.35
314.58,79.13
314.61,67.39
314.63,70.05
314.66,88.57
314.68,108.9
314.71,146.6
314.73,172.5
314.76,204.9
314.78,218.1
314.81,220.7
314.83,210.5
314.86,180.6
314.88,154.4
314.91,112.9
314.93,87.48
314.96,57.52
314.98,44.53
315.01,36.77
315.03,39.72
315.05,49.29
315.08,76.07
315.1,101.8
315.13,150.1
315.15,186.5
315.18,242.7
315.2,278.3
315.23,326.0
315.25,353.7
315.28,391.5
315.3,416.2
315.33,454.2
315.35,479.6
315.38,514.0
315.4,531.1
315.43,543.9
315.45,543.1
315.48,530.6
315.5,517.4
315.53,494.9
315.55,479.8
315.58,457.6
315.6,442.7
315.63,420.4
315.65,406.8
315.68,392.6
315.7,390.7
315.73,404.8
315.75,427.2
315.78,478.8
315.8,521.2
315.83,585.4
315.85,621.4
315.88,656.1
315.9,666.0
315.92,669.2
315.95,678.0
315.97,700.5
316.0,782.7
316.02,878.9
316.05,1088.0
316.07,1263.0
316.1,1554.0
316.12,1747.0
316.15,1995.0
316.17,2113.0
316.2,2191.0
316.22,2168.0
316.25,2021.0
316.27,1856.0
316.3,1539.0
316.32,1302.0
316.35,949.7
316.37,736.3
316.4,471.3
316.42,337.1
316.45,197.4
316.47,139.8
316.5,93.73
316.52,82.74
316.55,86.92
316.57,101.2
316.6,141.5
316.62,185.6
316.65,289.8
316.67,392.4
316.7,605.4
316.72,785.9
316.75,1096.0
316.77,1309.0
316.8,1586.0
316.82,1712.0
316.84,1774.0
316.87,1727.0
316.89,1609.0
316.92,1337.0
316.94,1122.0
316.97,799.7
316.99,609.4
317.02,383.1
317.04,274.5
317.07,166.9
317.09,123.5
317.12,85.69
317.14,71.12
317.17,56.46
317.19,48.6
317.22,37.73
317.24,31.02
317.27,22.57
317.29,18.62
317.32,16.25
317.34,17.53
317.37,24.28
317.39,32.1
317.42,48.32
317.44,61.35
317.47,82.08
317.49,95.2
317.52,111.6
317.54,119.7
317.57,128.3
317.59,133.1
317.62,143.2
317.64,154.4
317.67,182.3
317.69,210.6
317.71,248.3
317.74,326.4
317.76,395.0
317.79,525.2
317.81,629.4
317.84,803.0
317.86,920.5
317.89,1076.0
317.91,1151.0
317.94,1201.0
317.96,1188.0
317.99,1104.0
318.01,1016.0
318.04,858.6
318.06,751.2
318.09,604.4
318.11,522.1
318.14,425.4
318.16,377.3
318.19,324.7
318.21,299.4
318.24,270.3
318.26,254.0
318.29,230.5
318.31,213.9
318.34,186.9
318.36,168.0
318.39,141.0
318.41,125.7
318.44,110.6
318.46,107.4
318.49,115.3
318.51,129.5
318.54,163.0
318.56,191.5
318.58,222.3
318.61,266.4
318.63,289.8
318.66,309.7
318.68,311.2
318.71,297.2
318.73,280.2
318.76,251.4
318.78,235.0
318.81,222.8
318.83,227.3
318.86,261.6
318.88,308.6
318.91,426.4
318.93,542.0
318.96,773.7
318.98,961.1
319.01,1265.0
319.03,1459.0
319.06,1692.0
319.08,1785.0
319.11,1809.0
319.13,1752.0
319.16,1581.0
319.18,1436.0
319.21,1210.0
319.23,1074.0
319.26,903.7
319.28,813.8
319.31,704.5
319.33,641.5
319.36,552.7
319.38,495.5
319.41,415.8
319.43,370.8
319.45,336.6
319.48,311.8
319.5,315.5
319.53,351.4
319.55,391.9
319.58,467.2
319.6,518.8
319.63,582.8
319.65,608.7
319.68,613.6
319.7,593.1
319.73,532.5
319.75,479.3
319.78,396.0
319.8,347.2
319.83,296.2
319.85,280.0
319.88,280.8
319.9,293.3
319.93,319.0
319.95,334.4
319.98,348.2
320.0,351.7
320.03,356.8
320.05,368.8
320.08,416.8
320.1,476.6
320.13,611.9
320.15,726.7
320.18,912.1
320.2,1025.0
320.23,1142.0
320.25,1171.0
320.28,1128.0
320.3,1049.0
320.32,938.6
320.35,745.7
320.37,617.8
320.4,452.9
320.42,369.3
320.45,285.4
320.47,253.1
320.5,227.8
320.52,218.7
320.55,206.0
320.57,194.4
320.6,170.3
320.62,150.6
320.65,119.1
320.67,98.95
320.7,72.78
320.72,59.03
320.75,44.74
320.77,39.74
320.8,39.85
320.82,45.93
320.85,66.21
320.87,88.53
320.9,136.7
320.92,178.3
320.95,252.1
320.97,305.4
321.0,384.2
321.02,431.4
321.05,489.1
321.07,517.7
321.1,548.1
321.12,563.7
321.15,588.6
321.17,611.4
321.19,643.1
321.22,712.7
321.24,775.1
321.27,889.8
321.29,974.7
321.32,1099.0
321.34,1168.0
321.37,1231.0
321.39,1239.0
321.42,1196.0
321.44,1137.0
321.47,1025.0
321.49,949.7
321.52,866.5
321.54,844.4
321.57,874.3
321.59,936.2
321.62,1079.0
321.64,1192.0
321.67,1359.0
321.69,1451.0
321.72,1535.0
321.74,1548.0
321.77,1506.0
321.79,1445.0
321.82,1319.0
321.84,1225.0
321.87,1083.0
321.89,992.9
321.92,870.4
321.94,797.1
321.97,700.9
321.99,648.5
322.02,597.5
322.04,590.3
322.06,612.2
322.09,710.8
322.11,823.4
322.14,1055.0
322.16,1237.0
322.19,1520.0
322.21,1690.0
322.24,1880.0
322.26,1949.0
322.29,1959.0
322.31,1910.0
322.34,1778.0
322.36,1671.0
322.39,1514.0
322.41,1427.0
322.44,1339.0
322.46,1312.0
322.49,1313.0
322.51,1334.0
322.54,1376.0
322.56,1402.0
322.59,1428.0
322.61,1439.0
322.64,1459.0
322.66,1487.0
322.69,1571.0
322.71,1662.0
322.74,1846.0
322.76,1992.0
322.79,2224.0
322.81,2369.0
322.84,2544.0
322.86,2615.0
322.89,2631.0
322.91,2573.0
322.94,2382.0
322.96,2198.0
322.98,1981.0
323.01,1636.0
323.03,1417.0
323.06,1143.0
323.08,1010.0
323.11,896.2
