Spectrum Name,Detection Rate,False Detection Rate,False Detection Elements,Detection Limit
03116_95_random,1.0,0.3333333333333333,Yb,0.3153641383666952
03124_95_random,0.45454545454545453,0.0,,0.0702683526517359
03130_95_random,1.0,0.0,,5.00000095
03134_95_random,1.0,0.3333333333333333,Tb,0.4725391880318229
070036_95_random,0.625,0.0,,0.3545675218686118
070099_95_random,0.6666666666666666,0.3333333333333333,Yb,1.2368607242187533
070101_95_random,0.5,0.0,,0.2159768090398474
070159_95_random,1.0,0.0,,2.2291900544205574
070171_95_random,0.3333333333333333,0.0,,0.0929515546315414
07103_95_random,0.6666666666666666,0.0,,0.4047515434837868
07105_95_random,0.25,0.0,,0.9550706802118192
07106_95_random,0.2727272727272727,0.0,,0.8642010076722001
07107_95_random,1.0,0.3333333333333333,Tb,0.7800936704984949
07111_95_random,0.42857142857142855,0.0,,0.3077663970478754
07121_95_random,0.6,0.0,,0.038049920450898
07122_95_random,0.2727272727272727,0.0,,0.5654566297426775
07125_95_random,0.5454545454545454,0.0,,0.0345876127521304
07141_95_random,0.2222222222222222,0.3333333333333333,Yb,0.4312546356623361
07145_95_random,0.6666666666666666,0.0,,0.4312736619240289
07405_95_random,0.5,0.0,,0.3413256773340385
07407_95_random,0.45454545454545453,0.0,,0.2077650174295142
07840_95_random,0.5,0.0,,1.0817709699207858
