spectrum_name,Y,Eu,Lu,Er,Ho,Yb,La,Tm,Tb,Sm,Pr,Ce,Nd,Dy,Gd
03116_95_random,0.9862,0.0000,0.9766,0.0000,0.9841,0.3881,0.9223,0.9024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03124_95_random,0.0000,0.0000,0.9885,0.9879,0.0000,0.3908,0.0000,0.0000,0.6317,0.0000,0.6496,0.0000,0.0000,0.0000,0.0000
03130_95_random,0.9798,0.8723,0.9022,0.9681,0.9439,0.0000,0.0000,0.0000,0.8145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03134_95_random,0.0000,0.0000,0.0000,0.9873,0.9861,0.8660,0.0000,0.0000,0.9449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
070036_95_random,0.9732,0.0000,0.0000,0.0000,0.0000,0.0000,0.9113,0.8452,0.0424,0.0000,0.0070,0.0000,0.0000,0.0000,0.0000
070099_95_random,0.0000,0.6702,0.9674,0.0000,0.0000,0.1130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000
070101_95_random,0.0000,0.9688,0.7597,0.0002,0.0000,0.6992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2920
070159_95_random,0.9803,0.9191,0.0000,0.0000,0.0000,0.8940,0.0000,0.9751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
070171_95_random,0.0000,0.0000,0.0000,0.0000,0.0000,0.4511,0.8983,0.0000,0.0000,0.0000,0.0121,0.0000,0.0000,0.0000,0.0000
07103_95_random,0.0000,0.0000,0.0000,0.0000,0.9422,0.8640,0.0000,0.9199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07105_95_random,0.0000,0.0000,0.7225,0.0000,0.0000,0.7185,0.0000,0.7062,0.0808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07106_95_random,0.9777,0.0000,0.0000,0.8905,0.9653,0.0000,0.0000,0.9137,0.0990,0.0000,0.2765,0.0000,0.0000,0.0000,0.0000
07107_95_random,0.0000,0.0000,0.0000,0.9706,0.0000,0.0706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07111_95_random,0.0000,0.8977,0.9506,0.0000,0.0000,0.7609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07121_95_random,0.0000,0.8535,0.8160,0.0000,0.9539,0.7227,0.8907,0.0000,0.7878,0.9746,0.0000,0.0000,0.0000,0.0000,0.0000
07122_95_random,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7795
07125_95_random,0.0000,0.0000,0.0000,0.0000,0.9956,0.0000,0.9413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9490
07141_95_random,0.0000,0.0000,0.0000,0.9269,0.0000,0.8872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07145_95_random,0.0000,0.0000,0.9080,0.0000,0.9265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07405_95_random,0.9838,0.0000,0.0000,0.0000,0.8195,0.7090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07407_95_random,0.9805,0.0000,0.0000,0.1889,0.0000,0.0000,0.0000,0.1027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07840_95_random,0.0000,0.9448,0.0000,0.0000,0.0000,0.5791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0629,0.0000,0.0000
