wavelength,intensity
199.05,1.2560000000000002e-42
199.06,6.556e-42
199.08,1.698e-40
199.1,4.1059999999999996e-39
199.11,1.968e-38
199.13,3.6570000000000004e-34
199.15,9.771999999999999e-33
199.16,4.9240000000000003e-32
199.18,1.187e-30
199.2,2.674e-29
199.21,1.237e-28
199.23,2.514e-27
199.24,1.105e-26
199.26,2.027e-25
199.28,3.471e-24
199.29,1.4e-23
199.31,2.1649999999999997e-22
199.33,3.125e-21
199.34,1.1570000000000001e-20
199.36,1.507e-19
199.38,1.834e-18
199.39,6.233e-18
199.41,6.843e-17
199.43,7.015e-16
199.44,2.189e-15
199.46,2.025e-14
199.48,1.75e-13
199.49,5.012e-13
199.51,3.907e-12
199.53,2.845e-11
199.54,7.481e-11
199.56,4.915e-10
199.58,3.015e-09
199.59,7.279e-09
199.61,4.03e-08
199.62,9.242e-08
199.64,4.617e-07
199.66,2.154e-06
199.67,4.535e-06
199.69,1.91e-05
199.71,7.508e-05
199.72,0.0001451
199.74,0.0005148
199.76,0.001706
199.77,0.003026
199.79,0.009048
199.81,0.02526
199.82,0.04114
199.84,0.1037
199.86,0.2439
199.87,0.3647
199.89,0.7744
199.91,1.536
199.92,2.107
199.94,3.771
199.96,6.302
199.97,7.941
199.99,11.98
200.0,14.34
200.02,19.51
200.04,24.81
200.05,27.28
200.07,31.32
200.09,33.63
200.1,33.97
200.12,33.0
200.14,30.04
200.15,27.99
200.17,23.21
200.19,18.19
200.2,15.79
200.22,11.52
200.24,8.115
200.25,6.754
200.27,4.646
200.29,3.212
200.3,2.69
200.32,1.939
200.33,1.678
200.35,1.328
200.37,1.151
200.38,1.11
200.4,1.092
200.42,1.119
200.43,1.136
200.45,1.15
200.47,1.12
200.48,1.084
200.5,0.9744
200.52,0.8315
200.53,0.7565
200.55,0.6228
200.57,0.5451
200.58,0.5417
200.6,0.6381
200.62,0.9227
200.63,1.157
200.65,1.852
200.67,2.902
200.68,3.573
200.7,5.205
200.71,6.15
200.73,8.222
200.75,10.36
200.76,11.38
200.78,13.12
200.8,14.25
200.81,14.52
200.83,14.42
200.85,13.48
200.86,12.75
200.88,10.95
200.9,8.962
200.91,8.012
200.93,6.413
200.95,5.454
200.96,5.285
200.98,5.669
201.0,7.065
201.01,8.135
201.03,10.92
201.05,14.31
201.06,16.1
201.08,19.54
201.09,21.03
201.11,23.25
201.13,24.11
201.14,23.96
201.16,22.55
201.18,19.95
201.19,18.34
201.21,14.89
201.23,11.59
201.24,10.14
201.26,7.808
201.28,6.342
201.29,5.923
201.31,5.614
201.33,5.81
201.34,6.013
201.36,6.47
201.38,6.829
201.39,6.933
201.41,6.981
201.43,6.893
201.44,6.852
201.46,6.92
201.47,7.087
201.49,7.806
201.51,9.11
201.52,9.973
201.54,12.0
201.56,14.19
201.57,15.22
201.59,16.94
201.61,17.95
201.62,18.15
201.64,17.92
201.66,17.03
201.67,16.42
201.69,15.07
201.71,13.78
201.72,13.23
201.74,12.43
201.76,12.1
201.77,12.13
201.79,12.62
201.8,13.11
201.82,14.58
201.84,16.71
201.85,17.97
201.87,20.73
201.89,23.43
201.9,24.61
201.92,26.31
201.94,26.87
201.95,26.68
201.97,25.45
201.99,23.44
202.0,22.32
202.02,20.21
202.04,18.69
202.05,18.23
202.07,17.93
202.09,18.2
202.1,18.43
202.12,18.73
202.14,18.49
202.15,18.07
202.17,16.59
202.18,15.56
202.2,13.07
202.22,10.32
202.23,8.96
202.25,6.456
202.27,4.413
202.28,3.597
202.3,2.383
202.32,1.697
202.33,1.543
202.35,1.644
202.37,2.498
202.38,3.375
202.4,6.703
202.42,13.71
202.43,19.49
202.45,38.19
202.47,71.03
202.48,94.75
202.5,160.9
202.52,256.1
202.53,315.3
202.55,454.9
202.56,532.9
202.58,695.8
202.6,849.9
202.61,916.1
202.63,1013.0
202.65,1047.0
202.66,1038.0
202.68,971.3
202.7,850.0
202.71,775.5
202.73,614.2
202.75,455.1
202.76,382.1
202.78,256.5
202.8,161.3
202.81,125.0
202.83,71.75
202.85,39.18
202.86,28.6
202.88,15.3
202.9,8.778
202.91,7.04
202.93,5.259
202.94,4.864
202.96,4.502
202.98,4.301
202.99,4.177
203.01,3.821
203.03,3.327
203.04,3.048
203.06,2.491
203.08,2.033
203.09,1.882
203.11,1.813
203.13,2.165
203.14,2.539
203.16,3.752
203.18,5.646
203.19,6.853
203.21,9.722
203.23,13.0
203.24,14.69
203.26,17.86
203.27,19.22
203.29,21.21
203.31,21.92
203.32,21.75
203.34,20.42
203.36,18.0
203.37,16.52
203.39,13.31
203.41,10.17
203.42,8.743
203.44,6.308
203.46,4.514
203.47,3.857
203.49,2.997
203.51,2.725
203.52,2.829
203.54,3.664
203.56,5.747
203.57,7.506
203.59,13.24
203.61,23.39
203.62,30.82
203.64,51.96
203.65,66.34
203.67,104.1
203.69,154.7
203.7,184.7
203.72,251.9
203.74,323.8
203.75,358.8
203.77,420.9
203.79,464.4
203.8,476.6
203.82,479.5
203.84,454.0
203.85,432.1
203.87,375.6
203.89,311.3
203.9,279.6
203.92,223.6
203.94,182.6
203.95,168.9
203.97,154.8
203.99,155.7
204.0,160.2
204.02,173.1
204.03,179.9
204.05,190.5
204.07,193.6
204.08,191.6
204.1,180.4
204.12,160.8
204.13,148.7
204.15,122.1
204.17,95.03
204.18,82.17
204.2,59.05
204.22,40.29
204.23,32.65
204.25,20.69
204.27,12.58
204.28,9.705
204.3,5.807
204.32,3.727
204.33,3.166
204.35,2.681
204.37,2.719
204.38,2.838
204.4,3.139
204.41,3.276
204.43,3.45
204.45,3.434
204.46,3.347
204.48,3.03
204.5,2.572
204.51,2.312
204.53,1.779
204.55,1.283
204.56,1.064
204.58,0.6979
204.6,0.4331
204.61,0.3362
204.63,0.2034
204.65,0.1375
204.66,0.1251
204.68,0.135
204.7,0.1877
204.71,0.2299
204.73,0.3474
204.74,0.4231
204.76,0.6086
204.78,0.8354
204.79,0.9609
204.81,1.225
204.83,1.486
204.84,1.606
204.86,1.807
204.88,1.937
204.89,1.973
204.91,1.993
204.93,1.978
204.94,1.981
204.96,2.076
204.98,2.412
204.99,2.724
205.01,3.745
205.03,5.425
205.04,6.543
205.06,9.328
205.08,12.72
205.09,14.55
205.11,18.2
205.12,19.88
205.14,22.63
205.16,24.16
205.17,24.36
205.19,23.61
205.21,21.45
205.22,19.96
205.24,16.47
205.26,12.76
205.27,10.97
205.29,7.739
205.31,5.148
205.32,4.114
205.34,2.551
205.36,1.578
205.37,1.28
205.39,0.9996
205.41,1.093
205.42,1.272
205.44,1.895
205.46,2.877
205.47,3.5
205.49,4.978
205.5,5.81
205.52,7.576
205.54,9.365
205.55,10.25
205.57,12.08
205.59,14.55
205.6,16.44
205.62,23.2
205.64,37.82
205.65,50.25
205.67,91.8
205.69,167.2
205.7,222.8
205.72,381.1
205.74,615.6
205.75,764.5
205.77,1125.0
205.79,1553.0
205.8,1781.0
205.82,2232.0
205.84,2623.0
205.85,2775.0
205.87,2960.0
205.88,2983.0
205.9,2888.0
205.92,2621.0
205.93,2437.0
205.95,2007.0
205.97,1549.0
205.98,1329.0
206.0,931.1
206.02,611.6
206.03,483.8
206.05,288.4
206.07,161.1
206.08,117.6
206.1,59.62
206.12,28.35
206.13,19.09
206.15,8.258
206.17,3.395
206.18,2.165
206.2,0.9686
206.21,0.7482
206.23,0.7322
206.25,1.113
206.26,1.435
206.28,2.356
206.3,3.676
206.31,4.489
206.33,6.384
206.35,8.518
206.36,9.607
206.38,11.65
206.4,13.25
206.41,13.8
206.43,14.27
206.45,13.88
206.46,13.38
206.48,11.92
206.5,10.1
206.51,9.169
206.53,7.45
206.55,6.119
206.56,5.643
206.58,5.08
206.59,4.975
206.61,5.036
206.63,5.311
206.64,5.477
206.66,5.78
206.68,5.995
206.69,6.069
206.71,6.195
206.73,6.383
206.74,6.534
206.76,6.997
206.78,7.673
206.79,8.067
206.81,8.874
206.83,9.541
206.84,9.761
206.86,9.878
206.88,9.511
206.89,9.154
206.91,8.165
206.93,6.961
206.94,6.343
206.96,5.19
206.97,4.693
206.99,3.909
207.01,3.422
207.02,3.28
207.04,3.152
207.06,3.169
207.07,3.212
207.09,3.36
207.11,3.628
207.12,3.84
207.14,4.53
207.16,5.764
207.17,6.66
207.19,9.149
207.21,12.68
207.22,14.85
207.24,19.86
207.26,25.43
207.27,28.24
207.29,33.46
207.31,37.47
207.32,38.8
207.34,39.82
207.35,39.47
207.37,37.14
207.39,33.03
207.4,30.53
207.42,25.17
207.44,20.0
207.45,17.73
207.47,14.15
207.49,12.24
207.5,12.02
207.52,13.21
207.54,16.77
207.55,19.46
207.57,26.61
207.59,35.8
207.6,40.93
207.62,51.55
207.64,61.44
207.65,65.62
207.67,71.58
207.68,73.08
207.7,72.76
207.72,68.15
207.73,64.47
207.75,55.16
207.77,44.54
207.78,39.21
207.8,29.25
207.82,20.92
207.83,17.49
207.85,12.09
207.87,8.445
207.88,7.161
207.9,5.435
207.92,4.571
207.93,4.395
207.95,4.484
207.97,5.138
207.98,5.687
208.0,7.287
208.02,9.721
208.03,11.35
208.05,15.82
208.06,18.88
208.08,27.38
208.1,40.35
208.11,49.04
208.13,71.75
208.15,102.2
208.16,120.3
208.18,160.8
208.2,204.1
208.21,225.2
208.23,262.4
208.25,288.3
208.26,295.6
208.28,297.9
