wavelength,intensity
198.66,1.4510000000000001e-34
198.68,5.5710000000000004e-30
198.7,4.613e-29
198.71,1.3110000000000001e-28
198.73,1.038e-27
198.75,7.942e-27
198.76,2.171e-26
198.78,1.584e-25
198.79,4.229e-25
198.81,2.943e-24
198.83,1.985e-23
198.84,5.095e-23
198.86,3.2779999999999996e-22
198.88,2.044e-21
198.89,5.043e-21
198.91,2.9990000000000004e-20
198.93,1.728e-19
198.94,4.1e-19
198.96,2.254e-18
198.98,1.201e-17
198.99,2.739e-17
199.01,1.392e-16
199.03,6.858e-16
199.04,1.504e-15
199.06,7.069e-15
199.08,3.22e-14
199.09,6.791e-14
199.11,2.951e-13
199.12,6.08e-13
199.14,2.521e-12
199.16,1.013e-11
199.17,2.008e-11
199.19,7.701e-11
199.21,2.863e-10
199.22,5.457e-10
199.24,1.937e-09
199.26,6.663e-09
199.27,1.222e-08
199.29,4.013e-08
199.31,1.278e-07
199.32,2.255e-07
199.34,6.857e-07
199.36,2.023e-06
199.37,3.434e-06
199.39,9.674e-06
199.41,2.644e-05
199.42,4.321e-05
199.44,0.0001128
199.46,0.0002859
199.47,0.00045
199.49,0.00109
199.5,0.001678
199.52,0.003886
199.54,0.008736
199.55,0.01295
199.57,0.02786
199.59,0.0582
199.6,0.08319
199.62,0.1663
199.64,0.3229
199.65,0.4451
199.67,0.8275
199.69,1.495
199.7,1.988
199.72,3.439
199.74,5.783
199.75,7.419
199.77,11.95
199.79,18.71
199.8,23.16
199.82,34.75
199.84,50.66
199.85,60.52
199.87,84.53
199.88,98.83
199.9,132.2
199.92,171.9
199.93,193.9
199.95,241.3
199.97,291.8
199.98,317.4
200.0,367.4
200.02,413.0
200.03,433.0
200.05,465.6
200.07,486.1
200.08,491.2
200.1,490.5
200.12,475.3
200.13,462.7
200.15,428.7
200.17,385.5
200.18,361.5
200.2,310.9
200.22,259.6
200.23,234.6
200.25,187.7
200.26,166.2
200.28,127.9
200.3,96.2
200.31,82.9
200.33,61.07
200.35,44.94
200.36,38.72
200.38,29.32
200.4,23.16
200.41,21.0
200.43,18.07
200.45,16.48
200.46,16.06
200.48,15.79
200.5,16.24
200.51,16.75
200.53,18.41
200.55,21.17
200.56,23.06
200.58,28.02
200.59,31.18
200.61,38.97
200.63,48.82
200.64,54.52
200.66,67.3
200.68,81.58
200.69,89.1
200.71,104.4
200.73,119.2
200.74,126.2
200.76,138.6
200.78,148.4
200.79,152.2
200.81,157.2
200.83,159.0
200.84,158.9
200.86,157.2
200.88,154.7
200.89,153.6
200.91,152.6
200.93,154.4
200.94,156.8
200.96,165.0
200.97,170.9
200.99,186.3
201.01,205.8
201.02,216.7
201.04,239.5
201.06,261.9
201.07,272.2
201.09,289.7
201.11,301.4
201.12,304.6
201.14,305.4
201.16,298.5
201.17,292.3
201.19,275.5
201.21,254.1
201.22,242.3
201.24,217.8
201.26,193.7
201.27,182.4
201.29,161.9
201.31,145.2
201.32,138.3
201.34,127.7
201.35,124.0
201.37,119.4
201.39,118.3
201.4,118.9
201.42,122.5
201.44,128.7
201.45,132.8
201.47,142.5
201.49,154.1
201.5,160.4
201.52,173.9
201.54,187.8
201.55,194.7
201.57,207.6
201.59,218.9
201.6,223.8
201.62,231.6
201.64,236.7
201.65,238.4
201.67,240.1
201.69,240.4
201.7,240.3
201.72,240.2
201.73,240.5
201.75,242.3
201.77,246.3
201.78,249.3
201.8,257.3
201.82,267.7
201.83,273.5
201.85,285.9
201.87,298.3
201.88,304.0
201.9,313.9
201.92,320.9
201.93,323.0
201.95,324.3
201.97,321.7
201.98,319.0
202.0,311.4
202.02,301.3
202.03,295.6
202.05,283.1
202.06,276.6
202.08,262.8
202.1,248.4
202.11,241.0
202.13,225.4
202.15,208.8
202.16,200.1
202.18,182.2
202.2,163.8
202.21,154.7
202.23,137.3
202.25,122.3
202.26,116.3
202.28,108.5
202.3,108.8
202.31,112.9
202.33,131.7
202.35,168.5
202.36,195.3
202.38,269.3
202.4,375.8
202.41,443.3
202.43,609.7
202.44,709.7
202.46,944.4
202.48,1224.0
202.49,1379.0
202.51,1714.0
202.53,2068.0
202.54,2247.0
202.56,2594.0
202.58,2907.0
202.59,3043.0
202.61,3259.0
202.63,3388.0
202.64,3415.0
202.66,3393.0
202.68,3271.0
202.69,3176.0
202.71,2926.0
202.73,2617.0
202.74,2447.0
202.76,2093.0
202.78,1739.0
202.79,1568.0
202.81,1249.0
202.82,1103.0
202.84,844.1
202.86,631.1
202.87,541.6
202.89,394.0
202.91,283.9
202.92,240.8
202.94,174.2
202.96,128.7
202.97,111.9
202.99,87.59
203.01,72.43
203.02,67.43
203.04,61.46
203.06,59.97
203.07,60.73
203.09,65.12
203.11,73.33
203.12,78.86
203.14,92.71
203.16,109.9
203.17,119.6
203.19,140.6
203.2,151.5
203.22,173.3
203.24,193.8
203.25,203.0
203.27,218.4
203.29,228.7
203.3,231.6
203.32,232.9
203.34,228.1
203.35,223.6
203.37,211.2
203.39,195.4
203.4,186.8
203.42,169.4
203.44,153.1
203.45,145.9
203.47,134.3
203.49,127.2
203.5,125.6
203.52,126.3
203.53,128.7
203.55,136.9
203.57,149.4
203.58,156.9
203.6,173.5
203.62,191.0
203.63,199.7
203.65,215.8
203.67,229.2
203.68,234.5
203.7,241.6
203.72,243.8
203.73,242.9
203.75,237.3
203.77,227.2
203.78,220.7
203.8,206.0
203.82,190.0
203.83,182.0
203.85,167.6
203.87,156.4
203.88,152.6
203.9,149.5
203.91,150.6
203.93,158.3
203.95,173.8
203.96,184.4
203.98,210.8
204.0,242.7
204.01,260.1
204.03,296.2
204.05,331.3
204.06,347.6
204.08,375.7
204.1,395.6
204.11,401.9
204.13,406.4
204.15,399.7
204.16,392.3
204.18,370.6
204.2,341.4
204.21,324.8
204.23,289.5
204.25,253.8
204.26,236.6
204.28,205.0
204.29,191.0
204.31,167.0
204.33,148.9
204.34,141.9
204.36,131.4
204.38,124.8
204.39,122.5
204.41,119.0
204.43,115.9
204.44,114.1
204.46,109.7
204.48,103.6
204.49,99.89
204.51,91.27
204.53,81.36
204.54,76.09
204.56,65.31
204.58,54.75
