Wavelength (nm),Sum(calc),Fe I (1.4e-1),Fe II (7.6e-1),Fe III (1.0e-4),Ni I (2.4e-2),Ni II (7.6e-2),Ni III (2.5e-6)
260.59,5.840e+4,2.283e+3,5.612e+4,7.807e-8,1.241e-13,,5.891e-25
260.62,8.260e+4,2.977e+3,7.962e+4,1.988e-7,1.240e-13,,5.882e-25
260.64,9.861e+4,3.351e+3,9.526e+4,3.495e-7,1.238e-13,,5.876e-25
260.67,1.183e+5,3.668e+3,1.147e+5,7.460e-7,1.236e-13,,5.867e-25
260.69,1.262e+5,3.678e+3,1.226e+5,1.166e-6,1.235e-13,,5.861e-25
260.71,1.287e+5,3.526e+3,1.251e+5,1.739e-6,1.234e-13,,5.856e-25
260.74,1.214e+5,3.052e+3,1.184e+5,2.900e-6,1.232e-13,,5.847e-25
260.76,1.103e+5,2.638e+3,1.076e+5,3.845e-6,1.231e-13,,5.841e-25
260.79,8.758e+4,1.997e+3,8.558e+4,5.376e-6,1.229e-13,,5.832e-25
260.81,7.098e+4,1.616e+3,6.937e+4,6.337e-6,1.227e-13,,5.826e-25
260.84,4.778e+4,1.172e+3,4.660e+4,7.427e-6,1.225e-13,,5.817e-25
260.86,3.498e+4,9.677e+2,3.401e+4,7.785e-6,1.224e-13,,5.812e-25
260.89,2.105e+4,7.684e+2,2.029e+4,7.649e-6,1.222e-13,,5.803e-25
260.91,1.539e+4,6.814e+2,1.470e+4,7.128e-6,1.221e-13,,5.797e-25
260.94,1.209e+4,5.777e+2,1.151e+4,5.871e-6,1.219e-13,,5.788e-25
260.96,1.332e+4,5.107e+2,1.281e+4,4.865e-6,1.218e-13,,5.782e-25
260.99,2.079e+4,4.036e+2,2.038e+4,3.359e-6,1.216e-13,,5.773e-25
261.01,3.002e+4,3.298e+2,2.969e+4,2.474e-6,1.214e-13,,5.768e-25
261.04,5.104e+4,2.254e+2,5.081e+4,1.432e-6,1.213e-13,,5.759e-25
261.06,6.981e+4,1.655e+2,6.964e+4,9.382e-7,1.211e-13,,5.753e-25
261.09,1.034e+5,9.557e+1,1.033e+5,4.553e-7,1.209e-13,,5.744e-25
261.11,1.273e+5,6.255e+1,1.273e+5,2.651e-7,1.208e-13,,5.738e-25
261.14,1.603e+5,3.035e+1,1.603e+5,1.079e-7,1.206e-13,,5.729e-25
261.16,1.771e+5,1.767e+1,1.771e+5,5.585e-8,1.205e-13,,5.724e-25
261.19,1.905e+5,7.191e+0,1.904e+5,1.905e-8,1.203e-13,,5.715e-25
261.21,1.906e+5,3.724e+0,1.906e+5,8.771e-9,1.202e-13,,5.709e-25
261.24,1.797e+5,1.271e+0,1.797e+5,2.522e-9,1.200e-13,,5.700e-25
261.26,1.675e+5,5.851e-1,1.675e+5,1.072e-9,1.198e-13,,5.694e-25
261.29,1.466e+5,1.677e-1,1.466e+5,4.654e-10,1.196e-13,,5.685e-25
261.31,1.333e+5,6.967e-2,1.333e+5,6.747e-10,1.195e-13,,5.680e-25
261.34,1.158e+5,2.250e-2,1.158e+5,2.354e-9,1.193e-13,,5.671e-25
261.36,1.057e+5,2.333e-2,1.057e+5,5.549e-9,1.192e-13,,5.665e-25
261.39,9.117e+4,7.802e-2,9.117e+4,1.857e-8,1.190e-13,,5.656e-25
261.41,8.110e+4,1.958e-1,8.110e+4,3.921e-8,1.189e-13,,5.650e-25
261.44,6.495e+4,7.266e-1,6.495e+4,1.102e-7,1.187e-13,,5.641e-25
261.46,5.389e+4,1.645e+0,5.389e+4,2.071e-7,1.186e-13,,5.636e-25
261.49,3.828e+4,5.133e+0,3.828e+4,4.887e-7,1.184e-13,,5.627e-25
261.51,2.948e+4,1.034e+1,2.947e+4,8.170e-7,1.182e-13,,5.621e-25
261.53,2.256e+4,1.988e+1,2.254e+4,1.304e-6,1.181e-13,,5.615e-25
261.56,1.641e+4,4.854e+1,1.636e+4,2.407e-6,1.179e-13,,5.606e-25
261.58,1.528e+4,8.304e+1,1.519e+4,3.417e-6,1.178e-13,,5.600e-25
261.61,1.783e+4,1.702e+2,1.766e+4,5.295e-6,1.176e-13,,5.591e-25
261.63,2.201e+4,2.591e+2,2.175e+4,6.688e-6,1.175e-13,,5.586e-25
261.66,3.090e+4,4.459e+2,3.045e+4,8.698e-6,1.173e-13,,5.577e-25
261.68,3.765e+4,6.040e+2,3.705e+4,9.775e-6,1.171e-13,,5.571e-25
261.71,4.712e+4,8.724e+2,4.624e+4,1.067e-5,1.169e-13,,5.562e-25
261.73,5.183e+4,1.052e+3,5.078e+4,1.067e-5,1.168e-13,,5.556e-25
261.76,5.497e+4,1.275e+3,5.370e+4,9.775e-6,1.166e-13,,5.547e-25
261.78,5.404e+4,1.367e+3,5.268e+4,8.698e-6,1.165e-13,,5.542e-25
261.81,4.848e+4,1.392e+3,4.709e+4,6.688e-6,1.163e-13,,5.533e-25
261.83,4.273e+4,1.328e+3,4.140e+4,5.295e-6,1.162e-13,,5.527e-25
261.86,3.278e+4,1.134e+3,3.165e+4,3.417e-6,1.160e-13,,5.518e-25
261.88,2.627e+4,9.634e+2,2.531e+4,2.407e-6,1.158e-13,,5.512e-25
261.91,1.799e+4,6.908e+2,1.730e+4,1.304e-6,1.157e-13,,5.503e-25
261.93,1.389e+4,5.221e+2,1.336e+4,8.170e-7,1.155e-13,,5.498e-25
261.96,1.004e+4,3.146e+2,9.729e+3,3.714e-7,1.153e-13,,5.489e-25
261.98,8.939e+3,2.122e+2,8.727e+3,2.071e-7,1.152e-13,,5.483e-25
262.01,9.141e+3,1.099e+2,9.031e+3,7.902e-8,1.150e-13,,5.474e-25
262.03,1.028e+4,7.058e+1,1.021e+4,3.921e-8,1.149e-13,,5.468e-25
262.06,1.303e+4,4.653e+1,1.298e+4,1.256e-8,1.147e-13,,5.459e-25
262.08,1.522e+4,5.171e+1,1.517e+4,5.543e-9,1.146e-13,,5.454e-25
262.11,1.842e+4,9.587e+1,1.832e+4,1.490e-9,1.144e-13,,5.445e-25
262.13,2.010e+4,1.573e+2,1.994e+4,5.852e-10,1.142e-13,,5.439e-25
262.16,2.141e+4,3.173e+2,2.109e+4,1.320e-10,1.140e-13,,5.430e-25
262.18,2.130e+4,4.813e+2,2.082e+4,4.614e-11,1.139e-13,,5.424e-25
262.21,1.976e+4,8.259e+2,1.893e+4,8.735e-12,1.137e-13,,5.415e-25
262.23,1.803e+4,1.117e+3,1.692e+4,2.717e-12,1.136e-13,,5.410e-25
262.26,1.503e+4,1.611e+3,1.342e+4,4.316e-13,1.134e-13,,5.401e-25
262.28,1.316e+4,1.940e+3,1.122e+4,1.194e-13,1.133e-13,,5.395e-25
262.31,1.118e+4,2.351e+3,8.832e+3,1.593e-14,1.131e-13,,5.386e-25
262.33,1.077e+4,2.520e+3,8.247e+3,3.922e-15,1.130e-13,,5.380e-25
262.35,1.133e+4,2.580e+3,8.755e+3,9.215e-16,1.128e-13,,5.374e-25
262.38,1.451e+4,2.448e+3,1.207e+4,9.616e-17,1.126e-13,,5.366e-25
262.4,1.848e+4,2.231e+3,1.625e+4,2.010e-17,1.125e-13,,5.360e-25
262.43,2.744e+4,1.778e+3,2.567e+4,1.761e-18,1.123e-13,,5.351e-25
262.45,3.528e+4,1.443e+3,3.384e+4,3.275e-19,1.122e-13,,5.345e-25
262.48,4.877e+4,9.661e+2,4.780e+4,2.407e-20,1.120e-13,,5.336e-25
262.5,5.784e+4,6.977e+2,5.715e+4,3.985e-21,1.119e-13,,5.330e-25
262.53,6.926e+4,3.925e+2,6.887e+4,3.966e-21,1.117e-13,,5.322e-25
262.55,7.414e+4,2.524e+2,7.389e+4,3.953e-21,1.115e-13,,5.316e-25
262.58,7.607e+4,1.192e+2,7.595e+4,3.934e-21,1.113e-13,,5.307e-25
262.6,7.382e+4,6.826e+1,7.375e+4,3.921e-21,1.112e-13,,5.301e-25
262.63,6.675e+4,2.709e+1,6.673e+4,3.902e-21,1.110e-13,,5.292e-25
262.65,6.112e+4,1.381e+1,6.110e+4,3.889e-21,1.109e-13,,5.286e-25
262.68,5.412e+4,4.603e+0,5.412e+4,3.870e-21,1.107e-13,,5.278e-25
262.7,5.169e+4,2.088e+0,5.169e+4,3.857e-21,1.106e-13,,5.272e-25
262.73,5.221e+4,5.856e-1,5.221e+4,3.838e-21,1.104e-13,,5.263e-25
262.75,5.493e+4,2.385e-1,5.493e+4,3.825e-21,1.103e-13,,5.257e-25
262.78,6.067e+4,6.672e-2,6.067e+4,3.806e-21,1.101e-13,,5.248e-25
262.8,6.424e+4,5.006e-2,6.424e+4,3.793e-21,1.099e-13,,5.242e-25
262.83,6.732e+4,1.263e-1,6.732e+4,3.774e-21,1.097e-13,,5.234e-25
262.85,6.750e+4,2.954e-1,6.750e+4,3.761e-21,1.096e-13,,5.228e-25
262.88,6.594e+4,1.006e+0,6.594e+4,3.742e-21,1.094e-13,,5.219e-25
262.9,6.512e+4,2.156e+0,6.512e+4,3.729e-21,1.093e-13,,5.213e-25
262.93,6.752e+4,6.201e+0,6.751e+4,3.710e-21,1.091e-13,,5.204e-25
262.95,7.335e+4,1.184e+1,7.334e+4,3.697e-21,1.090e-13,,5.198e-25
262.98,9.032e+4,2.863e+1,9.029e+4,3.678e-21,1.088e-13,,5.190e-25
263,1.069e+5,4.870e+1,1.069e+5,3.666e-21,1.086e-13,,5.184e-25
263.03,1.369e+5,9.906e+1,1.368e+5,3.646e-21,1.085e-13,,5.175e-25
263.05,1.573e+5,1.501e+2,1.571e+5,3.634e-21,1.083e-13,,5.169e-25
263.08,1.821e+5,2.568e+2,1.818e+5,3.614e-21,1.081e-13,,5.160e-25
263.1,1.914e+5,3.467e+2,1.911e+5,3.602e-21,1.080e-13,,5.154e-25
263.13,1.909e+5,4.988e+2,1.904e+5,3.583e-21,1.078e-13,,5.146e-25
263.15,1.806e+5,6.001e+2,1.800e+5,3.570e-21,1.077e-13,,5.140e-25
263.17,1.636e+5,6.893e+2,1.629e+5,3.557e-21,1.075e-13,,5.134e-25
263.2,1.300e+5,7.785e+2,1.292e+5,3.538e-21,1.074e-13,,5.125e-25
263.22,1.056e+5,7.973e+2,1.048e+5,3.525e-21,1.072e-13,,5.119e-25
263.25,7.125e+4,7.596e+2,7.049e+4,3.506e-21,1.070e-13,,5.110e-25
263.27,5.194e+4,6.969e+2,5.124e+4,3.493e-21,1.069e-13,,5.105e-25
263.3,2.987e+4,5.717e+2,2.930e+4,3.474e-21,1.067e-13,,5.096e-25
263.32,1.964e+4,4.869e+2,1.915e+4,3.461e-21,1.066e-13,,5.090e-25
263.35,9.786e+3,3.931e+2,9.393e+3,3.442e-21,1.064e-13,,5.081e-25
263.37,5.950e+3,3.716e+2,5.578e+3,3.429e-21,1.063e-13,,5.075e-25
263.4,2.831e+3,4.254e+2,2.406e+3,3.410e-21,1.061e-13,,5.066e-25
263.42,1.859e+3,5.270e+2,1.332e+3,3.397e-21,1.059e-13,,5.061e-25
263.45,1.314e+3,7.767e+2,5.370e+2,3.378e-21,1.057e-13,,5.052e-25
263.47,1.293e+3,9.959e+2,2.966e+2,3.365e-21,1.056e-13,,5.046e-25
263.5,1.501e+3,1.361e+3,1.392e+2,3.346e-21,1.054e-13,,5.037e-25
263.52,1.701e+3,1.594e+3,1.068e+2,3.333e-21,1.053e-13,,5.031e-25
263.55,1.981e+3,1.858e+3,1.223e+2,3.314e-21,1.051e-13,,5.022e-25
263.57,2.113e+3,1.945e+3,1.678e+2,3.302e-21,1.050e-13,,5.017e-25
263.6,2.199e+3,1.911e+3,2.874e+2,3.282e-21,1.048e-13,,5.008e-25
263.62,2.185e+3,1.784e+3,4.009e+2,3.270e-21,1.047e-13,,5.002e-25
263.65,2.089e+3,1.475e+3,6.138e+2,3.250e-21,1.045e-13,,4.993e-25
263.67,1.999e+3,1.227e+3,7.725e+2,3.238e-21,1.043e-13,,4.987e-25
263.7,1.858e+3,8.535e+2,1.005e+3,3.218e-21,1.041e-13,,4.978e-25
263.72,1.767e+3,6.327e+2,1.134e+3,3.206e-21,1.040e-13,,4.972e-25
263.75,1.631e+3,3.704e+2,1.260e+3,3.187e-21,1.038e-13,,4.964e-25
263.77,1.535e+3,2.447e+2,1.290e+3,3.174e-21,1.037e-13,,4.958e-25
263.8,1.380e+3,1.205e+2,1.259e+3,3.155e-21,1.035e-13,,4.949e-25
263.82,1.274e+3,7.096e+1,1.203e+3,3.142e-21,1.034e-13,,4.943e-25
263.85,1.126e+3,2.941e+1,1.097e+3,3.123e-21,1.032e-13,,4.934e-25
263.87,1.045e+3,1.543e+1,1.029e+3,3.110e-21,1.030e-13,,4.928e-25
263.9,9.519e+2,5.381e+0,9.465e+2,3.091e-21,1.029e-13,,4.920e-25
263.92,9.049e+2,2.519e+0,9.024e+2,3.078e-21,1.027e-13,,4.914e-25
263.94,8.621e+2,1.132e+0,8.610e+2,3.065e-21,1.026e-13,,4.908e-25
263.97,7.912e+2,3.467e-1,7.909e+2,3.046e-21,1.024e-13,,4.899e-25
263.99,7.336e+2,2.244e-1,7.334e+2,3.033e-21,1.023e-13,,4.893e-25
264.02,6.332e+2,4.238e-1,6.327e+2,3.014e-21,1.021e-13,,4.884e-25
264.04,5.639e+2,9.325e-1,5.630e+2,3.001e-21,1.020e-13,,4.879e-25
264.07,4.731e+2,3.018e+0,4.701e+2,2.982e-21,1.018e-13,,4.870e-25
264.09,4.295e+2,6.273e+0,4.232e+2,2.969e-21,1.016e-13,,4.864e-25
264.12,3.969e+2,1.727e+1,3.796e+2,2.950e-21,1.014e-13,,4.855e-25
264.14,3.971e+2,3.204e+1,3.651e+2,2.938e-21,1.013e-13,,4.849e-25
264.17,4.274e+2,7.430e+1,3.531e+2,2.918e-21,1.011e-13,,4.840e-25
264.19,4.666e+2,1.229e+2,3.437e+2,2.906e-21,1.010e-13,,4.835e-25
264.22,5.576e+2,2.401e+2,3.175e+2,2.886e-21,1.008e-13,,4.826e-25
264.24,6.441e+2,3.543e+2,2.898e+2,2.874e-21,1.007e-13,,4.820e-25
264.27,8.189e+2,5.828e+2,2.360e+2,2.854e-21,1.005e-13,,4.811e-25
264.29,9.634e+2,7.671e+2,1.963e+2,2.842e-21,1.003e-13,,4.805e-25
264.32,1.203e+3,1.063e+3,1.398e+2,2.823e-21,1.002e-13,,4.796e-25
264.34,1.356e+3,1.248e+3,1.083e+2,2.810e-21,1.000e-13,,4.791e-25
264.37,1.531e+3,1.456e+3,7.455e+1,2.791e-21,9.983e-14,,4.782e-25
264.39,1.586e+3,1.524e+3,6.136e+1,2.778e-21,9.970e-14,,4.776e-25
264.42,1.552e+3,1.498e+3,5.346e+1,2.759e-21,9.951e-14,,4.767e-25
264.44,1.453e+3,1.399e+3,5.390e+1,2.746e-21,9.938e-14,,4.761e-25
264.47,1.217e+3,1.158e+3,5.869e+1,2.727e-21,9.919e-14,,4.752e-25
264.49,1.027e+3,9.643e+2,6.222e+1,2.714e-21,9.906e-14,,4.747e-25
264.52,7.373e+2,6.725e+2,6.484e+1,2.695e-21,9.886e-14,,4.738e-25
264.54,5.632e+2,4.994e+2,6.376e+1,2.682e-21,9.874e-14,,4.732e-25
264.57,3.510e+2,2.933e+2,5.769e+1,2.663e-21,9.854e-14,,4.723e-25
264.59,2.456e+2,1.943e+2,5.133e+1,2.650e-21,9.841e-14,,4.717e-25
264.62,1.364e+2,9.611e+1,4.029e+1,2.631e-21,9.822e-14,,4.708e-25
264.64,9.005e+1,5.678e+1,3.327e+1,2.618e-21,9.809e-14,,4.703e-25
264.67,4.905e+1,2.366e+1,2.540e+1,2.599e-21,9.790e-14,,4.694e-25
264.69,3.540e+1,1.246e+1,2.293e+1,2.586e-21,9.777e-14,,4.688e-25
264.72,2.915e+1,4.374e+0,2.478e+1,2.567e-21,9.758e-14,,4.679e-25
264.74,3.239e+1,2.055e+0,3.033e+1,2.554e-21,9.745e-14,,4.673e-25
264.76,4.072e+1,9.225e-1,3.980e+1,2.542e-21,9.732e-14,,4.667e-25
264.79,6.226e+1,2.546e-1,6.201e+1,2.522e-21,9.713e-14,,4.659e-25
264.81,8.262e+1,1.019e-1,8.252e+1,2.510e-21,9.700e-14,,4.653e-25
264.84,1.221e+2,2.369e-2,1.220e+2,2.490e-21,9.680e-14,,4.644e-25
264.86,1.540e+2,8.459e-3,1.540e+2,2.478e-21,9.668e-14,,4.638e-25
264.89,2.090e+2,1.656e-3,2.090e+2,2.459e-21,9.648e-14,,4.629e-25
264.91,2.489e+2,5.273e-4,2.489e+2,2.446e-21,9.635e-14,,4.623e-25
264.94,3.097e+2,8.697e-5,3.097e+2,2.427e-21,9.616e-14,,4.615e-25
264.96,3.476e+2,2.472e-5,3.476e+2,2.414e-21,9.603e-14,,4.609e-25
264.99,3.945e+2,3.652e-6,3.945e+2,2.395e-21,9.584e-14,,4.600e-25
265.01,4.153e+2,1.753e-6,4.153e+2,2.382e-21,9.571e-14,,4.594e-25
265.04,4.261e+2,6.573e-6,4.261e+2,2.363e-21,9.552e-14,,4.585e-25
265.06,4.185e+2,2.307e-5,4.185e+2,2.350e-21,9.539e-14,,4.579e-25
265.09,3.866e+2,1.422e-4,3.866e+2,2.331e-21,9.520e-14,,4.571e-25
265.11,3.543e+2,4.521e-4,3.543e+2,2.318e-21,9.507e-14,,4.565e-25
265.14,2.961e+2,2.354e-3,2.961e+2,2.299e-21,9.487e-14,,4.556e-25
265.16,2.550e+2,6.681e-3,2.550e+2,2.286e-21,9.475e-14,,4.550e-25
265.19,1.962e+2,2.934e-2,1.962e+2,2.267e-21,9.455e-14,,4.541e-25
265.21,1.616e+2,7.435e-2,1.616e+2,2.254e-21,9.442e-14,,4.535e-25
265.24,1.196e+2,2.755e-1,1.193e+2,2.235e-21,9.423e-14,,4.527e-25
265.26,9.911e+1,6.232e-1,9.849e+1,2.222e-21,9.410e-14,,4.521e-25
265.29,8.036e+1,1.948e+0,7.841e+1,2.203e-21,9.391e-14,,4.512e-25
265.31,7.590e+1,3.935e+0,7.196e+1,2.190e-21,9.378e-14,,4.506e-25
265.34,8.124e+1,1.037e+1,7.086e+1,2.171e-21,9.359e-14,,4.497e-25
265.36,9.297e+1,1.871e+1,7.427e+1,2.158e-21,9.346e-14,,4.491e-25
265.39,1.239e+2,4.161e+1,8.233e+1,2.139e-21,9.327e-14,,4.483e-25
265.41,1.547e+2,6.700e+1,8.771e+1,2.126e-21,9.314e-14,,4.477e-25
265.44,2.186e+2,1.257e+2,9.289e+1,2.107e-21,9.294e-14,,4.468e-25
265.46,2.740e+2,1.807e+2,9.330e+1,2.095e-21,9.282e-14,,4.462e-25
265.49,3.748e+2,2.860e+2,8.882e+1,2.075e-21,9.262e-14,,4.453e-25
265.51,4.501e+2,3.671e+2,8.300e+1,2.063e-21,9.249e-14,,4.447e-25
265.54,5.624e+2,4.901e+2,7.223e+1,2.043e-21,9.230e-14,,4.439e-25
265.56,6.271e+2,5.616e+2,6.552e+1,2.031e-21,9.217e-14,,4.433e-25
265.58,6.758e+2,6.149e+2,6.090e+1,2.018e-21,9.204e-14,,4.427e-25
265.61,7.084e+2,6.471e+2,6.127e+1,1.999e-21,9.185e-14,,4.418e-25
265.63,7.012e+2,6.326e+2,6.860e+1,1.986e-21,9.172e-14,,4.412e-25
265.66,6.549e+2,5.616e+2,9.334e+1,1.967e-21,9.153e-14,,4.403e-25
265.68,6.100e+2,4.901e+2,1.199e+2,1.954e-21,9.140e-14,,4.397e-25
265.71,5.408e+2,3.671e+2,1.738e+2,1.935e-21,9.121e-14,,4.389e-25
265.73,5.022e+2,2.860e+2,2.162e+2,1.922e-21,9.108e-14,,4.383e-25
265.76,4.619e+2,1.807e+2,2.812e+2,1.903e-21,9.089e-14,,4.374e-25
265.78,4.446e+2,1.257e+2,3.189e+2,1.890e-21,9.076e-14,,4.368e-25
265.81,4.229e+2,6.700e+1,3.559e+2,1.871e-21,9.056e-14,,4.359e-25
265.83,4.045e+2,4.161e+1,3.629e+2,1.858e-21,9.044e-14,,4.353e-25
265.86,3.630e+2,1.871e+1,3.442e+2,1.839e-21,9.024e-14,,4.345e-25
265.88,3.252e+2,1.037e+1,3.148e+2,1.826e-21,9.011e-14,,4.339e-25
265.91,2.580e+2,3.935e+0,2.541e+2,1.807e-21,8.992e-14,,4.330e-25
265.93,2.111e+2,1.948e+0,2.091e+2,1.794e-21,8.979e-14,,4.324e-25
265.96,1.461e+2,6.232e-1,1.455e+2,1.775e-21,8.960e-14,,4.315e-25
265.98,1.100e+2,2.755e-1,1.098e+2,1.762e-21,8.947e-14,,4.309e-25
266.01,6.985e+1,7.435e-2,6.978e+1,1.743e-21,8.928e-14,,4.301e-25
266.03,5.233e+1,2.934e-2,5.230e+1,1.731e-21,8.915e-14,,4.295e-25
266.06,3.830e+1,6.681e-3,3.829e+1,1.711e-21,8.896e-14,,4.286e-25
266.08,3.597e+1,2.356e-3,3.597e+1,1.699e-21,8.883e-14,,4.280e-25
266.11,4.219e+1,4.686e-4,4.219e+1,1.679e-21,8.863e-14,,4.271e-25
266.13,5.374e+1,2.006e-4,5.374e+1,1.667e-21,8.851e-14,,4.265e-25
266.16,8.846e+1,3.802e-4,8.846e+1,1.648e-21,8.831e-14,,4.257e-25
266.18,1.314e+2,1.136e-3,1.314e+2,1.635e-21,8.818e-14,,4.251e-25
266.21,2.520e+2,5.845e-3,2.520e+2,1.616e-21,8.799e-14,,4.242e-25
266.23,3.948e+2,1.653e-2,3.947e+2,1.603e-21,8.786e-14,,4.236e-25
266.26,7.621e+2,7.229e-2,7.620e+2,1.584e-21,8.767e-14,,4.227e-25
266.28,1.150e+3,1.828e-1,1.150e+3,1.571e-21,8.754e-14,,4.221e-25
266.31,2.011e+3,6.758e-1,2.010e+3,1.552e-21,8.735e-14,,4.213e-25
266.33,2.788e+3,1.528e+0,2.786e+3,1.539e-21,8.722e-14,,4.207e-25
266.36,4.225e+3,4.776e+0,4.220e+3,1.520e-21,8.703e-14,,4.198e-25
266.38,5.297e+3,9.654e+0,5.287e+3,1.507e-21,8.690e-14,,4.192e-25
266.4,6.378e+3,1.866e+1,6.360e+3,1.494e-21,8.677e-14,,4.186e-25
266.43,7.830e+3,4.612e+1,7.784e+3,1.475e-21,8.658e-14,,4.177e-25
266.45,8.577e+3,7.972e+1,8.497e+3,1.462e-21,8.645e-14,,4.172e-25
266.48,9.270e+3,1.666e+2,9.103e+3,1.443e-21,8.625e-14,,4.163e-25
266.5,9.464e+3,2.575e+2,9.207e+3,1.430e-21,8.612e-14,,4.157e-25
266.53,9.490e+3,4.551e+2,9.035e+3,1.411e-21,8.593e-14,,4.148e-25
266.55,9.434e+3,6.292e+2,8.805e+3,1.398e-21,8.580e-14,,4.142e-25
266.58,9.375e+3,9.405e+2,8.434e+3,1.379e-21,8.561e-14,,4.133e-25
266.6,9.364e+3,1.163e+3,8.201e+3,1.367e-21,8.548e-14,,4.128e-25
266.63,9.300e+3,1.471e+3,7.829e+3,1.347e-21,8.529e-14,,4.119e-25
266.65,9.130e+3,1.628e+3,7.502e+3,1.335e-21,8.516e-14,,4.113e-25
266.68,8.536e+3,1.746e+3,6.791e+3,1.315e-21,8.497e-14,,4.104e-25
266.7,7.880e+3,1.732e+3,6.147e+3,1.303e-21,8.484e-14,,4.098e-25
266.73,6.561e+3,1.585e+3,4.976e+3,1.284e-21,8.465e-14,,4.089e-25
266.75,5.553e+3,1.424e+3,4.129e+3,1.271e-21,8.452e-14,,4.084e-25
266.78,4.044e+3,1.143e+3,2.901e+3,1.252e-21,8.432e-14,,4.075e-25
266.8,3.146e+3,9.622e+2,2.183e+3,1.239e-21,8.419e-14,,4.069e-25
266.83,2.072e+3,7.428e+2,1.329e+3,1.220e-21,8.400e-14,,4.060e-25
266.85,1.558e+3,6.421e+2,9.162e+2,1.207e-21,8.387e-14,,4.054e-25
266.88,1.059e+3,5.556e+2,5.032e+2,1.188e-21,8.368e-14,,4.045e-25
266.9,8.645e+2,5.288e+2,3.357e+2,1.175e-21,8.355e-14,,4.040e-25
266.93,7.001e+2,5.073e+2,1.928e+2,1.156e-21,8.336e-14,,4.031e-25
266.95,6.346e+2,4.908e+2,1.439e+2,1.143e-21,8.323e-14,,4.025e-25
266.98,5.557e+2,4.471e+2,1.085e+2,1.124e-21,8.304e-14,,4.016e-25
267,5.025e+2,4.032e+2,9.932e+1,1.111e-21,8.291e-14,,4.010e-25
267.03,4.176e+2,3.206e+2,9.695e+1,1.092e-21,8.271e-14,,4.001e-25
267.05,3.612e+2,2.611e+2,1.001e+2,1.079e-21,8.259e-14,,3.996e-25
267.08,2.860e+2,1.769e+2,1.092e+2,1.060e-21,8.239e-14,,3.987e-25
267.1,2.458e+2,1.291e+2,1.168e+2,1.047e-21,8.226e-14,,3.981e-25
267.13,2.019e+2,7.400e+1,1.279e+2,1.028e-21,8.207e-14,,3.972e-25
267.15,1.817e+2,4.829e+1,1.334e+2,1.015e-21,8.194e-14,,3.966e-25
267.17,1.663e+2,3.014e+1,1.362e+2,1.003e-21,8.181e-14,,3.960e-25
267.2,1.475e+2,1.366e+1,1.338e+2,9.834e-22,8.162e-14,,3.952e-25
267.22,1.351e+2,7.617e+0,1.275e+2,9.706e-22,8.149e-14,,3.946e-25
267.25,1.147e+2,2.917e+0,1.118e+2,9.515e-22,8.130e-14,,3.937e-25
267.27,9.968e+1,1.454e+0,9.823e+1,9.387e-22,8.117e-14,,3.931e-25
267.3,7.648e+1,4.706e-1,7.601e+1,9.195e-22,8.098e-14,,3.922e-25
267.32,6.166e+1,2.097e-1,6.145e+1,9.068e-22,8.085e-14,,3.916e-25
267.35,4.221e+1,5.743e-2,4.216e+1,8.876e-22,8.066e-14,,3.908e-25
267.37,3.180e+1,2.313e-2,3.178e+1,8.748e-22,8.053e-14,,3.902e-25
267.4,2.044e+1,6.943e-3,2.044e+1,8.557e-22,8.033e-14,,3.893e-25
267.42,1.557e+1,6.934e-3,1.556e+1,8.429e-22,8.021e-14,,3.887e-25
267.45,1.167e+1,2.498e-2,1.164e+1,8.237e-22,8.001e-14,,3.878e-25
267.47,1.088e+1,6.700e-2,1.082e+1,8.110e-22,7.988e-14,,3.872e-25
267.5,1.180e+1,2.756e-1,1.152e+1,7.918e-22,7.969e-14,,3.864e-25
267.52,1.363e+1,6.699e-1,1.296e+1,7.790e-22,7.956e-14,,3.858e-25
267.55,1.852e+1,2.336e+0,1.618e+1,7.599e-22,7.937e-14,,3.849e-25
267.57,2.393e+1,5.081e+0,1.885e+1,7.471e-22,7.924e-14,,3.843e-25
267.6,3.821e+1,1.499e+1,2.321e+1,7.279e-22,7.905e-14,,3.834e-25
267.62,5.522e+1,2.917e+1,2.605e+1,7.152e-22,7.892e-14,,3.828e-25
267.65,1.024e+2,7.284e+1,2.952e+1,6.960e-22,7.873e-14,,3.820e-25
267.67,1.577e+2,1.268e+2,3.091e+1,6.832e-22,7.860e-14,,3.814e-25
267.7,2.991e+2,2.679e+2,3.115e+1,6.641e-22,7.840e-14,,3.805e-25
267.72,4.474e+2,4.173e+2,3.005e+1,6.513e-22,7.828e-14,,3.799e-25
267.75,7.731e+2,7.461e+2,2.692e+1,6.322e-22,7.808e-14,,3.790e-25
267.77,1.064e+3,1.040e+3,2.433e+1,6.194e-22,7.795e-14,,3.784e-25
267.8,1.594e+3,1.573e+3,2.075e+1,6.002e-22,7.776e-14,,3.776e-25
267.82,1.980e+3,1.961e+3,1.922e+1,5.875e-22,7.763e-14,,3.770e-25
267.85,2.530e+3,2.510e+3,1.920e+1,5.683e-22,7.744e-14,,3.761e-25
267.87,2.821e+3,2.800e+3,2.119e+1,5.555e-22,7.731e-14,,3.755e-25
267.9,3.061e+3,3.033e+3,2.772e+1,5.364e-22,7.712e-14,,3.746e-25
267.92,3.061e+3,3.026e+3,3.460e+1,5.236e-22,7.699e-14,,3.740e-25
