Wavelength (nm),Sum(calc),Fe I (1.5e-1),Fe II (8.0e-1),Fe III (1.1e-4),Ni I (1.2e-2),Ni II (3.8e-2),Ni III (1.3e-6)
243.25,1.309e+4,2.310e-7,1.304e+4,3.075e-22,1.179e-13,5.407e+1,
243.27,1.335e+4,1.043e-6,1.328e+4,3.096e-22,1.178e-13,7.084e+1,
243.3,1.315e+4,9.041e-6,1.305e+4,3.129e-22,1.177e-13,9.600e+1,
243.32,1.276e+4,3.568e-5,1.265e+4,3.151e-22,1.176e-13,1.099e+2,
243.35,1.216e+4,2.528e-4,1.204e+4,3.183e-22,1.175e-13,1.216e+2,
243.37,1.192e+4,8.720e-4,1.180e+4,3.205e-22,1.175e-13,1.216e+2,
243.4,1.194e+4,5.050e-3,1.183e+4,3.237e-22,1.174e-13,1.100e+2,
243.42,1.214e+4,1.523e-2,1.204e+4,3.259e-22,1.173e-13,9.619e+1,
243.45,1.239e+4,7.211e-2,1.231e+4,3.292e-22,1.172e-13,7.162e+1,
243.47,1.232e+4,1.902e-1,1.226e+4,3.314e-22,1.171e-13,5.597e+1,
243.5,1.161e+4,7.367e-1,1.157e+4,3.346e-22,1.171e-13,3.911e+1,
243.52,1.071e+4,1.700e+0,1.067e+4,3.368e-22,1.170e-13,3.560e+1,
243.55,8.916e+3,5.400e+0,8.861e+3,3.400e-22,1.169e-13,4.955e+1,
243.57,7.619e+3,1.093e+1,7.530e+3,3.422e-22,1.168e-13,7.840e+1,
243.6,5.868e+3,2.862e+1,5.671e+3,3.455e-22,1.167e-13,1.677e+2,
243.62,4.976e+3,5.111e+1,4.656e+3,3.476e-22,1.167e-13,2.694e+2,
243.65,4.168e+3,1.118e+2,3.554e+3,3.509e-22,1.166e-13,5.018e+2,
243.67,3.978e+3,1.786e+2,3.087e+3,3.531e-22,1.165e-13,7.117e+2,
243.69,4.039e+3,2.748e+2,2.807e+3,3.552e-22,1.164e-13,9.568e+2,
243.72,4.553e+3,4.946e+2,2.710e+3,3.585e-22,1.163e-13,1.349e+3,
243.74,5.175e+3,7.103e+2,2.880e+3,3.607e-22,1.163e-13,1.585e+3,
243.77,6.596e+3,1.184e+3,3.586e+3,3.639e-22,1.162e-13,1.826e+3,
243.79,7.934e+3,1.637e+3,4.422e+3,3.661e-22,1.161e-13,1.875e+3,
243.82,1.060e+4,2.585e+3,6.247e+3,3.694e-22,1.160e-13,1.765e+3,
243.84,1.277e+4,3.417e+3,7.767e+3,3.715e-22,1.160e-13,1.585e+3,
243.87,1.631e+4,4.927e+3,1.017e+4,3.748e-22,1.159e-13,1.219e+3,
243.89,1.854e+4,6.018e+3,1.157e+4,3.770e-22,1.158e-13,9.567e+2,
243.92,2.102e+4,7.518e+3,1.290e+4,3.802e-22,1.157e-13,6.013e+2,
243.94,2.173e+4,8.239e+3,1.308e+4,3.824e-22,1.156e-13,4.125e+2,
243.97,2.110e+4,8.636e+3,1.225e+4,3.857e-22,1.155e-13,2.119e+2,
243.99,1.959e+4,8.381e+3,1.108e+4,3.878e-22,1.155e-13,1.270e+2,
244.02,1.620e+4,7.328e+3,8.820e+3,7.374e-21,1.154e-13,5.332e+1,
244.04,1.360e+4,6.355e+3,7.217e+3,4.913e-20,1.153e-13,2.794e+1,
244.07,9.911e+3,4.887e+3,5.015e+3,7.645e-19,1.152e-13,9.583e+0,
244.09,7.921e+3,4.124e+3,3.793e+3,4.457e-18,1.152e-13,4.390e+0,
244.12,5.950e+3,3.558e+3,2.391e+3,5.676e-17,1.151e-13,1.230e+0,
244.14,5.342e+3,3.614e+3,1.727e+3,2.896e-16,1.150e-13,4.926e-1,
244.17,5.336e+3,4.250e+3,1.086e+3,3.018e-15,1.149e-13,1.128e-1,
244.19,5.771e+3,4.896e+3,8.747e+2,1.347e-14,1.148e-13,3.948e-2,
244.22,6.768e+3,5.871e+3,8.975e+2,1.149e-13,1.147e-13,7.389e-3,
244.24,7.525e+3,6.336e+3,1.188e+3,4.488e-13,1.147e-13,2.260e-3,
244.27,8.721e+3,6.536e+3,2.185e+3,3.134e-12,1.146e-13,3.457e-4,
244.29,9.625e+3,6.296e+3,3.330e+3,1.071e-11,1.145e-13,9.243e-5,
244.32,1.137e+4,5.465e+3,5.906e+3,6.119e-11,1.144e-13,1.155e-5,
244.34,1.292e+4,4.713e+3,8.202e+3,1.830e-10,1.143e-13,2.699e-6,
244.37,1.582e+4,3.509e+3,1.231e+4,8.557e-10,1.143e-13,2.757e-7,
244.39,1.799e+4,2.761e+3,1.523e+4,2.238e-9,1.142e-13,5.631e-8,
244.42,2.114e+4,1.825e+3,1.931e+4,8.569e-9,1.141e-13,4.699e-9,
244.44,2.283e+4,1.341e+3,2.149e+4,1.961e-8,1.140e-13,8.390e-10,
244.47,2.435e+4,8.085e+2,2.354e+4,6.145e-8,1.139e-13,5.722e-11,
244.49,2.459e+4,5.598e+2,2.403e+4,1.231e-7,1.139e-13,8.929e-12,
244.51,2.423e+4,3.772e+2,2.385e+4,2.336e-7,1.138e-13,1.320e-12,
244.54,2.279e+4,1.968e+2,2.259e+4,5.530e-7,1.137e-13,6.787e-14,
244.56,2.141e+4,1.219e+2,2.128e+4,9.186e-7,1.136e-13,6.861e-14,
244.59,1.897e+4,5.505e+1,1.892e+4,1.779e-6,1.135e-13,6.972e-14,
244.61,1.724e+4,3.065e+1,1.721e+4,2.586e-6,1.135e-13,7.046e-14,
244.64,1.469e+4,1.165e+1,1.467e+4,4.100e-6,1.134e-13,7.157e-14,
244.66,1.308e+4,5.749e+0,1.308e+4,5.214e-6,1.133e-13,7.231e-14,
244.69,1.092e+4,1.811e+0,1.092e+4,6.766e-6,1.132e-13,7.342e-14,
244.71,9.657e+3,7.860e-1,9.656e+3,7.529e-6,1.132e-13,7.416e-14,
244.74,7.987e+3,2.037e-1,7.986e+3,7.995e-6,1.131e-13,7.527e-14,
244.76,6.986e+3,7.752e-2,6.986e+3,7.784e-6,1.130e-13,7.601e-14,
244.79,5.603e+3,1.647e-2,5.603e+3,6.766e-6,1.129e-13,7.712e-14,
244.81,4.757e+3,5.494e-3,4.757e+3,5.764e-6,1.128e-13,7.786e-14,
244.84,3.645e+3,1.005e-3,3.645e+3,4.100e-6,1.127e-13,7.897e-14,
244.86,3.054e+3,4.667e-4,3.054e+3,3.056e-6,1.127e-13,7.971e-14,
244.89,2.452e+3,1.296e-3,2.452e+3,1.779e-6,1.126e-13,8.082e-14,
244.91,2.251e+3,4.177e-3,2.251e+3,1.160e-6,1.125e-13,8.156e-14,
244.94,2.196e+3,2.278e-2,2.196e+3,5.530e-7,1.124e-13,8.267e-14,
244.96,2.263e+3,6.614e-2,2.263e+3,3.156e-7,1.124e-13,8.341e-14,
244.99,2.390e+3,2.963e-1,2.390e+3,1.231e-7,1.123e-13,8.452e-14,
245.01,2.427e+3,7.535e-1,2.426e+3,6.145e-8,1.122e-13,8.526e-14,
245.04,2.346e+3,2.766e+0,2.343e+3,1.961e-8,1.121e-13,8.637e-14,
245.06,2.197e+3,6.159e+0,2.191e+3,8.569e-9,1.120e-13,8.711e-14,
245.09,1.876e+3,1.853e+1,1.857e+3,2.238e-9,1.119e-13,8.822e-14,
245.11,1.638e+3,3.614e+1,1.602e+3,8.557e-10,1.119e-13,8.896e-14,
245.14,1.326e+3,8.909e+1,1.237e+3,1.830e-10,1.118e-13,9.007e-14,
245.16,1.191e+3,1.521e+2,1.039e+3,6.119e-11,1.117e-13,9.081e-14,
245.19,1.158e+3,3.074e+2,8.505e+2,1.071e-11,1.116e-13,9.192e-14,
245.21,1.274e+3,4.598e+2,8.139e+2,3.134e-12,1.116e-13,9.266e-14,
245.24,1.672e+3,7.613e+2,9.105e+2,4.488e-13,1.115e-13,9.377e-14,
245.26,2.077e+3,9.971e+2,1.080e+3,1.149e-13,1.114e-13,9.451e-14,
245.29,2.839e+3,1.353e+3,1.486e+3,1.347e-14,1.113e-13,9.562e-14,
245.31,3.394e+3,1.552e+3,1.842e+3,3.018e-15,1.112e-13,9.636e-14,
245.33,3.929e+3,1.688e+3,2.241e+3,6.410e-16,1.112e-13,9.710e-14,
245.36,4.592e+3,1.734e+3,2.858e+3,5.676e-17,1.111e-13,9.821e-14,
245.38,4.880e+3,1.652e+3,3.228e+3,1.055e-17,1.110e-13,9.895e-14,
245.41,5.022e+3,1.392e+3,3.630e+3,7.645e-19,1.109e-13,1.001e-13,
245.43,4.919e+3,1.165e+3,3.755e+3,1.243e-19,1.108e-13,1.008e-13,
245.46,4.514e+3,8.163e+2,3.698e+3,7.374e-21,1.107e-13,1.019e-13,
245.48,4.130e+3,6.193e+2,3.511e+3,1.049e-21,1.107e-13,1.026e-13,
245.51,3.505e+3,4.296e+2,3.075e+3,1.048e-21,1.106e-13,1.038e-13,
245.53,3.137e+3,3.986e+2,2.738e+3,1.047e-21,1.105e-13,1.045e-13,
245.56,2.794e+3,5.374e+2,2.257e+3,1.045e-21,1.104e-13,1.056e-13,
245.58,2.776e+3,7.818e+2,1.994e+3,1.044e-21,1.104e-13,1.063e-13,
245.61,3.154e+3,1.421e+3,1.733e+3,1.043e-21,1.103e-13,1.075e-13,
245.63,3.703e+3,2.039e+3,1.664e+3,1.042e-21,1.102e-13,1.082e-13,
245.66,4.970e+3,3.207e+3,1.763e+3,1.041e-21,1.101e-13,1.093e-13,
245.68,6.073e+3,4.068e+3,2.005e+3,1.040e-21,1.100e-13,1.100e-13,
245.71,8.005e+3,5.266e+3,2.739e+3,1.038e-21,1.099e-13,1.112e-13,
245.73,9.396e+3,5.854e+3,3.542e+3,1.038e-21,1.099e-13,1.119e-13,
245.76,1.148e+4,6.214e+3,5.270e+3,1.036e-21,1.098e-13,1.130e-13,
245.78,1.278e+4,6.051e+3,6.729e+3,1.035e-21,1.097e-13,1.137e-13,
245.81,1.440e+4,5.266e+3,9.133e+3,1.034e-21,1.096e-13,1.149e-13,
245.83,1.514e+4,4.492e+3,1.065e+4,1.033e-21,1.096e-13,1.156e-13,
245.86,1.554e+4,3.205e+3,1.234e+4,1.032e-21,1.095e-13,1.167e-13,
245.88,1.528e+4,2.396e+3,1.288e+4,1.031e-21,1.094e-13,1.174e-13,
245.91,1.414e+4,1.408e+3,1.274e+4,1.029e-21,1.093e-13,1.186e-13,
245.93,1.307e+4,9.358e+2,1.213e+4,1.028e-21,1.092e-13,1.193e-13,
245.96,1.144e+4,5.035e+2,1.093e+4,1.027e-21,1.091e-13,1.204e-13,
245.98,1.066e+4,3.855e+2,1.027e+4,1.026e-21,1.091e-13,1.211e-13,
246.01,1.042e+4,4.648e+2,9.954e+3,1.025e-21,1.090e-13,1.223e-13,
246.03,1.106e+4,7.217e+2,1.034e+4,1.024e-21,1.089e-13,1.230e-13,
246.06,1.330e+4,1.537e+3,1.176e+4,1.022e-21,1.088e-13,1.241e-13,
246.08,1.556e+4,2.469e+3,1.309e+4,1.022e-21,1.088e-13,1.248e-13,
246.11,1.976e+4,4.607e+3,1.515e+4,1.020e-21,1.087e-13,1.260e-13,
246.13,2.281e+4,6.559e+3,1.626e+4,1.019e-21,1.086e-13,1.267e-13,
246.15,2.581e+4,8.877e+3,1.693e+4,1.018e-21,1.085e-13,1.274e-13,
246.18,2.964e+4,1.270e+4,1.694e+4,1.017e-21,1.084e-13,1.285e-13,
246.2,3.143e+4,1.513e+4,1.629e+4,1.016e-21,1.084e-13,1.293e-13,
246.23,3.255e+4,1.790e+4,1.465e+4,1.015e-21,1.083e-13,1.304e-13,
246.25,3.217e+4,1.880e+4,1.337e+4,1.014e-21,1.082e-13,1.311e-13,
246.28,3.009e+4,1.847e+4,1.162e+4,1.012e-21,1.081e-13,1.322e-13,
246.3,2.798e+4,1.722e+4,1.076e+4,1.011e-21,1.080e-13,1.330e-13,
246.33,2.439e+4,1.432e+4,1.006e+4,1.010e-21,1.079e-13,1.341e-13,
246.35,2.210e+4,1.214e+4,9.963e+3,1.009e-21,1.079e-13,1.348e-13,
246.38,1.938e+4,9.168e+3,1.021e+4,1.008e-21,1.078e-13,1.359e-13,
246.4,1.818e+4,7.642e+3,1.053e+4,1.007e-21,1.077e-13,1.367e-13,
246.43,1.729e+4,6.167e+3,1.113e+4,1.005e-21,1.076e-13,1.378e-13,
246.45,1.717e+4,5.640e+3,1.153e+4,1.005e-21,1.076e-13,1.385e-13,
246.48,1.733e+4,5.230e+3,1.210e+4,1.003e-21,1.075e-13,1.396e-13,
246.5,1.745e+4,5.020e+3,1.243e+4,1.002e-21,1.074e-13,1.404e-13,
246.53,1.741e+4,4.564e+3,1.284e+4,1.001e-21,1.073e-13,1.415e-13,
246.55,1.716e+4,4.109e+3,1.305e+4,1.000e-21,1.072e-13,1.422e-13,
246.58,1.649e+4,3.242e+3,1.325e+4,9.986e-22,1.071e-13,1.433e-13,
246.6,1.588e+4,2.614e+3,1.326e+4,9.977e-22,1.071e-13,1.441e-13,
246.63,1.474e+4,1.745e+3,1.299e+4,9.963e-22,1.070e-13,1.452e-13,
246.65,1.383e+4,1.282e+3,1.255e+4,9.954e-22,1.069e-13,1.459e-13,
246.68,1.224e+4,8.300e+2,1.141e+4,9.940e-22,1.068e-13,1.470e-13,
246.7,1.107e+4,7.037e+2,1.036e+4,9.931e-22,1.068e-13,1.478e-13,
246.73,9.279e+3,7.719e+2,8.507e+3,9.917e-22,1.067e-13,1.489e-13,
246.75,8.203e+3,9.747e+2,7.229e+3,9.908e-22,1.066e-13,1.496e-13,
246.78,6.992e+3,1.469e+3,5.524e+3,9.894e-22,1.065e-13,1.507e-13,
246.8,6.541e+3,1.880e+3,4.661e+3,9.885e-22,1.064e-13,1.515e-13,
246.83,6.417e+3,2.508e+3,3.909e+3,9.871e-22,1.063e-13,1.526e-13,
246.85,6.643e+3,2.856e+3,3.787e+3,9.862e-22,1.063e-13,1.533e-13,
246.88,7.273e+3,3.151e+3,4.122e+3,9.849e-22,1.062e-13,1.544e-13,
246.9,7.785e+3,3.152e+3,4.632e+3,9.839e-22,1.061e-13,1.552e-13,
246.93,8.567e+3,2.865e+3,5.702e+3,9.826e-22,1.060e-13,1.563e-13,
246.95,9.060e+3,2.530e+3,6.530e+3,9.816e-22,1.060e-13,1.570e-13,
246.97,9.515e+3,2.143e+3,7.372e+3,9.807e-22,1.059e-13,1.578e-13,
247,1.011e+4,1.616e+3,8.494e+3,9.794e-22,1.058e-13,1.589e-13,
247.02,1.044e+4,1.409e+3,9.034e+3,9.784e-22,1.057e-13,1.596e-13,
247.05,1.090e+4,1.522e+3,9.378e+3,9.771e-22,1.056e-13,1.607e-13,
247.07,1.128e+4,2.020e+3,9.259e+3,9.761e-22,1.056e-13,1.615e-13,
247.1,1.230e+4,3.683e+3,8.621e+3,9.748e-22,1.055e-13,1.626e-13,
247.12,1.357e+4,5.571e+3,8.003e+3,9.739e-22,1.054e-13,1.633e-13,
247.15,1.681e+4,9.759e+3,7.047e+3,9.725e-22,1.053e-13,1.644e-13,
247.17,1.995e+4,1.342e+4,6.532e+3,9.716e-22,1.052e-13,1.652e-13,
247.2,2.585e+4,1.976e+4,6.083e+3,9.702e-22,1.051e-13,1.663e-13,
247.22,3.005e+4,2.404e+4,6.004e+3,9.693e-22,1.051e-13,1.670e-13,
247.25,3.549e+4,2.938e+4,6.104e+3,9.679e-22,1.050e-13,1.681e-13,
247.27,3.779e+4,3.157e+4,6.218e+3,9.670e-22,1.049e-13,1.689e-13,
247.3,3.839e+4,3.208e+4,6.309e+3,9.656e-22,1.048e-13,1.700e-13,
247.32,3.684e+4,3.058e+4,6.270e+3,9.647e-22,1.048e-13,1.707e-13,
247.35,3.228e+4,2.621e+4,6.066e+3,9.633e-22,1.047e-13,1.718e-13,
247.37,2.842e+4,2.255e+4,5.876e+3,9.624e-22,1.046e-13,1.726e-13,
247.4,2.265e+4,1.705e+4,5.597e+3,9.610e-22,1.045e-13,1.737e-13,
247.42,1.931e+4,1.387e+4,5.444e+3,9.601e-22,1.044e-13,1.744e-13,
247.45,1.541e+4,1.016e+4,5.255e+3,9.587e-22,1.043e-13,1.755e-13,
247.47,1.347e+4,8.353e+3,5.120e+3,9.578e-22,1.043e-13,1.763e-13,
247.5,1.120e+4,6.371e+3,4.831e+3,9.564e-22,1.042e-13,1.774e-13,
247.52,9.915e+3,5.360e+3,4.556e+3,9.555e-22,1.041e-13,1.781e-13,
247.55,8.143e+3,4.112e+3,4.032e+3,9.541e-22,1.040e-13,1.792e-13,
247.57,7.061e+3,3.416e+3,3.645e+3,9.532e-22,1.040e-13,1.800e-13,
247.6,5.667e+3,2.568e+3,3.099e+3,9.518e-22,1.039e-13,1.811e-13,
247.62,4.941e+3,2.136e+3,2.805e+3,9.509e-22,1.038e-13,1.818e-13,
247.65,4.197e+3,1.668e+3,2.529e+3,9.496e-22,1.037e-13,1.829e-13,
247.67,3.927e+3,1.457e+3,2.470e+3,9.486e-22,1.036e-13,1.837e-13,
247.7,3.856e+3,1.279e+3,2.576e+3,9.473e-22,1.035e-13,1.848e-13,
247.72,4.048e+3,1.279e+3,2.769e+3,9.463e-22,1.035e-13,1.855e-13,
247.74,4.478e+3,1.432e+3,3.046e+3,9.454e-22,1.034e-13,1.863e-13,
247.77,5.722e+3,2.139e+3,3.584e+3,9.441e-22,1.033e-13,1.874e-13,
247.79,7.088e+3,3.093e+3,3.995e+3,9.431e-22,1.033e-13,1.881e-13,
247.82,1.019e+4,5.542e+3,4.646e+3,9.418e-22,1.032e-13,1.892e-13,
247.84,1.305e+4,7.964e+3,5.088e+3,9.408e-22,1.031e-13,1.900e-13,
247.87,1.850e+4,1.271e+4,5.781e+3,9.395e-22,1.030e-13,1.911e-13,
247.89,2.266e+4,1.637e+4,6.289e+3,9.386e-22,1.029e-13,1.918e-13,
247.92,2.893e+4,2.177e+4,7.154e+3,9.372e-22,1.028e-13,1.929e-13,
247.94,3.249e+4,2.470e+4,7.787e+3,9.363e-22,1.028e-13,1.937e-13,
247.97,3.585e+4,2.713e+4,8.726e+3,9.349e-22,1.027e-13,1.948e-13,
247.99,3.636e+4,2.710e+4,9.257e+3,9.340e-22,1.026e-13,1.955e-13,
248.02,3.453e+4,2.474e+4,9.791e+3,9.326e-22,1.025e-13,1.966e-13,
248.04,3.209e+4,2.212e+4,9.965e+3,9.317e-22,1.024e-13,1.974e-13,
248.07,2.819e+4,1.811e+4,1.008e+4,9.303e-22,1.023e-13,1.985e-13,
248.09,2.668e+4,1.648e+4,1.020e+4,9.294e-22,1.023e-13,1.992e-13,
248.12,2.838e+4,1.771e+4,1.067e+4,9.280e-22,1.022e-13,2.003e-13,
248.14,3.348e+4,2.227e+4,1.121e+4,9.271e-22,1.021e-13,2.011e-13,
248.17,4.895e+4,3.667e+4,1.227e+4,9.257e-22,1.020e-13,2.022e-13,
248.19,6.499e+4,5.202e+4,1.297e+4,9.248e-22,1.020e-13,2.029e-13,
248.22,9.690e+4,8.325e+4,1.365e+4,9.234e-22,1.019e-13,2.040e-13,
248.24,1.217e+5,1.080e+5,1.371e+4,9.225e-22,1.018e-13,2.048e-13,
248.27,1.588e+5,1.457e+5,1.310e+4,9.211e-22,1.017e-13,2.059e-13,
248.29,1.795e+5,1.672e+5,1.231e+4,9.202e-22,1.016e-13,2.066e-13,
248.32,1.982e+5,1.874e+5,1.079e+4,9.188e-22,1.015e-13,2.077e-13,
248.34,1.999e+5,1.902e+5,9.717e+3,9.179e-22,1.015e-13,2.085e-13,
248.37,1.859e+5,1.777e+5,8.218e+3,9.166e-22,1.014e-13,2.096e-13,
248.39,1.674e+5,1.601e+5,7.348e+3,9.156e-22,1.013e-13,2.103e-13,
248.42,1.318e+5,1.256e+5,6.251e+3,9.143e-22,1.012e-13,2.114e-13,
248.44,1.067e+5,1.010e+5,5.652e+3,9.133e-22,1.012e-13,2.122e-13,
248.47,7.233e+4,6.735e+4,4.978e+3,9.120e-22,1.011e-13,2.133e-13,
248.49,5.368e+4,4.896e+4,4.719e+3,9.111e-22,1.010e-13,2.140e-13,
248.52,3.342e+4,2.874e+4,4.685e+3,9.097e-22,1.009e-13,2.151e-13,
248.54,2.490e+4,2.000e+4,4.902e+3,9.088e-22,1.008e-13,2.159e-13,
248.56,1.994e+4,1.467e+4,5.266e+3,9.078e-22,1.008e-13,2.166e-13,
248.59,1.826e+4,1.235e+4,5.911e+3,9.065e-22,1.007e-13,2.177e-13,
248.61,2.059e+4,1.434e+4,6.254e+3,9.056e-22,1.006e-13,2.185e-13,
248.64,2.910e+4,2.270e+4,6.405e+3,9.042e-22,1.005e-13,2.196e-13,
248.66,3.817e+4,3.198e+4,6.193e+3,9.033e-22,1.005e-13,2.203e-13,
248.69,5.667e+4,5.122e+4,5.451e+3,9.019e-22,1.004e-13,2.214e-13,
248.71,7.157e+4,6.678e+4,4.791e+3,9.010e-22,1.003e-13,2.222e-13,
248.74,9.523e+4,9.138e+4,3.852e+3,8.996e-22,1.002e-13,2.233e-13,
248.76,1.097e+5,1.062e+5,3.451e+3,8.987e-22,1.001e-13,2.240e-13,
248.79,1.255e+5,1.220e+5,3.473e+3,8.973e-22,1.000e-13,2.251e-13,
248.81,1.305e+5,1.265e+5,4.023e+3,8.964e-22,9.997e-14,2.259e-13,
248.84,1.296e+5,1.239e+5,5.732e+3,8.950e-22,9.987e-14,2.270e-13,
248.86,1.248e+5,1.174e+5,7.418e+3,8.941e-22,9.981e-14,2.277e-13,
248.89,1.155e+5,1.050e+5,1.052e+4,8.927e-22,9.971e-14,2.288e-13,
248.91,1.108e+5,9.811e+4,1.273e+4,8.918e-22,9.965e-14,2.295e-13,
248.94,1.094e+5,9.358e+4,1.579e+4,8.904e-22,9.955e-14,2.307e-13,
248.96,1.127e+5,9.532e+4,1.739e+4,8.895e-22,9.949e-14,2.314e-13,
248.99,1.227e+5,1.038e+5,1.885e+4,8.881e-22,9.939e-14,2.325e-13,
249.01,1.305e+5,1.114e+5,1.916e+4,8.872e-22,9.933e-14,2.332e-13,
249.04,1.400e+5,1.212e+5,1.882e+4,8.858e-22,9.923e-14,2.344e-13,
249.06,1.426e+5,1.243e+5,1.826e+4,8.849e-22,9.917e-14,2.351e-13,
249.09,1.387e+5,1.213e+5,1.744e+4,8.835e-22,9.907e-14,2.362e-13,
249.11,1.311e+5,1.138e+5,1.730e+4,8.826e-22,9.900e-14,2.369e-13,
249.14,1.143e+5,9.586e+4,1.846e+4,8.813e-22,9.891e-14,2.381e-13,
249.16,1.018e+5,8.116e+4,2.060e+4,8.803e-22,9.884e-14,2.388e-13,
249.19,8.482e+4,5.836e+4,2.645e+4,8.790e-22,9.875e-14,2.399e-13,
249.21,7.652e+4,4.438e+4,3.215e+4,8.780e-22,9.868e-14,2.406e-13,
249.24,6.969e+4,2.710e+4,4.258e+4,8.767e-22,9.859e-14,2.418e-13,
249.26,6.828e+4,1.846e+4,4.981e+4,8.758e-22,9.852e-14,2.425e-13,
249.29,6.831e+4,9.551e+3,5.876e+4,8.744e-22,9.843e-14,2.436e-13,
249.31,6.796e+4,5.821e+3,6.214e+4,8.735e-22,9.836e-14,2.443e-13,
249.34,6.439e+4,2.551e+3,6.184e+4,8.721e-22,9.826e-14,2.455e-13,
249.36,5.939e+4,1.399e+3,5.799e+4,8.712e-22,9.820e-14,2.462e-13,
249.38,5.249e+4,7.487e+2,5.174e+4,8.703e-22,9.814e-14,2.469e-13,
249.41,4.001e+4,3.198e+2,3.969e+4,8.689e-22,9.804e-14,2.480e-13,
249.43,3.149e+4,2.424e+2,3.125e+4,8.680e-22,9.797e-14,2.488e-13,
249.46,2.020e+4,3.112e+2,1.989e+4,8.666e-22,9.788e-14,2.499e-13,
249.48,1.433e+4,4.539e+2,1.387e+4,8.657e-22,9.781e-14,2.506e-13,
249.51,8.271e+3,8.019e+2,7.470e+3,8.643e-22,9.772e-14,2.517e-13,
249.53,5.885e+3,1.116e+3,4.769e+3,8.634e-22,9.765e-14,2.525e-13,
249.56,4.154e+3,1.670e+3,2.484e+3,8.620e-22,9.756e-14,2.536e-13,
249.58,3.843e+3,2.051e+3,1.793e+3,8.611e-22,9.749e-14,2.543e-13,
249.61,4.104e+3,2.534e+3,1.570e+3,8.597e-22,9.740e-14,2.554e-13,
249.63,4.561e+3,2.737e+3,1.823e+3,8.588e-22,9.733e-14,2.562e-13,
249.66,5.521e+3,2.790e+3,2.731e+3,8.574e-22,9.723e-14,2.573e-13,
249.68,6.352e+3,2.651e+3,3.701e+3,8.565e-22,9.717e-14,2.580e-13,
249.71,7.995e+3,2.230e+3,5.765e+3,8.551e-22,9.707e-14,2.591e-13,
249.73,9.428e+3,1.864e+3,7.564e+3,8.542e-22,9.701e-14,2.599e-13,
249.76,1.214e+4,1.298e+3,1.084e+4,8.528e-22,9.691e-14,2.610e-13,
249.78,1.425e+4,9.648e+2,1.328e+4,8.519e-22,9.685e-14,2.617e-13,
249.81,1.755e+4,5.951e+2,1.695e+4,8.505e-22,9.675e-14,2.628e-13,
249.83,1.954e+4,4.601e+2,1.908e+4,8.496e-22,9.669e-14,2.636e-13,
249.86,2.166e+4,4.670e+2,2.120e+4,8.483e-22,9.659e-14,2.647e-13,
249.88,2.226e+4,6.510e+2,2.161e+4,8.473e-22,9.653e-14,2.654e-13,
249.91,2.184e+4,1.307e+3,2.053e+4,8.460e-22,9.643e-14,2.665e-13,
249.93,2.088e+4,2.084e+3,1.880e+4,8.450e-22,9.637e-14,2.673e-13,
249.96,1.910e+4,3.895e+3,1.521e+4,8.437e-22,9.627e-14,2.684e-13,
249.98,1.815e+4,5.567e+3,1.258e+4,8.427e-22,9.621e-14,2.691e-13,
250.01,1.759e+4,8.650e+3,8.944e+3,8.414e-22,9.611e-14,2.702e-13,
250.03,1.789e+4,1.089e+4,7.005e+3,8.405e-22,9.604e-14,2.710e-13,
250.06,1.900e+4,1.397e+4,5.029e+3,8.391e-22,9.595e-14,2.721e-13,
250.08,1.981e+4,1.548e+4,4.330e+3,8.382e-22,9.588e-14,2.728e-13,
250.11,2.047e+4,1.639e+4,4.078e+3,8.368e-22,9.579e-14,2.739e-13,
250.13,2.033e+4,1.598e+4,4.346e+3,8.359e-22,9.572e-14,2.747e-13,
250.16,1.922e+4,1.397e+4,5.245e+3,8.345e-22,9.563e-14,2.758e-13,
250.18,1.808e+4,1.199e+4,6.096e+3,8.336e-22,9.556e-14,2.765e-13,
250.2,1.685e+4,9.769e+3,7.084e+3,8.327e-22,9.550e-14,2.773e-13,
250.23,1.523e+4,6.533e+3,8.698e+3,8.313e-22,9.540e-14,2.784e-13,
250.25,1.446e+4,4.691e+3,9.766e+3,8.304e-22,9.534e-14,2.791e-13,
250.28,1.378e+4,2.606e+3,1.118e+4,8.290e-22,9.524e-14,2.802e-13,
250.3,1.355e+4,1.669e+3,1.188e+4,8.281e-22,9.518e-14,2.810e-13,
250.33,1.321e+4,8.223e+2,1.239e+4,8.267e-22,9.508e-14,2.821e-13,
250.35,1.283e+4,5.326e+2,1.230e+4,8.258e-22,9.502e-14,1.892e-12,
250.38,1.184e+4,3.577e+2,1.149e+4,8.244e-22,9.492e-14,2.990e-11,
250.4,1.091e+4,3.456e+2,1.056e+4,8.235e-22,9.485e-14,1.767e-10,
250.43,9.240e+3,4.023e+2,8.838e+3,8.221e-22,9.476e-14,2.307e-9,
250.45,8.116e+3,4.587e+2,7.657e+3,8.212e-22,9.469e-14,1.201e-8,
250.48,6.683e+3,5.368e+2,6.146e+3,8.198e-22,9.460e-14,1.297e-7,
250.5,6.009e+3,5.748e+2,5.434e+3,8.189e-22,9.453e-14,5.945e-7,
250.53,5.469e+3,6.097e+2,4.859e+3,8.175e-22,9.444e-14,5.306e-6,
250.55,5.368e+3,6.265e+2,4.741e+3,8.166e-22,9.437e-14,2.143e-5,
250.58,5.416e+3,6.664e+2,4.749e+3,8.152e-22,9.428e-14,1.581e-4,
