Wavelength (nm),Sum(calc),Fe I (6.1e-2),Fe II (3.4e-1),Fe III (4.5e-5),Ni I (1.5e-1),Ni II (4.5e-1),Ni III (1.5e-5)
199.41,2.010e-20,,,2.010e-20,,,
199.43,7.547e-14,,7.547e-14,2.046e-19,,,
199.46,2.677e-12,,2.677e-12,5.714e-18,,,
199.48,2.615e-11,,2.615e-11,4.760e-17,,,
199.51,6.871e-10,,6.871e-10,9.850e-16,,,
199.53,5.496e-9,,5.496e-9,6.718e-15,,,
199.55,4.058e-8,,4.058e-8,4.230e-14,,,
199.58,7.007e-7,,7.007e-7,5.752e-13,,,
199.60,4.236e-6,,4.236e-6,2.965e-12,,,
199.63,5.420e-5,,5.420e-5,2.987e-11,,,
199.65,2.683e-4,,2.683e-4,1.261e-10,,,
199.68,2.543e-3,,2.543e-3,9.412e-10,,,
199.70,1.031e-2,,1.031e-2,3.253e-9,,,
199.73,7.240e-2,,7.240e-2,1.800e-8,,,
199.75,2.403e-1,,2.403e-1,5.100e-8,,,
199.78,1.250e+0,,1.250e+0,2.096e-7,,,
199.80,3.398e+0,,3.398e+0,4.875e-7,,,
199.83,1.310e+1,,1.310e+1,1.496e-6,,,
199.85,2.914e+1,,2.914e+1,2.876e-6,,,
199.88,8.325e+1,,8.325e+1,6.709e-6,,,
199.90,1.517e+2,,1.517e+2,1.087e-5,,,
199.93,3.210e+2,,3.210e+2,2.024e-5,,,
199.95,4.788e+2,,4.788e+2,2.902e-5,,,
199.98,7.507e+2,,7.507e+2,4.723e-5,,,
200.00,9.169e+2,,9.169e+2,6.372e-5,,,
200.03,1.065e+3,,1.065e+3,9.607e-5,,,
200.05,1.065e+3,,1.065e+3,1.218e-4,,,
200.07,9.833e+2,,9.833e+2,1.483e-4,,,
200.10,7.507e+2,,7.507e+2,1.815e-4,3.351e-13,,
200.12,5.674e+2,,5.674e+2,1.940e-4,3.491e-12,,
200.15,3.210e+2,,3.210e+2,1.953e-4,1.012e-10,,
200.17,1.986e+2,,1.986e+2,1.887e-4,8.640e-10,,
200.20,8.325e+1,,8.325e+1,1.844e-4,1.859e-8,,
200.22,4.219e+1,,4.219e+1,1.975e-4,1.302e-7,,
200.25,1.310e+1,,1.310e+1,2.556e-4,2.078e-6,,
200.27,5.435e+0,,5.435e+0,3.197e-4,1.193e-5,,
200.30,1.251e+0,,1.250e+0,4.328e-4,1.415e-4,,
200.32,4.260e-1,,4.248e-1,4.989e-4,6.659e-4,,
200.35,7.932e-2,,7.291e-2,5.515e-4,5.860e-3,,
200.37,4.526e-2,,2.210e-2,5.482e-4,2.262e-2,,
200.40,1.636e-1,,1.531e-2,5.011e-4,1.478e-1,,
200.42,5.090e-1,,4.098e-2,4.608e-4,4.675e-1,,
200.45,2.464e+0,,1.960e-1,4.165e-4,2.267e+0,,
200.47,6.391e+0,,5.083e-1,4.035e-4,5.883e+0,,
200.50,2.301e+1,,1.830e+0,3.986e-4,2.118e+1,,
200.52,4.894e+1,,3.892e+0,3.939e-4,4.505e+1,,
200.55,1.308e+2,,1.040e+1,3.717e-4,1.204e+2,,
200.57,2.281e+2,,1.814e+1,3.462e-4,2.100e+2,,
200.59,3.674e+2,,2.922e+1,3.160e-4,3.382e+2,,
200.62,6.471e+2,,5.146e+1,2.729e-4,5.956e+2,,
200.64,8.545e+2,,6.795e+1,2.539e-4,7.866e+2,,
200.67,1.117e+3,,8.885e+1,2.543e-4,1.028e+3,,
200.69,1.210e+3,,9.620e+1,2.803e-4,1.113e+3,,
200.72,1.174e+3,,9.338e+1,3.600e-4,1.081e+3,,
200.74,1.042e+3,,8.290e+1,4.319e-4,9.594e+2,,
200.77,7.511e+2,,5.982e+1,5.377e-4,6.913e+2,,
200.79,5.469e+2,,4.376e+1,5.854e-4,5.031e+2,,
200.82,2.938e+2,,2.469e+1,5.953e-4,2.691e+2,,
200.84,1.782e+2,,1.760e+1,5.567e-4,1.606e+2,,
200.87,8.265e+1,,1.888e+1,4.466e-4,6.377e+1,,
200.89,6.225e+1,,3.106e+1,3.558e-4,3.120e+1,,
200.92,8.552e+1,,7.632e+1,2.244e-4,9.197e+0,,
200.94,1.354e+2,,1.318e+2,1.528e-4,3.689e+0,,
200.97,2.610e+2,,2.602e+2,7.863e-5,8.073e-1,,
200.99,3.717e+2,,3.715e+2,5.053e-5,2.655e-1,,
201.02,5.464e+2,,5.464e+2,3.387e-5,4.391e-2,,
201.04,6.401e+2,,6.401e+2,3.537e-5,1.529e-2,,
201.06,6.928e+2,,6.928e+2,4.387e-5,1.865e-2,,
201.09,6.726e+2,,6.725e+2,6.473e-5,1.216e-1,,
201.11,5.977e+2,,5.972e+2,8.083e-5,4.284e-1,,
201.14,4.333e+2,,4.309e+2,1.030e-4,2.453e+0,,
201.16,3.211e+2,,3.139e+2,1.140e-4,7.113e+0,,
201.19,1.986e+2,,1.683e+2,1.228e-4,3.030e+1,,
201.21,1.728e+2,,1.006e+2,1.234e-4,7.215e+1,,
201.24,2.688e+2,,4.013e+1,1.170e-4,2.287e+2,,
201.26,4.669e+2,,1.977e+1,1.083e-4,4.471e+2,,
201.29,1.061e+3,,6.374e+0,8.988e-5,1.054e+3,,
201.31,1.696e+3,,3.817e+0,7.555e-5,1.692e+3,,
201.34,2.974e+3,,6.083e+0,5.520e-5,2.968e+3,,
201.36,3.924e+3,,1.241e+1,4.507e-5,3.912e+3,,
201.39,5.139e+3,,3.444e+1,3.806e-5,5.105e+3,,
201.41,5.586e+3,,6.214e+1,3.897e-5,5.524e+3,,
201.44,5.493e+3,,1.300e+2,4.596e-5,5.363e+3,,
201.46,4.957e+3,,1.928e+2,5.165e-5,4.764e+3,,
201.49,3.742e+3,,3.003e+2,5.704e-5,3.441e+3,,
201.51,2.876e+3,,3.657e+2,5.691e-5,2.510e+3,,
201.54,1.773e+3,,4.239e+2,5.138e-5,1.349e+3,,
201.56,1.232e+3,,4.239e+2,4.580e-5,8.078e+2,,
201.58,8.390e+2,,3.919e+2,4.050e-5,4.471e+2,,
201.61,4.597e+2,,3.009e+2,3.568e-5,1.588e+2,,
201.63,3.017e+2,,2.295e+2,3.509e-5,7.215e+1,,
201.66,1.553e+2,,1.362e+2,3.691e-5,1.906e+1,,
201.68,1.023e+2,,9.516e+1,3.854e-5,7.113e+0,,
201.71,7.773e+1,,7.633e+1,3.961e-5,1.398e+0,,
201.73,9.660e+1,,9.617e+1,3.901e-5,4.283e-1,,
201.76,1.796e+2,,1.795e+2,3.684e-5,6.263e-2,,
201.78,2.703e+2,,2.703e+2,3.526e-5,1.575e-2,,
201.81,4.428e+2,,4.428e+2,3.342e-5,1.714e-3,,
201.83,5.605e+2,,5.605e+2,3.231e-5,3.539e-4,,
201.86,6.915e+2,,6.915e+2,2.971e-5,2.864e-5,,
201.88,7.243e+2,,7.243e+2,2.681e-5,4.857e-6,,
201.91,6.824e+2,,6.824e+2,2.071e-5,2.924e-7,,
201.93,6.117e+2,,6.117e+2,1.607e-5,4.071e-8,,
201.96,4.973e+2,,4.973e+2,9.621e-6,1.832e-9,,
201.98,4.462e+2,,4.462e+2,6.251e-6,2.875e-10,,
202.01,4.300e+2,,4.300e+2,2.951e-6,1.925e-9,,
202.03,4.503e+2,,4.503e+2,1.816e-6,1.458e-8,,
202.06,4.864e+2,,4.864e+2,1.331e-6,2.639e-7,,
202.08,4.890e+2,,4.890e+2,1.632e-6,1.650e-6,,
202.10,4.628e+2,,4.628e+2,2.336e-6,9.547e-6,,
202.13,3.733e+2,,3.733e+2,4.074e-6,1.147e-4,,
202.15,2.944e+2,,2.944e+2,5.685e-6,5.461e-4,,
202.18,1.784e+2,,1.784e+2,8.920e-6,4.899e-3,,
202.20,1.159e+2,,1.159e+2,1.179e-5,1.919e-2,,
202.23,5.254e+1,,5.241e+1,1.739e-5,1.285e-1,,
202.25,2.841e+1,,2.800e+1,2.189e-5,4.141e-1,,
202.28,1.151e+1,,9.439e+0,2.872e-5,2.070e+0,,
202.30,9.638e+0,,4.145e+0,3.229e-5,5.493e+0,,
202.33,2.156e+1,,1.042e+0,3.443e-5,2.052e+1,,
202.35,4.523e+1,,3.761e-1,3.342e-5,4.486e+1,,
202.38,1.256e+2,,7.044e-2,2.976e-5,1.255e+2,,
202.40,2.267e+2,,2.091e-2,2.789e-5,2.267e+2,,
202.43,4.789e+2,,2.919e-3,3.020e-5,4.789e+2,,
202.45,7.209e+2,,7.122e-4,3.724e-5,7.209e+2,,
202.48,1.176e+3,,7.411e-5,5.734e-5,1.176e+3,,
202.50,1.511e+3,,1.487e-5,7.577e-5,1.511e+3,,
202.53,2.010e+3,,1.153e-6,1.050e-4,2.010e+3,,
202.55,2.317e+3,,1.901e-7,1.206e-4,2.317e+3,,
202.58,2.726e+3,,1.099e-8,1.307e-4,2.726e+3,,
202.60,2.948e+3,,1.490e-9,1.264e-4,2.948e+3,,
202.62,3.100e+3,,1.868e-10,1.139e-4,3.100e+3,,
202.65,3.116e+3,,8.527e-12,8.523e-5,3.116e+3,,
202.67,2.943e+3,,1.296e-11,6.423e-5,2.943e+3,,
202.70,2.416e+3,,3.259e-10,3.672e-5,2.416e+3,,
202.72,1.950e+3,,2.539e-9,2.316e-5,1.950e+3,,
202.75,1.237e+3,,4.774e-8,1.039e-5,1.237e+3,,
202.77,8.330e+2,,3.065e-7,6.022e-6,8.330e+2,,
202.80,3.991e+2,,4.310e-6,3.777e-6,3.991e+2,,
202.82,2.221e+2,,2.280e-5,4.281e-6,2.221e+2,,
202.85,7.974e+1,,2.398e-4,7.079e-6,7.974e+1,,
202.87,3.656e+1,,1.045e-3,9.848e-6,3.656e+1,,
202.90,9.821e+0,,8.219e-3,1.435e-5,9.813e+0,,
202.92,3.734e+0,,2.951e-2,1.685e-5,3.705e+0,,
202.95,9.162e-1,,1.736e-1,1.872e-5,7.426e-1,,
202.97,7.443e-1,,5.136e-1,1.841e-5,2.308e-1,,
203.00,2.294e+0,,2.260e+0,1.597e-5,3.454e-2,,
203.02,5.516e+0,,5.507e+0,1.359e-5,8.834e-3,,
203.05,1.812e+1,,1.812e+1,9.915e-6,9.874e-4,,
203.07,3.639e+1,,3.639e+1,7.787e-6,2.078e-4,,
203.09,6.764e+1,,6.764e+1,6.020e-6,4.047e-5,,
203.12,1.482e+2,,1.482e+2,3.972e-6,3.005e-6,,
203.14,2.269e+2,,2.269e+2,2.924e-6,4.815e-7,,
203.17,3.718e+2,,3.718e+2,1.754e-6,2.669e-8,,
203.19,4.691e+2,,4.691e+2,1.263e-6,3.520e-9,,
203.22,5.749e+2,,5.749e+2,1.131e-6,1.457e-10,,
203.24,5.976e+2,,5.976e+2,1.680e-6,1.581e-11,,
203.27,5.477e+2,,5.477e+2,4.287e-6,4.887e-13,,
203.29,4.691e+2,,4.691e+2,8.022e-6,4.812e-13,,
203.32,3.216e+2,,3.216e+2,1.844e-5,4.700e-13,,
203.34,2.270e+2,,2.270e+2,2.960e-5,4.625e-13,,
203.37,1.166e+2,,1.166e+2,5.328e-5,4.512e-13,,
203.39,6.840e+1,,6.840e+1,7.288e-5,4.437e-13,,
203.42,2.889e+1,,2.889e+1,1.044e-4,4.325e-13,,
203.44,1.908e+1,,1.908e+1,1.242e-4,4.250e-13,,
203.47,2.298e+1,,2.298e+1,1.479e-4,4.137e-13,,
203.49,3.741e+1,,3.741e+1,1.587e-4,4.062e-13,,
203.52,7.894e+1,,7.894e+1,1.683e-4,3.950e-13,,
203.54,1.203e+2,,1.203e+2,1.715e-4,3.875e-13,,
203.57,1.966e+2,,1.966e+2,1.743e-4,3.762e-13,,
203.59,2.478e+2,,2.478e+2,1.765e-4,3.687e-13,,
203.61,2.892e+2,,2.892e+2,1.800e-4,3.612e-13,,
203.64,3.154e+2,,3.154e+2,1.890e-4,3.500e-13,,
203.66,3.035e+2,,3.035e+2,1.970e-4,3.424e-13,,
203.69,2.478e+2,,2.478e+2,2.088e-4,3.312e-13,,
203.71,1.966e+2,,1.966e+2,2.136e-4,3.237e-13,,
203.74,1.202e+2,,1.202e+2,2.128e-4,3.124e-13,,
203.76,7.875e+1,,7.875e+1,2.069e-4,3.049e-13,,
203.79,3.661e+1,,3.661e+1,1.933e-4,2.937e-13,,
203.81,2.112e+1,,2.112e+1,1.839e-4,2.862e-13,,
203.84,1.365e+1,,1.365e+1,1.733e-4,2.749e-13,,
203.86,1.925e+1,,1.925e+1,1.694e-4,2.674e-13,,
203.89,5.086e+1,,5.086e+1,1.684e-4,2.562e-13,,
203.91,9.655e+1,,9.655e+1,1.700e-4,2.487e-13,,
203.94,2.221e+2,,2.221e+2,1.751e-4,2.374e-13,,
203.96,3.521e+2,,3.521e+2,1.796e-4,2.299e-13,,
203.99,6.087e+2,,6.087e+2,1.867e-4,2.187e-13,,
204.01,7.966e+2,,7.966e+2,1.896e-4,2.112e-13,,
204.04,1.032e+3,,1.032e+3,1.864e-4,1.999e-13,,
204.06,1.115e+3,,1.115e+3,1.764e-4,1.924e-13,,
204.09,1.083e+3,,1.083e+3,1.486e-4,1.812e-13,,
204.11,9.653e+2,,9.653e+2,1.237e-4,1.737e-13,,
204.13,7.966e+2,,7.966e+2,9.682e-5,1.782e-12,,
204.16,5.170e+2,,5.170e+2,5.963e-5,5.078e-11,,
204.18,3.521e+2,,3.521e+2,4.024e-5,4.306e-10,,
204.21,1.713e+2,,1.713e+2,2.185e-5,9.213e-9,,
204.23,9.627e+1,,9.627e+1,1.692e-5,6.455e-8,,
204.26,3.512e+1,,3.512e+1,2.041e-5,1.037e-6,,
204.28,1.628e+1,,1.628e+1,3.042e-5,6.004e-6,,
204.31,4.453e+0,,4.453e+0,5.850e-5,7.247e-5,,
204.33,1.704e+0,,1.704e+0,8.654e-5,3.466e-4,,
204.36,3.526e-1,,3.493e-1,1.412e-4,3.142e-3,,
204.38,1.229e-1,,1.103e-1,1.829e-4,1.242e-2,,
204.41,1.017e-1,,1.695e-2,2.444e-4,8.453e-2,,
204.43,2.807e-1,,4.417e-3,2.783e-4,2.760e-1,,
204.46,1.412e+0,,5.088e-4,3.086e-4,1.411e+0,,
204.48,3.808e+0,,1.094e-4,3.115e-4,3.807e+0,,
204.51,1.462e+1,,9.450e-6,2.895e-4,1.462e+1,,
204.53,3.259e+1,,1.677e-6,2.603e-4,3.259e+1,,
204.56,9.401e+1,,1.092e-7,2.040e-4,9.401e+1,,
204.58,1.731e+2,,2.062e-8,1.641e-4,1.731e+2,,
204.61,3.751e+2,,8.499e-8,1.094e-4,3.751e+2,,
204.63,5.708e+2,,5.228e-7,7.935e-5,5.708e+2,,
204.65,8.047e+2,,3.007e-6,5.546e-5,8.047e+2,,
204.68,1.168e+3,,3.597e-5,3.059e-5,1.168e+3,,
204.70,1.360e+3,,1.711e-4,2.022e-5,1.360e+3,,
204.73,1.482e+3,,1.538e-3,1.177e-5,1.482e+3,,
204.75,1.427e+3,,6.049e-3,1.002e-5,1.427e+3,,
204.78,1.168e+3,,4.090e-2,1.303e-5,1.168e+3,,
204.80,9.287e+2,,1.330e-1,1.935e-5,9.286e+2,,
204.83,5.714e+2,,6.760e-1,3.631e-5,5.708e+2,,
204.85,3.769e+2,,1.817e+0,5.229e-5,3.751e+2,,
204.88,1.801e+2,,6.945e+0,7.962e-5,1.732e+2,,
204.90,1.096e+2,,1.544e+1,9.617e-5,9.417e+1,,
204.93,7.782e+1,,4.435e+1,1.108e-4,3.347e+1,,
204.95,9.857e+1,,8.151e+1,1.108e-4,1.706e+1,,
204.98,1.898e+2,,1.761e+2,9.607e-5,1.368e+1,,
205.00,2.917e+2,,2.675e+2,7.940e-5,2.418e+1,,
205.03,5.040e+2,,4.345e+2,5.173e-5,6.945e+1,,
205.05,6.780e+2,,5.459e+2,3.534e-5,1.320e+2,,
205.08,9.681e+2,,6.666e+2,1.730e-5,3.016e+2,,
205.10,1.168e+3,,6.924e+2,9.770e-6,4.757e+2,,
205.12,1.362e+3,,6.666e+2,5.113e-6,6.956e+2,,
205.15,1.613e+3,,5.459e+2,1.679e-6,1.067e+3,,
205.17,1.724e+3,,4.345e+2,7.297e-7,1.290e+3,,
205.20,1.755e+3,,2.676e+2,1.970e-7,1.487e+3,,
205.22,1.664e+3,,1.761e+2,1.089e-7,1.487e+3,,
205.25,1.372e+3,,8.171e+1,1.657e-7,1.290e+3,,
205.27,1.112e+3,,4.490e+1,3.229e-7,1.067e+3,,
205.30,7.166e+2,,1.764e+1,8.429e-7,6.990e+2,,
205.32,4.961e+2,,1.202e+1,1.493e-6,4.841e+2,,
205.35,2.788e+2,,1.719e+1,3.248e-6,2.616e+2,,
205.37,2.201e+2,,2.995e+1,5.298e-6,1.901e+2,,
205.40,2.640e+2,,6.686e+1,1.109e-5,1.971e+2,,
205.42,3.802e+2,,1.052e+2,1.846e-5,2.750e+2,,
205.45,6.715e+2,,1.803e+2,3.997e-5,4.911e+2,,
205.47,9.192e+2,,2.351e+2,6.550e-5,6.841e+2,,
205.50,1.290e+3,,3.036e+2,1.276e-4,9.866e+2,,
205.52,1.475e+3,,3.275e+2,1.865e-4,1.148e+3,,
205.55,1.568e+3,,3.183e+2,2.943e-4,1.249e+3,,
205.57,1.487e+3,,2.841e+2,3.693e-4,1.203e+3,,
205.60,1.194e+3,,2.079e+2,4.638e-4,9.861e+2,,
205.62,9.392e+2,,1.535e+2,5.031e-4,7.857e+2,,
205.64,6.855e+2,,1.051e+2,5.187e-4,5.804e+2,,
205.67,3.714e+2,,5.167e+1,5.015e-4,3.197e+2,,
205.69,2.250e+2,,2.927e+1,4.715e-4,1.957e+2,,
205.72,9.369e+1,,1.083e+1,4.203e-4,8.285e+1,,
205.74,5.100e+1,,5.078e+0,3.943e-4,4.592e+1,,
205.77,3.292e+1,,1.414e+0,3.830e-4,3.151e+1,,
205.79,4.722e+1,,5.486e-1,3.965e-4,4.668e+1,,
205.82,1.190e+2,,1.150e-1,4.409e-4,1.189e+2,,
205.84,2.156e+2,,3.691e-2,4.777e-4,2.155e+2,,
205.87,4.617e+2,,5.824e-3,5.320e-4,4.617e+2,,
205.89,6.989e+2,,1.547e-3,5.717e-4,6.989e+2,,
205.92,1.130e+3,,1.859e-4,6.857e-4,1.130e+3,,
205.94,1.417e+3,,5.180e-5,8.738e-4,1.417e+3,,
205.97,1.728e+3,,1.220e-4,1.596e-3,1.728e+3,,
205.99,1.794e+3,,5.131e-4,2.642e-3,1.794e+3,,
206.02,1.648e+3,,4.008e-3,5.676e-3,1.648e+3,,
206.04,1.417e+3,,1.438e-2,9.003e-3,1.417e+3,,
206.07,9.814e+2,,8.485e-2,1.602e-2,9.813e+2,,
206.09,6.992e+2,,2.522e-1,2.157e-2,6.989e+2,,
206.12,3.658e+2,,1.123e+0,2.939e-2,3.647e+2,,
206.14,2.179e+2,,2.767e+0,3.291e-2,2.151e+2,,
206.16,1.240e+2,,6.323e+0,3.420e-2,1.177e+2,,
206.19,6.033e+1,,1.897e+1,3.147e-2,4.132e+1,,
206.21,5.468e+1,,3.594e+1,2.711e-2,1.872e+1,,
206.24,8.634e+1,,8.136e+1,1.882e-2,4.955e+0,,
206.26,1.296e+2,,1.277e+2,1.343e-2,1.859e+0,,
206.29,2.185e+2,,2.182e+2,7.035e-3,3.708e-1,,
206.31,2.839e+2,,2.838e+2,4.161e-3,1.152e-1,,
206.34,3.660e+2,,3.659e+2,1.644e-3,1.732e-2,,
206.36,3.949e+2,,3.949e+2,8.063e-4,4.457e-3,,
206.39,3.857e+2,,3.857e+2,2.411e-4,5.051e-4,,
206.41,3.477e+2,,3.477e+2,9.882e-5,1.076e-4,,
206.44,2.653e+2,,2.653e+2,2.408e-5,9.192e-6,,
206.46,2.109e+2,,2.109e+2,1.035e-5,1.622e-6,,
206.49,1.533e+2,,1.533e+2,6.248e-6,1.044e-7,,
206.51,1.365e+2,,1.365e+2,8.664e-6,1.526e-8,,
206.54,1.388e+2,,1.388e+2,2.635e-5,7.402e-10,,
206.56,1.501e+2,,1.501e+2,6.562e-5,8.960e-11,,
206.59,1.662e+2,,1.662e+2,2.562e-4,3.276e-12,,
206.61,1.711e+2,,1.711e+2,5.960e-4,3.236e-12,,
206.63,1.715e+2,,1.715e+2,1.297e-3,3.197e-12,,
206.66,1.729e+2,,1.729e+2,3.638e-3,3.138e-12,,
206.68,1.818e+2,,1.818e+2,6.604e-3,3.099e-12,,
206.71,2.138e+2,,2.138e+2,1.405e-2,3.040e-12,,
206.73,2.445e+2,,2.445e+2,2.119e-2,3.000e-12,,
206.76,2.877e+2,,2.877e+2,3.411e-2,2.941e-12,,
206.78,3.024e+2,,3.024e+2,4.268e-2,2.902e-12,,
206.81,2.898e+2,,2.898e+2,5.192e-2,2.843e-12,,
206.83,2.588e+2,,2.588e+2,5.389e-2,2.803e-12,,
206.86,1.927e+2,,1.926e+2,4.954e-2,2.744e-12,,
206.88,1.472e+2,,1.471e+2,4.266e-2,2.705e-12,,
206.91,9.345e+1,,9.342e+1,2.964e-2,2.646e-12,,
206.93,7.173e+1,,7.171e+1,2.119e-2,2.607e-12,,
206.96,5.875e+1,,5.874e+1,1.117e-2,2.548e-12,,
206.98,5.871e+1,,5.870e+1,6.676e-3,2.508e-12,,
207.01,6.226e+1,,6.225e+1,2.752e-3,2.449e-12,,
207.03,6.264e+1,,6.264e+1,1.451e-3,2.410e-12,,
207.06,5.667e+1,,5.667e+1,5.687e-4,2.351e-12,,
207.08,4.864e+1,,4.864e+1,3.346e-4,2.312e-12,,
207.11,3.374e+1,,3.374e+1,1.817e-4,2.252e-12,,
207.13,2.411e+1,,2.411e+1,1.289e-4,2.213e-12,,
207.15,1.599e+1,,1.599e+1,9.045e-5,2.174e-12,,
207.18,7.506e+0,,7.506e+0,4.873e-5,2.115e-12,,
207.20,4.131e+0,,4.131e+0,2.983e-5,2.075e-12,,
207.23,1.466e+0,,1.466e+0,1.263e-5,2.016e-12,,
207.25,6.695e-1,,6.694e-1,6.686e-6,1.977e-12,,
207.28,1.796e-1,,1.796e-1,2.778e-6,1.918e-12,,
207.30,6.804e-2,,6.804e-2,2.080e-6,1.879e-12,,
207.33,1.380e-2,,1.379e-2,2.393e-6,1.820e-12,,
207.35,4.340e-3,,4.337e-3,3.015e-6,1.780e-12,,
207.38,6.686e-4,,6.646e-4,4.015e-6,1.721e-12,,
207.40,1.778e-4,,1.733e-4,4.490e-6,1.682e-12,,
207.43,2.474e-5,,2.008e-5,4.664e-6,1.623e-12,,
207.45,8.757e-6,,4.345e-6,4.412e-6,1.584e-12,,
207.48,4.081e-6,,3.810e-7,3.700e-6,1.525e-12,,
207.50,3.294e-6,,7.237e-8,3.222e-6,1.485e-12,,
207.53,3.027e-6,,7.123e-8,2.956e-6,1.426e-12,,
207.55,3.958e-6,,3.942e-7,3.564e-6,1.387e-12,,
207.58,1.360e-5,,4.908e-6,8.696e-6,1.328e-12,,
207.60,4.550e-5,,2.406e-5,2.143e-5,1.288e-12,,
207.63,3.201e-4,,2.274e-4,9.263e-5,1.229e-12,,
207.65,1.164e-3,,9.269e-4,2.373e-4,1.190e-12,,
207.67,4.080e-3,,3.508e-3,5.723e-4,1.151e-12,,
207.70,2.437e-2,,2.249e-2,1.882e-3,1.092e-12,,
207.72,7.455e-2,,7.075e-2,3.799e-3,1.052e-12,,
207.75,3.532e-1,,3.437e-1,9.494e-3,9.933e-13,,
207.77,9.148e-1,,8.989e-1,1.594e-2,9.539e-13,,
207.80,3.339e+0,,3.309e+0,3.019e-2,8.949e-13,,
207.82,7.235e+0,,7.193e+0,4.212e-2,8.555e-13,,
207.85,2.013e+1,,2.007e+1,6.043e-2,7.965e-13,,
207.87,3.633e+1,,3.626e+1,7.008e-2,7.572e-13,,
207.90,7.674e+1,,7.667e+1,7.617e-2,6.981e-13,,
207.92,1.152e+2,,1.151e+2,7.340e-2,6.588e-13,,
207.95,1.845e+2,,1.845e+2,6.044e-2,2.072e-11,,
207.97,2.304e+2,,2.303e+2,4.840e-2,1.884e-10,,
208.00,2.797e+2,,2.796e+2,3.019e-2,4.497e-9,,
208.02,2.902e+2,,2.902e+2,2.009e-2,3.401e-8,,
208.05,2.670e+2,,2.670e+2,9.497e-3,6.161e-7,,
208.07,2.303e+2,,2.303e+2,5.253e-3,3.877e-6,,
208.10,1.606e+2,,1.606e+2,1.882e-3,5.330e-5,,
208.12,1.151e+2,,1.151e+2,8.662e-4,2.790e-4,,
208.15,6.085e+1,,6.085e+1,2.376e-4,2.911e-3,,
208.17,3.627e+1,,3.626e+1,9.481e-5,1.268e-2,,
208.19,2.012e+1,,2.007e+1,4.123e-5,5.131e-2,,
208.22,7.557e+0,,7.193e+0,3.004e-5,3.638e-1,,
208.24,4.534e+0,,3.309e+0,4.673e-5,1.225e+0,,
208.27,7.491e+0,,8.989e-1,1.081e-4,6.592e+0,,
208.29,1.881e+1,,3.439e-1,1.828e-4,1.846e+1,,
208.32,7.548e+1,,7.178e-2,3.625e-4,7.540e+1,,
208.34,1.758e+2,,2.521e-2,5.297e-4,1.757e+2,,
208.37,5.446e+2,,1.401e-2,8.266e-4,5.446e+2,,
208.39,1.056e+3,,2.532e-2,1.021e-3,1.056e+3,5.992e-13,
208.42,2.484e+3,,8.235e-2,1.227e-3,2.484e+3,1.664e-11,
208.44,4.007e+3,,1.839e-1,1.270e-3,4.007e+3,1.392e-10,
208.47,7.152e+3,,6.267e-1,1.168e-3,7.151e+3,2.937e-9,
208.49,9.600e+3,,1.429e+0,1.012e-3,9.598e+3,2.046e-8,
208.52,1.301e+4,,4.772e+0,7.194e-4,1.300e+4,3.279e-7,
208.54,1.453e+4,,1.018e+1,5.348e-4,1.452e+4,1.902e-6,
208.57,1.495e+4,,2.869e+1,3.327e-4,1.492e+4,2.317e-5,
208.59,1.392e+4,,5.291e+1,2.615e-4,1.387e+4,1.119e-4,
208.62,1.093e+4,,1.165e+2,2.424e-4,1.082e+4,1.036e-3,
208.64,8.542e+3,,1.805e+2,2.720e-4,8.362e+3,4.165e-3,
208.66,6.265e+3,,2.601e+2,3.187e-4,6.005e+3,1.557e-2,
208.69,3.576e+3,,3.927e+2,3.896e-4,3.184e+3,9.806e-2,
208.71,2.374e+3,,4.717e+2,4.210e-4,1.902e+3,3.052e-1,
208.74,1.308e+3,,5.412e+2,4.300e-4,7.654e+2,1.461e+0,
208.76,9.254e+2,,5.411e+2,4.119e-4,3.805e+2,3.786e+0,
208.79,6.014e+2,,4.715e+2,3.642e-4,1.162e+2,1.377e+1,
208.81,4.702e+2,,3.924e+2,3.331e-4,4.805e+1,2.971e+1,
208.84,3.529e+2,,2.596e+2,3.182e-4,1.113e+1,8.209e+1,
208.86,3.312e+2,,1.798e+2,3.500e-4,3.831e+0,1.475e+2,
208.89,4.007e+2,,9.035e+1,4.951e-4,6.738e-1,3.097e+2,
208.91,5.156e+2,,5.209e+1,6.693e-4,1.929e-1,4.633e+2,
208.94,7.589e+2,,1.987e+1,1.034e-3,2.574e-2,7.390e+2,
208.96,9.302e+2,,9.539e+0,1.311e-3,6.132e-3,9.207e+2,
208.99,1.119e+3,,2.779e+0,1.672e-3,6.210e-4,1.116e+3,
209.01,1.159e+3,,1.141e+0,1.812e-3,1.231e-4,1.158e+3,
209.04,1.066e+3,,3.477e-1,1.805e-3,9.460e-6,1.066e+3,
209.06,9.214e+2,,2.747e-1,1.658e-3,1.560e-6,9.211e+2,
209.09,6.469e+2,,4.628e-1,1.300e-3,9.098e-8,6.465e+2,
209.11,4.699e+2,,7.631e-1,1.029e-3,1.248e-8,4.691e+2,
209.14,2.691e+2,,1.635e+0,6.606e-4,5.525e-10,2.675e+2,
209.16,1.958e+2,,2.717e+0,4.674e-4,6.306e-11,1.931e+2,
209.18,1.778e+2,,4.494e+0,3.211e-4,6.253e-11,1.733e+2,
