Wavelength (nm),Sum(calc),Fe I (1.5e-1),Fe II (8.2e-1),Fe III (1.1e-4),Ni I (7.3e-3),Ni II (2.3e-2),Ni III (7.6e-7)
376.96,1.951e+3,1.951e+3,1.805e-18,3.986e-24,6.075e-3,,4.536e-27
376.98,1.465e+3,1.465e+3,1.806e-18,3.981e-24,1.178e-2,,4.536e-27
377.01,9.157e+2,9.157e+2,1.807e-18,3.975e-24,3.050e-2,,4.538e-27
377.03,6.512e+2,6.512e+2,1.808e-18,3.970e-24,5.591e-2,,4.539e-27
377.06,3.748e+2,3.746e+2,1.809e-18,3.963e-24,1.331e-1,,4.540e-27
377.08,2.523e+2,2.521e+2,1.810e-18,3.958e-24,2.306e-1,,4.541e-27
377.11,1.339e+2,1.334e+2,1.811e-18,3.951e-24,5.046e-1,,4.543e-27
377.13,8.574e+1,8.491e+1,1.812e-18,3.947e-24,8.268e-1,,4.544e-27
377.16,4.300e+1,4.133e+1,1.813e-18,3.940e-24,1.663e+0,,4.545e-27
377.18,2.745e+1,2.487e+1,1.814e-18,3.935e-24,2.576e+0,,4.546e-27
377.21,1.589e+1,1.113e+1,1.815e-18,3.928e-24,4.763e+0,,4.547e-27
377.23,1.331e+1,6.336e+0,1.816e-18,3.924e-24,6.976e+0,,4.548e-27
377.26,1.447e+1,2.617e+0,1.817e-18,3.917e-24,1.186e+1,,4.550e-27
377.28,1.784e+1,1.425e+0,1.818e-18,3.912e-24,1.642e+1,,4.551e-27
377.3,2.301e+1,7.822e-1,1.819e-18,3.908e-24,2.223e+1,,4.552e-27
377.33,3.396e+1,3.817e-1,1.820e-18,3.901e-24,3.358e+1,,4.553e-27
377.35,4.331e+1,3.331e-1,1.821e-18,3.896e-24,4.298e+1,,4.554e-27
377.38,6.018e+1,4.953e-1,1.822e-18,3.889e-24,5.969e+1,,4.556e-27
377.4,7.301e+1,7.752e-1,1.823e-18,3.885e-24,7.223e+1,,4.556e-27
377.43,9.378e+1,1.573e+0,1.824e-18,3.878e-24,9.221e+1,,4.558e-27
377.45,1.080e+2,2.483e+0,1.825e-18,3.873e-24,1.055e+2,,4.559e-27
377.48,1.285e+2,4.739e+0,1.826e-18,3.866e-24,1.238e+2,,4.560e-27
377.5,1.410e+2,7.093e+0,1.827e-18,3.862e-24,1.339e+2,,4.561e-27
377.53,1.569e+2,1.246e+1,1.828e-18,3.855e-24,1.445e+2,,4.563e-27
377.55,1.654e+2,1.763e+1,1.829e-18,3.850e-24,1.477e+2,,4.564e-27
377.58,1.750e+2,2.847e+1,1.830e-18,3.843e-24,1.465e+2,,4.565e-27
377.6,1.797e+2,3.809e+1,1.831e-18,3.838e-24,1.416e+2,,4.566e-27
377.63,1.857e+2,5.655e+1,1.832e-18,3.832e-24,1.291e+2,,4.567e-27
377.65,1.896e+2,7.155e+1,1.833e-18,3.827e-24,1.180e+2,,4.568e-27
377.67,1.940e+2,8.853e+1,1.834e-18,3.822e-24,1.055e+2,,4.569e-27
377.7,2.023e+2,1.168e+2,1.835e-18,3.815e-24,8.548e+1,,4.571e-27
377.72,2.089e+2,1.367e+2,1.836e-18,3.811e-24,7.224e+1,,4.572e-27
377.75,2.196e+2,1.658e+2,1.837e-18,3.804e-24,5.381e+1,,4.573e-27
377.77,2.264e+2,1.834e+2,1.838e-18,3.799e-24,4.300e+1,,4.574e-27
377.8,2.341e+2,2.046e+2,1.839e-18,3.792e-24,2.946e+1,,4.576e-27
377.82,2.363e+2,2.140e+2,1.840e-18,3.788e-24,2.229e+1,,4.576e-27
377.85,2.336e+2,2.194e+2,1.841e-18,3.781e-24,1.414e+1,,4.578e-27
377.87,2.273e+2,2.170e+2,1.842e-18,3.776e-24,1.025e+1,,4.579e-27
377.9,2.110e+2,2.046e+2,1.843e-18,3.769e-24,6.352e+0,,4.580e-27
377.92,1.961e+2,1.913e+2,1.844e-18,3.765e-24,4.838e+0,,4.581e-27
377.95,1.698e+2,1.658e+2,1.846e-18,3.758e-24,3.951e+0,,4.583e-27
377.97,1.508e+2,1.466e+2,1.846e-18,3.753e-24,4.224e+0,,4.584e-27
378,1.228e+2,1.168e+2,1.848e-18,3.746e-24,5.995e+0,,4.585e-27
378.02,1.059e+2,9.767e+1,1.848e-18,3.742e-24,8.210e+0,,4.586e-27
378.05,8.503e+1,7.160e+1,1.850e-18,3.735e-24,1.343e+1,,4.587e-27
378.07,7.507e+1,5.664e+1,1.850e-18,3.730e-24,1.843e+1,,4.588e-27
378.09,6.871e+1,4.386e+1,1.851e-18,3.725e-24,2.485e+1,,4.589e-27
378.12,6.626e+1,2.885e+1,1.852e-18,3.719e-24,3.741e+1,,4.591e-27
378.14,6.929e+1,2.147e+1,1.853e-18,3.714e-24,4.782e+1,,4.592e-27
378.17,8.024e+1,1.393e+1,1.854e-18,3.707e-24,6.630e+1,,4.593e-27
378.19,9.122e+1,1.105e+1,1.855e-18,3.702e-24,8.017e+1,,4.594e-27
378.22,1.120e+2,9.721e+0,1.857e-18,3.695e-24,1.022e+2,,4.595e-27
378.24,1.278e+2,1.092e+1,1.857e-18,3.691e-24,1.169e+2,,4.596e-27
378.27,1.535e+2,1.642e+1,1.859e-18,3.684e-24,1.371e+2,,4.598e-27
378.29,1.715e+2,2.321e+1,1.859e-18,3.679e-24,1.482e+2,,4.599e-27
378.32,1.997e+2,3.986e+1,1.861e-18,3.672e-24,1.599e+2,,4.600e-27
378.34,2.202e+2,5.674e+1,1.861e-18,3.668e-24,1.635e+2,,4.601e-27
378.37,2.562e+2,9.409e+1,1.863e-18,3.661e-24,1.621e+2,,4.603e-27
378.39,2.863e+2,1.295e+2,1.863e-18,3.656e-24,1.568e+2,,4.604e-27
378.42,3.464e+2,2.035e+2,1.865e-18,3.649e-24,1.430e+2,,4.605e-27
378.44,4.009e+2,2.702e+2,1.866e-18,3.645e-24,1.307e+2,,4.606e-27
378.46,4.709e+2,3.540e+2,1.866e-18,3.640e-24,1.169e+2,,4.607e-27
378.49,6.124e+2,5.176e+2,1.868e-18,3.633e-24,9.480e+1,,4.608e-27
378.51,7.359e+2,6.557e+2,1.868e-18,3.629e-24,8.017e+1,,4.609e-27
378.54,9.714e+2,9.116e+2,1.870e-18,3.622e-24,5.979e+1,,4.611e-27
378.56,1.164e+3,1.116e+3,1.870e-18,3.617e-24,4.781e+1,,4.612e-27
378.59,1.504e+3,1.471e+3,1.872e-18,3.610e-24,3.279e+1,,4.613e-27
378.61,1.759e+3,1.735e+3,1.872e-18,3.606e-24,2.479e+1,,4.614e-27
378.64,2.172e+3,2.156e+3,1.874e-18,3.599e-24,1.564e+1,,4.615e-27
378.66,2.452e+3,2.441e+3,1.874e-18,3.594e-24,1.118e+1,,4.616e-27
378.69,2.850e+3,2.844e+3,1.876e-18,3.587e-24,6.484e+0,,4.618e-27
378.71,3.082e+3,3.077e+3,1.877e-18,3.582e-24,4.385e+0,,4.619e-27
378.74,3.345e+3,3.343e+3,1.878e-18,3.576e-24,2.338e+0,,4.620e-27
378.76,3.448e+3,3.447e+3,1.879e-18,3.571e-24,1.495e+0,,4.621e-27
378.79,3.476e+3,3.476e+3,1.880e-18,3.564e-24,7.333e-1,,4.623e-27
378.81,3.407e+3,3.407e+3,1.881e-18,3.559e-24,4.435e-1,,4.624e-27
378.83,3.270e+3,3.270e+3,1.881e-18,3.555e-24,2.622e-1,,4.625e-27
378.86,2.957e+3,2.956e+3,1.883e-18,3.548e-24,1.144e-1,,4.626e-27
378.88,2.692e+3,2.692e+3,1.883e-18,3.543e-24,6.395e-2,,4.627e-27
378.91,2.246e+3,2.246e+3,1.885e-18,3.536e-24,2.565e-2,,4.628e-27
378.93,1.937e+3,1.937e+3,1.886e-18,3.532e-24,1.356e-2,,4.629e-27
378.96,1.490e+3,1.490e+3,1.887e-18,3.525e-24,5.002e-3,,4.631e-27
378.98,1.218e+3,1.218e+3,1.888e-18,3.520e-24,2.501e-3,,4.632e-27
379.01,8.665e+2,8.665e+2,1.889e-18,3.513e-24,8.483e-4,,4.633e-27
379.03,6.747e+2,6.747e+2,1.890e-18,3.509e-24,4.012e-4,,4.634e-27
379.06,4.534e+2,4.534e+2,1.891e-18,3.502e-24,1.251e-4,,4.635e-27
379.08,3.489e+2,3.489e+2,1.892e-18,3.497e-24,5.595e-5,,4.636e-27
379.11,2.524e+2,2.524e+2,1.893e-18,3.490e-24,1.604e-5,,4.638e-27
379.13,2.263e+2,2.263e+2,1.894e-18,3.486e-24,6.785e-6,,4.639e-27
379.16,2.438e+2,2.438e+2,1.895e-18,3.479e-24,1.789e-6,,4.640e-27
379.18,2.945e+2,2.945e+2,1.896e-18,3.474e-24,7.156e-7,,4.641e-27
379.2,3.791e+2,3.791e+2,1.897e-18,3.469e-24,2.799e-7,,4.642e-27
379.23,5.759e+2,5.759e+2,1.898e-18,3.463e-24,6.563e-8,,4.644e-27
379.25,7.585e+2,7.585e+2,1.899e-18,3.458e-24,2.427e-8,,4.645e-27
379.28,1.115e+3,1.115e+3,1.900e-18,3.451e-24,5.234e-9,,4.646e-27
379.3,1.407e+3,1.407e+3,1.901e-18,3.446e-24,1.831e-9,,4.647e-27
379.33,1.919e+3,1.919e+3,1.902e-18,3.439e-24,3.630e-10,,4.648e-27
379.35,2.299e+3,2.299e+3,1.903e-18,3.435e-24,1.201e-10,,4.649e-27
379.38,2.898e+3,2.898e+3,1.904e-18,3.428e-24,2.190e-11,,4.651e-27
379.4,3.296e+3,3.296e+3,1.905e-18,3.423e-24,6.847e-12,,4.652e-27
379.43,3.851e+3,3.851e+3,1.906e-18,3.416e-24,1.148e-12,,4.653e-27
379.45,4.172e+3,4.172e+3,1.907e-18,3.412e-24,3.396e-13,,4.654e-27
379.48,4.550e+3,4.550e+3,1.908e-18,3.405e-24,5.254e-14,,4.655e-27
379.5,4.727e+3,4.727e+3,1.909e-18,3.400e-24,1.526e-14,,4.656e-27
379.53,4.882e+3,4.882e+3,1.910e-18,3.393e-24,6.533e-15,,4.658e-27
379.55,4.925e+3,4.925e+3,1.911e-18,3.389e-24,1.676e-14,,4.659e-27
379.57,4.935e+3,4.935e+3,1.912e-18,3.384e-24,5.784e-14,,4.660e-27
379.6,4.926e+3,4.926e+3,1.913e-18,3.377e-24,3.717e-13,,4.661e-27
379.62,4.930e+3,4.930e+3,1.914e-18,3.373e-24,1.252e-12,,4.662e-27
379.65,4.985e+3,4.985e+3,1.915e-18,3.366e-24,7.423e-12,,4.664e-27
379.67,5.070e+3,5.070e+3,1.916e-18,3.361e-24,2.366e-11,,4.664e-27
379.7,5.277e+3,5.277e+3,1.917e-18,3.354e-24,1.291e-10,,4.666e-27
379.72,5.463e+3,5.463e+3,1.918e-18,3.350e-24,3.895e-10,,4.667e-27
379.75,5.789e+3,5.789e+3,1.919e-18,3.343e-24,1.957e-9,,4.668e-27
379.77,6.019e+3,6.019e+3,1.920e-18,3.338e-24,5.585e-9,,4.669e-27
379.8,6.338e+3,6.338e+3,1.921e-18,3.331e-24,2.584e-8,,4.671e-27
379.82,6.510e+3,6.510e+3,1.922e-18,3.326e-24,6.977e-8,,4.672e-27
379.85,6.666e+3,6.666e+3,1.923e-18,3.320e-24,2.971e-7,,4.673e-27
379.87,6.683e+3,6.683e+3,1.924e-18,3.315e-24,7.593e-7,,4.674e-27
379.9,6.559e+3,6.559e+3,1.925e-18,3.308e-24,2.976e-6,,4.675e-27
379.92,6.370e+3,6.370e+3,1.926e-18,3.303e-24,7.198e-6,,4.676e-27
379.95,5.933e+3,5.933e+3,1.927e-18,3.296e-24,2.597e-5,,4.678e-27
379.97,5.552e+3,5.552e+3,1.928e-18,3.292e-24,5.944e-5,,4.679e-27
379.99,5.112e+3,5.112e+3,1.929e-18,3.287e-24,1.331e-4,,4.680e-27
380.02,4.378e+3,4.378e+3,1.930e-18,3.280e-24,4.276e-4,,4.681e-27
380.04,3.864e+3,3.864e+3,1.931e-18,3.276e-24,9.058e-4,,4.682e-27
380.07,3.101e+3,3.101e+3,1.932e-18,3.269e-24,2.679e-3,,4.684e-27
380.09,2.621e+3,2.621e+3,1.933e-18,3.264e-24,5.371e-3,,4.684e-27
380.12,1.976e+3,1.976e+3,1.934e-18,3.257e-24,1.463e-2,,4.686e-27
380.14,1.612e+3,1.612e+3,1.935e-18,3.253e-24,2.775e-2,,4.687e-27
380.17,1.179e+3,1.179e+3,1.936e-18,3.246e-24,6.955e-2,,4.688e-27
380.19,9.700e+2,9.698e+2,1.937e-18,3.241e-24,1.248e-1,,4.689e-27
380.22,7.798e+2,7.795e+2,1.938e-18,3.234e-24,2.881e-1,,4.691e-27
380.24,7.345e+2,7.340e+2,1.939e-18,3.230e-24,4.894e-1,,4.692e-27
380.27,7.867e+2,7.857e+2,1.940e-18,3.223e-24,1.040e+0,,4.693e-27
380.29,8.995e+2,8.978e+2,1.941e-18,3.218e-24,1.671e+0,,4.694e-27
380.32,1.180e+3,1.177e+3,1.942e-18,3.211e-24,3.268e+0,,4.695e-27
380.34,1.437e+3,1.432e+3,1.943e-18,3.207e-24,4.971e+0,,4.696e-27
380.36,1.744e+3,1.737e+3,1.944e-18,3.202e-24,7.396e+0,,4.697e-27
380.39,2.280e+3,2.267e+3,1.945e-18,3.195e-24,1.288e+1,,4.699e-27
380.41,2.672e+3,2.654e+3,1.946e-18,3.190e-24,1.813e+1,,4.700e-27
380.44,3.280e+3,3.251e+3,1.947e-18,3.183e-24,2.907e+1,,4.701e-27
380.46,3.675e+3,3.636e+3,1.948e-18,3.179e-24,3.874e+1,,4.702e-27
380.49,4.211e+3,4.154e+3,1.949e-18,3.172e-24,5.716e+1,,4.704e-27
380.51,4.509e+3,4.436e+3,1.950e-18,3.167e-24,7.207e+1,,4.704e-27
380.54,4.832e+3,4.734e+3,1.951e-18,3.160e-24,9.791e+1,,4.706e-27
380.56,4.952e+3,4.836e+3,1.952e-18,3.156e-24,1.168e+2,,4.707e-27
380.59,4.978e+3,4.832e+3,1.953e-18,3.149e-24,1.461e+2,,4.708e-27
380.61,4.893e+3,4.728e+3,1.954e-18,3.144e-24,1.649e+2,,4.709e-27
380.64,4.625e+3,4.436e+3,1.955e-18,3.137e-24,1.899e+2,,4.711e-27
380.66,4.366e+3,4.164e+3,1.956e-18,3.133e-24,2.029e+2,,4.712e-27
380.69,3.886e+3,3.671e+3,1.957e-18,3.126e-24,2.150e+2,,4.713e-27
380.71,3.525e+3,3.308e+3,1.958e-18,3.121e-24,2.174e+2,,4.714e-27
380.73,3.146e+3,2.931e+3,1.959e-18,3.117e-24,2.150e+2,,4.715e-27
380.76,2.573e+3,2.370e+3,1.960e-18,3.110e-24,2.029e+2,,4.716e-27
380.78,2.205e+3,2.015e+3,1.961e-18,3.105e-24,1.899e+2,,4.717e-27
380.81,1.695e+3,1.530e+3,1.962e-18,3.098e-24,1.649e+2,,4.719e-27
380.83,1.394e+3,1.247e+3,1.963e-18,3.094e-24,1.461e+2,,4.720e-27
380.86,1.009e+3,8.922e+2,1.964e-18,3.087e-24,1.168e+2,,4.721e-27
380.88,8.005e+2,7.026e+2,1.965e-18,3.082e-24,9.791e+1,,4.722e-27
380.91,5.594e+2,4.873e+2,1.966e-18,3.075e-24,7.207e+1,,4.723e-27
380.93,4.449e+2,3.877e+2,1.967e-18,3.070e-24,5.716e+1,,4.724e-27
380.96,3.385e+2,2.998e+2,1.968e-18,3.064e-24,3.874e+1,,4.726e-27
380.98,3.091e+2,2.800e+2,1.969e-18,3.059e-24,2.907e+1,,4.727e-27
381.01,3.247e+2,3.066e+2,1.970e-18,3.052e-24,1.813e+1,,4.728e-27
381.03,3.745e+2,3.616e+2,1.971e-18,3.047e-24,1.288e+1,,4.729e-27
381.06,5.090e+2,5.016e+2,1.972e-18,3.041e-24,7.396e+0,,4.731e-27
381.08,6.395e+2,6.345e+2,1.973e-18,3.036e-24,4.971e+0,,4.732e-27
381.1,8.035e+2,8.003e+2,1.974e-18,3.031e-24,3.268e+0,,4.733e-27
381.13,1.115e+3,1.113e+3,1.975e-18,3.024e-24,1.671e+0,,4.734e-27
381.15,1.367e+3,1.366e+3,1.976e-18,3.020e-24,1.040e+0,,4.735e-27
381.18,1.820e+3,1.819e+3,1.977e-18,3.013e-24,4.894e-1,,4.736e-27
381.2,2.177e+3,2.177e+3,1.978e-18,3.008e-24,2.881e-1,,4.737e-27
381.23,2.818e+3,2.818e+3,1.979e-18,3.001e-24,1.248e-1,,4.739e-27
381.25,3.334e+3,3.334e+3,1.980e-18,2.997e-24,6.955e-2,,4.740e-27
381.28,4.285e+3,4.285e+3,1.981e-18,2.990e-24,2.775e-2,,4.741e-27
381.3,5.071e+3,5.071e+3,1.982e-18,2.985e-24,1.463e-2,,4.742e-27
381.33,6.537e+3,6.537e+3,1.983e-18,2.978e-24,5.371e-3,,4.743e-27
381.35,7.733e+3,7.733e+3,1.984e-18,2.974e-24,2.679e-3,,4.744e-27
381.38,9.880e+3,9.880e+3,1.985e-18,2.967e-24,9.058e-4,,4.746e-27
381.4,1.153e+4,1.153e+4,1.986e-18,2.962e-24,4.276e-4,,4.747e-27
381.43,1.427e+4,1.427e+4,1.988e-18,2.955e-24,1.331e-4,,4.748e-27
381.45,1.619e+4,1.619e+4,1.988e-18,2.951e-24,5.944e-5,,4.749e-27
381.47,1.809e+4,1.809e+4,1.989e-18,2.946e-24,2.597e-5,,4.750e-27
381.5,2.070e+4,2.070e+4,1.990e-18,2.939e-24,7.198e-6,,4.752e-27
381.52,2.214e+4,2.214e+4,1.991e-18,2.934e-24,2.976e-6,,4.753e-27
381.55,2.363e+4,2.363e+4,1.992e-18,2.928e-24,7.593e-7,,4.754e-27
381.57,2.408e+4,2.408e+4,1.993e-18,2.923e-24,2.971e-7,,4.755e-27
381.6,2.390e+4,2.390e+4,1.994e-18,2.916e-24,6.977e-8,,4.756e-27
381.62,2.321e+4,2.321e+4,1.995e-18,2.911e-24,2.584e-8,,4.757e-27
381.65,2.151e+4,2.151e+4,1.997e-18,2.904e-24,5.585e-9,,4.759e-27
381.67,2.008e+4,2.008e+4,1.997e-18,2.900e-24,1.957e-9,,4.760e-27
381.7,1.779e+4,1.779e+4,1.999e-18,2.893e-24,3.895e-10,,4.761e-27
381.72,1.637e+4,1.637e+4,1.999e-18,2.888e-24,1.291e-10,,4.762e-27
381.75,1.478e+4,1.478e+4,2.001e-18,2.881e-24,2.366e-11,,4.763e-27
381.77,1.423e+4,1.423e+4,2.001e-18,2.877e-24,7.423e-12,,4.764e-27
381.8,1.443e+4,1.443e+4,2.003e-18,2.870e-24,1.252e-12,,4.766e-27
381.82,1.531e+4,1.531e+4,2.003e-18,2.865e-24,3.717e-13,,4.767e-27
381.85,1.774e+4,1.774e+4,2.005e-18,2.858e-24,5.770e-14,,4.768e-27
381.87,2.004e+4,2.004e+4,2.005e-18,2.854e-24,1.621e-14,,4.769e-27
381.89,2.276e+4,2.276e+4,2.006e-18,2.849e-24,4.456e-15,,4.770e-27
381.92,2.733e+4,2.733e+4,2.008e-18,2.842e-24,6.160e-16,,4.772e-27
381.94,3.044e+4,3.044e+4,2.008e-18,2.838e-24,6.130e-16,,4.772e-27
381.97,3.473e+4,3.473e+4,2.010e-18,2.831e-24,6.084e-16,,4.774e-27
381.99,3.706e+4,3.706e+4,2.010e-18,2.826e-24,6.054e-16,,4.775e-27
382.02,3.937e+4,3.937e+4,2.012e-18,2.819e-24,6.008e-16,,4.776e-27
382.04,3.996e+4,3.996e+4,2.012e-18,2.814e-24,5.978e-16,,4.777e-27
382.07,3.930e+4,3.930e+4,2.014e-18,2.808e-24,5.932e-16,,4.779e-27
382.09,3.787e+4,3.787e+4,2.014e-18,2.803e-24,5.902e-16,,4.780e-27
382.12,3.449e+4,3.449e+4,2.016e-18,2.796e-24,5.856e-16,,4.781e-27
382.14,3.162e+4,3.162e+4,2.017e-18,2.791e-24,5.826e-16,,4.782e-27
382.17,2.682e+4,2.682e+4,2.018e-18,2.785e-24,5.780e-16,,4.783e-27
382.19,2.356e+4,2.356e+4,2.019e-18,2.780e-24,5.750e-16,,4.784e-27
382.22,1.900e+4,1.900e+4,2.020e-18,2.773e-24,5.704e-16,,4.786e-27
382.24,1.638e+4,1.638e+4,2.021e-18,2.768e-24,5.673e-16,,4.787e-27
382.26,1.421e+4,1.421e+4,2.021e-18,2.764e-24,5.643e-16,,4.788e-27
382.29,1.195e+4,1.195e+4,2.023e-18,2.757e-24,5.597e-16,,4.789e-27
382.31,1.115e+4,1.115e+4,2.023e-18,2.752e-24,5.567e-16,,4.790e-27
382.34,1.100e+4,1.100e+4,2.025e-18,2.745e-24,5.521e-16,,4.792e-27
382.36,1.157e+4,1.157e+4,2.025e-18,2.741e-24,5.491e-16,,4.792e-27
382.39,1.329e+4,1.329e+4,2.027e-18,2.734e-24,5.445e-16,,4.794e-27
382.41,1.493e+4,1.493e+4,2.028e-18,2.729e-24,5.415e-16,,4.795e-27
382.44,1.791e+4,1.791e+4,2.029e-18,2.722e-24,5.369e-16,,4.796e-27
382.46,2.013e+4,2.013e+4,2.030e-18,2.718e-24,5.339e-16,,4.797e-27
382.49,2.353e+4,2.353e+4,2.031e-18,2.711e-24,5.293e-16,,4.799e-27
382.51,2.571e+4,2.571e+4,2.032e-18,2.706e-24,5.263e-16,,4.800e-27
382.54,2.861e+4,2.861e+4,2.033e-18,2.699e-24,5.217e-16,,4.801e-27
382.56,3.019e+4,3.019e+4,2.034e-18,2.695e-24,5.187e-16,,4.802e-27
382.59,3.188e+4,3.188e+4,2.035e-18,2.688e-24,5.141e-16,,4.803e-27
382.61,3.250e+4,3.250e+4,2.036e-18,2.683e-24,5.111e-16,,4.804e-27
382.63,3.270e+4,3.270e+4,2.037e-18,2.678e-24,5.080e-16,,4.805e-27
382.66,3.227e+4,3.227e+4,2.038e-18,2.672e-24,5.034e-16,,4.807e-27
382.68,3.154e+4,3.154e+4,2.039e-18,2.667e-24,5.004e-16,,4.808e-27
382.71,2.985e+4,2.985e+4,2.040e-18,2.660e-24,4.958e-16,,4.809e-27
382.73,2.840e+4,2.840e+4,2.041e-18,2.655e-24,4.928e-16,,4.810e-27
382.76,2.584e+4,2.584e+4,2.042e-18,2.648e-24,4.882e-16,,4.812e-27
382.78,2.395e+4,2.395e+4,2.043e-18,2.644e-24,4.852e-16,,4.812e-27
382.81,2.091e+4,2.091e+4,2.044e-18,2.637e-24,4.806e-16,,4.814e-27
382.83,1.882e+4,1.882e+4,2.045e-18,2.632e-24,4.776e-16,,4.815e-27
382.86,1.568e+4,1.568e+4,2.046e-18,2.625e-24,4.730e-16,,4.816e-27
382.88,1.363e+4,1.363e+4,2.047e-18,2.621e-24,4.700e-16,,4.817e-27
382.91,1.075e+4,1.075e+4,2.048e-18,2.614e-24,4.654e-16,,4.819e-27
382.93,8.988e+3,8.988e+3,2.049e-18,2.609e-24,4.624e-16,,4.820e-27
382.96,6.671e+3,6.671e+3,2.050e-18,2.602e-24,4.578e-16,,4.821e-27
382.98,5.364e+3,5.364e+3,2.051e-18,2.598e-24,4.548e-16,,4.822e-27
383,4.260e+3,4.260e+3,2.052e-18,2.593e-24,4.517e-16,,4.823e-27
383.03,2.985e+3,2.985e+3,2.053e-18,2.586e-24,4.472e-16,,4.824e-27
383.05,2.383e+3,2.383e+3,2.054e-18,2.582e-24,4.441e-16,,4.825e-27
383.08,1.837e+3,1.837e+3,2.055e-18,2.575e-24,4.395e-16,,4.827e-27
383.1,1.698e+3,1.698e+3,2.056e-18,2.570e-24,4.365e-16,,4.828e-27
383.13,1.815e+3,1.815e+3,2.057e-18,2.563e-24,4.319e-16,,4.829e-27
383.15,2.103e+3,2.103e+3,2.058e-18,2.559e-24,4.289e-16,,4.830e-27
383.18,2.841e+3,2.841e+3,2.059e-18,2.552e-24,4.243e-16,,4.832e-27
383.2,3.529e+3,3.529e+3,2.060e-18,2.547e-24,4.213e-16,,4.832e-27
383.23,4.826e+3,4.826e+3,2.061e-18,2.540e-24,4.167e-16,,4.834e-27
383.25,5.837e+3,5.837e+3,2.062e-18,2.535e-24,4.137e-16,,4.835e-27
383.28,7.494e+3,7.494e+3,2.063e-18,2.529e-24,4.091e-16,,4.836e-27
383.3,8.630e+3,8.630e+3,2.064e-18,2.524e-24,4.061e-16,,4.837e-27
383.33,1.025e+4,1.025e+4,2.065e-18,2.517e-24,4.015e-16,,4.839e-27
383.35,1.120e+4,1.120e+4,2.066e-18,2.512e-24,3.985e-16,,4.840e-27
383.37,1.197e+4,1.197e+4,2.067e-18,2.508e-24,3.954e-16,,4.841e-27
383.4,1.272e+4,1.272e+4,2.068e-18,2.501e-24,3.909e-16,,4.842e-27
383.42,1.289e+4,1.289e+4,2.069e-18,2.496e-24,3.878e-16,,4.843e-27
383.45,1.266e+4,1.266e+4,2.070e-18,2.489e-24,3.832e-16,,4.844e-27
383.47,1.218e+4,1.218e+4,2.071e-18,2.485e-24,3.802e-16,,4.845e-27
383.5,1.107e+4,1.107e+4,2.072e-18,2.478e-24,3.756e-16,,4.847e-27
383.52,1.014e+4,1.014e+4,2.073e-18,2.473e-24,3.726e-16,,4.848e-27
383.55,8.570e+3,8.570e+3,2.074e-18,2.466e-24,3.680e-16,,4.849e-27
383.57,7.497e+3,7.497e+3,2.075e-18,2.462e-24,3.650e-16,,4.850e-27
383.6,5.964e+3,5.964e+3,2.076e-18,2.455e-24,3.604e-16,,4.851e-27
383.62,5.049e+3,5.049e+3,2.077e-18,2.450e-24,3.574e-16,,4.852e-27
383.65,3.908e+3,3.908e+3,2.078e-18,2.443e-24,3.528e-16,,4.854e-27
383.67,3.330e+3,3.330e+3,2.079e-18,2.439e-24,3.498e-16,,4.855e-27
383.7,2.763e+3,2.763e+3,2.080e-18,2.432e-24,3.452e-16,,4.856e-27
383.72,2.597e+3,2.597e+3,2.081e-18,2.427e-24,3.422e-16,,4.857e-27
383.75,2.680e+3,2.680e+3,2.082e-18,2.420e-24,3.376e-16,,4.859e-27
383.77,2.964e+3,2.964e+3,2.083e-18,2.416e-24,3.346e-16,,4.860e-27
383.79,3.437e+3,3.437e+3,2.084e-18,2.411e-24,3.315e-16,,4.861e-27
383.82,4.508e+3,4.508e+3,2.085e-18,2.404e-24,3.270e-16,,4.862e-27
383.84,5.461e+3,5.461e+3,2.086e-18,2.399e-24,3.239e-16,,4.863e-27
383.87,7.223e+3,7.223e+3,2.087e-18,2.392e-24,3.193e-16,,4.864e-27
383.89,8.588e+3,8.588e+3,2.088e-18,2.388e-24,3.163e-16,,4.865e-27
383.92,1.083e+4,1.083e+4,2.089e-18,2.381e-24,3.117e-16,,4.867e-27
383.94,1.238e+4,1.238e+4,2.090e-18,2.376e-24,3.087e-16,,4.868e-27
383.97,1.464e+4,1.464e+4,2.091e-18,2.369e-24,3.041e-16,,4.869e-27
383.99,1.600e+4,1.600e+4,2.092e-18,2.365e-24,3.011e-16,,4.870e-27
384.02,1.765e+4,1.765e+4,2.093e-18,2.358e-24,2.965e-16,,4.871e-27
384.04,1.840e+4,1.840e+4,2.094e-18,2.353e-24,2.935e-16,,4.872e-27
384.07,1.889e+4,1.889e+4,2.095e-18,2.346e-24,2.889e-16,,4.874e-27
384.09,1.877e+4,1.877e+4,2.096e-18,2.342e-24,2.859e-16,,4.875e-27
384.12,1.795e+4,1.795e+4,2.097e-18,2.335e-24,2.813e-16,,4.876e-27
384.14,1.703e+4,1.703e+4,2.098e-18,2.330e-24,2.783e-16,,4.877e-27
384.16,1.586e+4,1.586e+4,2.099e-18,2.326e-24,2.752e-16,,4.878e-27
384.19,1.380e+4,1.380e+4,2.100e-18,2.319e-24,2.707e-16,,4.880e-27
384.21,1.231e+4,1.231e+4,2.101e-18,2.314e-24,2.676e-16,,4.881e-27
384.24,1.009e+4,1.009e+4,2.102e-18,2.307e-24,2.631e-16,,4.882e-27
