Wavelength (nm),Sum(calc),Fe I (7.7e-2),Fe II (4.2e-1),Fe III (5.7e-5),Ni I (1.2e-1),Ni II (3.8e-1),Ni III (1.3e-5)
233.01,3.810e+4,2.269e-13,4.654e+3,1.924e-5,3.345e+4,3.862e-1,
233.04,3.752e+4,2.263e-13,7.568e+3,1.648e-5,2.995e+4,1.146e-1,
233.06,3.586e+4,2.258e-13,1.001e+4,1.381e-5,2.584e+4,1.641e-1,
233.09,3.290e+4,2.252e-13,1.435e+4,9.484e-6,1.855e+4,7.772e-1,
233.11,3.150e+4,2.248e-13,1.768e+4,6.858e-6,1.382e+4,2.227e+0,
233.14,3.146e+4,2.241e-13,2.350e+4,3.776e-6,7.950e+3,9.734e+0,
233.16,3.316e+4,2.237e-13,2.803e+4,2.356e-6,5.109e+3,2.418e+1,
233.18,3.618e+4,2.233e-13,3.303e+4,1.386e-6,3.096e+3,5.665e+1,
233.21,4.229e+4,2.227e-13,4.080e+4,5.600e-7,1.307e+3,1.820e+2,
233.23,4.644e+4,2.222e-13,4.538e+4,2.843e-7,6.836e+2,3.681e+2,
233.26,5.080e+4,2.216e-13,4.962e+4,9.208e-8,2.314e+2,9.487e+2,
233.28,5.156e+4,2.212e-13,4.980e+4,4.034e-8,1.044e+2,1.657e+3,
233.31,4.903e+4,2.205e-13,4.557e+4,1.047e-8,2.834e+1,3.427e+3,
233.33,4.536e+4,2.201e-13,4.018e+4,3.960e-9,1.104e+1,5.169e+3,
233.36,3.856e+4,2.195e-13,2.998e+4,8.244e-10,2.401e+0,8.577e+3,
233.38,3.416e+4,2.191e-13,2.298e+4,2.691e-10,8.069e-1,1.117e+4,
233.41,2.874e+4,2.184e-13,1.386e+4,4.644e-11,1.407e-1,1.487e+4,
233.43,2.594e+4,2.180e-13,9.217e+3,1.897e-11,4.082e-2,1.673e+4,
233.46,2.237e+4,2.174e-13,4.501e+3,4.828e-11,5.708e-3,1.787e+4,
233.48,1.997e+4,2.169e-13,2.616e+3,1.643e-10,1.428e-3,1.735e+4,
233.51,1.597e+4,2.163e-13,1.098e+3,9.685e-10,1.601e-4,1.487e+4,
233.53,1.314e+4,2.159e-13,6.655e+2,2.943e-9,3.459e-5,1.247e+4,
233.56,9.160e+3,2.152e-13,5.827e+2,1.397e-8,3.108e-6,8.577e+3,
233.58,7.072e+3,2.148e-13,8.615e+2,3.667e-8,5.793e-7,6.210e+3,
233.61,5.332e+3,2.142e-13,1.905e+3,1.397e-7,4.174e-8,3.427e+3,
233.63,5.313e+3,2.138e-13,3.171e+3,3.169e-7,6.713e-9,2.143e+3,
233.66,7.147e+3,2.131e-13,6.198e+3,9.701e-7,3.878e-10,9.487e+2,
233.68,9.550e+3,2.127e-13,9.038e+3,1.901e-6,5.382e-11,5.122e+2,
233.71,1.447e+4,2.121e-13,1.429e+4,4.672e-6,2.492e-12,1.820e+2,
233.73,1.813e+4,2.116e-13,1.804e+4,7.909e-6,2.408e-12,8.483e+1,
233.76,2.298e+4,2.110e-13,2.296e+4,1.561e-5,2.282e-12,2.418e+1,
233.78,2.508e+4,2.106e-13,2.507e+4,2.283e-5,2.198e-12,9.733e+0,
233.81,2.566e+4,2.100e-13,2.566e+4,3.619e-5,2.072e-12,2.226e+0,
233.83,2.424e+4,2.095e-13,2.424e+4,4.573e-5,1.988e-12,7.738e-1,
233.86,2.000e+4,2.089e-13,2.000e+4,5.821e-5,4.306e-11,1.420e-1,
233.88,1.640e+4,2.085e-13,1.640e+4,6.355e-5,3.111e-10,4.262e-2,
233.91,1.101e+4,2.078e-13,1.101e+4,6.496e-5,5.418e-9,6.277e-3,
233.93,7.923e+3,2.074e-13,7.923e+3,6.127e-5,3.385e-8,1.627e-3,
233.96,4.472e+3,2.068e-13,4.472e+3,5.029e-5,4.740e-7,1.922e-4,
233.98,2.950e+3,2.064e-13,2.950e+3,4.098e-5,2.561e-6,4.301e-5,
234,1.940e+3,2.059e-13,1.940e+3,3.150e-5,1.305e-5,9.076e-6,
234.03,1.119e+3,2.053e-13,1.119e+3,1.902e-5,1.347e-4,7.880e-7,
234.05,8.935e+2,2.049e-13,8.935e+2,1.263e-5,5.935e-4,1.436e-7,
234.08,9.644e+2,2.042e-13,9.644e+2,6.124e-6,4.923e-3,1.000e-8,
234.1,1.378e+3,2.038e-13,1.378e+3,3.513e-6,1.876e-2,1.573e-9,
234.13,3.023e+3,2.032e-13,3.023e+3,1.368e-6,1.251e-1,8.795e-11,
234.15,5.292e+3,2.028e-13,5.292e+3,6.780e-7,4.124e-1,1.195e-11,
234.18,1.163e+4,2.021e-13,1.163e+4,2.120e-7,2.212e+0,1.149e-11,
234.2,1.857e+4,2.017e-13,1.856e+4,9.078e-8,6.301e+0,1.119e-11,
234.23,3.391e+4,2.011e-13,3.388e+4,2.280e-8,2.718e+1,1.073e-11,
234.25,4.734e+4,2.006e-13,4.728e+4,8.433e-9,6.695e+1,1.043e-11,
234.28,7.054e+4,2.000e-13,7.031e+4,1.701e-9,2.322e+2,9.971e-12,
234.3,8.608e+4,1.996e-13,8.558e+4,5.436e-10,4.948e+2,9.667e-12,
234.33,1.053e+5,1.989e-13,1.040e+5,8.802e-11,1.380e+3,9.211e-12,
234.35,1.134e+5,1.985e-13,1.109e+5,2.431e-11,2.544e+3,8.907e-12,
234.38,1.166e+5,1.979e-13,1.109e+5,3.161e-12,5.710e+3,8.451e-12,
234.4,1.134e+5,1.975e-13,1.043e+5,7.541e-13,9.108e+3,8.147e-12,
234.43,1.035e+5,1.968e-13,8.701e+4,7.875e-14,1.647e+4,7.691e-12,
234.45,9.562e+4,1.964e-13,7.286e+4,1.623e-14,2.276e+4,7.387e-12,
234.48,8.481e+4,1.958e-13,5.156e+4,1.361e-15,3.324e+4,6.931e-12,
234.5,7.890e+4,1.953e-13,3.899e+4,2.424e-16,3.990e+4,6.627e-12,
234.53,7.144e+4,1.947e-13,2.408e+4,1.632e-17,4.735e+4,6.171e-12,
234.55,6.664e+4,1.943e-13,1.696e+4,2.511e-18,4.968e+4,5.867e-12,
234.58,5.877e+4,1.936e-13,1.016e+4,1.358e-19,4.861e+4,5.410e-12,
234.6,5.318e+4,1.932e-13,7.929e+3,1.805e-20,4.525e+4,5.106e-12,
234.63,4.561e+4,1.926e-13,7.802e+3,1.783e-20,3.781e+4,4.650e-12,
234.65,4.225e+4,1.922e-13,9.918e+3,1.767e-20,3.233e+4,4.346e-12,
234.68,4.147e+4,1.915e-13,1.665e+4,1.744e-20,2.482e+4,3.890e-12,
234.7,4.427e+4,1.911e-13,2.353e+4,1.729e-20,2.074e+4,3.586e-12,
234.73,5.281e+4,1.905e-13,3.666e+4,1.706e-20,1.615e+4,3.130e-12,
234.75,6.017e+4,1.900e-13,4.621e+4,1.691e-20,1.395e+4,2.826e-12,
234.78,7.052e+4,1.894e-13,5.896e+4,1.668e-20,1.156e+4,2.370e-12,
234.8,7.498e+4,1.890e-13,6.464e+4,1.653e-20,1.034e+4,2.066e-12,
234.82,7.624e+4,1.886e-13,6.693e+4,1.638e-20,9.301e+3,1.762e-12,
234.85,7.127e+4,1.879e-13,6.339e+4,1.615e-20,7.887e+3,1.306e-12,
234.87,6.389e+4,1.875e-13,5.693e+4,1.600e-20,6.963e+3,1.002e-12,
234.9,4.911e+4,1.869e-13,4.357e+4,1.577e-20,5.542e+3,5.456e-13,
234.92,3.858e+4,1.864e-13,3.400e+4,1.562e-20,4.582e+3,2.416e-13,
234.95,2.442e+4,1.858e-13,2.122e+4,1.539e-20,3.203e+3,5.086e-12,
234.97,1.700e+4,1.854e-13,1.462e+4,1.524e-20,2.387e+3,3.609e-11,
235,9.334e+3,1.848e-13,7.933e+3,1.501e-20,1.401e+3,6.122e-10,
235.02,6.260e+3,1.843e-13,5.339e+3,1.486e-20,9.202e+2,3.761e-9,
235.05,3.842e+3,1.837e-13,3.399e+3,1.463e-20,4.427e+2,5.140e-8,
235.07,3.159e+3,1.833e-13,2.905e+3,1.448e-20,2.536e+2,2.734e-7,
235.1,2.787e+3,1.826e-13,2.688e+3,1.425e-20,9.896e+1,3.010e-6,
235.12,2.686e+3,1.822e-13,2.637e+3,1.410e-20,4.921e+1,1.386e-5,
235.15,2.490e+3,1.816e-13,2.474e+3,1.387e-20,1.550e+1,1.230e-4,
235.17,2.280e+3,1.812e-13,2.273e+3,1.372e-20,6.677e+0,4.903e-4,
235.2,1.879e+3,1.805e-13,1.877e+3,1.349e-20,1.694e+0,3.504e-3,
235.22,1.606e+3,1.801e-13,1.606e+3,1.334e-20,6.317e-1,1.210e-2,
235.25,1.299e+3,1.795e-13,1.298e+3,1.311e-20,1.290e-1,6.966e-2,
235.27,1.220e+3,1.790e-13,1.220e+3,1.296e-20,4.163e-2,2.082e-1,
235.3,1.381e+3,1.784e-13,1.380e+3,1.273e-20,6.842e-3,9.658e-1,
235.32,1.715e+3,1.780e-13,1.713e+3,1.258e-20,1.910e-3,2.499e+0,
235.35,2.592e+3,1.773e-13,2.582e+3,1.235e-20,2.525e-4,9.341e+0,
235.37,3.412e+3,1.769e-13,3.391e+3,1.220e-20,6.097e-5,2.093e+1,
235.4,4.881e+3,1.763e-13,4.818e+3,1.197e-20,6.487e-6,6.302e+1,
235.42,5.902e+3,1.759e-13,5.780e+3,1.182e-20,1.355e-6,1.223e+2,
235.45,7.243e+3,1.752e-13,6.946e+3,1.159e-20,1.160e-7,2.965e+2,
235.47,7.877e+3,1.748e-13,7.379e+3,1.144e-20,2.095e-8,4.981e+2,
235.5,8.322e+3,1.742e-13,7.348e+3,1.121e-20,1.443e-9,9.734e+2,
235.52,8.296e+3,1.737e-13,6.880e+3,1.106e-20,2.254e-10,1.416e+3,
235.55,7.916e+3,1.731e-13,5.687e+3,1.083e-20,1.249e-11,2.229e+3,
235.57,7.539e+3,1.727e-13,4.732e+3,1.068e-20,1.688e-12,2.807e+3,
235.6,6.912e+3,1.720e-13,3.352e+3,1.045e-20,7.524e-14,3.560e+3,
235.62,6.479e+3,1.716e-13,2.598e+3,1.030e-20,7.556e-14,3.881e+3,
235.64,6.032e+3,1.712e-13,2.037e+3,1.015e-20,7.587e-14,3.995e+3,
235.67,5.364e+3,1.706e-13,1.620e+3,9.919e-21,7.634e-14,3.744e+3,
235.69,4.998e+3,1.701e-13,1.662e+3,9.767e-21,7.665e-14,3.336e+3,
235.72,4.855e+3,1.695e-13,2.336e+3,9.539e-21,7.712e-14,2.519e+3,
235.74,5.273e+3,1.691e-13,3.329e+3,9.387e-21,7.744e-14,1.944e+3,
235.77,7.129e+3,1.684e-13,5.946e+3,9.159e-21,7.791e-14,1.182e+3,
235.79,9.404e+3,1.680e-13,8.614e+3,9.007e-21,7.822e-14,7.899e+2,
235.82,1.453e+4,1.674e-13,1.414e+4,8.779e-21,7.869e-14,3.871e+2,
235.84,1.899e+4,1.670e-13,1.877e+4,8.627e-21,7.900e-14,2.239e+2,
235.87,2.676e+4,1.663e-13,2.667e+4,8.399e-21,7.947e-14,8.841e+1,
235.89,3.219e+4,1.659e-13,3.214e+4,8.247e-21,7.979e-14,4.427e+1,
235.92,3.974e+4,1.653e-13,3.972e+4,8.019e-21,8.026e-14,1.408e+1,
235.94,4.378e+4,1.648e-13,4.378e+4,7.867e-21,8.057e-14,6.107e+0,
235.97,4.743e+4,1.642e-13,4.743e+4,7.639e-21,8.104e-14,1.565e+0,
235.99,4.785e+4,1.638e-13,4.785e+4,7.487e-21,8.135e-14,5.875e-1,
236.02,4.526e+4,1.632e-13,4.526e+4,7.258e-21,8.182e-14,1.213e-1,
236.04,4.162e+4,1.627e-13,4.162e+4,7.106e-21,8.214e-14,3.943e-2,
236.07,3.428e+4,1.621e-13,3.428e+4,6.878e-21,8.261e-14,6.558e-3,
236.09,2.891e+4,1.617e-13,2.891e+4,6.726e-21,8.292e-14,1.846e-3,
236.12,2.141e+4,1.610e-13,2.141e+4,6.498e-21,8.339e-14,2.473e-4,
236.14,1.727e+4,1.606e-13,1.727e+4,6.346e-21,8.370e-14,6.029e-5,
236.17,1.260e+4,1.600e-13,1.260e+4,6.118e-21,8.417e-14,6.784e-6,
236.19,1.040e+4,1.596e-13,1.040e+4,5.966e-21,8.449e-14,2.744e-6,
236.22,8.106e+3,1.589e-13,8.106e+3,5.738e-21,8.496e-14,1.368e-5,
236.24,7.085e+3,1.585e-13,7.085e+3,5.586e-21,8.527e-14,5.817e-5,
236.27,6.305e+3,1.579e-13,6.305e+3,5.358e-21,8.574e-14,4.640e-4,
236.29,6.435e+3,1.574e-13,6.435e+3,5.206e-21,8.606e-14,1.725e-3,
236.32,7.982e+3,1.568e-13,7.982e+3,4.978e-21,8.653e-14,1.111e-2,
236.34,1.010e+4,1.564e-13,1.010e+4,4.826e-21,8.684e-14,3.582e-2,
236.37,1.489e+4,1.557e-13,1.488e+4,4.598e-21,8.731e-14,1.863e-1,
236.39,1.888e+4,1.553e-13,1.888e+4,4.446e-21,8.762e-14,5.206e-1,
236.41,2.306e+4,1.549e-13,2.305e+4,4.294e-21,8.794e-14,1.374e+0,
236.44,2.851e+4,1.543e-13,2.851e+4,4.066e-21,8.841e-14,5.295e+0,
236.46,3.083e+4,1.538e-13,3.082e+4,3.914e-21,8.872e-14,1.212e+1,
236.49,3.142e+4,1.532e-13,3.139e+4,3.686e-21,8.919e-14,3.770e+1,
236.51,2.984e+4,1.528e-13,2.976e+4,3.534e-21,8.950e-14,7.479e+1,
236.54,2.521e+4,1.521e-13,2.502e+4,3.306e-21,8.997e-14,1.878e+2,
236.56,2.136e+4,1.517e-13,2.104e+4,3.153e-21,9.029e-14,3.230e+2,
236.59,1.579e+4,1.511e-13,1.514e+4,2.925e-21,9.076e-14,6.548e+2,
236.61,1.277e+4,1.507e-13,1.179e+4,2.773e-21,9.107e-14,9.766e+2,
236.64,9.709e+3,1.500e-13,8.111e+3,2.545e-21,9.154e-14,1.598e+3,
236.66,8.624e+3,1.496e-13,6.557e+3,2.393e-21,9.185e-14,2.066e+3,
236.69,8.134e+3,1.490e-13,5.404e+3,2.165e-21,9.232e-14,2.729e+3,
236.71,8.367e+3,1.485e-13,5.308e+3,2.013e-21,9.264e-14,3.059e+3,
236.74,9.278e+3,1.479e-13,6.015e+3,1.785e-21,9.311e-14,3.262e+3,
236.76,1.012e+4,1.475e-13,6.952e+3,1.633e-21,9.342e-14,3.171e+3,
236.79,1.149e+4,1.468e-13,8.765e+3,1.405e-21,9.389e-14,2.729e+3,
236.81,1.229e+4,1.464e-13,9.994e+3,1.253e-21,9.420e-14,2.300e+3,
236.84,1.298e+4,1.458e-13,1.138e+4,1.025e-21,9.467e-14,1.598e+3,
236.86,1.295e+4,1.454e-13,1.178e+4,8.729e-22,9.499e-14,1.167e+3,
236.89,1.212e+4,1.447e-13,1.146e+4,6.449e-22,9.546e-14,6.548e+2,
236.91,1.115e+4,1.443e-13,1.074e+4,4.928e-22,9.577e-14,4.147e+2,
236.94,9.442e+3,1.437e-13,9.254e+3,2.648e-22,9.624e-14,1.878e+2,
236.96,8.328e+3,1.432e-13,8.225e+3,2.035e-21,9.655e-14,1.031e+2,
236.99,6.919e+3,1.426e-13,6.881e+3,3.899e-20,9.702e-14,3.770e+1,
237.01,6.173e+3,1.422e-13,6.155e+3,2.601e-19,9.734e-14,1.794e+1,
237.04,5.241e+3,1.416e-13,5.236e+3,4.030e-18,9.781e-14,5.296e+0,
237.06,4.670e+3,1.411e-13,4.668e+3,2.333e-17,9.812e-14,2.187e+0,
237.09,3.839e+3,1.405e-13,3.838e+3,2.923e-16,9.859e-14,5.282e-1,
237.11,3.349e+3,1.401e-13,3.349e+3,1.469e-15,9.890e-14,2.128e-1,
237.14,2.922e+3,1.394e-13,2.922e+3,1.488e-14,9.937e-14,1.910e-1,
237.16,3.028e+3,1.390e-13,3.028e+3,6.492e-14,9.969e-14,4.799e-1,
237.19,4.147e+3,1.384e-13,4.145e+3,5.318e-13,1.002e-13,2.216e+0,
237.21,5.745e+3,1.380e-13,5.739e+3,2.013e-12,1.005e-13,5.807e+0,
237.23,8.145e+3,1.375e-13,8.131e+3,7.202e-12,1.008e-13,1.439e+1,
237.26,1.324e+4,1.369e-13,1.319e+4,4.382e-11,1.013e-13,5.046e+1,
237.28,1.741e+4,1.365e-13,1.730e+4,1.360e-10,1.016e-13,1.085e+2,
237.31,2.401e+4,1.358e-13,2.370e+4,6.693e-10,1.020e-13,3.076e+2,
237.33,2.800e+4,1.354e-13,2.742e+4,1.804e-9,1.024e-13,5.740e+2,
237.36,3.237e+4,1.348e-13,3.105e+4,7.176e-9,1.028e-13,1.316e+3,
237.38,3.389e+4,1.344e-13,3.176e+4,1.678e-8,1.031e-13,2.130e+3,
237.41,3.424e+4,1.337e-13,3.029e+4,5.399e-8,1.036e-13,3.947e+3,
237.43,3.357e+4,1.333e-13,2.802e+4,1.096e-7,1.039e-13,5.547e+3,
237.46,3.197e+4,1.327e-13,2.366e+4,2.851e-7,1.044e-13,8.309e+3,
237.48,3.080e+4,1.322e-13,2.066e+4,5.024e-7,1.047e-13,1.013e+4,
237.51,2.883e+4,1.316e-13,1.656e+4,1.057e-6,1.052e-13,1.227e+4,
237.53,2.717e+4,1.312e-13,1.418e+4,1.616e-6,1.055e-13,1.299e+4,
237.56,2.379e+4,1.305e-13,1.108e+4,2.749e-6,1.060e-13,1.271e+4,
237.58,2.094e+4,1.301e-13,9.258e+3,3.649e-6,1.063e-13,1.168e+4,
237.61,1.609e+4,1.295e-13,6.852e+3,5.018e-6,1.067e-13,9.242e+3,
237.63,1.284e+4,1.291e-13,5.477e+3,5.782e-6,1.071e-13,7.366e+3,
237.66,8.517e+3,1.284e-13,3.804e+3,6.430e-6,1.075e-13,4.713e+3,
237.68,6.234e+3,1.280e-13,2.975e+3,6.430e-6,1.078e-13,3.260e+3,
237.71,3.886e+3,1.274e-13,2.200e+3,5.782e-6,1.083e-13,1.686e+3,
237.73,3.043e+3,1.269e-13,2.031e+3,5.018e-6,1.086e-13,1.012e+3,
237.76,2.798e+3,1.263e-13,2.375e+3,3.649e-6,1.091e-13,4.232e+2,
237.78,3.270e+3,1.259e-13,3.050e+3,2.749e-6,1.094e-13,2.204e+2,
237.81,4.833e+3,1.252e-13,4.759e+3,1.616e-6,1.099e-13,7.452e+1,
237.83,6.351e+3,1.248e-13,6.317e+3,1.057e-6,1.102e-13,3.368e+1,
237.86,9.093e+3,1.242e-13,9.084e+3,5.024e-7,1.107e-13,9.205e+0,
237.88,1.107e+4,1.238e-13,1.107e+4,2.851e-7,1.110e-13,3.611e+0,
237.91,1.415e+4,1.231e-13,1.415e+4,1.096e-7,1.114e-13,7.978e-1,
237.93,1.644e+4,1.227e-13,1.644e+4,5.399e-8,1.118e-13,2.716e-1,
237.96,2.119e+4,1.221e-13,2.119e+4,1.678e-8,1.122e-13,4.851e-2,
237.98,2.629e+4,1.216e-13,2.629e+4,7.176e-9,1.125e-13,1.433e-2,
238.01,3.947e+4,1.210e-13,3.947e+4,1.804e-9,1.130e-13,2.069e-3,
238.03,5.373e+4,1.206e-13,5.373e+4,6.693e-10,1.133e-13,5.305e-4,
238.05,7.364e+4,1.202e-13,7.364e+4,2.347e-10,1.136e-13,1.285e-4,
238.08,1.149e+5,1.195e-13,1.149e+5,4.382e-11,1.141e-13,1.378e-5,
238.1,1.490e+5,1.191e-13,1.490e+5,1.333e-11,1.144e-13,2.897e-6,
238.13,2.036e+5,1.185e-13,2.036e+5,2.013e-12,1.149e-13,2.516e-7,
238.15,2.368e+5,1.180e-13,2.368e+5,5.318e-13,1.152e-13,4.901e-8,
238.18,2.707e+5,1.174e-13,2.707e+5,6.492e-14,1.157e-13,4.600e-8,
238.2,2.777e+5,1.170e-13,2.777e+5,1.488e-14,1.160e-13,2.246e-7,
238.23,2.620e+5,1.164e-13,2.620e+5,1.469e-15,1.165e-13,2.417e-6,
238.25,2.364e+5,1.159e-13,2.364e+5,2.924e-16,1.168e-13,1.100e-5,
238.28,1.848e+5,1.153e-13,1.848e+5,2.368e-17,1.172e-13,9.616e-5,
238.3,1.479e+5,1.149e-13,1.479e+5,6.256e-18,1.176e-13,3.804e-4,
238.33,9.804e+4,1.142e-13,9.804e+4,3.237e-17,1.180e-13,2.693e-3,
238.35,7.145e+4,1.138e-13,7.145e+4,1.775e-16,1.183e-13,9.258e-3,
238.38,4.274e+4,1.132e-13,4.274e+4,2.075e-15,1.188e-13,5.312e-2,
238.4,3.010e+4,1.128e-13,3.010e+4,9.964e-15,1.191e-13,1.587e-1,
238.43,1.816e+4,1.121e-13,1.816e+4,9.442e-14,1.196e-13,7.376e-1,
238.45,1.329e+4,1.117e-13,1.328e+4,3.942e-13,1.199e-13,1.915e+0,
238.48,8.592e+3,1.111e-13,8.585e+3,3.027e-12,1.204e-13,7.212e+0,
238.5,6.482e+3,1.106e-13,6.466e+3,1.099e-11,1.207e-13,1.627e+1,
238.53,4.220e+3,1.100e-13,4.170e+3,6.838e-11,1.212e-13,4.966e+1,
238.55,3.179e+3,1.096e-13,3.082e+3,2.157e-10,1.215e-13,9.738e+1,
238.58,2.297e+3,1.089e-13,2.056e+3,1.088e-9,1.219e-13,2.407e+2,
238.6,2.224e+3,1.085e-13,1.813e+3,2.984e-9,1.223e-13,4.103e+2,
238.63,3.118e+3,1.079e-13,2.296e+3,1.220e-8,1.227e-13,8.218e+2,
238.65,4.606e+3,1.075e-13,3.388e+3,2.908e-8,1.230e-13,1.217e+3,
238.68,8.687e+3,1.068e-13,6.712e+3,9.634e-8,1.235e-13,1.975e+3,
238.7,1.295e+4,1.064e-13,1.041e+4,1.996e-7,1.238e-13,2.543e+3,
238.73,2.193e+4,1.058e-13,1.859e+4,5.361e-7,1.243e-13,3.343e+3,
238.75,2.946e+4,1.053e-13,2.572e+4,9.656e-7,1.246e-13,3.740e+3,
238.78,4.190e+4,1.047e-13,3.791e+4,2.101e-6,1.251e-13,3.984e+3,
238.8,4.976e+4,1.043e-13,4.589e+4,3.290e-6,1.254e-13,3.874e+3,
238.83,5.847e+4,1.036e-13,5.513e+4,5.803e-6,1.259e-13,3.343e+3,
238.85,6.097e+4,1.032e-13,5.814e+4,7.898e-6,1.262e-13,2.825e+3,
238.87,6.027e+4,1.028e-13,5.801e+4,1.016e-5,1.265e-13,2.257e+3,
238.9,5.354e+4,1.022e-13,5.209e+4,1.336e-5,1.270e-13,1.451e+3,
238.92,4.623e+4,1.017e-13,4.522e+4,1.494e-5,1.273e-13,1.007e+3,
238.95,3.349e+4,1.011e-13,3.297e+4,1.591e-5,1.277e-13,5.245e+2,
238.97,2.524e+4,1.007e-13,2.492e+4,1.547e-5,1.281e-13,3.165e+2,
239,1.491e+4,1.000e-13,1.478e+4,1.336e-5,1.285e-13,1.336e+2,
239.02,9.826e+3,9.962e-14,9.756e+3,1.129e-5,1.288e-13,7.016e+1,
239.05,4.778e+3,9.899e-14,4.753e+3,7.898e-6,1.293e-13,2.471e+1,
239.07,2.789e+3,9.856e-14,2.776e+3,5.803e-6,1.296e-13,1.319e+1,
239.1,1.171e+3,9.793e-14,1.157e+3,3.290e-6,1.301e-13,1.352e+1,
239.12,6.598e+2,9.751e-14,6.315e+2,2.101e-6,1.304e-13,2.830e+1,
239.15,3.665e+2,9.687e-14,2.649e+2,9.656e-7,1.309e-13,1.016e+2,
239.17,3.914e+2,9.645e-14,1.637e+2,5.361e-7,1.312e-13,2.277e+2,
239.2,8.030e+2,9.581e-14,1.130e+2,1.996e-7,1.317e-13,6.900e+2,
239.22,1.479e+3,9.539e-14,1.312e+2,9.634e-8,1.320e-13,1.348e+3,
239.25,3.610e+3,9.475e-14,2.949e+2,2.908e-8,1.324e-13,3.315e+3,
239.27,6.238e+3,9.433e-14,6.039e+2,1.220e-8,1.328e-13,5.634e+3,
239.3,1.303e+4,9.369e-14,1.790e+3,2.984e-9,1.332e-13,1.124e+4,
239.32,2.015e+4,9.327e-14,3.535e+3,1.088e-9,1.335e-13,1.661e+4,
239.35,3.582e+4,9.263e-14,8.934e+3,2.157e-10,1.340e-13,2.688e+4,
239.37,5.006e+4,9.221e-14,1.550e+4,6.838e-11,1.343e-13,3.456e+4,
239.4,7.735e+4,9.158e-14,3.199e+4,1.099e-11,1.348e-13,4.536e+4,
239.42,9.911e+4,9.115e-14,4.839e+4,3.027e-12,1.351e-13,5.072e+4,
239.45,1.352e+5,9.052e-14,8.115e+4,3.942e-13,1.356e-13,5.401e+4,
239.47,1.594e+5,9.009e-14,1.069e+5,9.442e-14,1.359e-13,5.252e+4,
239.5,1.910e+5,8.946e-14,1.456e+5,9.964e-15,1.364e-13,4.536e+4,
239.52,2.053e+5,8.903e-14,1.670e+5,2.075e-15,1.367e-13,3.837e+4,
239.55,2.116e+5,8.840e-14,1.847e+5,1.774e-16,1.371e-13,2.688e+4,
239.57,2.041e+5,8.798e-14,1.844e+5,3.211e-17,1.375e-13,1.978e+4,
239.6,1.769e+5,8.734e-14,1.657e+5,2.226e-18,1.379e-13,1.124e+4,
239.62,1.512e+5,8.692e-14,1.440e+5,3.505e-19,1.382e-13,7.192e+3,
239.65,1.087e+5,8.628e-14,1.054e+5,2.473e-20,1.387e-13,3.315e+3,
239.67,8.206e+4,8.586e-14,8.021e+4,3.782e-20,1.390e-13,1.845e+3,
239.69,5.932e+4,8.543e-14,5.835e+4,2.313e-19,1.393e-13,9.712e+2,
239.72,3.496e+4,8.480e-14,3.463e+4,3.510e-18,1.398e-13,3.340e+2,
239.74,2.554e+4,8.438e-14,2.539e+4,2.010e-17,1.401e-13,1.529e+2,
239.77,2.054e+4,8.374e-14,2.050e+4,2.481e-16,1.406e-13,4.266e+1,
239.79,2.219e+4,8.332e-14,2.217e+4,1.237e-15,1.409e-13,1.698e+1,
239.82,2.987e+4,8.268e-14,2.987e+4,1.241e-14,1.414e-13,3.843e+0,
239.84,3.697e+4,8.226e-14,3.697e+4,5.384e-14,1.417e-13,1.331e+0,
239.87,4.769e+4,8.162e-14,4.769e+4,4.388e-13,1.422e-13,2.443e-1,
239.89,5.320e+4,8.120e-14,5.320e+4,1.658e-12,1.425e-13,7.360e-2,
239.92,5.678e+4,8.056e-14,5.678e+4,1.098e-11,1.429e-13,1.096e-2,
239.94,5.545e+4,8.014e-14,5.545e+4,3.612e-11,1.433e-13,2.871e-3,
239.97,4.841e+4,7.950e-14,4.841e+4,1.943e-10,1.437e-13,3.467e-4,
239.99,4.139e+4,7.908e-14,4.139e+4,5.565e-10,1.440e-13,7.901e-5,
240.02,2.971e+4,7.845e-14,2.971e+4,2.432e-9,1.445e-13,7.741e-6,
240.04,2.239e+4,7.802e-14,2.239e+4,6.066e-9,1.448e-13,1.534e-6,
240.07,1.345e+4,7.739e-14,1.345e+4,2.154e-8,1.453e-13,1.219e-7,
240.09,9.105e+3,7.696e-14,9.105e+3,4.677e-8,1.456e-13,2.102e-8,
240.12,4.819e+3,7.633e-14,4.819e+3,1.349e-7,1.461e-13,1.355e-9,
240.14,3.134e+3,7.590e-14,3.134e+3,2.551e-7,1.464e-13,2.031e-10,
240.17,1.807e+3,7.527e-14,1.807e+3,5.978e-7,1.469e-13,1.062e-11,
240.19,1.495e+3,7.485e-14,1.495e+3,9.841e-7,1.472e-13,1.385e-12,
240.22,1.771e+3,7.421e-14,1.771e+3,1.874e-6,1.476e-13,1.360e-12,
240.24,2.585e+3,7.379e-14,2.585e+3,2.686e-6,1.480e-13,1.344e-12,
240.27,5.372e+3,7.315e-14,5.372e+3,4.154e-6,1.484e-13,1.319e-12,
240.29,8.863e+3,7.273e-14,8.863e+3,5.185e-6,1.487e-13,1.302e-12,
240.32,1.779e+4,7.209e-14,1.779e+4,6.516e-6,1.492e-13,1.277e-12,
240.34,2.684e+4,7.167e-14,2.684e+4,7.081e-6,1.495e-13,1.260e-12,
