Wavelength (nm),Sum(calc),Fe I (4.6e-2),Fe II (2.5e-1),Fe III (3.4e-5),Ni I (1.7e-1),Ni II (5.3e-1),Ni III (1.8e-5)
200.51,3.842e+1,,2.021e+0,2.977e-4,3.640e+1,,
200.54,1.090e+2,,5.734e+0,2.861e-4,1.032e+2,,
200.56,1.978e+2,,1.041e+1,2.699e-4,1.873e+2,,
200.59,4.165e+2,,2.191e+1,2.370e-4,3.946e+2,,
200.61,6.196e+2,,3.260e+1,2.145e-4,5.870e+2,,
200.64,9.686e+2,,5.097e+1,1.904e-4,9.177e+2,,
200.66,1.181e+3,,6.216e+1,1.871e-4,1.119e+3,,
200.69,1.371e+3,,7.215e+1,2.103e-4,1.299e+3,,
200.71,1.371e+3,,7.215e+1,2.465e-4,1.299e+3,,
200.74,1.181e+3,,6.217e+1,3.239e-4,1.119e+3,,
200.76,9.687e+2,,5.100e+1,3.789e-4,9.177e+2,,
200.79,6.198e+2,,3.282e+1,4.391e-4,5.870e+2,,
200.81,4.171e+2,,2.257e+1,4.509e-4,3.946e+2,,
200.83,2.603e+2,,1.536e+1,4.352e-4,2.450e+2,,
200.86,1.157e+2,,1.242e+1,3.663e-4,1.032e+2,,
200.88,7.022e+1,,1.767e+1,3.014e-4,5.256e+1,,
200.91,5.904e+1,,4.260e+1,1.994e-4,1.644e+1,,
200.93,8.271e+1,,7.585e+1,1.399e-4,6.863e+0,,
200.96,1.602e+2,,1.586e+2,7.415e-5,1.594e+0,,
200.98,2.360e+2,,2.355e+2,4.697e-5,5.455e-1,,
201.01,3.676e+2,,3.675e+2,2.740e-5,9.447e-2,,
201.03,4.480e+2,,4.479e+2,2.519e-5,2.839e-2,,
201.06,5.196e+2,,5.196e+2,3.290e-5,2.176e-2,,
201.08,5.197e+2,,5.196e+2,4.280e-5,7.385e-2,,
201.11,4.484e+2,,4.479e+2,6.062e-5,4.998e-1,,
201.13,3.691e+2,,3.675e+2,7.213e-5,1.631e+0,,
201.16,2.438e+2,,2.355e+2,8.551e-5,8.299e+0,,
201.18,1.807e+2,,1.585e+2,9.073e-5,2.224e+1,,
201.21,1.597e+2,,7.547e+1,9.258e-5,8.418e+1,,
201.23,2.269e+2,,4.170e+1,9.007e-5,1.852e+2,,
201.26,5.364e+2,,1.483e+1,8.124e-5,5.216e+2,,
201.28,9.493e+2,,6.929e+0,7.245e-5,9.424e+2,,
201.31,1.977e+3,,2.863e+0,5.666e-5,1.974e+3,,
201.33,2.932e+3,,3.387e+0,4.614e-5,2.928e+3,,
201.36,4.573e+3,,9.307e+0,3.380e-5,4.564e+3,,
201.38,5.577e+3,,1.869e+1,2.942e-5,5.558e+3,,
201.41,6.491e+3,,4.661e+1,2.923e-5,6.444e+3,,
201.43,6.522e+3,,7.777e+1,3.238e-5,6.444e+3,,
201.46,5.703e+3,,1.446e+2,3.873e-5,5.558e+3,,
201.48,4.762e+3,,1.982e+2,4.193e-5,4.564e+3,,
201.51,3.203e+3,,2.743e+2,4.269e-5,2.928e+3,,
201.53,2.283e+3,,3.087e+2,4.034e-5,1.974e+3,,
201.56,1.260e+3,,3.179e+2,3.435e-5,9.424e+2,,
201.58,8.155e+2,,2.939e+2,3.038e-5,5.216e+2,,
201.6,5.180e+2,,2.512e+2,2.757e-5,2.668e+2,,
201.63,2.563e+2,,1.721e+2,2.631e-5,8.418e+1,,
201.65,1.583e+2,,1.229e+2,2.707e-5,3.535e+1,,
201.68,7.967e+1,,7.137e+1,2.891e-5,8.299e+0,,
201.7,6.018e+1,,5.732e+1,2.963e-5,2.861e+0,,
201.73,7.263e+1,,7.213e+1,2.926e-5,4.997e-1,,
201.75,1.085e+2,,1.083e+2,2.824e-5,1.415e-1,,
201.78,2.027e+2,,2.027e+2,2.645e-5,1.838e-2,,
201.8,2.869e+2,,2.869e+2,2.548e-5,4.272e-3,,
201.83,4.204e+2,,4.204e+2,2.423e-5,4.129e-4,,
201.85,4.928e+2,,4.928e+2,2.309e-5,7.880e-5,,
201.88,5.432e+2,,5.432e+2,2.011e-5,5.666e-6,,
201.9,5.304e+2,,5.304e+2,1.719e-5,8.878e-7,,
201.93,4.588e+2,,4.588e+2,1.206e-5,4.749e-8,,
201.95,3.995e+2,,3.995e+2,8.718e-6,6.113e-9,,
201.98,3.346e+2,,3.346e+2,4.688e-6,3.354e-10,,
202,3.207e+2,,3.207e+2,2.867e-6,8.141e-10,,
202.03,3.377e+2,,3.377e+2,1.362e-6,1.701e-8,,
202.05,3.575e+2,,3.575e+2,1.016e-6,1.196e-7,,
202.08,3.667e+2,,3.667e+2,1.224e-6,1.926e-6,,
202.1,3.471e+2,,3.471e+2,1.752e-6,1.114e-5,,
202.13,2.800e+2,,2.800e+2,3.055e-6,1.339e-4,,
202.15,2.208e+2,,2.208e+2,4.264e-6,6.371e-4,,
202.18,1.338e+2,,1.338e+2,6.690e-6,5.716e-3,,
202.2,8.695e+1,,8.693e+1,8.840e-6,2.239e-2,,
202.23,3.946e+1,,3.931e+1,1.305e-5,1.499e-1,,
202.25,2.148e+1,,2.100e+1,1.642e-5,4.831e-1,,
202.28,9.495e+0,,7.079e+0,2.154e-5,2.416e+0,,
202.3,9.517e+0,,3.109e+0,2.422e-5,6.408e+0,,
202.33,2.472e+1,,7.812e-1,2.582e-5,2.394e+1,,
202.35,5.261e+1,,2.821e-1,2.507e-5,5.233e+1,,
202.38,1.465e+2,,5.283e-2,2.232e-5,1.464e+2,,
202.4,2.645e+2,,1.568e-2,2.092e-5,2.645e+2,,
202.42,4.434e+2,,4.303e-3,2.135e-5,4.434e+2,,
202.45,8.411e+2,,5.341e-4,2.793e-5,8.411e+2,,
202.47,1.184e+3,,1.205e-4,3.708e-5,1.184e+3,,
202.5,1.763e+3,,1.115e-5,5.683e-5,1.763e+3,,
202.52,2.155e+3,,2.068e-6,7.168e-5,2.155e+3,,
202.55,2.704e+3,,1.426e-7,9.047e-5,2.704e+3,,
202.57,3.031e+3,,2.174e-8,9.712e-5,3.031e+3,,
202.6,3.439e+3,,1.118e-9,9.480e-5,3.439e+3,,
202.62,3.617e+3,,1.401e-10,8.542e-5,3.617e+3,,
202.65,3.635e+3,,6.395e-12,6.392e-5,3.635e+3,,
202.67,3.433e+3,,1.027e-11,4.817e-5,3.433e+3,,
202.7,2.819e+3,,2.444e-10,2.754e-5,2.819e+3,,
202.72,2.275e+3,,1.904e-9,1.737e-5,2.275e+3,,
202.75,1.444e+3,,3.581e-8,7.790e-6,1.444e+3,,
202.77,9.719e+2,,2.299e-7,4.516e-6,9.719e+2,,
202.8,4.657e+2,,3.233e-6,2.833e-6,4.657e+2,,
202.82,2.591e+2,,1.710e-5,3.211e-6,2.591e+2,,
202.85,9.303e+1,,1.798e-4,5.310e-6,9.303e+1,,
202.87,4.266e+1,,7.836e-4,7.386e-6,4.266e+1,,
202.9,1.145e+1,,6.164e-3,1.076e-5,1.145e+1,,
202.92,4.344e+0,,2.213e-2,1.264e-5,4.322e+0,,
202.95,9.966e-1,,1.302e-1,1.404e-5,8.664e-1,,
202.97,6.544e-1,,3.852e-1,1.381e-5,2.692e-1,,
203,1.735e+0,,1.695e+0,1.198e-5,4.030e-2,,
203.02,4.141e+0,,4.131e+0,1.019e-5,1.031e-2,,
203.05,1.359e+1,,1.359e+1,7.436e-6,1.152e-3,,
203.07,2.730e+1,,2.730e+1,5.840e-6,2.425e-4,,
203.1,6.717e+1,,6.717e+1,3.948e-6,2.023e-5,,
203.12,1.111e+2,,1.111e+2,2.979e-6,3.505e-6,,
203.15,2.046e+2,,2.046e+2,1.860e-6,2.184e-7,,
203.17,2.789e+2,,2.789e+2,1.315e-6,3.114e-8,,
203.2,3.839e+2,,3.839e+2,8.433e-7,1.449e-9,,
203.22,4.312e+2,,4.312e+2,8.481e-7,1.700e-10,,
203.24,4.482e+2,,4.482e+2,1.260e-6,1.845e-11,,
203.27,4.108e+2,,4.108e+2,3.216e-6,5.702e-13,,
203.29,3.518e+2,,3.518e+2,6.016e-6,5.614e-13,,
203.32,2.412e+2,,2.412e+2,1.383e-5,5.483e-13,,
203.34,1.702e+2,,1.702e+2,2.220e-5,5.395e-13,,
203.37,8.746e+1,,8.746e+1,3.996e-5,5.264e-13,,
203.39,5.130e+1,,5.130e+1,5.466e-5,5.177e-13,,
203.42,2.167e+1,,2.167e+1,7.833e-5,5.045e-13,,
203.44,1.431e+1,,1.431e+1,9.313e-5,4.958e-13,,
203.47,1.724e+1,,1.724e+1,1.109e-4,4.827e-13,,
203.49,2.806e+1,,2.806e+1,1.190e-4,4.739e-13,,
203.52,5.921e+1,,5.921e+1,1.262e-4,4.608e-13,,
203.54,9.023e+1,,9.023e+1,1.286e-4,4.520e-13,,
203.57,1.475e+2,,1.475e+2,1.308e-4,4.389e-13,,
203.59,1.859e+2,,1.859e+2,1.324e-4,4.302e-13,,
203.62,2.276e+2,,2.276e+2,1.369e-4,4.170e-13,,
203.64,2.365e+2,,2.365e+2,1.417e-4,4.083e-13,,
203.67,2.169e+2,,2.169e+2,1.509e-4,3.951e-13,,
203.69,1.859e+2,,1.859e+2,1.566e-4,3.864e-13,,
203.72,1.276e+2,,1.276e+2,1.609e-4,3.733e-13,,
203.74,9.019e+1,,9.019e+1,1.596e-4,3.645e-13,,
203.77,4.649e+1,,4.649e+1,1.521e-4,3.514e-13,,
203.79,2.746e+1,,2.746e+1,1.450e-4,3.426e-13,,
203.82,1.248e+1,,1.248e+1,1.349e-4,3.295e-13,,
203.84,1.024e+1,,1.024e+1,1.300e-4,3.208e-13,,
203.87,1.955e+1,,1.955e+1,1.264e-4,3.076e-13,,
203.89,3.815e+1,,3.815e+1,1.263e-4,2.989e-13,,
203.92,9.737e+1,,9.737e+1,1.286e-4,2.858e-13,,
203.94,1.666e+2,,1.666e+2,1.313e-4,2.770e-13,,
203.97,3.231e+2,,3.231e+2,1.365e-4,2.639e-13,,
203.99,4.566e+2,,4.566e+2,1.400e-4,2.551e-13,,
204.02,6.640e+2,,6.640e+2,1.424e-4,2.420e-13,,
204.04,7.743e+2,,7.743e+2,1.398e-4,2.333e-13,,
204.06,8.362e+2,,8.362e+2,1.323e-4,2.245e-13,,
204.09,8.124e+2,,8.124e+2,1.115e-4,2.114e-13,,
204.11,7.240e+2,,7.240e+2,9.276e-5,2.026e-13,,
204.14,5.273e+2,,5.273e+2,6.275e-5,6.474e-12,,
204.16,3.878e+2,,3.878e+2,4.472e-5,5.924e-11,,
204.19,2.117e+2,,2.117e+2,2.448e-5,1.421e-9,,
204.21,1.285e+2,,1.285e+2,1.639e-5,1.075e-8,,
204.24,5.259e+1,,5.259e+1,1.246e-5,1.937e-7,,
204.26,2.634e+1,,2.634e+1,1.531e-5,1.210e-6,,
204.29,8.081e+0,,8.081e+0,2.847e-5,1.638e-5,,
204.31,3.340e+0,,3.340e+0,4.387e-5,8.455e-5,,
204.34,7.691e-1,,7.682e-1,7.744e-5,8.594e-4,,
204.36,2.657e-1,,2.620e-1,1.059e-4,3.666e-3,,
204.39,7.331e-2,,4.517e-2,1.530e-4,2.798e-2,,
204.41,1.115e-1,,1.271e-2,1.833e-4,9.862e-2,,
204.44,5.673e-1,,1.643e-3,2.186e-4,5.654e-1,,
204.46,1.647e+0,,3.816e-4,2.314e-4,1.647e+0,,
204.49,7.091e+0,,3.698e-5,2.307e-4,7.090e+0,,
204.51,1.706e+1,,7.087e-6,2.171e-4,1.706e+1,,
204.54,5.517e+1,,5.149e-7,1.820e-4,5.517e+1,,
204.56,1.097e+2,,8.189e-8,1.530e-4,1.097e+2,,
204.59,2.664e+2,,1.386e-8,1.086e-4,2.664e+2,,
204.61,4.376e+2,,6.374e-8,8.204e-5,4.376e+2,,
204.64,7.983e+2,,9.492e-7,4.998e-5,7.983e+2,,
204.66,1.083e+3,,5.256e-6,3.434e-5,1.083e+3,,
204.69,1.484e+3,,5.939e-5,1.865e-5,1.484e+3,,
204.71,1.664e+3,,2.719e-4,1.241e-5,1.664e+3,,
204.74,1.713e+3,,2.310e-3,7.898e-6,1.713e+3,,
204.76,1.587e+3,,8.744e-3,7.681e-6,1.587e+3,,
204.79,1.226e+3,,5.584e-2,1.179e-5,1.226e+3,,
204.81,9.390e+2,,1.748e-1,1.799e-5,9.389e+2,,
204.83,6.664e+2,,5.070e-1,2.724e-5,6.659e+2,,
204.86,3.469e+2,,2.172e+0,4.593e-5,3.447e+2,,
204.88,2.073e+2,,5.209e+0,5.972e-5,2.021e+2,,
204.91,9.565e+1,,1.677e+1,7.707e-5,7.887e+1,,
204.93,7.231e+1,,3.326e+1,8.314e-5,3.905e+1,,
204.96,9.627e+1,,8.054e+1,8.078e-5,1.573e+1,,
204.98,1.480e+2,,1.321e+2,7.205e-5,1.596e+1,,
205.01,2.806e+2,,2.404e+2,5.262e-5,4.018e+1,,
205.03,4.069e+2,,3.259e+2,3.880e-5,8.102e+1,,
205.06,6.527e+2,,4.460e+2,2.129e-5,2.067e+2,,
205.08,8.517e+2,,4.999e+2,1.298e-5,3.518e+2,,
205.11,1.192e+3,,5.144e+2,5.351e-6,6.776e+2,,
205.13,1.431e+3,,4.767e+2,2.696e-6,9.538e+2,,
205.16,1.750e+3,,3.688e+2,8.372e-7,1.381e+3,,
205.18,1.891e+3,,2.826e+2,3.529e-7,1.608e+3,,
205.21,1.916e+3,,1.644e+2,1.026e-7,1.752e+3,,
205.23,1.791e+3,,1.042e+2,7.963e-8,1.687e+3,,
205.26,1.428e+3,,4.578e+1,1.726e-7,1.382e+3,,
205.28,1.126e+3,,2.451e+1,3.377e-7,1.101e+3,,
205.31,6.942e+2,,1.037e+1,8.470e-7,6.838e+2,,
205.33,4.700e+2,,9.010e+0,1.464e-6,4.610e+2,,
205.36,2.714e+2,,1.690e+1,3.115e-6,2.545e+2,,
205.38,2.368e+2,,2.975e+1,5.070e-6,2.070e+2,,
205.41,3.306e+2,,6.346e+1,1.071e-5,2.671e+2,,
205.43,4.868e+2,,9.620e+1,1.793e-5,3.906e+2,,
205.46,8.376e+2,,1.559e+2,3.851e-5,6.817e+2,,
205.48,1.114e+3,,1.957e+2,6.208e-5,9.184e+2,,
205.51,1.492e+3,,2.387e+2,1.165e-4,1.253e+3,,
205.53,1.652e+3,,2.479e+2,1.653e-4,1.404e+3,,
205.56,1.672e+3,,2.277e+2,2.491e-4,1.444e+3,,
205.58,1.534e+3,,1.957e+2,3.033e-4,1.339e+3,,
205.61,1.172e+3,,1.353e+2,3.647e-4,1.037e+3,,
205.63,8.915e+2,,9.618e+1,3.854e-4,7.953e+2,,
205.65,6.290e+2,,6.341e+1,3.884e-4,5.656e+2,,
205.68,3.240e+2,,2.945e+1,3.657e-4,2.946e+2,,
205.7,1.900e+2,,1.606e+1,3.406e-4,1.740e+2,,
205.73,7.703e+1,,5.615e+0,3.044e-4,7.142e+1,,
205.75,4.475e+1,,2.535e+0,2.898e-4,4.221e+1,,
205.78,4.317e+1,,6.669e-1,2.908e-4,4.250e+1,,
205.8,7.381e+1,,2.491e-1,3.066e-4,7.356e+1,,
205.83,1.883e+2,,4.933e-2,3.444e-4,1.882e+2,,
205.85,3.302e+2,,1.525e-2,3.721e-4,3.302e+2,,
205.88,6.690e+2,,2.273e-3,4.130e-4,6.690e+2,,
205.9,9.754e+2,,5.815e-4,4.485e-4,9.754e+2,,
205.93,1.491e+3,,6.899e-5,5.714e-4,1.491e+3,,
205.95,1.800e+3,,3.283e-5,7.776e-4,1.800e+3,,
205.98,2.073e+3,,1.876e-4,1.533e-3,2.073e+3,,
206,2.073e+3,,7.775e-4,2.569e-3,2.073e+3,,
206.03,1.800e+3,,5.747e-3,5.398e-3,1.800e+3,,
206.05,1.491e+3,,1.986e-2,8.319e-3,1.491e+3,,
206.08,9.755e+2,,1.108e-1,1.407e-2,9.753e+2,,
206.1,6.693e+2,,3.171e-1,1.827e-2,6.689e+2,,
206.13,3.312e+2,,1.334e+0,2.354e-2,3.299e+2,,
206.15,1.906e+2,,3.167e+0,2.540e-2,1.874e+2,,
206.18,7.971e+1,,1.005e+1,2.473e-2,6.963e+1,,
206.2,5.255e+1,,1.977e+1,2.211e-2,3.276e+1,,
206.23,5.654e+1,,4.735e+1,1.624e-2,9.175e+0,,
206.25,8.076e+1,,7.717e+1,1.204e-2,3.574e+0,,
206.28,1.402e+2,,1.395e+2,6.669e-3,7.545e-1,,
206.3,1.886e+2,,1.884e+2,4.096e-3,2.434e-1,,
206.33,2.570e+2,,2.569e+2,1.712e-3,3.873e-2,,
206.35,2.878e+2,,2.878e+2,8.717e-4,1.035e-2,,
206.38,2.969e+2,,2.969e+2,2.753e-4,1.241e-3,,
206.4,2.770e+2,,2.770e+2,1.167e-4,2.746e-4,,
206.43,2.206e+2,,2.206e+2,2.893e-5,2.482e-5,,
206.45,1.778e+2,,1.778e+2,1.153e-5,4.548e-6,,
206.47,1.407e+2,,1.407e+2,5.734e-6,7.729e-7,,
206.5,1.071e+2,,1.071e+2,5.214e-6,4.701e-8,,
206.52,1.007e+2,,1.007e+2,8.863e-6,6.616e-9,,
206.55,1.080e+2,,1.080e+2,3.101e-5,3.033e-10,,
206.57,1.172e+2,,1.172e+2,7.814e-5,3.535e-11,,
206.6,1.270e+2,,1.270e+2,2.954e-4,1.221e-12,,
206.62,1.287e+2,,1.287e+2,6.651e-4,1.179e-13,,
206.65,1.286e+2,,1.286e+2,1.970e-3,1.329e-13,,
206.67,1.322e+2,,1.321e+2,3.710e-3,1.429e-13,,
206.7,1.505e+2,,1.505e+2,8.348e-3,1.579e-13,,
206.72,1.715e+2,,1.715e+2,1.306e-2,1.680e-13,,
206.75,2.064e+2,,2.063e+2,2.224e-2,1.830e-13,,
206.77,2.228e+2,,2.228e+2,2.888e-2,1.930e-13,,
206.8,2.242e+2,,2.242e+2,3.716e-2,2.080e-13,,
206.82,2.072e+2,,2.072e+2,4.004e-2,2.180e-13,,
206.85,1.620e+2,,1.620e+2,3.893e-2,2.330e-13,,
206.87,1.271e+2,,1.270e+2,3.480e-2,2.430e-13,,
206.9,8.154e+1,,8.152e+1,2.557e-2,2.581e-13,,
206.92,6.085e+1,,6.083e+1,1.897e-2,2.681e-13,,
206.95,4.568e+1,,4.567e+1,1.056e-2,2.831e-13,,
206.97,4.364e+1,,4.363e+1,6.531e-3,2.931e-13,,
207,4.587e+1,,4.587e+1,2.810e-3,3.081e-13,,
207.02,4.712e+1,,4.712e+1,1.503e-3,3.181e-13,,
207.05,4.468e+1,,4.468e+1,5.757e-4,3.331e-13,,
207.07,3.973e+1,,3.973e+1,3.229e-4,3.431e-13,,
207.1,2.912e+1,,2.912e+1,1.638e-4,3.582e-13,,
207.12,2.159e+1,,2.159e+1,1.146e-4,3.682e-13,,
207.15,1.199e+1,,1.199e+1,6.784e-5,3.832e-13,,
207.17,7.379e+0,,7.379e+0,4.558e-5,3.932e-13,,
207.2,3.098e+0,,3.098e+0,2.237e-5,4.082e-13,,
207.22,1.582e+0,,1.582e+0,1.281e-5,4.182e-13,,
207.25,5.021e-1,,5.021e-1,5.015e-6,4.332e-13,,
207.27,2.128e-1,,2.128e-1,2.699e-6,4.432e-13,,
207.29,8.368e-2,,8.368e-2,1.725e-6,4.533e-13,,
207.32,1.794e-2,,1.794e-2,1.629e-6,4.683e-13,,
207.34,5.857e-3,,5.855e-3,2.013e-6,4.783e-13,,
207.37,9.517e-4,,9.489e-4,2.777e-6,4.933e-13,,
207.39,2.602e-4,,2.569e-4,3.212e-6,5.033e-13,,
207.42,3.499e-5,,3.147e-5,3.513e-6,5.183e-13,,
207.44,1.050e-5,,7.071e-6,3.428e-6,5.283e-13,,
207.47,3.624e-6,,6.548e-7,2.969e-6,5.433e-13,,
207.49,2.709e-6,,1.232e-7,2.586e-6,5.534e-13,,
207.52,2.237e-6,,2.858e-8,2.209e-6,5.684e-13,,
207.54,2.472e-6,,1.240e-7,2.348e-6,5.784e-13,,
207.57,6.091e-6,,1.617e-6,4.474e-6,5.934e-13,,
207.59,1.829e-5,,8.226e-6,1.006e-5,6.034e-13,,
207.62,1.249e-4,,8.218e-5,4.271e-5,6.184e-13,,
207.64,4.595e-4,,3.475e-4,1.119e-4,6.284e-13,,
207.67,3.060e-3,,2.631e-3,4.292e-4,6.434e-13,,
207.69,1.022e-2,,9.249e-3,9.663e-4,6.535e-13,,
207.72,5.591e-2,,5.307e-2,2.849e-3,6.685e-13,,
207.74,1.604e-1,,1.551e-1,5.345e-3,6.785e-13,,
207.77,6.861e-1,,6.742e-1,1.196e-2,6.935e-13,,
207.79,1.656e+0,,1.637e+0,1.864e-2,7.035e-13,,
207.82,5.427e+0,,5.395e+0,3.159e-2,7.185e-13,,
207.84,1.093e+1,,1.089e+1,4.094e-2,7.285e-13,,
207.87,2.725e+1,,2.720e+1,5.256e-2,7.436e-13,,
207.89,4.569e+1,,4.564e+1,5.660e-2,7.536e-13,,
207.92,8.641e+1,,8.636e+1,5.505e-2,7.686e-13,,
207.94,1.205e+2,,1.205e+2,4.926e-2,7.801e-12,,
207.97,1.728e+2,,1.727e+2,3.630e-2,2.198e-10,,
207.99,2.003e+2,,2.003e+2,2.700e-2,1.856e-9,,
208.02,2.177e+2,,2.176e+2,1.507e-2,3.968e-8,,
208.04,2.097e+2,,2.097e+2,9.315e-3,2.788e-7,,
208.07,1.727e+2,,1.727e+2,3.940e-3,4.523e-6,,
208.09,1.384e+2,,1.384e+2,2.024e-3,2.644e-5,,
208.11,1.029e+2,,1.029e+2,9.663e-4,1.436e-4,,
208.14,5.750e+1,,5.750e+1,2.786e-4,1.583e-3,,
208.16,3.556e+1,,3.556e+1,1.127e-4,7.154e-3,,
208.19,1.511e+1,,1.505e+1,3.092e-5,5.986e-2,,
208.21,7.962e+0,,7.737e+0,2.109e-5,2.250e-1,,
208.24,3.911e+0,,2.482e+0,3.505e-5,1.429e+0,,
208.26,5.530e+0,,1.060e+0,6.142e-5,4.470e+0,,
208.29,2.180e+1,,2.579e-1,1.371e-4,2.154e+1,,
208.31,5.615e+1,,9.201e-2,2.196e-4,5.606e+1,,
208.34,2.050e+2,,1.891e-2,3.973e-4,2.050e+2,,
208.36,4.439e+2,,1.007e-2,5.436e-4,4.439e+2,2.135e-14,
208.39,1.232e+3,,1.899e-2,7.655e-4,1.232e+3,6.991e-13,
208.41,2.219e+3,,4.144e-2,8.811e-4,2.219e+3,6.528e-12,
208.44,4.674e+3,,1.379e-1,9.523e-4,4.674e+3,1.624e-10,
208.46,7.006e+3,,3.115e-1,9.172e-4,7.006e+3,1.263e-9,
208.49,1.120e+4,,1.071e+0,7.589e-4,1.120e+4,2.387e-8,
208.51,1.397e+4,,2.411e+0,6.140e-4,1.396e+4,1.545e-7,
208.54,1.695e+4,,7.637e+0,4.011e-4,1.694e+4,2.219e-6,
208.56,1.759e+4,,1.547e+1,2.908e-4,1.757e+4,1.196e-5,
208.59,1.622e+4,,3.968e+1,1.961e-4,1.618e+4,1.306e-4,
208.61,1.403e+4,,6.835e+1,1.790e-4,1.396e+4,5.861e-4,
208.64,9.890e+3,,1.354e+2,2.040e-4,9.755e+3,4.859e-3,
208.66,7.201e+3,,1.951e+2,2.390e-4,7.006e+3,1.816e-2,
208.69,4.009e+3,,2.946e+2,2.922e-4,3.714e+3,1.144e-1,
208.71,2.573e+3,,3.538e+2,3.158e-4,2.219e+3,3.561e-1,
208.74,1.301e+3,,4.059e+2,3.225e-4,8.929e+2,1.704e+0,
208.76,8.542e+2,,4.059e+2,3.089e-4,4.439e+2,4.417e+0,
208.79,5.052e+2,,3.536e+2,2.731e-4,1.355e+2,1.606e+1,
208.81,3.850e+2,,2.943e+2,2.498e-4,5.606e+1,3.466e+1,
208.84,3.035e+2,,1.947e+2,2.387e-4,1.299e+1,9.577e+1,
208.86,3.114e+2,,1.349e+2,2.625e-4,4.470e+0,1.721e+2,
208.88,3.756e+2,,8.682e+1,3.239e-4,1.429e+0,2.874e+2,
208.91,5.798e+2,,3.907e+1,5.020e-4,2.250e-1,5.405e+2,
208.93,7.726e+2,,2.093e+1,6.764e-4,5.986e-2,7.516e+2,
208.96,1.081e+3,,7.154e+0,9.830e-4,7.154e-3,1.074e+3,
208.98,1.247e+3,,3.197e+0,1.175e-3,1.583e-3,1.244e+3,
209.01,1.351e+3,,8.555e-1,1.359e-3,1.436e-4,1.350e+3,
209.03,1.302e+3,,3.638e-1,1.378e-3,2.644e-5,1.302e+3,
209.06,1.075e+3,,2.060e-1,1.244e-3,1.820e-6,1.075e+3,
209.08,8.641e+2,,2.756e-1,1.073e-3,2.788e-7,8.638e+2,
209.11,5.479e+2,,5.723e-1,7.717e-4,1.456e-8,5.473e+2,
209.13,3.786e+2,,9.513e-1,5.807e-4,1.856e-9,3.777e+2,
209.16,2.273e+2,,2.038e+0,3.505e-4,7.357e-11,2.252e+2,
