wavelength,intensity
198.92,5.818e-42
198.94,1.135e-40
198.95,4.909e-40
198.97,8.821e-39
198.99,1.501e-37
199.0,1.297e-35
199.02,2.501e-34
199.03,1.077e-33
199.05,1.917e-32
199.07,3.238e-31
199.08,1.304e-30
199.1,2.032e-29
199.12,3.002e-28
199.13,1.131e-27
199.15,1.5400000000000002e-26
199.17,1.988e-25
199.18,6.998e-25
199.2,8.328e-24
199.22,9.387999999999999e-23
199.23,3.089e-22
199.25,3.21e-21
199.27,3.159e-20
199.28,9.710000000000001e-20
199.3,8.809e-19
199.32,7.569e-18
199.33,2.174e-17
199.35,1.721e-16
199.37,1.291e-15
199.38,3.463e-15
199.4,2.394e-14
199.41,6.166e-14
199.43,3.927e-13
199.45,2.369e-12
199.46,5.701e-12
199.48,3.169e-11
199.5,1.668e-10
199.51,3.751e-10
199.53,1.82e-09
199.55,8.36e-09
199.56,1.756e-08
199.58,7.434e-08
199.6,2.981e-07
199.61,5.848e-07
199.63,2.161e-06
199.65,7.562e-06
199.66,1.386e-05
199.68,4.47e-05
199.7,0.0001365
199.71,0.0002337
199.73,0.0006578
199.75,0.001753
199.76,0.002804
199.78,0.006888
199.79,0.01058
199.81,0.02394
199.83,0.05131
199.84,0.07361
199.86,0.1454
199.88,0.272
199.89,0.3645
199.91,0.6284
199.93,1.026
199.94,1.284
199.96,1.932
199.98,2.753
199.99,3.219
200.01,4.227
200.03,5.256
200.04,5.743
200.06,6.581
200.08,7.142
200.09,7.29
200.11,7.291
200.13,6.907
200.14,6.587
200.16,5.752
200.17,5.267
200.19,4.242
200.21,3.238
200.22,2.773
200.24,1.957
200.26,1.316
200.27,1.062
200.29,0.6747
200.31,0.4253
200.32,0.3417
200.34,0.2364
200.36,0.1897
200.37,0.1809
200.39,0.1808
200.41,0.1924
200.42,0.1993
200.44,0.2107
200.46,0.2151
200.47,0.214
200.49,0.2057
200.5,0.199
200.52,0.1833
200.54,0.1699
200.55,0.1666
200.57,0.1723
200.59,0.2037
200.6,0.2325
200.62,0.3237
200.64,0.4686
200.65,0.5639
200.67,0.8022
200.69,1.102
200.7,1.271
200.72,1.635
200.74,2.007
200.75,2.185
200.77,2.497
200.79,2.721
200.8,2.789
200.82,2.829
200.84,2.738
200.85,2.65
200.87,2.407
200.88,2.264
200.9,1.972
200.92,1.718
200.93,1.624
200.95,1.533
200.97,1.601
200.98,1.703
201.0,2.042
201.02,2.545
201.03,2.844
201.05,3.496
201.07,4.15
201.08,4.449
201.1,4.934
201.12,5.207
201.13,5.248
201.15,5.135
201.17,4.782
201.18,4.533
201.2,3.939
201.22,3.293
201.23,2.978
201.25,2.408
201.26,2.166
201.28,1.784
201.3,1.541
201.31,1.467
201.33,1.392
201.35,1.386
201.36,1.398
201.38,1.431
201.4,1.465
201.41,1.481
201.43,1.518
201.45,1.578
201.46,1.624
201.48,1.762
201.5,1.973
201.51,2.106
201.53,2.416
201.55,2.759
201.56,2.929
201.58,3.239
201.6,3.471
201.61,3.549
201.63,3.619
201.64,3.612
201.66,3.526
201.68,3.371
201.69,3.281
201.71,3.1
201.73,2.952
201.74,2.902
201.76,2.866
201.78,2.933
201.79,3.01
