wavelength,intensity
198.24,9.989e-30
198.25,5.114e-29
198.27,2.308e-28
198.28,4.874e-28
198.3,2.148e-27
198.32,1.3400000000000002e-26
198.33,2.796e-26
198.35,1.203e-25
198.37,5.089e-25
198.38,1.041e-24
198.4,4.299e-24
198.42,1.747e-23
198.43,3.501e-23
198.45,1.389e-22
198.47,5.421e-22
198.48,1.065e-21
198.5,4.057e-21
198.52,1.521e-20
198.53,2.9280000000000005e-20
198.55,1.071e-19
198.57,3.859e-19
198.58,7.28e-19
198.6,2.559e-18
198.61,4.77e-18
198.63,1.637e-17
198.65,5.528e-17
198.66,1.01e-16
198.68,3.328e-16
198.7,1.08e-15
198.71,1.933e-15
198.73,6.119e-15
198.75,1.906e-14
198.76,3.344e-14
198.78,1.017e-13
198.8,3.043e-13
198.81,5.231e-13
198.83,1.528e-12
198.85,4.389e-12
198.86,7.395e-12
198.88,2.073e-11
198.9,5.72e-11
198.91,9.443e-11
198.93,2.542e-10
198.95,6.733e-10
198.96,1.089e-09
198.98,2.814e-09
198.99,4.496e-09
199.01,1.134e-08
199.03,2.812e-08
199.04,4.402e-08
199.06,1.065e-07
199.08,2.536e-07
199.09,3.888e-07
199.11,9.029e-07
199.13,2.062e-06
199.14,3.098e-06
199.16,6.902e-06
199.18,1.513e-05
199.19,2.225e-05
199.21,4.756e-05
199.23,9.999e-05
199.24,0.0001441
199.26,0.0002954
199.28,0.0005957
199.29,0.0008406
199.31,0.001653
199.33,0.003197
199.34,0.004418
199.36,0.008332
199.37,0.01137
199.39,0.02091
199.41,0.03781
199.42,0.05053
199.44,0.08911
199.46,0.1545
199.47,0.2022
199.49,0.3419
199.51,0.5684
199.52,0.7282
199.54,1.18
199.56,1.881
199.57,2.36
199.59,3.668
199.61,5.604
199.62,6.884
199.64,10.25
199.66,15.02
199.67,18.06
199.69,25.79
199.71,36.21
199.72,42.63
199.74,58.35
199.75,67.84
199.77,90.52
199.79,118.7
199.8,135.2
199.82,172.9
199.84,217.4
199.85,242.2
199.87,296.9
199.89,357.8
199.9,390.3
199.92,458.5
199.94,529.7
199.95,565.7
199.97,637.0
199.99,705.3
200.0,737.4
200.02,795.9
200.04,844.7
200.05,864.6
200.07,894.7
200.08,904.3
200.1,912.4
200.12,905.3
200.13,896.1
200.15,867.2
200.17,825.6
200.18,800.6
200.2,743.9
200.22,680.5
200.23,647.1
200.25,578.6
200.27,510.1
200.28,476.6
200.3,412.3
200.32,353.0
200.33,325.6
200.35,275.8
200.37,233.2
200.38,214.6
200.4,182.9
200.42,158.1
200.43,148.1
200.45,132.9
200.46,127.4
200.48,120.4
200.5,118.3
200.51,118.9
200.53,123.1
200.55,131.0
200.56,136.2
200.58,149.0
200.6,164.5
200.61,173.1
200.63,191.9
200.65,212.3
200.66,223.0
200.68,245.0
200.7,267.3
200.71,278.5
200.73,300.5
200.75,321.8
200.76,332.2
200.78,352.2
200.8,371.3
200.81,380.7
200.83,399.0
200.84,408.2
200.86,426.9
200.88,446.5
200.89,456.8
200.91,478.7
200.93,502.6
200.94,515.3
200.96,542.0
200.98,570.1
200.99,584.5
201.01,613.2
201.03,640.7
201.04,653.7
201.06,677.0
201.08,695.8
201.09,703.1
201.11,713.0
201.13,715.9
201.14,714.7
201.16,706.8
201.18,692.3
201.19,682.8
201.21,660.1
201.22,647.3
201.24,619.8
201.26,591.5
201.27,577.7
201.29,551.7
201.31,529.7
201.32,520.7
201.34,507.6
201.36,502.0
201.37,502.3
201.39,509.5
201.41,525.6
201.42,537.0
201.44,566.2
201.46,603.3
201.47,624.4
201.49,671.2
201.51,722.6
201.52,749.5
201.54,804.5
201.55,832.2
201.57,886.4
201.59,937.9
201.6,962.0
201.62,1006.0
201.64,1043.0
201.65,1059.0
201.67,1085.0
201.69,1102.0
201.7,1108.0
201.72,1113.0
201.74,1112.0
201.75,1108.0
201.77,1097.0
201.79,1082.0
201.8,1072.0
201.82,1051.0
201.84,1028.0
201.85,1016.0
