wavelength,intensity
198.45,1.533e-38
198.47,1.474e-29
198.48,3.642e-29
198.5,2.182e-28
198.52,1.278e-27
198.53,3.066e-27
198.55,1.734e-26
198.57,9.586000000000001e-26
198.58,2.234e-25
198.6,1.193e-24
198.62,6.223e-24
198.63,1.409e-23
198.65,7.101e-23
198.66,1.5799999999999998e-22
198.68,7.692e-22
198.7,3.659e-21
198.71,7.911e-21
198.73,3.6350000000000003e-20
198.75,1.632e-19
198.76,3.428e-19
198.78,1.486e-18
198.8,6.299e-18
198.81,1.285e-17
198.83,5.262e-17
198.85,2.105e-16
198.86,4.173e-16
198.88,1.612e-15
198.9,6.086e-15
198.91,1.172e-14
198.93,4.275e-14
198.95,1.523e-13
198.96,2.851e-13
198.98,9.813e-13
199.0,3.301e-12
199.01,6.001e-12
199.03,1.95e-11
199.04,3.484e-11
199.06,1.093e-10
199.08,3.352e-10
199.09,5.82e-10
199.11,1.724e-09
199.13,4.99e-09
199.14,8.416e-09
199.16,2.353e-08
199.18,6.428e-08
199.19,1.053e-07
199.21,2.78e-07
199.23,7.168e-07
199.24,1.141e-06
199.26,2.842e-06
199.28,6.918e-06
199.29,1.07e-05
199.31,2.515e-05
199.33,5.779e-05
199.34,8.683e-05
199.36,0.0001927
199.38,0.0004178
199.39,0.0006099
199.41,0.001278
199.42,0.001833
199.44,0.003708
199.46,0.007331
199.47,0.01022
199.49,0.01952
199.51,0.03642
199.52,0.04932
199.54,0.08889
199.56,0.1566
199.57,0.206
199.59,0.3505
199.61,0.5826
199.62,0.7447
199.64,1.196
199.66,1.877
199.67,2.331
199.69,3.532
199.71,5.232
199.72,6.312
199.74,9.031
199.76,12.63
199.77,14.8
199.79,19.98
199.8,23.02
199.82,30.03
199.84,38.28
199.85,42.85
199.87,52.75
199.89,63.47
199.9,69.02
199.92,80.22
199.94,91.1
199.95,96.25
199.97,105.6
199.99,113.2
200.0,116.2
200.02,120.4
200.04,121.8
200.05,121.5
200.07,118.9
200.09,113.7
200.1,110.2
200.12,101.9
200.14,92.1
200.15,86.85
200.17,76.01
200.19,65.15
200.2,59.87
200.22,49.85
200.23,45.2
200.25,36.72
200.27,29.47
200.28,26.32
200.3,20.95
200.32,16.74
200.33,15.03
200.35,12.34
200.37,10.49
200.38,9.846
200.4,9.052
200.42,8.86
200.43,8.975
200.45,9.617
200.47,10.81
200.48,11.62
200.5,13.67
200.52,16.32
200.53,17.87
200.55,21.41
200.57,25.47
200.58,27.68
200.6,32.35
200.61,34.77
200.63,39.69
200.65,44.52
200.66,46.83
200.68,51.13
200.7,54.84
200.71,56.44
200.73,59.05
200.75,60.91
200.76,61.57
200.78,62.44
200.8,62.9
200.81,63.04
200.83,63.35
200.85,63.91
200.86,64.37
200.88,65.77
200.9,67.9
200.91,69.27
200.93,72.54
200.95,76.41
200.96,78.5
200.98,82.76
200.99,84.84
201.01,88.69
201.03,91.8
201.04,92.98
201.06,94.43
201.08,94.53
201.09,94.06
201.11,92.12
201.13,88.96
201.14,87.01
201.16,82.53
201.18,77.6
201.19,75.07
201.21,70.12
201.23,65.56
201.24,63.52
201.26,60.02
201.28,57.44
201.29,56.53
201.31,55.47
201.33,55.43
201.34,55.77
201.36,57.14
201.37,58.14
201.39,60.67
201.41,63.81
201.42,65.56
201.44,69.28
201.46,73.15
201.47,75.09
201.49,78.86
201.51,82.36
201.52,83.97
201.54,86.84
201.56,89.25
201.57,90.27
201.59,92.03
201.61,93.49
201.62,94.16
201.64,95.5
201.66,96.98
201.67,97.83
201.69,99.84
201.71,102.3
201.72,103.8
201.74,107.1
201.75,108.8
201.77,112.7
201.79,116.6
201.8,118.5
201.82,122.2
201.84,125.4
201.85,126.7
201.87,128.8
201.89,129.9
201.9,130.1
201.92,129.7
201.94,128.2
201.95,127.2
201.97,124.3
201.99,120.6
202.0,118.5
202.02,113.8
202.04,108.5
202.05,105.7
202.07,99.88
202.09,94.0
202.1,91.13
202.12,85.82
202.14,81.59
202.15,80.12
202.17,79.08
202.18,79.81
202.2,84.69
202.22,95.53
202.23,103.8
202.25,127.4
202.27,162.5
202.28,185.2
202.3,242.1
202.32,316.5
202.33,360.8
202.35,464.4
202.37,588.2
202.38,657.5
202.4,809.3
202.42,975.7
202.43,1063.0
202.45,1241.0
202.47,1417.0
202.48,1502.0
202.5,1659.0
202.52,1792.0
202.53,1848.0
202.55,1930.0
202.56,1957.0
202.58,1977.0
202.6,1953.0
202.61,1925.0
202.63,1839.0
202.65,1719.0
202.66,1647.0
202.68,1489.0
202.7,1316.0
202.71,1227.0
202.73,1050.0
202.75,878.9
202.76,797.8
202.78,647.2
202.8,514.6
