wavelength,intensity
198.4,5.635e-31
198.42,3.031e-30
198.43,6.972e-30
198.45,3.632e-29
198.47,2.564e-28
198.48,5.805000000000001e-28
198.5,2.932e-27
198.52,1.4520000000000003e-26
198.53,3.2070000000000004e-26
198.55,1.542e-25
198.57,7.268000000000001e-25
198.58,1.567e-24
198.6,7.172e-24
198.61,1.523e-23
198.63,6.772999999999999e-23
198.65,2.9529999999999998e-22
198.66,6.120999999999999e-22
198.68,2.592e-21
198.7,1.0760000000000001e-20
198.71,2.177e-20
198.73,8.78e-20
198.75,3.473e-19
198.76,6.857e-19
198.78,2.634e-18
198.8,9.923e-18
198.81,1.912e-17
198.83,6.995e-17
198.85,2.51e-16
198.86,4.72e-16
198.88,1.645e-15
198.9,5.62e-15
198.91,1.031e-14
198.93,3.422e-14
198.95,1.114e-13
198.96,1.994e-13
198.98,6.3e-13
198.99,1.112e-12
199.01,3.41e-12
199.03,1.026e-11
199.04,1.765e-11
199.06,5.155e-11
199.08,1.475e-10
199.09,2.478e-10
199.11,6.885e-10
199.13,1.875e-09
199.14,3.072e-09
199.16,8.12e-09
199.18,2.104e-08
199.19,3.362e-08
199.21,8.453e-08
199.23,2.083e-07
199.24,3.246e-07
199.26,7.762e-07
199.28,1.819e-06
199.29,2.764e-06
199.31,6.284e-06
199.32,9.404e-06
199.34,2.074e-05
199.36,4.483e-05
199.37,6.542e-05
199.39,0.0001372
199.41,0.0002818
199.42,0.0004008
199.44,0.0007987
199.46,0.001559
199.47,0.002162
199.49,0.004094
199.51,0.007596
199.52,0.01027
199.54,0.01847
199.56,0.03256
199.57,0.0429
199.59,0.07332
199.61,0.1228
199.62,0.1577
199.64,0.256
199.66,0.4072
199.67,0.5097
199.69,0.7861
199.7,0.9687
199.72,1.449
199.74,2.122
199.75,2.549
199.77,3.62
199.79,5.037
199.8,5.896
199.82,7.954
199.84,10.51
199.85,11.99
199.87,15.36
199.89,19.27
199.9,21.42
199.92,26.06
199.94,31.06
199.95,33.65
199.97,38.88
199.99,44.0
200.0,46.45
200.02,50.96
200.04,54.77
200.05,56.34
200.07,58.71
200.08,59.47
200.1,60.09
200.12,59.47
200.13,58.72
200.15,56.36
200.17,53.02
200.18,51.04
200.2,46.59
200.22,41.7
200.23,39.17
200.25,34.07
200.27,29.11
200.28,26.74
200.3,22.3
200.32,18.34
200.33,16.57
200.35,13.44
200.37,10.88
200.38,9.805
200.4,8.029
200.42,6.717
200.43,6.217
200.45,5.497
200.46,5.265
200.48,5.028
200.5,5.069
200.51,5.186
200.53,5.603
200.55,6.257
200.56,6.67
200.58,7.666
200.6,8.879
200.61,9.562
200.63,11.07
200.65,12.73
200.66,13.6
200.68,15.42
200.7,17.26
200.71,18.17
200.73,19.94
200.75,21.59
200.76,22.36
200.78,23.76
200.79,24.39
200.81,25.51
200.83,26.48
200.84,26.92
200.86,27.76
200.88,28.61
200.89,29.06
200.91,30.06
200.93,31.25
200.94,31.93
200.96,33.48
200.98,35.25
200.99,36.21
201.01,38.22
201.03,40.27
201.04,41.26
201.06,43.1
201.08,44.63
201.09,45.24
201.11,46.07
201.13,46.33
201.14,46.23
201.16,45.56
201.17,45.01
201.19,43.51
201.21,41.56
201.22,40.46
201.24,38.09
201.26,35.64
201.27,34.43
201.29,32.12
201.31,30.07
201.32,29.17
201.34,27.7
201.36,26.69
201.37,26.37
201.39,26.12
201.41,26.37
201.42,26.68
201.44,27.63
201.46,28.98
201.47,29.78
201.49,31.6
201.51,33.64
201.52,34.71
201.54,36.89
201.55,37.99
201.57,40.13
201.59,42.14
201.6,43.08
201.62,44.81
201.64,46.3
201.65,46.96
201.67,48.11
201.69,49.06
201.7,49.47
201.72,50.21
201.74,50.87
201.75,51.19
201.77,51.83
201.79,52.49
201.8,52.83
201.82,53.53
201.84,54.22
201.85,54.56
201.87,55.17
201.89,55.65
201.9,55.82
201.92,55.99
201.93,55.98
201.95,55.74
201.97,55.18
201.98,54.77
202.0,53.73
202.02,52.36
202.03,51.57
202.05,49.78
202.07,47.75
202.08,46.65
202.1,44.33
202.12,41.87
202.13,40.6
202.15,38.04
202.17,35.5
202.18,34.27
202.2,31.95
202.22,29.94
202.23,29.09
202.25,27.84
202.26,27.48
202.28,27.42
202.3,28.44
202.31,29.42
202.33,32.46
202.35,37.12
202.36,40.11
202.38,47.49
202.4,56.78
202.41,62.14
202.43,74.19
202.45,87.85
202.46,95.18
202.48,110.5
202.5,126.4
202.51,134.3
202.53,149.6
202.55,163.6
202.56,169.9
202.58,180.7
202.6,188.5
202.61,191.1
202.63,193.7
202.64,193.6
202.66,190.7
202.68,184.2
202.69,179.8
202.71,168.8
202.73,155.5
202.74,148.2
202.76,132.9
202.78,117.0
202.79,109.1
202.81,93.67
202.83,79.22
202.84,72.48
202.86,60.1
202.88,49.35
202.89,44.6
202.91,36.35
202.93,29.67
202.94,26.88
202.96,22.32
202.98,18.96
202.99,17.68
203.01,15.83
203.02,15.23
203.04,14.59
203.06,14.62
203.07,14.85
203.09,15.73
203.11,17.08
203.12,17.91
203.14,19.81
203.16,21.98
203.17,23.13
203.19,25.48
203.21,27.8
203.22,28.91
203.24,30.94
203.26,32.63
203.27,33.31
203.29,34.3
203.31,34.75
203.32,34.76
203.34,34.39
203.36,33.51
203.37,32.91
203.39,31.44
203.4,30.61
203.42,28.82
203.44,27.0
203.45,26.12
203.47,24.48
203.49,23.11
203.5,22.55
203.52,21.71
203.54,21.26
203.55,21.18
203.57,21.3
203.59,21.74
203.6,22.05
203.62,22.82
203.64,23.7
203.65,24.14
203.67,25.0
203.69,25.75
203.7,26.06
203.72,26.55
203.73,26.73
203.75,26.94
203.77,27.01
203.78,27.01
203.8,27.01
203.82,27.09
203.83,27.2
203.85,27.63
203.87,28.43
203.88,29.01
203.9,30.55
203.92,32.65
203.93,33.91
203.95,36.83
203.97,40.19
203.98,42.0
204.0,45.77
204.02,49.56
204.03,51.4
204.05,54.81
204.07,57.68
204.08,58.85
204.1,60.54
204.11,61.02
204.13,61.22
204.15,60.38
204.16,59.57
204.18,57.23
204.2,54.04
204.21,52.18
204.23,48.06
204.25,43.57
204.26,41.26
204.28,36.62
204.3,32.11
204.31,29.95
204.33,25.88
204.35,22.23
204.36,20.57
204.38,17.6
204.4,15.07
204.41,13.95
204.43,12.01
204.45,10.39
204.46,9.679
204.48,8.435
204.49,7.887
204.51,6.913
204.53,6.073
204.54,5.696
204.56,5.019
204.58,4.438
204.59,4.183
204.61,3.744
204.63,3.401
204.64,3.268
204.66,3.078
204.68,2.992
204.69,2.989
