wavelength,intensity
198.78,2.812e-28
198.79,8.548e-28
198.81,7.689e-27
198.83,6.676000000000001e-26
198.84,1.94e-25
198.86,1.599e-24
198.88,1.268e-23
198.89,3.525e-23
198.91,2.65e-22
198.93,1.921e-21
198.94,5.105e-21
198.96,3.507e-20
198.98,2.325e-19
198.99,5.906e-19
199.01,3.71e-18
199.03,2.248e-17
199.04,5.461e-17
199.06,3.136e-16
199.08,1.738e-15
199.09,4.036e-15
199.11,2.12e-14
199.12,4.793e-14
199.14,2.386e-13
199.16,1.146e-12
199.17,2.479e-12
199.19,1.129e-11
199.21,4.961e-11
199.22,1.026e-10
199.24,4.277e-10
199.26,1.721e-09
199.27,3.406e-09
199.29,1.3e-08
199.31,4.79e-08
199.32,9.076e-08
199.34,3.174e-07
199.36,1.072e-06
199.37,1.945e-06
199.39,6.24e-06
199.41,1.934e-05
199.42,3.363e-05
199.44,9.906e-05
199.46,0.0002822
199.47,0.0004703
199.49,0.001274
199.5,0.002072
199.52,0.005342
199.54,0.01333
199.55,0.02081
199.57,0.0495
199.59,0.114
199.6,0.171
199.62,0.3756
199.64,0.7997
199.65,1.153
199.67,2.343
199.69,4.616
199.7,6.404
199.72,12.04
199.74,21.96
199.75,29.32
199.77,51.04
199.79,86.14
199.8,110.6
199.82,178.2
199.84,278.1
199.85,343.3
199.87,511.2
199.88,616.3
199.9,875.0
199.92,1203.0
199.93,1394.0
199.95,1828.0
199.97,2323.0
199.98,2587.0
200.0,3137.0
200.02,3689.0
200.03,3955.0
200.05,4448.0
200.07,4862.0
200.08,5032.0
200.1,5285.0
200.12,5415.0
200.13,5434.0
200.15,5385.0
200.17,5230.0
200.18,5119.0
200.2,4842.0
200.22,4508.0
200.23,4326.0
200.25,3940.0
200.26,3741.0
200.28,3338.0
200.3,2940.0
200.31,2746.0
200.33,2376.0
200.35,2036.0
200.36,1879.0
200.38,1597.0
200.4,1357.0
200.41,1253.0
200.43,1077.0
200.45,938.6
200.46,882.4
200.48,792.2
200.5,727.4
200.51,703.1
200.53,668.7
200.55,651.4
200.56,649.0
200.58,656.8
200.59,667.3
200.61,702.4
200.63,757.2
200.64,792.3
200.66,877.3
200.68,979.9
200.69,1036.0
200.71,1156.0
200.73,1277.0
200.74,1335.0
200.76,1440.0
200.78,1522.0
200.79,1552.0
200.81,1589.0
200.83,1592.0
200.84,1583.0
200.86,1547.0
200.88,1499.0
200.89,1476.0
200.91,1440.0
200.93,1434.0
200.94,1447.0
200.96,1513.0
200.97,1567.0
200.99,1719.0
201.01,1923.0
201.02,2040.0
201.04,2293.0
201.06,2548.0
201.07,2668.0
201.09,2876.0
201.11,3019.0
201.12,3062.0
201.14,3081.0
201.16,3011.0
201.17,2945.0
201.19,2761.0
201.21,2525.0
201.22,2395.0
201.24,2128.0
201.26,1868.0
201.27,1747.0
201.29,1533.0
201.31,1362.0
201.32,1294.0
201.34,1195.0
201.35,1163.0
201.37,1135.0
201.39,1153.0
201.4,1179.0
201.42,1267.0
201.44,1407.0
201.45,1498.0
201.47,1724.0
201.49,2011.0
201.5,2177.0
201.52,2553.0
201.54,2976.0
201.55,3201.0
201.57,3660.0
201.59,4113.0
201.6,4327.0
201.62,4711.0
201.64,5015.0
201.65,5129.0
201.67,5272.0
201.69,5296.0
201.7,5265.0
201.72,5126.0
201.73,5022.0
201.75,4766.0
201.77,4469.0
201.78,4315.0
201.8,4014.0
201.82,3740.0
201.83,3618.0
201.85,3408.0
201.87,3241.0
201.88,3171.0
201.9,3051.0
201.92,2946.0
201.93,2895.0
201.95,2789.0
201.97,2675.0
201.98,2614.0
202.0,2487.0
202.02,2358.0
202.03,2294.0
202.05,2172.0
202.06,2115.0
202.08,2009.0
202.1,1915.0
202.11,1870.0
202.13,1785.0
202.15,1700.0
202.16,1655.0
202.18,1561.0
202.2,1459.0
202.21,1404.0
202.23,1290.0
202.25,1173.0
202.26,1113.0
202.28,996.7
202.3,885.4
202.31,832.6
202.33,734.2
202.35,646.4
202.36,606.6
202.38,535.4
202.4,474.7
202.41,448.2
202.43,402.4
202.44,382.9
202.46,350.6
202.48,326.5
202.49,317.5
202.51,305.0
202.53,299.2
202.54,298.4
202.56,300.4
202.58,305.5
202.59,308.7
202.61,315.1
202.63,320.3
202.64,322.1
202.66,323.5
202.68,322.2
202.69,320.8
202.71,316.8
202.73,312.8
202.74,311.3
202.76,310.3
202.78,312.9
202.79,315.9
202.81,325.3
202.82,331.8
202.84,347.7
202.86,366.6
202.87,376.6
202.89,396.5
202.91,414.4
202.92,421.9
202.94,433.2
202.96,438.6
202.97,439.0
202.99,436.1
203.01,430.2
203.02,427.4
203.04,425.3
203.06,433.2
203.07,443.1
203.09,479.1
203.11,542.1
203.12,585.3
203.14,696.6
203.16,840.8
203.17,923.9
203.19,1108.0
203.2,1206.0
203.22,1404.0
203.24,1595.0
203.25,1681.0
203.27,1828.0
203.29,1928.0
203.3,1957.0
203.32,1974.0
203.34,1935.0
203.35,1897.0
203.37,1792.0
203.39,1663.0
203.4,1596.0
203.42,1473.0
203.44,1388.0
203.45,1369.0
203.47,1402.0
203.49,1569.0
203.5,1719.0
203.52,2196.0
203.53,2542.0
203.55,3507.0
203.57,4919.0
203.58,5824.0
203.6,8095.0
203.62,11040.0
203.63,12780.0
203.65,16780.0
203.67,21420.0
203.68,23920.0
203.7,29160.0
203.72,34450.0
203.73,37010.0
203.75,41690.0
203.77,45510.0
203.78,46990.0
203.8,48960.0
203.82,49510.0
203.83,49260.0
203.85,47800.0
203.87,45290.0
203.88,43750.0
