wavelength,intensity
198.32,2.943e-29
198.33,6.523e-29
198.35,3.164e-28
198.37,1.504e-27
198.38,3.256e-27
198.4,1.529e-26
198.41,3.2660000000000004e-26
198.43,1.469e-25
198.45,6.489e-25
198.46,1.354e-24
198.48,5.815e-24
198.5,2.4509999999999998e-23
198.51,4.9969999999999997e-23
198.53,2.0479999999999998e-22
198.55,8.242e-22
198.56,1.6420000000000001e-21
198.58,6.424e-21
198.6,2.4680000000000003e-20
198.61,4.803e-20
198.63,1.794e-19
198.65,6.579e-19
198.66,1.251e-18
198.68,4.462e-18
198.7,1.562e-17
198.71,2.903e-17
198.73,9.884e-17
198.75,3.304e-16
198.76,5.999e-16
198.78,1.951e-15
198.79,3.493e-15
198.81,1.105e-14
198.83,3.43e-14
198.84,6.003e-14
198.86,1.813e-13
198.88,5.378e-13
198.89,9.197e-13
198.91,2.653e-12
198.93,7.517e-12
198.94,1.256e-11
198.96,3.463e-11
198.98,9.371e-11
198.99,1.531e-10
199.01,4.032e-10
199.03,1.043e-09
199.04,1.665e-09
199.06,4.19e-09
199.08,1.035e-08
199.09,1.616e-08
199.11,3.887e-08
199.12,5.988e-08
199.14,1.402e-07
199.16,3.222e-07
199.17,4.853e-07
199.19,1.086e-06
199.21,2.387e-06
199.22,3.515e-06
199.24,7.523e-06
199.26,1.581e-05
199.27,2.277e-05
199.29,4.661e-05
199.31,9.372e-05
199.32,0.000132
199.34,0.0002585
199.36,0.0004971
199.37,0.0006849
199.39,0.001283
199.41,0.002362
199.42,0.003183
199.44,0.005705
199.46,0.01005
199.47,0.01325
199.49,0.02273
199.5,0.02958
199.52,0.04942
199.54,0.08115
199.55,0.1033
199.57,0.1652
199.59,0.2597
199.6,0.3235
199.62,0.4952
199.64,0.745
199.65,0.9078
199.67,1.33
199.69,1.916
199.7,2.284
199.72,3.203
199.74,4.415
199.75,5.149
199.77,6.913
199.79,9.118
199.8,10.4
199.82,13.37
199.84,16.87
199.85,18.83
199.87,23.15
199.88,25.5
199.9,30.54
199.92,35.93
199.93,38.72
199.95,44.38
199.97,50.0
199.98,52.73
200.0,57.9
200.02,62.52
200.03,64.57
200.05,68.06
200.07,70.66
200.08,71.61
200.1,72.83
200.12,73.23
200.13,73.17
200.15,72.66
200.17,71.89
200.18,71.5
200.2,70.96
200.22,71.01
200.23,71.37
200.25,72.98
200.26,74.28
200.28,78.06
200.3,83.48
200.31,86.82
200.33,94.74
200.35,104.2
200.36,109.3
200.38,120.4
200.4,132.1
200.41,137.9
200.43,149.4
200.45,160.1
200.46,165.0
200.48,173.4
200.5,179.8
200.51,182.1
200.53,184.7
200.55,184.6
200.56,183.6
200.58,179.6
200.59,176.6
200.61,169.2
200.63,160.0
200.64,154.9
200.66,143.9
200.68,132.3
200.69,126.4
200.71,114.7
200.73,103.5
200.74,98.17
200.76,88.15
200.78,79.16
200.79,75.09
200.81,67.82
200.83,61.72
200.84,59.11
200.86,54.73
200.88,51.43
200.89,50.17
200.91,48.36
200.93,47.44
200.94,47.29
200.96,47.53
200.97,47.9
200.99,49.05
201.01,50.66
201.02,51.59
201.04,53.65
201.06,55.88
201.07,57.05
201.09,59.48
201.11,62.11
201.12,63.56
201.14,66.89
201.16,71.19
201.17,73.89
201.19,80.89
201.21,90.87
201.22,97.36
201.24,114.2
201.26,137.7
201.27,152.5
201.29,189.6
201.31,238.6
201.32,268.3
201.34,339.7
201.35,381.9
201.37,481.0
201.39,601.0
201.4,669.5
201.42,823.6
201.44,1001.0
201.45,1098.0
201.47,1308.0
201.49,1536.0
201.5,1655.0
201.52,1901.0
201.54,2151.0
201.55,2275.0
201.57,2515.0
201.59,2737.0
201.6,2838.0
201.62,3016.0
201.64,3153.0
201.65,3204.0
201.67,3269.0
201.69,3281.0
201.7,3266.0
201.72,3197.0
201.73,3144.0
201.75,3002.0
201.77,2819.0
201.78,2714.0
201.8,2486.0
201.82,2239.0
201.83,2112.0
201.85,1857.0
201.87,1607.0
201.88,1486.0
201.9,1258.0
201.92,1051.0
201.93,956.3
201.95,786.8
201.97,643.9
201.98,582.4
202.0,478.3
202.02,398.2
202.03,366.4
202.05,317.4
202.06,299.6
202.08,275.3
202.1,263.8
202.11,261.9
202.13,264.1
202.15,272.3
202.16,277.8
202.18,290.7
202.2,304.3
202.21,311.0
202.23,323.4
202.25,333.8
202.26,338.2
202.28,345.1
202.3,349.9
202.31,351.6
202.33,354.3
202.35,356.5
202.36,357.8
202.38,361.1
202.4,366.2
202.41,369.6
202.43,378.2
202.44,383.4
202.46,395.6
202.48,409.5
202.49,416.8
202.51,431.6
202.53,445.2
202.54,451.3
202.56,460.8
202.58,466.0
202.59,466.6
202.61,463.4
202.63,453.8
202.64,446.7
202.66,427.7
202.68,403.1
202.69,389.0
202.71,357.7
202.73,323.4
202.74,305.6
202.76,269.4
202.78,233.6
202.79,216.2
202.81,182.9
202.82,167.2
202.84,138.2
202.86,112.6
202.87,101.1
202.89,80.87
202.91,64.09
202.92,56.92
202.94,44.84
202.96,35.46
202.97,31.66
202.99,25.62
203.01,21.34
203.02,19.76
203.04,17.55
203.06,16.39
203.07,16.14
203.09,16.17
203.11,16.8
203.12,17.29
203.14,18.55
203.16,20.09
203.17,20.93
203.19,22.71
203.2,23.61
203.22,25.41
203.24,27.11
203.25,27.91
203.27,29.36
203.29,30.59
203.3,31.11
203.32,31.97
203.34,32.6
203.35,32.85
203.37,33.23
203.39,33.52
203.4,33.66
203.42,33.96
203.44,34.37
203.45,34.64
203.47,35.32
203.49,36.23
203.5,36.78
203.52,38.06
203.53,38.78
203.55,40.36
203.57,42.07
203.58,42.95
203.6,44.7
203.62,46.37
203.63,47.15
203.65,48.52
203.67,49.59
203.68,49.99
203.7,50.51
203.72,50.64
203.73,50.55
203.75,50.12
203.77,49.37
203.78,48.9
203.8,47.85
203.82,46.72
203.83,46.17
203.85,45.16
203.87,44.37
203.88,44.09
203.9,43.8
203.91,43.8
203.93,44.12
203.95,44.85
203.96,45.35
203.98,46.59
204.0,48.04
204.01,48.81
204.03,50.34
204.05,51.74
204.06,52.34
204.08,53.26
204.1,53.71
204.11,53.73
204.13,53.34
204.15,52.36
204.16,51.65
204.18,49.84
204.2,47.6
204.21,46.36
204.23,43.7
204.25,40.95
204.26,39.58
204.28,36.97
204.29,35.75
204.31,33.55
204.33,31.75
204.34,31.01
204.36,29.86
204.38,29.16
204.39,28.97
204.41,28.85
204.43,29.03
204.44,29.2
204.46,29.64
204.48,30.13
204.49,30.36
204.51,30.74
204.53,30.94
204.54,30.95
204.56,30.76
204.58,30.28
204.59,29.93
204.61,28.99
204.62,28.42
204.64,27.09
204.66,25.56
204.67,24.73
204.69,23.02
204.71,21.27
204.72,20.4
204.74,18.73
204.76,17.2
204.77,16.5
204.79,15.26
204.81,14.28
204.82,13.89
204.84,13.34
204.86,13.1
204.87,13.1
204.89,13.34
204.91,13.89
204.92,14.27
204.94,15.26
204.96,16.49
204.97,17.19
204.99,18.73
205.0,19.55
205.02,21.25
205.04,22.97
205.05,23.82
205.07,25.42
205.09,26.85
205.1,27.47
205.12,28.48
205.14,29.15
205.15,29.35
205.17,29.44
205.19,29.15
205.2,28.87
205.22,28.07
205.24,27.01
205.25,26.42
205.27,25.17
205.29,23.95
205.3,23.39
205.32,22.49
205.34,21.99
205.35,21.96
205.37,22.44
205.38,23.02
205.4,24.98
205.42,28.28
205.43,30.54
205.45,36.53
205.47,44.88
205.48,50.11
205.5,63.09
205.52,79.99
205.53,90.15
205.55,114.4
205.57,144.5
205.58,162.0
205.6,202.3
205.62,249.9
205.63,276.6
205.65,335.5
205.67,401.4
205.68,436.8
205.7,511.3
205.72,589.5
205.73,629.2
205.75,708.4
205.76,747.1
205.78,820.9
205.8,887.3
