idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 1]",2,"[340.7792, 353.1703]","[0.488, 1.56]","[3.63708881014, 3.5094823951399996]","[18.0, 20.0]","[0.009873753258870355, -0.00987375325887041]",0.00987375325887041
"[0, 2]",2,"[340.7792, 363.0239]","[0.488, 0.305]","[3.63708881014, 3.9524396268999995]","[18.0, 18.0]","[-0.031136092669259763, 0.03113609266925993]",0.03113609266925993
"[0, 3]",2,"[340.7792, 364.53960000000006]","[0.488, 0.62]","[3.63708881014, 3.5027272208599998]","[18.0, 18.0]","[0.01579463966539124, -0.015794639665391297]",0.015794639665391297
"[0, 4]",2,"[340.7792, 369.4811]","[0.488, 0.237]","[3.63708881014, 3.45725582014]","[18.0, 16.0]","[0.019253774100946974, -0.019253774100946808]",0.019253774100946974
"[0, 5]",2,"[340.7792, 375.73670000000004]","[0.488, 0.201]","[3.63708881014, 3.40140766536]","[18.0, 16.0]","[0.024209254998630247, -0.024209254998630414]",0.024209254998630414
"[0, 6]",2,"[340.7792, 387.2103]","[0.488, 0.254]","[3.63708881014, 3.2009695713]","[18.0, 18.0]","[0.05183439643673782, -0.05183439643673787]",0.05183439643673787
"[0, 7]",2,"[340.7792, 394.46790000000004]","[0.488, 0.307]","[3.63708881014, 3.1420780794599996]","[18.0, 18.0]","[0.05976386619351637, -0.05976386619351631]",0.05976386619351637
"[0, 8]",2,"[340.7792, 396.83840000000004]","[0.488, 0.455]","[3.63708881014, 3.12330899522]","[18.0, 16.0]","[0.060822588349616624, -0.060822588349616624]",0.060822588349616624
"[0, 9]",2,"[340.7792, 407.79650000000004]","[0.488, 0.202]","[3.63708881014, 3.1420780794599996]","[18.0, 18.0]","[0.056681647879528896, -0.05668164787952884]",0.056681647879528896
"[1, 2]",2,"[353.1703, 363.0239]","[1.56, 0.305]","[3.5094823951399996, 3.9524396268999995]","[20.0, 18.0]","[-0.017748668752336605, 0.017748668752336577]",0.017748668752336605
"[1, 3]",2,"[353.1703, 364.53960000000006]","[1.56, 0.62]","[3.5094823951399996, 3.5027272208599998]","[20.0, 18.0]","[0.0006267304012513852, -0.0006267304012514963]",0.0006267304012514963
"[1, 4]",2,"[353.1703, 369.4811]","[1.56, 0.237]","[3.5094823951399996, 3.45725582014]","[20.0, 16.0]","[0.0024745779444942384, -0.0024745779444943494]",0.0024745779444943494
"[1, 5]",2,"[353.1703, 375.73670000000004]","[1.56, 0.201]","[3.5094823951399996, 3.40140766536]","[20.0, 16.0]","[0.00467947345568831, -0.004679473455688352]",0.004679473455688352
"[1, 6]",2,"[353.1703, 387.2103]","[1.56, 0.254]","[3.5094823951399996, 3.2009695713]","[20.0, 18.0]","[0.020307517238011386, -0.02030751723801133]",0.020307517238011386
"[1, 7]",2,"[353.1703, 394.46790000000004]","[1.56, 0.307]","[3.5094823951399996, 3.1420780794599996]","[20.0, 18.0]","[0.028235701286543846, -0.02823570128654382]",0.028235701286543846
"[1, 8]",2,"[353.1703, 396.83840000000004]","[1.56, 0.455]","[3.5094823951399996, 3.12330899522]","[20.0, 16.0]","[0.034891522572792044, -0.034891522572792044]",0.034891522572792044
"[1, 9]",2,"[353.1703, 407.79650000000004]","[1.56, 0.202]","[3.5094823951399996, 3.1420780794599996]","[20.0, 18.0]","[0.020877666711403342, -0.020877666711403287]",0.020877666711403342
"[2, 3]",2,"[363.0239, 364.53960000000006]","[0.305, 0.62]","[3.9524396268999995, 3.5027272208599998]","[18.0, 18.0]","[0.03766184637360734, -0.037661846373607255]",0.03766184637360734
"[2, 4]",2,"[363.0239, 369.4811]","[0.305, 0.237]","[3.9524396268999995, 3.45725582014]","[18.0, 16.0]","[0.059128976779947884, -0.059128976779947884]",0.059128976779947884
"[2, 5]",2,"[363.0239, 375.73670000000004]","[0.305, 0.201]","[3.9524396268999995, 3.40140766536]","[18.0, 16.0]","[0.06635551876936535, -0.06635551876936535]",0.06635551876936535
"[2, 6]",2,"[363.0239, 387.2103]","[0.305, 0.254]","[3.9524396268999995, 3.2009695713]","[18.0, 18.0]","[0.08144279294033469, -0.08144279294033463]",0.08144279294033469
"[2, 7]",2,"[363.0239, 394.46790000000004]","[0.305, 0.307]","[3.9524396268999995, 3.1420780794599996]","[18.0, 18.0]","[0.08029830277099986, -0.08029830277099981]",0.08029830277099986
"[2, 8]",2,"[363.0239, 396.83840000000004]","[0.305, 0.455]","[3.9524396268999995, 3.12330899522]","[18.0, 16.0]","[0.07146051253596539, -0.07146051253596553]",0.07146051253596553
"[2, 9]",2,"[363.0239, 407.79650000000004]","[0.305, 0.202]","[3.9524396268999995, 3.1420780794599996]","[18.0, 18.0]","[0.09288203789138078, -0.09288203789138083]",0.09288203789138083
"[3, 4]",2,"[364.53960000000006, 369.4811]","[0.62, 0.237]","[3.5027272208599998, 3.45725582014]","[18.0, 16.0]","[0.00424645105840149, -0.004246451058401435]",0.00424645105840149
"[3, 5]",2,"[364.53960000000006, 375.73670000000004]","[0.62, 0.201]","[3.5027272208599998, 3.40140766536]","[18.0, 16.0]","[0.008939000288587517, -0.008939000288587295]",0.008939000288587517
"[3, 6]",2,"[364.53960000000006, 387.2103]","[0.62, 0.254]","[3.5027272208599998, 3.2009695713]","[18.0, 18.0]","[0.03348611992587314, -0.033486119925873026]",0.03348611992587314
"[3, 7]",2,"[364.53960000000006, 394.46790000000004]","[0.62, 0.307]","[3.5027272208599998, 3.1420780794599996]","[18.0, 18.0]","[0.04229312602215507, -0.04229312602215507]",0.04229312602215507
"[3, 8]",2,"[364.53960000000006, 396.83840000000004]","[0.62, 0.455]","[3.5027272208599998, 3.12330899522]","[18.0, 16.0]","[0.0457994510875363, -0.0457994510875363]",0.0457994510875363
"[3, 9]",2,"[364.53960000000006, 407.79650000000004]","[0.62, 0.202]","[3.5027272208599998, 3.1420780794599996]","[18.0, 18.0]","[0.037322026434653655, -0.03732202643465349]",0.037322026434653655
"[4, 5]",2,"[369.4811, 375.73670000000004]","[0.237, 0.201]","[3.45725582014, 3.40140766536]","[16.0, 16.0]","[0.006728948437165427, -0.006728948437165316]",0.006728948437165427
"[4, 6]",2,"[369.4811, 387.2103]","[0.237, 0.254]","[3.45725582014, 3.2009695713]","[16.0, 18.0]","[0.02945511907433007, -0.029455119074330183]",0.029455119074330183
"[4, 7]",2,"[369.4811, 394.46790000000004]","[0.237, 0.307]","[3.45725582014, 3.1420780794599996]","[16.0, 18.0]","[0.033866262398461744, -0.0338662623984618]",0.0338662623984618
"[4, 8]",2,"[369.4811, 396.83840000000004]","[0.237, 0.455]","[3.45725582014, 3.12330899522]","[16.0, 16.0]","[0.03196743354372611, -0.03196743354372622]",0.03196743354372622
"[4, 9]",2,"[369.4811, 407.79650000000004]","[0.237, 0.202]","[3.45725582014, 3.1420780794599996]","[16.0, 18.0]","[0.03753665126330197, -0.03753665126330208]",0.03753665126330208
"[5, 6]",2,"[375.73670000000004, 387.2103]","[0.201, 0.254]","[3.40140766536, 3.2009695713]","[16.0, 18.0]","[0.02239645025094833, -0.022396450250948274]",0.02239645025094833
"[5, 7]",2,"[375.73670000000004, 394.46790000000004]","[0.201, 0.307]","[3.40140766536, 3.1420780794599996]","[16.0, 18.0]","[0.026754665555958623, -0.026754665555958512]",0.026754665555958623
"[5, 8]",2,"[375.73670000000004, 396.83840000000004]","[0.201, 0.455]","[3.40140766536, 3.12330899522]","[16.0, 16.0]","[0.025211316991289895, -0.025211316991289978]",0.025211316991289978
"[5, 9]",2,"[375.73670000000004, 407.79650000000004]","[0.201, 0.202]","[3.40140766536, 3.1420780794599996]","[16.0, 18.0]","[0.030375061694208505, -0.03037506169420834]",0.030375061694208505
"[6, 7]",2,"[387.2103, 394.46790000000004]","[0.254, 0.307]","[3.2009695713, 3.1420780794599996]","[18.0, 18.0]","[0.007015386637496013, -0.007015386637496013]",0.007015386637496013
"[6, 8]",2,"[387.2103, 396.83840000000004]","[0.254, 0.455]","[3.2009695713, 3.12330899522]","[18.0, 16.0]","[0.008747640683054836, -0.00874764068305478]",0.008747640683054836
"[6, 9]",2,"[387.2103, 407.79650000000004]","[0.254, 0.202]","[3.2009695713, 3.1420780794599996]","[18.0, 18.0]","[0.007041039034194396, -0.007041039034194452]",0.007041039034194452
"[7, 8]",2,"[394.46790000000004, 396.83840000000004]","[0.307, 0.455]","[3.1420780794599996, 3.12330899522]","[18.0, 16.0]","[0.0022210114496198363, -0.0022210114496199473]",0.0022210114496199473
"[7, 9]",2,"[394.46790000000004, 407.79650000000004]","[0.307, 0.202]","[3.1420780794599996, 3.1420780794599996]","[18.0, 18.0]","[1.1102230246251565e-16, -5.551115123125783e-17]",1.1102230246251565e-16
"[8, 9]",2,"[396.83840000000004, 407.79650000000004]","[0.455, 0.202]","[3.12330899522, 3.1420780794599996]","[16.0, 18.0]","[-0.0019815698980971685, 0.0019815698980970575]",0.0019815698980971685
"[0, 1, 2]",3,"[340.7792, 353.1703, 363.0239]","[0.488, 1.56, 0.305]","[3.63708881014, 3.5094823951399996, 3.9524396268999995]","[18.0, 20.0, 18.0]","[0.006360682349713154, -0.020241413311579026, 0.013880730961865873]",0.020241413311579026
"[0, 1, 3]",3,"[340.7792, 353.1703, 364.53960000000006]","[0.488, 1.56, 0.62]","[3.63708881014, 3.5094823951399996, 3.5027272208599998]","[18.0, 20.0, 18.0]","[0.008250271274229448, -0.005585413332944489, -0.002664857941284987]",0.008250271274229448
"[0, 1, 4]",3,"[340.7792, 353.1703, 369.4811]","[0.488, 1.56, 0.237]","[3.63708881014, 3.5094823951399996, 3.45725582014]","[18.0, 20.0, 16.0]","[0.009600872316376352, -0.006519566362319429, -0.0030813059540568677]",0.009600872316376352
"[0, 1, 5]",3,"[340.7792, 353.1703, 375.73670000000004]","[0.488, 1.56, 0.201]","[3.63708881014, 3.5094823951399996, 3.40140766536]","[18.0, 20.0, 16.0]","[0.010036075995333349, -0.005218830084002257, -0.004817245911331175]",0.010036075995333349
"[0, 1, 6]",3,"[340.7792, 353.1703, 387.2103]","[0.488, 1.56, 0.254]","[3.63708881014, 3.5094823951399996, 3.2009695713]","[18.0, 20.0, 18.0]","[0.012304588522325993, 0.006488757171396298, -0.018793345693722402]",0.018793345693722402
"[0, 1, 7]",3,"[340.7792, 353.1703, 394.46790000000004]","[0.488, 1.56, 0.307]","[3.63708881014, 3.5094823951399996, 3.1420780794599996]","[18.0, 20.0, 18.0]","[0.013481090374850818, 0.012715681571470738, -0.026196771946321612]",0.026196771946321612
"[0, 1, 8]",3,"[340.7792, 353.1703, 396.83840000000004]","[0.488, 1.56, 0.455]","[3.63708881014, 3.5094823951399996, 3.12330899522]","[18.0, 20.0, 16.0]","[0.014396140091432974, 0.018564155239028546, -0.03296029533046149]",0.03296029533046149
"[0, 1, 9]",3,"[340.7792, 353.1703, 407.79650000000004]","[0.488, 1.56, 0.202]","[3.63708881014, 3.5094823951399996, 3.1420780794599996]","[18.0, 20.0, 18.0]","[0.012543634677659982, 0.006333841761842152, -0.018877476439502147]",0.018877476439502147
"[0, 2, 3]",3,"[340.7792, 363.0239, 364.53960000000006]","[0.488, 0.305, 0.62]","[3.63708881014, 3.9524396268999995, 3.5027272208599998]","[18.0, 18.0, 18.0]","[0.0037786316476132176, 0.023365341795950706, -0.027143973443563896]",0.027143973443563896
"[0, 2, 4]",3,"[340.7792, 363.0239, 369.4811]","[0.488, 0.305, 0.237]","[3.63708881014, 3.9524396268999995, 3.45725582014]","[18.0, 18.0, 16.0]","[-0.0050349709462212955, 0.030216001919982527, -0.02518103097376137]",0.030216001919982527
"[0, 2, 5]",3,"[340.7792, 363.0239, 375.73670000000004]","[0.488, 0.305, 0.201]","[3.63708881014, 3.9524396268999995, 3.40140766536]","[18.0, 18.0, 16.0]","[-0.003182702345140842, 0.03188795307474615, -0.028705250729605253]",0.03188795307474615
"[0, 2, 6]",3,"[340.7792, 363.0239, 387.2103]","[0.488, 0.305, 0.254]","[3.63708881014, 3.9524396268999995, 3.2009695713]","[18.0, 18.0, 18.0]","[0.021595540696385918, 0.03672257416655378, -0.058318114862939585]",0.058318114862939585
"[0, 2, 7]",3,"[340.7792, 363.0239, 394.46790000000004]","[0.488, 0.305, 0.307]","[3.63708881014, 3.9524396268999995, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.030662880770015444, 0.03786798116818735, -0.06853086193820279]",0.06853086193820279
"[0, 2, 8]",3,"[340.7792, 363.0239, 396.83840000000004]","[0.488, 0.305, 0.455]","[3.63708881014, 3.9524396268999995, 3.12330899522]","[18.0, 18.0, 16.0]","[0.03596706490921353, 0.036860312885822755, -0.07282737779503601]",0.07282737779503601
"[0, 2, 9]",3,"[340.7792, 363.0239, 407.79650000000004]","[0.488, 0.305, 0.202]","[3.63708881014, 3.9524396268999995, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.021682443150167596, 0.03877500266610234, -0.060457445816269995]",0.060457445816269995
"[0, 3, 4]",3,"[340.7792, 364.53960000000006, 369.4811]","[0.488, 0.62, 0.237]","[3.63708881014, 3.5027272208599998, 3.45725582014]","[18.0, 18.0, 16.0]","[0.015996254000861687, -0.009034466141984498, -0.006961787858877133]",0.015996254000861687
"[0, 3, 5]",3,"[340.7792, 364.53960000000006, 375.73670000000004]","[0.488, 0.62, 0.201]","[3.63708881014, 3.5027272208599998, 3.40140766536]","[18.0, 18.0, 16.0]","[0.017506585536091634, -0.007512632964134125, -0.009993952571957204]",0.017506585536091634
"[0, 3, 6]",3,"[340.7792, 364.53960000000006, 387.2103]","[0.488, 0.62, 0.254]","[3.63708881014, 3.5027272208599998, 3.2009695713]","[18.0, 18.0, 18.0]","[0.02525888104507701, 0.006698712141492813, -0.031957593186569794]",0.031957593186569794
"[0, 3, 7]",3,"[340.7792, 364.53960000000006, 394.46790000000004]","[0.488, 0.62, 0.307]","[3.63708881014, 3.5027272208599998, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.028545714938574163, 0.013089449385617291, -0.04163516432419151]",0.04163516432419151
"[0, 3, 8]",3,"[340.7792, 364.53960000000006, 396.83840000000004]","[0.488, 0.62, 0.455]","[3.63708881014, 3.5027272208599998, 3.12330899522]","[18.0, 18.0, 16.0]","[0.030289693757187763, 0.01794123124977204, -0.0482309250069598]",0.0482309250069598
"[0, 3, 9]",3,"[340.7792, 364.53960000000006, 407.79650000000004]","[0.488, 0.62, 0.202]","[3.63708881014, 3.5027272208599998, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.02634582407340469, 0.006835114441216428, -0.033180938514621144]",0.033180938514621144
"[0, 4, 5]",3,"[340.7792, 369.4811, 375.73670000000004]","[0.488, 0.237, 0.201]","[3.63708881014, 3.45725582014, 3.40140766536]","[18.0, 16.0, 16.0]","[0.024889470549991022, -0.009899514384690888, -0.014989956165300133]",0.024889470549991022
"[0, 4, 6]",3,"[340.7792, 369.4811, 387.2103]","[0.488, 0.237, 0.254]","[3.63708881014, 3.45725582014, 3.2009695713]","[18.0, 16.0, 18.0]","[0.04005293877717436, 0.0008856682753396461, -0.040938607052514064]",0.040938607052514064
"[0, 4, 7]",3,"[340.7792, 369.4811, 394.46790000000004]","[0.488, 0.237, 0.307]","[3.63708881014, 3.45725582014, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.04530446110054498, 0.005106450225003167, -0.0504109113255482]",0.0504109113255482
"[0, 4, 8]",3,"[340.7792, 369.4811, 396.83840000000004]","[0.488, 0.237, 0.455]","[3.63708881014, 3.45725582014, 3.12330899522]","[18.0, 16.0, 16.0]","[0.04676580009258635, 0.007887860527786034, -0.05465366062037241]",0.05465366062037241
"[0, 4, 9]",3,"[340.7792, 369.4811, 407.79650000000004]","[0.488, 0.237, 0.202]","[3.63708881014, 3.45725582014, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.042889513223880904, 0.0009854635130809308, -0.04387497673696178]",0.04387497673696178
"[0, 5, 6]",3,"[340.7792, 375.73670000000004, 387.2103]","[0.488, 0.201, 0.254]","[3.63708881014, 3.40140766536, 3.2009695713]","[18.0, 16.0, 18.0]","[0.04348063209170777, -0.0034737710119165377, -0.04000686107979118]",0.04348063209170777
"[0, 5, 7]",3,"[340.7792, 375.73670000000004, 394.46790000000004]","[0.488, 0.201, 0.307]","[3.63708881014, 3.40140766536, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.04854589460715736, 0.0007478517781034921, -0.049293746385260795]",0.049293746385260795
"[0, 5, 8]",3,"[340.7792, 375.73670000000004, 396.83840000000004]","[0.488, 0.201, 0.455]","[3.63708881014, 3.40140766536, 3.12330899522]","[18.0, 16.0, 16.0]","[0.049538684824665, 0.003693470634323931, -0.05323215545898902]",0.05323215545898902
"[0, 5, 9]",3,"[340.7792, 375.73670000000004, 407.79650000000004]","[0.488, 0.201, 0.202]","[3.63708881014, 3.40140766536, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.04682082451375785, -0.0036004583032088477, -0.04322036621054909]",0.04682082451375785
"[0, 6, 7]",3,"[340.7792, 387.2103, 394.46790000000004]","[0.488, 0.254, 0.307]","[3.63708881014, 3.2009695713, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.05232448382519128, -0.01853534187826328, -0.03378914194692789]",0.05232448382519128
"[0, 6, 8]",3,"[340.7792, 387.2103, 396.83840000000004]","[0.488, 0.254, 0.455]","[3.63708881014, 3.2009695713, 3.12330899522]","[18.0, 18.0, 16.0]","[0.05121311767392306, -0.013000547227196901, -0.03821257044672621]",0.05121311767392306
"[0, 6, 9]",3,"[340.7792, 387.2103, 407.79650000000004]","[0.488, 0.254, 0.202]","[3.63708881014, 3.2009695713, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.05426650695406182, -0.025855365026482113, -0.028411141927579625]",0.05426650695406182
"[0, 7, 8]",3,"[340.7792, 394.46790000000004, 396.83840000000004]","[0.488, 0.307, 0.455]","[3.63708881014, 3.1420780794599996, 3.12330899522]","[18.0, 18.0, 16.0]","[0.05149904118276999, -0.02046276509025241, -0.03103627609251758]",0.05149904118276999
"[0, 7, 9]",3,"[340.7792, 394.46790000000004, 407.79650000000004]","[0.488, 0.307, 0.202]","[3.63708881014, 3.1420780794599996, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.056447292437219965, -0.03449322575887287, -0.021954066678347095]",0.056447292437219965
"[0, 8, 9]",3,"[340.7792, 396.83840000000004, 407.79650000000004]","[0.488, 0.455, 0.202]","[3.63708881014, 3.12330899522, 3.1420780794599996]","[18.0, 16.0, 18.0]","[0.054929440171151867, -0.03854666712378185, -0.01638277304737004]",0.054929440171151867
"[1, 2, 3]",3,"[353.1703, 363.0239, 364.53960000000006]","[1.56, 0.305, 0.62]","[3.5094823951399996, 3.9524396268999995, 3.5027272208599998]","[20.0, 18.0, 18.0]","[-0.009683609363324797, 0.013853810737913086, -0.004170201374588178]",0.013853810737913086
"[1, 2, 4]",3,"[353.1703, 363.0239, 369.4811]","[1.56, 0.305, 0.237]","[3.5094823951399996, 3.9524396268999995, 3.45725582014]","[20.0, 18.0, 16.0]","[-0.012257873066780278, 0.01632690422211408, -0.004069031155333677]",0.01632690422211408
"[1, 2, 5]",3,"[353.1703, 363.0239, 375.73670000000004]","[1.56, 0.305, 0.201]","[3.5094823951399996, 3.9524396268999995, 3.40140766536]","[20.0, 18.0, 16.0]","[-0.010725423271250811, 0.01667407251494951, -0.005948649243698742]",0.01667407251494951
"[1, 2, 6]",3,"[353.1703, 363.0239, 387.2103]","[1.56, 0.305, 0.254]","[3.5094823951399996, 3.9524396268999995, 3.2009695713]","[20.0, 18.0, 18.0]","[0.004452633044096599, 0.01704973669910685, -0.021502369743203326]",0.021502369743203326
"[1, 2, 7]",3,"[353.1703, 363.0239, 394.46790000000004]","[1.56, 0.305, 0.307]","[3.5094823951399996, 3.9524396268999995, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.012350440340101798, 0.017187071957740843, -0.029537512297842794]",0.029537512297842794
"[1, 2, 8]",3,"[353.1703, 363.0239, 396.83840000000004]","[1.56, 0.305, 0.455]","[3.5094823951399996, 3.9524396268999995, 3.12330899522]","[20.0, 18.0, 16.0]","[0.019678965890555955, 0.016988666962421024, -0.03666763285297711]",0.03666763285297711
"[1, 2, 9]",3,"[353.1703, 363.0239, 407.79650000000004]","[1.56, 0.305, 0.202]","[3.5094823951399996, 3.9524396268999995, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.0040937440402015746, 0.017496591190929, -0.021590335231130686]",0.021590335231130686
"[1, 3, 4]",3,"[353.1703, 364.53960000000006, 369.4811]","[1.56, 0.62, 0.237]","[3.5094823951399996, 3.5027272208599998, 3.45725582014]","[20.0, 18.0, 16.0]","[0.001965846843995811, -8.782906379362077e-05, -0.0018780177802022874]",0.001965846843995811
"[1, 3, 5]",3,"[353.1703, 364.53960000000006, 375.73670000000004]","[1.56, 0.62, 0.201]","[3.5094823951399996, 3.5027272208599998, 3.40140766536]","[20.0, 18.0, 16.0]","[0.003243122660154918, 0.00035135857725424047, -0.0035944812374090196]",0.0035944812374090196
"[1, 3, 6]",3,"[353.1703, 364.53960000000006, 387.2103]","[1.56, 0.62, 0.254]","[3.5094823951399996, 3.5027272208599998, 3.2009695713]","[20.0, 18.0, 18.0]","[0.012634948464772311, 0.0036752036397895704, -0.016310152104561867]",0.016310152104561867
"[1, 3, 7]",3,"[353.1703, 364.53960000000006, 394.46790000000004]","[1.56, 0.62, 0.307]","[3.5094823951399996, 3.5027272208599998, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.01768159249721235, 0.005463118158692881, -0.023144710655905287]",0.023144710655905287
"[1, 3, 8]",3,"[353.1703, 364.53960000000006, 396.83840000000004]","[1.56, 0.62, 0.455]","[3.5094823951399996, 3.5027272208599998, 3.12330899522]","[20.0, 18.0, 16.0]","[0.022301363722161738, 0.007112923543508315, -0.029414287265670053]",0.029414287265670053
"[1, 3, 9]",3,"[353.1703, 364.53960000000006, 407.79650000000004]","[1.56, 0.62, 0.202]","[3.5094823951399996, 3.5027272208599998, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.012822783504951252, 0.003722869107211646, -0.016545652612162814]",0.016545652612162814
"[1, 4, 5]",3,"[353.1703, 369.4811, 375.73670000000004]","[1.56, 0.237, 0.201]","[3.5094823951399996, 3.45725582014, 3.40140766536]","[20.0, 16.0, 16.0]","[0.005839649561898974, -0.0018093180378464246, -0.00403033152405248]",0.005839649561898974
"[1, 4, 6]",3,"[353.1703, 369.4811, 387.2103]","[1.56, 0.237, 0.254]","[3.5094823951399996, 3.45725582014, 3.2009695713]","[20.0, 16.0, 18.0]","[0.018472169888357204, -8.468036248990285e-05, -0.018387489525867384]",0.018472169888357204
"[1, 4, 7]",3,"[353.1703, 369.4811, 394.46790000000004]","[1.56, 0.237, 0.307]","[3.5094823951399996, 3.45725582014, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.02503192364505835, 0.000819402273973438, -0.025851325919031803]",0.025851325919031803
"[1, 4, 8]",3,"[353.1703, 369.4811, 396.83840000000004]","[1.56, 0.237, 0.455]","[3.5094823951399996, 3.45725582014, 3.12330899522]","[20.0, 16.0, 16.0]","[0.03068660672133028, 0.0016508292625508764, -0.03233743598388111]",0.03233743598388111
"[1, 4, 9]",3,"[353.1703, 369.4811, 407.79650000000004]","[1.56, 0.237, 0.202]","[3.5094823951399996, 3.45725582014, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.018943203404998776, -9.413213238379514e-05, -0.018849071272615023]",0.018943203404998776
"[1, 5, 6]",3,"[353.1703, 375.73670000000004, 387.2103]","[1.56, 0.201, 0.254]","[3.5094823951399996, 3.40140766536, 3.2009695713]","[20.0, 16.0, 18.0]","[0.02040478145194413, -0.0021685801204430616, -0.018236201331501056]",0.02040478145194413
"[1, 5, 7]",3,"[353.1703, 375.73670000000004, 394.46790000000004]","[1.56, 0.201, 0.307]","[3.5094823951399996, 3.40140766536, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.026959221423998758, -0.0012708765062687255, -0.025688344917730033]",0.026959221423998758
"[1, 5, 8]",3,"[353.1703, 375.73670000000004, 396.83840000000004]","[1.56, 0.201, 0.455]","[3.5094823951399996, 3.40140766536, 3.12330899522]","[20.0, 16.0, 16.0]","[0.03252774478221132, -0.0004081707920699229, -0.032119573990141315]",0.03252774478221132
"[1, 5, 9]",3,"[353.1703, 375.73670000000004, 407.79650000000004]","[1.56, 0.201, 0.202]","[3.5094823951399996, 3.40140766536, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.02098778056257855, -0.0022318874486755985, -0.01875589311390291]",0.02098778056257855
"[1, 6, 7]",3,"[353.1703, 387.2103, 394.46790000000004]","[1.56, 0.254, 0.307]","[3.5094823951399996, 3.2009695713, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.035067793887893606, -0.013271564323462576, -0.02179622956443114]",0.035067793887893606
"[1, 6, 8]",3,"[353.1703, 387.2103, 396.83840000000004]","[1.56, 0.254, 0.455]","[3.5094823951399996, 3.2009695713, 3.12330899522]","[20.0, 18.0, 16.0]","[0.039009256437522066, -0.011398301012572568, -0.02761095542494943]",0.039009256437522066
"[1, 6, 9]",3,"[353.1703, 387.2103, 407.79650000000004]","[1.56, 0.254, 0.202]","[3.5094823951399996, 3.2009695713, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.031152241779441203, -0.015369955839950739, -0.015782285939490437]",0.031152241779441203
"[1, 7, 8]",3,"[353.1703, 394.46790000000004, 396.83840000000004]","[1.56, 0.307, 0.455]","[3.5094823951399996, 3.1420780794599996, 3.12330899522]","[20.0, 18.0, 16.0]","[0.04242707757071085, -0.017319942773791813, -0.025107134796919034]",0.04242707757071085
"[1, 7, 9]",3,"[353.1703, 394.46790000000004, 407.79650000000004]","[1.56, 0.307, 0.202]","[3.5094823951399996, 3.1420780794599996, 3.1420780794599996]","[20.0, 18.0, 18.0]","[0.036420455729516354, -0.022255434184313472, -0.014165021545202966]",0.036420455729516354
"[1, 8, 9]",3,"[353.1703, 396.83840000000004, 407.79650000000004]","[1.56, 0.455, 0.202]","[3.5094823951399996, 3.12330899522, 3.1420780794599996]","[20.0, 16.0, 18.0]","[0.04050707769928319, -0.028111031739416287, -0.012396045959867]",0.04050707769928319
"[2, 3, 4]",3,"[363.0239, 364.53960000000006, 369.4811]","[0.305, 0.62, 0.237]","[3.9524396268999995, 3.5027272208599998, 3.45725582014]","[18.0, 18.0, 16.0]","[0.032202168958950395, -0.0202778491695772, -0.011924319789373194]",0.032202168958950395
"[2, 3, 5]",3,"[363.0239, 364.53960000000006, 375.73670000000004]","[0.305, 0.62, 0.201]","[3.9524396268999995, 3.5027272208599998, 3.40140766536]","[18.0, 18.0, 16.0]","[0.03368499445377787, -0.018261428075682984, -0.015423566378094805]",0.03368499445377787
"[2, 3, 6]",3,"[363.0239, 364.53960000000006, 387.2103]","[0.305, 0.62, 0.254]","[3.9524396268999995, 3.5027272208599998, 3.2009695713]","[18.0, 18.0, 18.0]","[0.03544186269318389, 0.005468531301853541, -0.04091039399503765]",0.04091039399503765
"[2, 3, 7]",3,"[363.0239, 364.53960000000006, 394.46790000000004]","[0.305, 0.62, 0.307]","[3.9524396268999995, 3.5027272208599998, 3.1420780794599996]","[18.0, 18.0, 18.0]","[0.035682490240954934, 0.015286544262793578, -0.05096903450374879]",0.05096903450374879
"[2, 3, 8]",3,"[363.0239, 364.53960000000006, 396.83840000000004]","[0.305, 0.62, 0.455]","[3.9524396268999995, 3.5027272208599998, 3.12330899522]","[18.0, 18.0, 16.0]","[0.03433244095632575, 0.022257785200134383, -0.05659022615646003]",0.05659022615646003
