idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[2, 4, 5, 6]",4,"[342.50800000000004, 345.366, 346.22, 384.802]","[0.652, 0.266, 0.54, 0.466]","[3.6481090203999997, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[7.0, 9.0, 11.0, 7.0]","[0.017092305524399387, 0.007268888003202495, 0.01239233383590288, -0.03675352736350471]",0.03675352736350471
"[3, 4, 5, 6]",4,"[344.15000000000003, 345.366, 346.22, 384.802]","[0.56, 0.266, 0.54, 0.466]","[3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[5.0, 9.0, 11.0, 7.0]","[0.011795200682702622, 0.009292762724198156, 0.016968122941900365, -0.038056086348801366]",0.038056086348801366
"[0, 1, 2, 3, 4]",5,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 345.366]","[1.06, 0.934, 0.652, 0.56, 0.266]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995]","[11.0, 5.0, 7.0, 5.0, 9.0]","[0.03397462453230188, -0.005372207486469299, -0.012031627408083945, -0.008532723087044447, -0.008038066550704423]",0.03397462453230188
"[0, 1, 2, 3, 5]",5,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 346.22]","[1.06, 0.934, 0.652, 0.56, 0.54]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.5799373775999994]","[11.0, 5.0, 7.0, 5.0, 11.0]","[0.03401471700387143, -0.0020995083002815773, -0.007687610105540921, -0.0056741270248718695, -0.018553471573176994]",0.03401471700387143
"[0, 1, 2, 3, 6]",5,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 384.802]","[1.06, 0.934, 0.652, 0.56, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.2210028796]","[11.0, 5.0, 7.0, 5.0, 7.0]","[0.04585625062692095, 0.0027020921519667895, -0.0030105716220215073, -0.002809353160449987, -0.042738417996416256]",0.04585625062692095
"[0, 1, 2, 4, 5]",5,"[313.12600000000003, 336.261, 342.50800000000004, 345.366, 346.22]","[1.06, 0.934, 0.652, 0.266, 0.54]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.5799373775999994]","[11.0, 5.0, 7.0, 9.0, 11.0]","[0.03443705116529261, -0.0021640918958379385, -0.007834252821328963, -0.0055675279373029185, -0.018871178510822845]",0.03443705116529261
"[0, 1, 2, 4, 6]",5,"[313.12600000000003, 336.261, 342.50800000000004, 345.366, 384.802]","[1.06, 0.934, 0.652, 0.266, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.2210028796]","[11.0, 5.0, 7.0, 9.0, 7.0]","[0.04663332377251167, 0.002781367289360126, -0.0030170817620655543, -0.003048226620446612, -0.043349382679359616]",0.04663332377251167
"[0, 1, 2, 5, 6]",5,"[313.12600000000003, 336.261, 342.50800000000004, 346.22, 384.802]","[1.06, 0.934, 0.652, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 7.0, 11.0, 7.0]","[0.042833931381239754, 0.003654442705643135, -0.0013096638086673995, -0.009081112287345816, -0.03609759799086951]",0.042833931381239754
"[0, 1, 3, 4, 5]",5,"[313.12600000000003, 336.261, 344.15000000000003, 345.366, 346.22]","[1.06, 0.934, 0.56, 0.266, 0.54]","[3.9582871436, 3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[11.0, 5.0, 5.0, 9.0, 11.0]","[0.03604185152831546, -0.002701511162830905, -0.0064294802630427, -0.006170243326110547, -0.02074061677633149]",0.03604185152831546
"[0, 1, 3, 4, 6]",5,"[313.12600000000003, 336.261, 344.15000000000003, 345.366, 384.802]","[1.06, 0.934, 0.56, 0.266, 0.466]","[3.9582871436, 3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[11.0, 5.0, 5.0, 9.0, 7.0]","[0.04998536846118695, 0.002947701311117795, -0.0030603089184042948, -0.0032937491891510268, -0.04657901166474948]",0.04998536846118695
"[0, 1, 3, 5, 6]",5,"[313.12600000000003, 336.261, 344.15000000000003, 346.22, 384.802]","[1.06, 0.934, 0.56, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 5.0, 11.0, 7.0]","[0.04564215942914984, 0.003940129632027833, -0.0017021040287333866, -0.009571938398700464, -0.03830824663374374]",0.04564215942914984
"[0, 1, 4, 5, 6]",5,"[313.12600000000003, 336.261, 345.366, 346.22, 384.802]","[1.06, 0.934, 0.266, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 9.0, 11.0, 7.0]","[0.046400007226598594, 0.004049808752551232, -0.00202469410695634, -0.009630509758960987, -0.03879461211323251]",0.046400007226598594
"[0, 2, 3, 4, 5]",5,"[313.12600000000003, 342.50800000000004, 344.15000000000003, 345.366, 346.22]","[1.06, 0.652, 0.56, 0.266, 0.54]","[3.9582871436, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[11.0, 7.0, 5.0, 9.0, 11.0]","[0.03789907200535597, -0.007616402303286279, -0.005697371670407375, -0.00553244605709477, -0.01905285197456752]",0.03789907200535597
"[0, 2, 3, 4, 6]",5,"[313.12600000000003, 342.50800000000004, 344.15000000000003, 345.366, 384.802]","[1.06, 0.652, 0.56, 0.266, 0.466]","[3.9582871436, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[11.0, 7.0, 5.0, 9.0, 7.0]","[0.051911926020558385, -0.0020563943546918206, -0.0022906032067473714, -0.002622915092033981, -0.044942013367085226]",0.051911926020558385
"[0, 2, 3, 5, 6]",5,"[313.12600000000003, 342.50800000000004, 344.15000000000003, 346.22, 384.802]","[1.06, 0.652, 0.56, 0.54, 0.466]","[3.9582871436, 3.6481090203999997, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[11.0, 7.0, 5.0, 11.0, 7.0]","[0.04702270051530483, -0.00045509473421986857, -0.001148341914612827, -0.008292582957911437, -0.03712668090856061]",0.04702270051530483
"[0, 2, 4, 5, 6]",5,"[313.12600000000003, 342.50800000000004, 345.366, 346.22, 384.802]","[1.06, 0.652, 0.266, 0.54, 0.466]","[3.9582871436, 3.6481090203999997, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 7.0, 9.0, 11.0, 7.0]","[0.047818537775731584, -0.00039407997828783126, -0.0015286312130793622, -0.008315686400905242, -0.03758014018345909]",0.047818537775731584
"[0, 3, 4, 5, 6]",5,"[313.12600000000003, 344.15000000000003, 345.366, 346.22, 384.802]","[1.06, 0.56, 0.266, 0.54, 0.466]","[3.9582871436, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 9.0, 11.0, 7.0]","[0.05132701667018663, -0.0011113502033450184, -0.0015567026474679613, -0.008683299315413895, -0.039975664503959785]",0.05132701667018663
"[1, 2, 3, 4, 5]",5,"[336.261, 342.50800000000004, 344.15000000000003, 345.366, 346.22]","[0.934, 0.652, 0.56, 0.266, 0.54]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[5.0, 7.0, 5.0, 9.0, 11.0]","[0.00821646393383016, 0.0013628982282099522, -0.00030123130673137544, -0.0009922895626001405, -0.008285841292708651]",0.008285841292708651
"[1, 2, 3, 4, 6]",5,"[336.261, 342.50800000000004, 344.15000000000003, 345.366, 384.802]","[0.934, 0.652, 0.56, 0.266, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[5.0, 7.0, 5.0, 9.0, 7.0]","[0.018501136487158704, 0.011500921752905902, 0.005929054074971685, 0.004340578902907177, -0.04027169121794333]",0.04027169121794333
"[1, 2, 3, 5, 6]",5,"[336.261, 342.50800000000004, 344.15000000000003, 346.22, 384.802]","[0.934, 0.652, 0.56, 0.54, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[5.0, 7.0, 5.0, 11.0, 7.0]","[0.015238581300580145, 0.00942320389141979, 0.004844633540006735, 0.004053423224279873, -0.03355984195628667]",0.03355984195628667
"[1, 2, 4, 5, 6]",5,"[336.261, 342.50800000000004, 345.366, 346.22, 384.802]","[0.934, 0.652, 0.266, 0.54, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[5.0, 7.0, 9.0, 11.0, 7.0]","[0.015753999831912585, 0.00985051766654424, 0.0037407547975228383, 0.00449635902557588, -0.03384163132155543]",0.03384163132155543
"[1, 3, 4, 5, 6]",5,"[336.261, 344.15000000000003, 345.366, 346.22, 384.802]","[0.934, 0.56, 0.266, 0.54, 0.466]","[3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[5.0, 5.0, 9.0, 11.0, 7.0]","[0.01812437043386886, 0.006210392035114032, 0.004652293145537334, 0.006432365189496081, -0.035419420804016166]",0.035419420804016166
"[2, 3, 4, 5, 6]",5,"[342.50800000000004, 344.15000000000003, 345.366, 346.22, 384.802]","[0.652, 0.56, 0.266, 0.54, 0.466]","[3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[7.0, 5.0, 9.0, 11.0, 7.0]","[0.013040993166820919, 0.007006001621471636, 0.005346567140949832, 0.00827854582121934, -0.033672107750461866]",0.033672107750461866
"[0, 1, 2, 3, 4, 5]",6,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 345.366, 346.22]","[1.06, 0.934, 0.652, 0.56, 0.266, 0.54]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[11.0, 5.0, 7.0, 5.0, 9.0, 11.0]","[0.03266298026734149, -0.001176825869994541, -0.006266649642113126, -0.004714422503483612, -0.004592108038401932, -0.015912974213348308]",0.03266298026734149
"[0, 1, 2, 3, 4, 6]",6,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 345.366, 384.802]","[1.06, 0.934, 0.652, 0.56, 0.266, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[11.0, 5.0, 7.0, 5.0, 9.0, 7.0]","[0.042682363682462865, 0.002896743074117719, -0.0022949114803103854, -0.0022810005685688223, -0.0025139682397989638, -0.038489226467902454]",0.042682363682462865
"[0, 1, 2, 3, 5, 6]",6,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 346.22, 384.802]","[1.06, 0.934, 0.652, 0.56, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 7.0, 5.0, 11.0, 7.0]","[0.03941908181666104, 0.003533055268742813, -0.0009793630190452485, -0.0013561757573424121, -0.00797172554093925, -0.032644872768076844]",0.03941908181666104
"[0, 1, 2, 4, 5, 6]",6,"[313.12600000000003, 336.261, 342.50800000000004, 345.366, 346.22, 384.802]","[1.06, 0.934, 0.652, 0.266, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 7.0, 9.0, 11.0, 7.0]","[0.039981798932983426, 0.003617177162831914, -0.0009485702669586038, -0.001644341012270234, -0.00800913172765938, -0.03299693308892693]",0.039981798932983426
"[0, 1, 3, 4, 5, 6]",6,"[313.12600000000003, 336.261, 344.15000000000003, 345.366, 346.22, 384.802]","[1.06, 0.934, 0.56, 0.266, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 5.0, 9.0, 11.0, 7.0]","[0.04241497163862018, 0.0038880422913458446, -0.0013835971318022777, -0.0017045195370282429, -0.008381491409539837, -0.03483340585159575]",0.04241497163862018
"[0, 2, 3, 4, 5, 6]",6,"[313.12600000000003, 342.50800000000004, 344.15000000000003, 345.366, 346.22, 384.802]","[1.06, 0.652, 0.56, 0.266, 0.54, 0.466]","[3.9582871436, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 7.0, 5.0, 9.0, 11.0, 7.0]","[0.043571576313646665, -0.00020174554657095833, -0.000919287404842345, -0.0012997917974716666, -0.007308692532491778, -0.033842059032270194]",0.043571576313646665
"[1, 2, 3, 4, 5, 6]",6,"[336.261, 342.50800000000004, 344.15000000000003, 345.366, 346.22, 384.802]","[0.934, 0.652, 0.56, 0.266, 0.54, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[5.0, 7.0, 5.0, 9.0, 11.0, 7.0]","[0.013219273719374591, 0.007942761383736646, 0.0040210610714678935, 0.002887133503078662, 0.002863595627338511, -0.030933825304996276]",0.030933825304996276
"[0, 1, 2, 3, 4, 5, 6]",7,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 345.366, 346.22, 384.802]","[1.06, 0.934, 0.652, 0.56, 0.266, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 7.0, 5.0, 9.0, 11.0, 7.0]","[0.03698317171338289, 0.0034750409292857998, -0.0007057708368418125, -0.001132122154941101, -0.0014194676585697896, -0.0071155683083578, -0.03008528368395824]",0.03698317171338289
