idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 2, 5, 6, 8]",5,"[272.778, 290.668, 381.96700000000004, 393.048, 412.97]","[0.65, 0.41, 1.27, 1.07, 0.68]","[4.5437368209999995, 4.2641148086, 3.2449074634, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 11.0, 7.0, 9.0]","[0.03959575387808102, 0.015989266480352777, -0.019126718014213284, 0.002650183013222257, -0.03910848535744288]",0.03959575387808102
"[0, 2, 5, 6, 9]",5,"[272.778, 290.668, 381.96700000000004, 393.048, 420.50500000000005]","[0.65, 0.41, 1.27, 1.07, 0.71]","[4.5437368209999995, 4.2641148086, 3.2449074634, 3.3603625985999996, 2.9475352343999996]","[11.0, 7.0, 11.0, 7.0, 7.0]","[0.041048017670171494, 0.016572073172442397, -0.020046060044709768, 0.0026576974245665907, -0.04023172822247059]",0.041048017670171494
"[0, 2, 5, 6, 10]",5,"[272.778, 290.668, 381.96700000000004, 393.048, 443.55600000000004]","[0.65, 0.41, 1.27, 1.07, 0.31]","[4.5437368209999995, 4.2641148086, 3.2449074634, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 11.0, 7.0, 9.0]","[0.04395615587828026, 0.017505351947372023, -0.0358933476401192, -0.0030941648235282837, -0.022473995362005034]",0.04395615587828026
"[0, 2, 5, 7, 8]",5,"[272.778, 290.668, 381.96700000000004, 397.196, 412.97]","[0.65, 0.41, 1.27, 0.89, 0.68]","[4.5437368209999995, 4.2641148086, 3.2449074634, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 11.0, 9.0, 9.0]","[0.039019323339679335, 0.015781830080228435, -0.017330503481042314, 8.148058184717644e-05, -0.03755213052071266]",0.039019323339679335
"[0, 2, 5, 7, 9]",5,"[272.778, 290.668, 381.96700000000004, 397.196, 420.50500000000005]","[0.65, 0.41, 1.27, 0.89, 0.71]","[4.5437368209999995, 4.2641148086, 3.2449074634, 3.3274372299999997, 2.9475352343999996]","[11.0, 7.0, 11.0, 9.0, 7.0]","[0.04042914046534657, 0.016349539401513683, -0.018106934728577273, 1.4345996982384479e-05, -0.03868609113526533]",0.04042914046534657
"[0, 2, 5, 7, 10]",5,"[272.778, 290.668, 381.96700000000004, 397.196, 443.55600000000004]","[0.65, 0.41, 1.27, 0.89, 0.31]","[4.5437368209999995, 4.2641148086, 3.2449074634, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 11.0, 9.0, 9.0]","[0.043272632126553336, 0.017274698391365195, -0.03284546858025178, -0.00626455828448258, -0.021437303653184206]",0.043272632126553336
"[0, 2, 5, 8, 9]",5,"[272.778, 290.668, 381.96700000000004, 412.97, 420.50500000000005]","[0.65, 0.41, 1.27, 0.68, 0.71]","[4.5437368209999995, 4.2641148086, 3.2449074634, 3.0012904828, 2.9475352343999996]","[11.0, 7.0, 11.0, 9.0, 7.0]","[0.04225194547838301, 0.01739046153250277, -0.0007234051242879791, -0.028929775954330966, -0.029989225932266772]",0.04225194547838301
"[0, 2, 5, 8, 10]",5,"[272.778, 290.668, 381.96700000000004, 412.97, 443.55600000000004]","[0.65, 0.41, 1.27, 0.68, 0.31]","[4.5437368209999995, 4.2641148086, 3.2449074634, 3.0012904828, 3.0012904828]","[11.0, 7.0, 11.0, 9.0, 9.0]","[0.045607305097822515, 0.018607274527405376, -0.010619403123555027, -0.03762526798371324, -0.015969908517959444]",0.045607305097822515
"[0, 2, 5, 9, 10]",5,"[272.778, 290.668, 381.96700000000004, 420.50500000000005, 443.55600000000004]","[0.65, 0.41, 1.27, 0.71, 0.31]","[4.5437368209999995, 4.2641148086, 3.2449074634, 2.9475352343999996, 3.0012904828]","[11.0, 7.0, 11.0, 7.0, 9.0]","[0.04754509097301976, 0.01940150342866185, -0.010852901631116851, -0.039505337672315566, -0.016588355098249144]",0.04754509097301976
"[0, 2, 6, 7, 8]",5,"[272.778, 290.668, 393.048, 397.196, 412.97]","[0.65, 0.41, 1.07, 0.89, 0.68]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 7.0, 9.0, 9.0]","[0.048908565975270574, 0.01950316579683954, -0.0028128203771237703, -0.007679313608972949, -0.05791959778601341]",0.05791959778601341
