idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 1, 2]",3,"[323.0582, 326.4782, 337.271]","[1.5, 0.58, 1.3]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997]","[12.0, 14.0, 16.0]","[0.020072431932360024, 0.0022400785998115957, -0.02231251053217176]",0.02231251053217176
"[0, 1, 3]",3,"[323.0582, 326.4782, 339.19980000000004]","[1.5, 0.58, 0.235]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995]","[12.0, 14.0, 16.0]","[0.017107159113024295, -0.004428945345505808, -0.01267821376751832]",0.017107159113024295
"[0, 1, 4]",3,"[323.0582, 326.4782, 349.9104]","[1.5, 0.58, 0.75]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998]","[12.0, 14.0, 10.0]","[0.02406222125238644, 0.0008552911628302851, -0.02491751241521667]",0.02491751241521667
"[0, 1, 5]",3,"[323.0582, 326.4782, 361.65650000000005]","[1.5, 0.58, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.42713673884]","[12.0, 14.0, 12.0]","[0.023885441643345717, -0.0014584080834830204, -0.02242703355986274]",0.023885441643345717
"[0, 1, 6]",3,"[323.0582, 326.4782, 389.6234]","[1.5, 0.58, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.23575054856]","[12.0, 14.0, 14.0]","[0.033764707401461536, 0.003859997826786088, -0.037624705228247485]",0.037624705228247485
"[0, 1, 7]",3,"[323.0582, 326.4782, 390.63110000000006]","[1.5, 0.58, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.1729386851399997]","[12.0, 14.0, 12.0]","[0.045942151146494026, 0.011100549071497434, -0.05704270021799138]",0.05704270021799138
"[0, 2, 3]",3,"[323.0582, 337.271, 339.19980000000004]","[1.5, 1.3, 0.235]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995]","[12.0, 16.0, 16.0]","[0.024742344007662953, -0.02005741643736636, -0.004684927570296565]",0.024742344007662953
"[0, 2, 4]",3,"[323.0582, 337.271, 349.9104]","[1.5, 1.3, 0.75]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998]","[12.0, 16.0, 10.0]","[0.025613867315911087, -0.013511849940739062, -0.012102017375171997]",0.025613867315911087
"[0, 2, 5]",3,"[323.0582, 337.271, 361.65650000000005]","[1.5, 1.3, 0.2]","[3.8911949946599997, 3.6748741947399997, 3.42713673884]","[12.0, 16.0, 12.0]","[0.0281519534254282, -0.01632852626132364, -0.011823427164104547]",0.0281519534254282
"[0, 2, 6]",3,"[323.0582, 337.271, 389.6234]","[1.5, 1.3, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.23575054856]","[12.0, 16.0, 14.0]","[0.03190590742233379, -0.009905930722989953, -0.021999976699343726]",0.03190590742233379
"[0, 2, 7]",3,"[323.0582, 337.271, 390.63110000000006]","[1.5, 1.3, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.1729386851399997]","[12.0, 16.0, 12.0]","[0.0363342056255021, -0.00024662471424341526, -0.036087580911258604]",0.0363342056255021
"[0, 3, 4]",3,"[323.0582, 339.19980000000004, 349.9104]","[1.5, 0.235, 0.75]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998]","[12.0, 16.0, 10.0]","[0.03297395667799363, -0.008005540789174953, -0.02496841588881854]",0.03297395667799363
"[0, 3, 5]",3,"[323.0582, 339.19980000000004, 361.65650000000005]","[1.5, 0.235, 0.2]","[3.8911949946599997, 3.6540363802199995, 3.42713673884]","[12.0, 16.0, 12.0]","[0.03554771954861402, -0.011185311842714957, -0.02436240770589912]",0.03554771954861402
"[0, 3, 6]",3,"[323.0582, 339.19980000000004, 389.6234]","[1.5, 0.235, 0.18]","[3.8911949946599997, 3.6540363802199995, 3.23575054856]","[12.0, 16.0, 14.0]","[0.04821923881983414, -0.0071648753822133315, -0.04105436343762095]",0.04821923881983414
"[0, 3, 7]",3,"[323.0582, 339.19980000000004, 390.63110000000006]","[1.5, 0.235, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.1729386851399997]","[12.0, 16.0, 12.0]","[0.062219628024944185, -0.0014599029102011774, -0.06075972511474295]",0.062219628024944185
"[0, 4, 5]",3,"[323.0582, 349.9104, 361.65650000000005]","[1.5, 0.75, 0.2]","[3.8911949946599997, 3.5967856396999998, 3.42713673884]","[12.0, 10.0, 12.0]","[0.040433303481242966, -0.022235497663225245, -0.018197805818017665]",0.040433303481242966
"[0, 4, 6]",3,"[323.0582, 349.9104, 389.6234]","[1.5, 0.75, 0.18]","[3.8911949946599997, 3.5967856396999998, 3.23575054856]","[12.0, 10.0, 14.0]","[0.04887424703099441, -0.01639998261490233, -0.032474264416092136]",0.04887424703099441
"[0, 4, 7]",3,"[323.0582, 349.9104, 390.63110000000006]","[1.5, 0.75, 0.323]","[3.8911949946599997, 3.5967856396999998, 3.1729386851399997]","[12.0, 10.0, 12.0]","[0.057850005937657656, -0.007769980929634601, -0.050080025008023055]",0.057850005937657656
"[0, 5, 6]",3,"[323.0582, 361.65650000000005, 389.6234]","[1.5, 0.2, 0.18]","[3.8911949946599997, 3.42713673884, 3.23575054856]","[12.0, 12.0, 14.0]","[0.05961898003485122, -0.019472650441932998, -0.04014632959291836]",0.05961898003485122
"[0, 5, 7]",3,"[323.0582, 361.65650000000005, 390.63110000000006]","[1.5, 0.2, 0.323]","[3.8911949946599997, 3.42713673884, 3.1729386851399997]","[12.0, 12.0, 12.0]","[0.07270393245579687, -0.013433855976508549, -0.05927007647928856]",0.07270393245579687
"[0, 6, 7]",3,"[323.0582, 389.6234, 390.63110000000006]","[1.5, 0.18, 0.323]","[3.8911949946599997, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 12.0]","[0.08076388826555048, -0.027525967141557, -0.05323792112399342]",0.08076388826555048
"[1, 2, 3]",3,"[326.4782, 337.271, 339.19980000000004]","[0.58, 1.3, 0.235]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995]","[14.0, 16.0, 16.0]","[0.010592811970435101, -0.007920967920141297, -0.002671844050293609]",0.010592811970435101
"[1, 2, 4]",3,"[326.4782, 337.271, 349.9104]","[0.58, 1.3, 0.75]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998]","[14.0, 16.0, 10.0]","[0.011123330559943412, -0.0020175451615955797, -0.00910578539834786]",0.011123330559943412
"[1, 2, 5]",3,"[326.4782, 337.271, 361.65650000000005]","[0.58, 1.3, 0.2]","[3.7964042259599995, 3.6748741947399997, 3.42713673884]","[14.0, 16.0, 12.0]","[0.013220967628548463, -0.0013728196500814027, -0.011848147978467158]",0.013220967628548463
"[1, 2, 6]",3,"[326.4782, 337.271, 389.6234]","[0.58, 1.3, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.23575054856]","[14.0, 16.0, 14.0]","[0.016003312816713994, 0.007485879029681453, -0.023489191846395377]",0.023489191846395377
"[1, 2, 7]",3,"[326.4782, 337.271, 390.63110000000006]","[0.58, 1.3, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.1729386851399997]","[14.0, 16.0, 12.0]","[0.01904343506180259, 0.018963102007116595, -0.0380065370689191]",0.0380065370689191
"[1, 3, 4]",3,"[326.4782, 339.19980000000004, 349.9104]","[0.58, 0.235, 0.75]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998]","[14.0, 16.0, 10.0]","[0.020630170965506178, -0.002952127028724716, -0.017678043936781462]",0.020630170965506178
"[1, 3, 5]",3,"[326.4782, 339.19980000000004, 361.65650000000005]","[0.58, 0.235, 0.2]","[3.7964042259599995, 3.6540363802199995, 3.42713673884]","[14.0, 16.0, 12.0]","[0.029263865000337286, -0.003222280354277074, -0.026041584646060323]",0.029263865000337286
"[1, 3, 6]",3,"[326.4782, 339.19980000000004, 389.6234]","[0.58, 0.235, 0.18]","[3.7964042259599995, 3.6540363802199995, 3.23575054856]","[14.0, 16.0, 14.0]","[0.04202916727211886, 0.004419876238976772, -0.04644904351109555]",0.04644904351109555
"[1, 3, 7]",3,"[326.4782, 339.19980000000004, 390.63110000000006]","[0.58, 0.235, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.1729386851399997]","[14.0, 16.0, 12.0]","[0.05160940807033815, 0.012009903119291176, -0.06361931118962938]",0.06361931118962938
"[1, 4, 5]",3,"[326.4782, 349.9104, 361.65650000000005]","[0.58, 0.75, 0.2]","[3.7964042259599995, 3.5967856396999998, 3.42713673884]","[14.0, 10.0, 12.0]","[0.028525444086633045, -0.010810735020919227, -0.017714709065714068]",0.028525444086633045
"[1, 4, 6]",3,"[326.4782, 349.9104, 389.6234]","[0.58, 0.75, 0.18]","[3.7964042259599995, 3.5967856396999998, 3.23575054856]","[14.0, 10.0, 14.0]","[0.03593057415340972, -0.001131968226457336, -0.03479860592695236]",0.03593057415340972
"[1, 4, 7]",3,"[326.4782, 349.9104, 390.63110000000006]","[0.58, 0.75, 0.323]","[3.7964042259599995, 3.5967856396999998, 3.1729386851399997]","[14.0, 10.0, 12.0]","[0.04164598349943116, 0.009764707547396334, -0.05141069104682744]",0.05141069104682744
"[1, 5, 6]",3,"[326.4782, 361.65650000000005, 389.6234]","[0.58, 0.2, 0.18]","[3.7964042259599995, 3.42713673884, 3.23575054856]","[14.0, 12.0, 14.0]","[0.05725007705513668, -0.014667402138161867, -0.04258267491697479]",0.05725007705513668
"[1, 5, 7]",3,"[326.4782, 361.65650000000005, 390.63110000000006]","[0.58, 0.2, 0.323]","[3.7964042259599995, 3.42713673884, 3.1729386851399997]","[14.0, 12.0, 12.0]","[0.06425142281713414, -0.006031486528851798, -0.05821993628828209]",0.06425142281713414
"[1, 6, 7]",3,"[326.4782, 389.6234, 390.63110000000006]","[0.58, 0.18, 0.323]","[3.7964042259599995, 3.23575054856, 3.1729386851399997]","[14.0, 14.0, 12.0]","[0.07070414508073047, -0.022523564745117325, -0.048180580335613066]",0.07070414508073047
"[2, 3, 4]",3,"[337.271, 339.19980000000004, 349.9104]","[1.3, 0.235, 0.75]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998]","[16.0, 16.0, 10.0]","[0.006635615084844004, 3.742209541068853e-05, -0.006673037180254582]",0.006673037180254582
"[2, 3, 5]",3,"[337.271, 339.19980000000004, 361.65650000000005]","[1.3, 0.235, 0.2]","[3.6748741947399997, 3.6540363802199995, 3.42713673884]","[16.0, 16.0, 12.0]","[0.010891113472729752, 0.0006108348607068437, -0.011501948333436415]",0.011501948333436415
"[2, 3, 6]",3,"[337.271, 339.19980000000004, 389.6234]","[1.3, 0.235, 0.18]","[3.6748741947399997, 3.6540363802199995, 3.23575054856]","[16.0, 16.0, 14.0]","[0.021402358468350702, 0.002582853641384858, -0.02398521210973549]",0.02398521210973549
"[2, 3, 7]",3,"[337.271, 339.19980000000004, 390.63110000000006]","[1.3, 0.235, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.1729386851399997]","[16.0, 16.0, 12.0]","[0.03357631575976705, 0.0049348384239670945, -0.038511154183734075]",0.038511154183734075
"[2, 4, 5]",3,"[337.271, 349.9104, 361.65650000000005]","[1.3, 0.75, 0.2]","[3.6748741947399997, 3.5967856396999998, 3.42713673884]","[16.0, 10.0, 12.0]","[0.013641011049329133, -0.004232038075261374, -0.009408972974067828]",0.013641011049329133
"[2, 4, 6]",3,"[337.271, 349.9104, 389.6234]","[1.3, 0.75, 0.18]","[3.6748741947399997, 3.5967856396999998, 3.23575054856]","[16.0, 10.0, 14.0]","[0.02148253420151347, -0.0010329873222759134, -0.020449546879237585]",0.02148253420151347
"[2, 4, 7]",3,"[337.271, 349.9104, 390.63110000000006]","[1.3, 0.75, 0.323]","[3.6748741947399997, 3.5967856396999998, 3.1729386851399997]","[16.0, 10.0, 12.0]","[0.030595780012450335, 0.0030944728799438548, -0.03369025289239427]",0.03369025289239427
"[2, 5, 6]",3,"[337.271, 361.65650000000005, 389.6234]","[1.3, 0.2, 0.18]","[3.6748741947399997, 3.42713673884, 3.23575054856]","[16.0, 12.0, 14.0]","[0.03154294924449852, -0.008552927619826262, -0.022990021624672355]",0.03154294924449852
"[2, 5, 7]",3,"[337.271, 361.65650000000005, 390.63110000000006]","[1.3, 0.2, 0.323]","[3.6748741947399997, 3.42713673884, 3.1729386851399997]","[16.0, 12.0, 12.0]","[0.0428972375281218, -0.005833222379520012, -0.037064015148601775]",0.0428972375281218
"[2, 6, 7]",3,"[337.271, 389.6234, 390.63110000000006]","[1.3, 0.18, 0.323]","[3.6748741947399997, 3.23575054856, 3.1729386851399997]","[16.0, 14.0, 12.0]","[0.05039779279697998, -0.016686583241573655, -0.033711209555406435]",0.05039779279697998
"[3, 4, 5]",3,"[339.19980000000004, 349.9104, 361.65650000000005]","[0.235, 0.75, 0.2]","[3.6540363802199995, 3.5967856396999998, 3.42713673884]","[16.0, 10.0, 12.0]","[0.009649812001669755, 0.005136239457955161, -0.014786051459624944]",0.014786051459624944
"[3, 4, 6]",3,"[339.19980000000004, 349.9104, 389.6234]","[0.235, 0.75, 0.18]","[3.6540363802199995, 3.5967856396999998, 3.23575054856]","[16.0, 10.0, 14.0]","[0.015501656125677277, 0.01792905687363211, -0.03343071299930933]",0.03343071299930933
"[3, 4, 7]",3,"[339.19980000000004, 349.9104, 390.63110000000006]","[0.235, 0.75, 0.323]","[3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[16.0, 10.0, 12.0]","[0.019667972424559782, 0.028487924649426954, -0.04815589707398671]",0.04815589707398671
"[3, 5, 6]",3,"[339.19980000000004, 361.65650000000005, 389.6234]","[0.235, 0.2, 0.18]","[3.6540363802199995, 3.42713673884, 3.23575054856]","[16.0, 12.0, 14.0]","[0.03714438076944382, -0.002093255389206683, -0.03505112538023697]",0.03714438076944382
"[3, 5, 7]",3,"[339.19980000000004, 361.65650000000005, 390.63110000000006]","[0.235, 0.2, 0.323]","[3.6540363802199995, 3.42713673884, 3.1729386851399997]","[16.0, 12.0, 12.0]","[0.039935269011386776, 0.005962860109256757, -0.045898129120643505]",0.045898129120643505
"[3, 6, 7]",3,"[339.19980000000004, 389.6234, 390.63110000000006]","[0.235, 0.18, 0.323]","[3.6540363802199995, 3.23575054856, 3.1729386851399997]","[16.0, 14.0, 12.0]","[0.04459210071694708, -0.011666433042157698, -0.03292566767478944]",0.04459210071694708
"[4, 5, 6]",3,"[349.9104, 361.65650000000005, 389.6234]","[0.75, 0.2, 0.18]","[3.5967856396999998, 3.42713673884, 3.23575054856]","[10.0, 12.0, 14.0]","[0.03302007915106919, -0.004321091425785906, -0.02869898772528323]",0.03302007915106919
"[4, 5, 7]",3,"[349.9104, 361.65650000000005, 390.63110000000006]","[0.75, 0.2, 0.323]","[3.5967856396999998, 3.42713673884, 3.1729386851399997]","[10.0, 12.0, 12.0]","[0.04087152964898627, 0.0010624841930677031, -0.04193401384205381]",0.04193401384205381
"[4, 6, 7]",3,"[349.9104, 389.6234, 390.63110000000006]","[0.75, 0.18, 0.323]","[3.5967856396999998, 3.23575054856, 3.1729386851399997]","[10.0, 14.0, 12.0]","[0.04778543989102901, -0.014051890240130732, -0.0337335496508982]",0.04778543989102901
"[5, 6, 7]",3,"[361.65650000000005, 389.6234, 390.63110000000006]","[0.2, 0.18, 0.323]","[3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 12.0]","[0.02001895486676253, -0.002083738802655999, -0.01793521606410653]",0.02001895486676253
"[0, 1, 2, 3]",4,"[323.0582, 326.4782, 337.271, 339.19980000000004]","[1.5, 0.58, 1.3, 0.235]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995]","[12.0, 14.0, 16.0, 16.0]","[0.019849965036582762, 0.0027743688857192195, -0.018399336226214646, -0.004224997696087265]",0.019849965036582762
"[0, 1, 2, 4]",4,"[323.0582, 326.4782, 337.271, 349.9104]","[1.5, 0.58, 1.3, 0.75]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.5967856396999998]","[12.0, 14.0, 16.0, 10.0]","[0.020675269039852284, 0.003770816501420915, -0.013387371183748387, -0.011058714357524896]",0.020675269039852284
"[0, 1, 2, 5]",4,"[323.0582, 326.4782, 337.271, 361.65650000000005]","[1.5, 0.58, 1.3, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.42713673884]","[12.0, 14.0, 16.0, 12.0]","[0.022225763901801032, 0.003836392196146454, -0.015815461889562676, -0.010246694208384977]",0.022225763901801032
"[0, 1, 2, 6]",4,"[323.0582, 326.4782, 337.271, 389.6234]","[1.5, 0.58, 1.3, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.23575054856]","[12.0, 14.0, 16.0, 14.0]","[0.024940610445322864, 0.0053060762240592085, -0.011183710652196144, -0.01906297601718608]",0.024940610445322864
"[0, 1, 2, 7]",4,"[323.0582, 326.4782, 337.271, 390.63110000000006]","[1.5, 0.58, 1.3, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.1729386851399997]","[12.0, 14.0, 16.0, 12.0]","[0.028354559402186286, 0.00737540389699895, -0.0039090295719116375, -0.03182093372727374]",0.03182093372727374
"[0, 1, 3, 4]",4,"[323.0582, 326.4782, 339.19980000000004, 349.9104]","[1.5, 0.58, 0.235, 0.75]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.5967856396999998]","[12.0, 14.0, 16.0, 10.0]","[0.02453765112328543, 0.002373820382364583, -0.006621688220111777, -0.020289783285538238]",0.02453765112328543
"[0, 1, 3, 5]",4,"[323.0582, 326.4782, 339.19980000000004, 361.65650000000005]","[1.5, 0.58, 0.235, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.42713673884]","[12.0, 14.0, 16.0, 12.0]","[0.02569449358044623, 0.0012470562316579947, -0.008575224521538916, -0.01836632529056538]",0.02569449358044623
"[0, 1, 3, 6]",4,"[323.0582, 326.4782, 339.19980000000004, 389.6234]","[1.5, 0.58, 0.235, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.23575054856]","[12.0, 14.0, 16.0, 14.0]","[0.032919203138878195, 0.005143539331283448, -0.006287852716823639, -0.03177488975333814]",0.032919203138878195
"[0, 1, 3, 7]",4,"[323.0582, 326.4782, 339.19980000000004, 390.63110000000006]","[1.5, 0.58, 0.235, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.1729386851399997]","[12.0, 14.0, 16.0, 12.0]","[0.041829129071035254, 0.010477813112539203, -0.0027660884529945723, -0.049540853730579926]",0.049540853730579926
"[0, 1, 4, 5]",4,"[323.0582, 326.4782, 349.9104, 361.65650000000005]","[1.5, 0.58, 0.75, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998, 3.42713673884]","[12.0, 14.0, 10.0, 12.0]","[0.028996985923670893, 0.004361061235738262, -0.018672251902392273, -0.014685795257016854]",0.028996985923670893
"[0, 1, 4, 6]",4,"[323.0582, 326.4782, 349.9104, 389.6234]","[1.5, 0.58, 0.75, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998, 3.23575054856]","[12.0, 14.0, 10.0, 14.0]","[0.03428078514791738, 0.007219704809724531, -0.015037219857731932, -0.02646327009990994]",0.03428078514791738
"[0, 1, 4, 7]",4,"[323.0582, 326.4782, 349.9104, 390.63110000000006]","[1.5, 0.58, 0.75, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998, 3.1729386851399997]","[12.0, 14.0, 10.0, 12.0]","[0.04056995892966009, 0.011045632029929198, -0.00926703140894955, -0.04234855955063957]",0.04234855955063957
"[0, 1, 5, 6]",4,"[323.0582, 326.4782, 361.65650000000005, 389.6234]","[1.5, 0.58, 0.2, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.42713673884, 3.23575054856]","[12.0, 14.0, 12.0, 14.0]","[0.03907242084357976, 0.00790133842057017, -0.015647014389750843, -0.03132674487439922]",0.03907242084357976
"[0, 1, 5, 7]",4,"[323.0582, 326.4782, 361.65650000000005, 390.63110000000006]","[1.5, 0.58, 0.2, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.42713673884, 3.1729386851399997]","[12.0, 14.0, 12.0, 12.0]","[0.04765602905679134, 0.013119337425259031, -0.011962412857454433, -0.04881295362459598]",0.04881295362459598
"[0, 1, 6, 7]",4,"[323.0582, 326.4782, 389.6234, 390.63110000000006]","[1.5, 0.58, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 14.0, 12.0]","[0.05280149798905198, 0.015931015839371093, -0.023654582086786252, -0.045077931741636906]",0.05280149798905198
"[0, 2, 3, 4]",4,"[323.0582, 337.271, 339.19980000000004, 349.9104]","[1.5, 1.3, 0.235, 0.75]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998]","[12.0, 16.0, 16.0, 10.0]","[0.024483266419031313, -0.01103700644917055, -0.0028552856399480103, -0.010590974329912822]",0.024483266419031313
"[0, 2, 3, 5]",4,"[323.0582, 337.271, 339.19980000000004, 361.65650000000005]","[1.5, 1.3, 0.235, 0.2]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.42713673884]","[12.0, 16.0, 16.0, 12.0]","[0.026845247273168504, -0.013039779526550388, -0.0033203142616579084, -0.010485153484960055]",0.026845247273168504
"[0, 2, 3, 6]",4,"[323.0582, 337.271, 339.19980000000004, 389.6234]","[1.5, 1.3, 0.235, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.23575054856]","[12.0, 16.0, 16.0, 14.0]","[0.029917461589897054, -0.007774843240285989, -0.0023346553238553225, -0.019807963025755534]",0.029917461589897054
"[0, 2, 3, 7]",4,"[323.0582, 337.271, 339.19980000000004, 390.63110000000006]","[1.5, 1.3, 0.235, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.1729386851399997]","[12.0, 16.0, 16.0, 12.0]","[0.033545374755139856, 0.00018479564880918842, -0.0008185738491436473, -0.032911596554805425]",0.033545374755139856
"[0, 2, 4, 5]",4,"[323.0582, 337.271, 349.9104, 361.65650000000005]","[1.5, 1.3, 0.75, 0.2]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998, 3.42713673884]","[12.0, 16.0, 10.0, 12.0]","[0.02696188970633351, -0.008282879649727126, -0.009649850197580828, -0.00902915985902563]",0.02696188970633351
"[0, 2, 4, 6]",4,"[323.0582, 337.271, 349.9104, 389.6234]","[1.5, 1.3, 0.75, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998, 3.23575054856]","[12.0, 16.0, 10.0, 14.0]","[0.029446176548123315, -0.004007838726937996, -0.007918912032813585, -0.017519425788371526]",0.029446176548123315
"[0, 2, 4, 7]",4,"[323.0582, 337.271, 349.9104, 390.63110000000006]","[1.5, 1.3, 0.75, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998, 3.1729386851399997]","[12.0, 16.0, 10.0, 12.0]","[0.03229498472790393, 0.0023813667870661304, -0.005160752475676822, -0.029515599039293114]",0.03229498472790393
"[0, 2, 5, 6]",4,"[323.0582, 337.271, 361.65650000000005, 389.6234]","[1.5, 1.3, 0.2, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.42713673884, 3.23575054856]","[12.0, 16.0, 12.0, 14.0]","[0.033035430525577114, -0.004272158506127277, -0.009229958499486851, -0.019533313519962917]",0.033035430525577114
"[0, 2, 5, 7]",4,"[323.0582, 337.271, 361.65650000000005, 390.63110000000006]","[1.5, 1.3, 0.2, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.42713673884, 3.1729386851399997]","[12.0, 16.0, 12.0, 12.0]","[0.03652376414565811, 0.003587874345192088, -0.007611987263076228, -0.03249965122777393]",0.03652376414565811
"[0, 2, 6, 7]",4,"[323.0582, 337.271, 389.6234, 390.63110000000006]","[1.5, 1.3, 0.18, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 14.0, 12.0]","[0.038946377263470666, 0.007825081957270996, -0.01605321509379079, -0.030718244126950803]",0.038946377263470666
"[0, 3, 4, 5]",4,"[323.0582, 339.19980000000004, 349.9104, 361.65650000000005]","[1.5, 0.235, 0.75, 0.2]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[12.0, 16.0, 10.0, 12.0]","[0.03795737233965224, -0.0049542553473372886, -0.017777193882079545, -0.015225923110235476]",0.03795737233965224
"[0, 3, 4, 6]",4,"[323.0582, 339.19980000000004, 349.9104, 389.6234]","[1.5, 0.235, 0.75, 0.18]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[12.0, 16.0, 10.0, 14.0]","[0.044251200103979815, -0.002933953130946493, -0.013412488380003473, -0.027904758593029905]",0.044251200103979815
"[0, 3, 4, 7]",4,"[323.0582, 339.19980000000004, 349.9104, 390.63110000000006]","[1.5, 0.235, 0.75, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[12.0, 16.0, 10.0, 12.0]","[0.05103149581125943, -3.183300322019689e-05, -0.006843166316558846, -0.0441564964914804]",0.05103149581125943
"[0, 3, 5, 6]",4,"[323.0582, 339.19980000000004, 361.65650000000005, 389.6234]","[1.5, 0.235, 0.2, 0.18]","[3.8911949946599997, 3.6540363802199995, 3.42713673884, 3.23575054856]","[12.0, 16.0, 12.0, 14.0]","[0.05290182356801487, -0.003518531799070468, -0.01599387992112497, -0.03338941184781946]",0.05290182356801487
"[0, 3, 5, 7]",4,"[323.0582, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[1.5, 0.235, 0.2, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[12.0, 16.0, 12.0, 12.0]","[0.062260931420677235, 0.0005198838798561867, -0.011629346955140174, -0.051151468345393275]",0.062260931420677235
"[0, 3, 6, 7]",4,"[323.0582, 339.19980000000004, 389.6234, 390.63110000000006]","[1.5, 0.235, 0.18, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 14.0, 12.0]","[0.06830148042868722, 0.0025144050123629136, -0.024171653560642423, -0.0466442318804077]",0.06830148042868722
"[0, 4, 5, 6]",4,"[323.0582, 349.9104, 361.65650000000005, 389.6234]","[1.5, 0.75, 0.2, 0.18]","[3.8911949946599997, 3.5967856396999998, 3.42713673884, 3.23575054856]","[12.0, 10.0, 12.0, 14.0]","[0.05079616993147695, -0.010865632084054222, -0.012623273675558752, -0.027307264171863868]",0.05079616993147695
"[0, 4, 5, 7]",4,"[323.0582, 349.9104, 361.65650000000005, 390.63110000000006]","[1.5, 0.75, 0.2, 0.323]","[3.8911949946599997, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[12.0, 10.0, 12.0, 12.0]","[0.0571333672610565, -0.004389823143190447, -0.009500527113871476, -0.04324301700399441]",0.0571333672610565
"[0, 4, 6, 7]",4,"[323.0582, 349.9104, 389.6234, 390.63110000000006]","[1.5, 0.75, 0.18, 0.323]","[3.8911949946599997, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[12.0, 10.0, 14.0, 12.0]","[0.06161457925378294, -0.0011593769113960317, -0.020587679684467897, -0.0398675226579191]",0.06161457925378294
"[0, 5, 6, 7]",4,"[323.0582, 361.65650000000005, 389.6234, 390.63110000000006]","[1.5, 0.2, 0.18, 0.323]","[3.8911949946599997, 3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 12.0, 14.0, 12.0]","[0.0770064065806938, -0.008653272766411604, -0.023171662774640514, -0.04518147103964176]",0.0770064065806938
