idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 1]",2,"[364.54200000000003, 375.908]","[0.43, 0.49]","[3.4000163617999997, 3.541538292]","[3.0, 9.0]","[-0.013281924370298626, 0.013281924370298626]",0.013281924370298626
"[0, 2]",2,"[364.54200000000003, 387.164]","[0.43, 0.467]","[3.4000163617999997, 3.3273330867999995]","[3.0, 7.0]","[0.007044190318022725, -0.007044190318022614]",0.007044190318022725
"[0, 3]",2,"[364.54200000000003, 394.91]","[0.43, 1.47]","[3.4000163617999997, 3.541538292]","[3.0, 9.0]","[-0.00677307458563281, 0.006773074585632921]",0.006773074585632921
"[0, 4]",2,"[364.54200000000003, 398.85200000000003]","[0.43, 0.97]","[3.4000163617999997, 3.5105246949999995]","[3.0, 7.0]","[-0.008288404062543636, 0.00828840406254372]",0.00828840406254372
"[0, 5]",2,"[364.54200000000003, 399.57500000000005]","[0.43, 0.72]","[3.4000163617999997, 3.2748089597999996]","[3.0, 5.0]","[0.011423242518261378, -0.011423242518261434]",0.011423242518261434
"[0, 6]",2,"[364.54200000000003, 403.16900000000004]","[0.43, 0.68]","[3.4000163617999997, 3.3955778777999996]","[3.0, 5.0]","[0.00044586667003010394, -0.0004458666700299929]",0.00044586667003010394
"[0, 7]",2,"[364.54200000000003, 407.735]","[0.43, 0.7]","[3.4000163617999997, 3.2748089597999996]","[3.0, 5.0]","[0.01169501175681198, -0.011695011756811868]",0.01169501175681198
"[0, 8]",2,"[364.54200000000003, 412.323]","[0.43, 0.75]","[3.4000163617999997, 3.3273330867999995]","[3.0, 7.0]","[0.005683848834337035, -0.005683848834337146]",0.005683848834337146
"[0, 9]",2,"[364.54200000000003, 442.99]","[0.43, 0.303]","[3.4000163617999997, 3.0328805867999997]","[3.0, 5.0]","[0.042543906440864365, -0.042543906440864365]",0.042543906440864365
"[0, 10]",2,"[364.54200000000003, 461.33900000000006]","[0.43, 0.11]","[3.4000163617999997, 3.3955778777999996]","[3.0, 5.0]","[0.0004056083480741268, -0.00040560834807423785]",0.00040560834807423785
"[0, 11]",2,"[364.54200000000003, 472.84200000000004]","[0.43, 0.0177]","[3.4000163617999997, 2.7941744539999998]","[3.0, 7.0]","[0.033914969186704336, -0.03391496918670446]",0.03391496918670446
"[0, 12]",2,"[364.54200000000003, 499.94700000000006]","[0.43, 0.09]","[3.4000163617999997, 2.8821543814]","[3.0, 5.0]","[0.05465213444097039, -0.05465213444097056]",0.05465213444097056
"[0, 13]",2,"[364.54200000000003, 518.342]","[0.43, 0.089]","[3.4000163617999997, 2.7941744539999998]","[3.0, 7.0]","[0.07095174282962191, -0.07095174282962197]",0.07095174282962197
"[1, 2]",2,"[375.908, 387.164]","[0.49, 0.467]","[3.541538292, 3.3273330867999995]","[9.0, 7.0]","[0.025855802828535945, -0.025855802828535834]",0.025855802828535945
"[1, 3]",2,"[375.908, 394.91]","[0.49, 1.47]","[3.541538292, 3.541538292]","[9.0, 9.0]","[5.551115123125783e-17, 0.0]",5.551115123125783e-17
"[1, 4]",2,"[375.908, 398.85200000000003]","[0.49, 0.97]","[3.541538292, 3.5105246949999995]","[9.0, 7.0]","[0.0035958155520883217, -0.0035958155520883217]",0.0035958155520883217
"[1, 5]",2,"[375.908, 399.57500000000005]","[0.49, 0.72]","[3.541538292, 3.2748089597999996]","[9.0, 5.0]","[0.032203728796441344, -0.03220372879644129]",0.032203728796441344
"[1, 6]",2,"[375.908, 403.16900000000004]","[0.49, 0.68]","[3.541538292, 3.3955778777999996]","[9.0, 5.0]","[0.017538213503325295, -0.017538213503325295]",0.017538213503325295
"[1, 7]",2,"[375.908, 407.735]","[0.49, 0.7]","[3.541538292, 3.2748089597999996]","[9.0, 5.0]","[0.03223037921378896, -0.03223037921378896]",0.03223037921378896
"[1, 8]",2,"[375.908, 412.323]","[0.49, 0.75]","[3.541538292, 3.3273330867999995]","[9.0, 7.0]","[0.025150459287391458, -0.02515045928739157]",0.02515045928739157
"[1, 9]",2,"[375.908, 442.99]","[0.49, 0.303]","[3.541538292, 3.0328805867999997]","[9.0, 5.0]","[0.05592231368445355, -0.055922313684453606]",0.055922313684453606
"[1, 10]",2,"[375.908, 461.33900000000006]","[0.49, 0.11]","[3.541538292, 3.3955778777999996]","[9.0, 5.0]","[0.006806294810784652, -0.006806294810784638]",0.006806294810784652
"[1, 11]",2,"[375.908, 472.84200000000004]","[0.49, 0.0177]","[3.541538292, 2.7941744539999998]","[9.0, 7.0]","[0.01796158378994872, -0.017961583789948686]",0.01796158378994872
"[1, 12]",2,"[375.908, 499.94700000000006]","[0.49, 0.09]","[3.541538292, 2.8821543814]","[9.0, 5.0]","[0.039678332728520505, -0.03967833272852064]",0.03967833272852064
"[1, 13]",2,"[375.908, 518.342]","[0.49, 0.089]","[3.541538292, 2.7941744539999998]","[9.0, 7.0]","[0.05822232464545818, -0.05822232464545826]",0.05822232464545826
"[2, 3]",2,"[387.164, 394.91]","[0.467, 1.47]","[3.3273330867999995, 3.541538292]","[7.0, 9.0]","[-0.019217940721858423, 0.019217940721858673]",0.019217940721858673
"[2, 4]",2,"[387.164, 398.85200000000003]","[0.467, 0.97]","[3.3273330867999995, 3.5105246949999995]","[7.0, 7.0]","[-0.020914422279881772, 0.020914422279881717]",0.020914422279881772
"[2, 5]",2,"[387.164, 399.57500000000005]","[0.467, 0.72]","[3.3273330867999995, 3.2748089597999996]","[7.0, 5.0]","[0.006322963292386852, -0.006322963292387018]",0.006322963292387018
"[2, 6]",2,"[387.164, 403.16900000000004]","[0.467, 0.68]","[3.3273330867999995, 3.3955778777999996]","[7.0, 5.0]","[-0.008234839261536786, 0.008234839261536564]",0.008234839261536786
"[2, 7]",2,"[387.164, 407.735]","[0.467, 0.7]","[3.3273330867999995, 3.2748089597999996]","[7.0, 5.0]","[0.006338906615719786, -0.006338906615719786]",0.006338906615719786
"[2, 8]",2,"[387.164, 412.323]","[0.467, 0.75]","[3.3273330867999995, 3.3273330867999995]","[7.0, 7.0]","[5.551115123125783e-17, 0.0]",5.551115123125783e-17
"[2, 9]",2,"[387.164, 442.99]","[0.467, 0.303]","[3.3273330867999995, 3.0328805867999997]","[7.0, 5.0]","[0.033040117956676274, -0.03304011795667622]",0.033040117956676274
"[2, 10]",2,"[387.164, 461.33900000000006]","[0.467, 0.11]","[3.3273330867999995, 3.3955778777999996]","[7.0, 5.0]","[-0.0033598500394678155, 0.003359850039467732]",0.0033598500394678155
"[2, 11]",2,"[387.164, 472.84200000000004]","[0.467, 0.0177]","[3.3273330867999995, 2.7941744539999998]","[7.0, 7.0]","[0.013612412798938989, -0.013612412798938982]",0.013612412798938989
"[2, 12]",2,"[387.164, 499.94700000000006]","[0.467, 0.09]","[3.3273330867999995, 2.8821543814]","[7.0, 5.0]","[0.028115144230884237, -0.028115144230884292]",0.028115144230884292
"[2, 13]",2,"[387.164, 518.342]","[0.467, 0.089]","[3.3273330867999995, 2.7941744539999998]","[7.0, 7.0]","[0.04326148051966394, -0.04326148051966405]",0.04326148051966405
"[3, 4]",2,"[394.91, 398.85200000000003]","[1.47, 0.97]","[3.541538292, 3.5105246949999995]","[9.0, 7.0]","[0.003390344419513247, -0.003390344419513247]",0.003390344419513247
"[3, 5]",2,"[394.91, 399.57500000000005]","[1.47, 0.72]","[3.541538292, 3.2748089597999996]","[9.0, 5.0]","[0.02546042605248877, -0.02546042605248877]",0.02546042605248877
"[3, 6]",2,"[394.91, 403.16900000000004]","[1.47, 0.68]","[3.541538292, 3.3955778777999996]","[9.0, 5.0]","[0.012534693467619706, -0.012534693467619623]",0.012534693467619706
"[3, 7]",2,"[394.91, 407.735]","[1.47, 0.7]","[3.541538292, 3.2748089597999996]","[9.0, 5.0]","[0.02489080608865979, -0.024890806088659706]",0.02489080608865979
"[3, 8]",2,"[394.91, 412.323]","[1.47, 0.75]","[3.541538292, 3.3273330867999995]","[9.0, 7.0]","[0.022894357557873835, -0.02289435755787378]",0.022894357557873835
"[3, 9]",2,"[394.91, 442.99]","[1.47, 0.303]","[3.541538292, 3.0328805867999997]","[9.0, 5.0]","[0.03287265245026694, -0.03287265245026699]",0.03287265245026699
"[3, 10]",2,"[394.91, 461.33900000000006]","[1.47, 0.11]","[3.541538292, 3.3955778777999996]","[9.0, 5.0]","[0.00275749003982384, -0.0027574900398237706]",0.00275749003982384
"[3, 11]",2,"[394.91, 472.84200000000004]","[1.47, 0.0177]","[3.541538292, 2.7941744539999998]","[9.0, 7.0]","[0.006746517540249575, -0.006746517540249748]",0.006746517540249748
"[3, 12]",2,"[394.91, 499.94700000000006]","[1.47, 0.09]","[3.541538292, 2.8821543814]","[9.0, 5.0]","[0.016978282056295257, -0.016978282056295237]",0.016978282056295257
"[3, 13]",2,"[394.91, 518.342]","[1.47, 0.089]","[3.541538292, 2.7941744539999998]","[9.0, 7.0]","[0.027084099090193825, -0.02708409909019381]",0.027084099090193825
"[4, 5]",2,"[398.85200000000003, 399.57500000000005]","[0.97, 0.72]","[3.5105246949999995, 3.2748089597999996]","[7.0, 5.0]","[0.02762483802693705, -0.027624838026937104]",0.027624838026937104
"[4, 6]",2,"[398.85200000000003, 403.16900000000004]","[0.97, 0.68]","[3.5105246949999995, 3.3955778777999996]","[7.0, 5.0]","[0.012847046343539836, -0.012847046343539836]",0.012847046343539836
"[4, 7]",2,"[398.85200000000003, 407.735]","[0.97, 0.7]","[3.5105246949999995, 3.2748089597999996]","[7.0, 5.0]","[0.027378043064123392, -0.027378043064123447]",0.027378043064123447
"[4, 8]",2,"[398.85200000000003, 412.323]","[0.97, 0.75]","[3.5105246949999995, 3.3273330867999995]","[7.0, 7.0]","[0.022114346333371615, -0.022114346333371726]",0.022114346333371726
"[4, 9]",2,"[398.85200000000003, 442.99]","[0.97, 0.303]","[3.5105246949999995, 3.0328805867999997]","[7.0, 5.0]","[0.044808918157305366, -0.044808918157305394]",0.044808918157305394
"[4, 10]",2,"[398.85200000000003, 461.33900000000006]","[0.97, 0.11]","[3.5105246949999995, 3.3955778777999996]","[7.0, 5.0]","[0.003831334161709554, -0.003831334161709457]",0.003831334161709554
"[4, 11]",2,"[398.85200000000003, 472.84200000000004]","[0.97, 0.0177]","[3.5105246949999995, 2.7941744539999998]","[7.0, 7.0]","[0.011841761611537605, -0.011841761611537657]",0.011841761611537657
"[4, 12]",2,"[398.85200000000003, 499.94700000000006]","[0.97, 0.09]","[3.5105246949999995, 2.8821543814]","[7.0, 5.0]","[0.02776511246355995, -0.027765112463560088]",0.027765112463560088
"[4, 13]",2,"[398.85200000000003, 518.342]","[0.97, 0.089]","[3.5105246949999995, 2.7941744539999998]","[7.0, 7.0]","[0.04268003456258951, -0.04268003456258948]",0.04268003456258951
"[5, 6]",2,"[399.57500000000005, 403.16900000000004]","[0.72, 0.68]","[3.2748089597999996, 3.3955778777999996]","[5.0, 5.0]","[-0.014434649077859185, 0.014434649077859074]",0.014434649077859185
"[5, 7]",2,"[399.57500000000005, 407.735]","[0.72, 0.7]","[3.2748089597999996, 3.2748089597999996]","[5.0, 5.0]","[0.0, -5.551115123125783e-17]",5.551115123125783e-17
"[5, 8]",2,"[399.57500000000005, 412.323]","[0.72, 0.75]","[3.2748089597999996, 3.3273330867999995]","[5.0, 7.0]","[-0.006224141264870142, 0.006224141264870142]",0.006224141264870142
"[5, 9]",2,"[399.57500000000005, 442.99]","[0.72, 0.303]","[3.2748089597999996, 3.0328805867999997]","[5.0, 5.0]","[0.026135371332841717, -0.026135371332841828]",0.026135371332841828
"[5, 10]",2,"[399.57500000000005, 461.33900000000006]","[0.72, 0.11]","[3.2748089597999996, 3.3955778777999996]","[5.0, 5.0]","[-0.005377652363538266, 0.005377652363538266]",0.005377652363538266
"[5, 11]",2,"[399.57500000000005, 472.84200000000004]","[0.72, 0.0177]","[3.2748089597999996, 2.7941744539999998]","[5.0, 7.0]","[0.010936460230729472, -0.010936460230729611]",0.010936460230729611
"[5, 12]",2,"[399.57500000000005, 499.94700000000006]","[0.72, 0.09]","[3.2748089597999996, 2.8821543814]","[5.0, 5.0]","[0.022645049670561468, -0.02264504967056155]",0.02264504967056155
"[5, 13]",2,"[399.57500000000005, 518.342]","[0.72, 0.089]","[3.2748089597999996, 2.7941744539999998]","[5.0, 7.0]","[0.036140410672936274, -0.03614041067293641]",0.03614041067293641
"[6, 7]",2,"[403.16900000000004, 407.735]","[0.68, 0.7]","[3.3955778777999996, 3.2748089597999996]","[5.0, 5.0]","[0.01450020910307348, -0.014500209103073591]",0.014500209103073591
"[6, 8]",2,"[403.16900000000004, 412.323]","[0.68, 0.75]","[3.3955778777999996, 3.3273330867999995]","[5.0, 7.0]","[0.007764875108582814, -0.007764875108582814]",0.007764875108582814
"[6, 9]",2,"[403.16900000000004, 442.99]","[0.68, 0.303]","[3.3955778777999996, 3.0328805867999997]","[5.0, 5.0]","[0.04154175004605831, -0.04154175004605837]",0.04154175004605837
"[6, 10]",2,"[403.16900000000004, 461.33900000000006]","[0.68, 0.11]","[3.3955778777999996, 3.3955778777999996]","[5.0, 5.0]","[0.0, 0.0]",0.0
"[6, 11]",2,"[403.16900000000004, 472.84200000000004]","[0.68, 0.0177]","[3.3955778777999996, 2.7941744539999998]","[5.0, 7.0]","[0.016541038074320835, -0.0165410380743208]",0.016541038074320835
"[6, 12]",2,"[403.16900000000004, 499.94700000000006]","[0.68, 0.09]","[3.3955778777999996, 2.8821543814]","[5.0, 5.0]","[0.03432526241266509, -0.03432526241266512]",0.03432526241266512
"[6, 13]",2,"[403.16900000000004, 518.342]","[0.68, 0.089]","[3.3955778777999996, 2.7941744539999998]","[5.0, 7.0]","[0.05112811252354843, -0.05112811252354857]",0.05112811252354857
"[7, 8]",2,"[407.735, 412.323]","[0.7, 0.75]","[3.2748089597999996, 3.3273330867999995]","[5.0, 7.0]","[-0.006178504215132108, 0.006178504215132219]",0.006178504215132219
"[7, 9]",2,"[407.735, 442.99]","[0.7, 0.303]","[3.2748089597999996, 3.0328805867999997]","[5.0, 5.0]","[0.026536360402189096, -0.02653636040218904]",0.026536360402189096
"[7, 10]",2,"[407.735, 461.33900000000006]","[0.7, 0.11]","[3.2748089597999996, 3.3955778777999996]","[5.0, 5.0]","[-0.005587247552987451, 0.005587247552987562]",0.005587247552987562
"[7, 11]",2,"[407.735, 472.84200000000004]","[0.7, 0.0177]","[3.2748089597999996, 2.7941744539999998]","[5.0, 7.0]","[0.011422282210818202, -0.011422282210818278]",0.011422282210818278
"[7, 12]",2,"[407.735, 499.94700000000006]","[0.7, 0.09]","[3.2748089597999996, 2.8821543814]","[5.0, 5.0]","[0.023444062244033836, -0.023444062244033975]",0.023444062244033975
"[7, 13]",2,"[407.735, 518.342]","[0.7, 0.089]","[3.2748089597999996, 2.7941744539999998]","[5.0, 7.0]","[0.03721576225792944, -0.03721576225792961]",0.03721576225792961
"[8, 9]",2,"[412.323, 442.99]","[0.75, 0.303]","[3.3273330867999995, 3.0328805867999997]","[7.0, 5.0]","[0.028518398634317488, -0.02851839863431732]",0.028518398634317488
"[8, 10]",2,"[412.323, 461.33900000000006]","[0.75, 0.11]","[3.3273330867999995, 3.3955778777999996]","[7.0, 5.0]","[-0.002411332381714093, 0.0024113323817141485]",0.0024113323817141485
"[8, 11]",2,"[412.323, 472.84200000000004]","[0.75, 0.0177]","[3.3273330867999995, 2.7941744539999998]","[7.0, 7.0]","[0.009378646874971697, -0.009378646874971565]",0.009378646874971697
"[8, 12]",2,"[412.323, 499.94700000000006]","[0.75, 0.09]","[3.3273330867999995, 2.8821543814]","[7.0, 5.0]","[0.020754163409439585, -0.0207541634094396]",0.0207541634094396
"[8, 13]",2,"[412.323, 518.342]","[0.75, 0.089]","[3.3273330867999995, 2.7941744539999998]","[7.0, 7.0]","[0.033323758828294636, -0.03332375882829455]",0.033323758828294636
"[9, 10]",2,"[442.99, 461.33900000000006]","[0.303, 0.11]","[3.0328805867999997, 3.3955778777999996]","[5.0, 5.0]","[-0.026288023999770926, 0.026288023999770954]",0.026288023999770954
"[9, 11]",2,"[442.99, 472.84200000000004]","[0.303, 0.0177]","[3.0328805867999997, 2.7941744539999998]","[5.0, 7.0]","[0.009716114152700683, -0.009716114152700586]",0.009716114152700683
"[9, 12]",2,"[442.99, 499.94700000000006]","[0.303, 0.09]","[3.0328805867999997, 2.8821543814]","[5.0, 5.0]","[0.013292924377349302, -0.013292924377349385]",0.013292924377349385
"[9, 13]",2,"[442.99, 518.342]","[0.303, 0.089]","[3.0328805867999997, 2.7941744539999998]","[5.0, 7.0]","[0.025080366310532454, -0.025080366310532565]",0.025080366310532565
"[10, 11]",2,"[461.33900000000006, 472.84200000000004]","[0.11, 0.0177]","[3.3955778777999996, 2.7941744539999998]","[5.0, 7.0]","[0.06241965758155821, -0.06241965758155821]",0.06241965758155821
"[10, 12]",2,"[461.33900000000006, 499.94700000000006]","[0.11, 0.09]","[3.3955778777999996, 2.8821543814]","[5.0, 5.0]","[0.06023664611991575, -0.06023664611991575]",0.06023664611991575
"[10, 13]",2,"[461.33900000000006, 518.342]","[0.11, 0.089]","[3.3955778777999996, 2.7941744539999998]","[5.0, 7.0]","[0.06362757197044228, -0.06362757197044244]",0.06362757197044244
"[11, 12]",2,"[472.84200000000004, 499.94700000000006]","[0.0177, 0.09]","[2.7941744539999998, 2.8821543814]","[7.0, 5.0]","[-0.007859891691487014, 0.007859891691487042]",0.007859891691487042
"[11, 13]",2,"[472.84200000000004, 518.342]","[0.0177, 0.089]","[2.7941744539999998, 2.7941744539999998]","[7.0, 7.0]","[0.0, 0.0]",0.0
"[12, 13]",2,"[499.94700000000006, 518.342]","[0.09, 0.089]","[2.8821543814, 2.7941744539999998]","[5.0, 7.0]","[0.010229400336234484, -0.010229400336234429]",0.010229400336234484
"[0, 1, 2]",3,"[364.54200000000003, 375.908, 387.164]","[0.43, 0.49, 0.467]","[3.4000163617999997, 3.541538292, 3.3273330867999995]","[3.0, 9.0, 7.0]","[-0.0024324765743815036, 0.023075054815573204, -0.0206425782411917]",0.023075054815573204
"[0, 1, 3]",3,"[364.54200000000003, 375.908, 394.91]","[0.43, 0.49, 1.47]","[3.4000163617999997, 3.541538292, 3.541538292]","[3.0, 9.0, 9.0]","[-0.0053194174261071425, 0.0013796428660754478, 0.003939774560031473]",0.0053194174261071425
"[0, 1, 4]",3,"[364.54200000000003, 375.908, 398.85200000000003]","[0.43, 0.49, 0.97]","[3.4000163617999997, 3.541538292, 3.5105246949999995]","[3.0, 9.0, 7.0]","[-0.0064966936413878296, 0.005738288941201319, 0.0007584047001866212]",0.0064966936413878296
"[0, 1, 5]",3,"[364.54200000000003, 375.908, 399.57500000000005]","[0.43, 0.49, 0.72]","[3.4000163617999997, 3.541538292, 3.2748089597999996]","[3.0, 9.0, 5.0]","[-0.0002598908325718019, 0.027565309763717627, -0.02730541893114563]",0.027565309763717627
"[0, 1, 6]",3,"[364.54200000000003, 375.908, 403.16900000000004]","[0.43, 0.49, 0.68]","[3.4000163617999997, 3.541538292, 3.3955778777999996]","[3.0, 9.0, 5.0]","[-0.004855174181680827, 0.017318660159378996, -0.012463485977698308]",0.017318660159378996
"[0, 1, 7]",3,"[364.54200000000003, 375.908, 407.735]","[0.43, 0.49, 0.7]","[3.4000163617999997, 3.541538292, 3.2748089597999996]","[3.0, 9.0, 5.0]","[-0.00046436607482100434, 0.0275920313740996, -0.027127665299278736]",0.0275920313740996
"[0, 1, 8]",3,"[364.54200000000003, 375.908, 412.323]","[0.43, 0.49, 0.75]","[3.4000163617999997, 3.541538292, 3.3273330867999995]","[3.0, 9.0, 7.0]","[-0.0008907302471577172, 0.02226485209057899, -0.021374121843421134]",0.02226485209057899
"[0, 1, 9]",3,"[364.54200000000003, 375.908, 442.99]","[0.43, 0.49, 0.303]","[3.4000163617999997, 3.541538292, 3.0328805867999997]","[3.0, 9.0, 5.0]","[0.002716350030539688, 0.043622502367741456, -0.04633885239828123]",0.04633885239828123
"[0, 1, 10]",3,"[364.54200000000003, 375.908, 461.33900000000006]","[0.43, 0.49, 0.11]","[3.4000163617999997, 3.541538292, 3.3955778777999996]","[3.0, 9.0, 5.0]","[-0.011151056076952215, 0.015103971677423611, -0.003952915600471493]",0.015103971677423611
"[0, 1, 11]",3,"[364.54200000000003, 375.908, 472.84200000000004]","[0.43, 0.49, 0.0177]","[3.4000163617999997, 3.541538292, 2.7941744539999998]","[3.0, 9.0, 7.0]","[-0.009351233160485695, 0.022270149965022523, -0.012918916804536912]",0.022270149965022523
"[0, 1, 12]",3,"[364.54200000000003, 375.908, 499.94700000000006]","[0.43, 0.49, 0.09]","[3.4000163617999997, 3.541538292, 2.8821543814]","[3.0, 9.0, 5.0]","[-0.003929272597444328, 0.03374942579941753, -0.029820153201973218]",0.03374942579941753
"[0, 1, 13]",3,"[364.54200000000003, 375.908, 518.342]","[0.43, 0.49, 0.089]","[3.4000163617999997, 3.541538292, 2.7941744539999998]","[3.0, 9.0, 7.0]","[0.0008095034483694141, 0.04466675832690681, -0.04547626177527628]",0.04547626177527628
"[0, 2, 3]",3,"[364.54200000000003, 387.164, 394.91]","[0.43, 0.467, 1.47]","[3.4000163617999997, 3.3273330867999995, 3.541538292]","[3.0, 7.0, 9.0]","[-0.0033855906638711186, -0.016725194928447096, 0.02011078559231816]",0.02011078559231816
"[0, 2, 4]",3,"[364.54200000000003, 387.164, 398.85200000000003]","[0.43, 0.467, 0.97]","[3.4000163617999997, 3.3273330867999995, 3.5105246949999995]","[3.0, 7.0, 7.0]","[-0.002183312647219743, -0.01740367091151046, 0.019586983558730342]",0.019586983558730342
"[0, 2, 5]",3,"[364.54200000000003, 387.164, 399.57500000000005]","[0.43, 0.467, 0.72]","[3.4000163617999997, 3.3273330867999995, 3.2748089597999996]","[3.0, 7.0, 5.0]","[0.006280838173389758, 0.002420897091801044, -0.008701735265190802]",0.008701735265190802
"[0, 2, 6]",3,"[364.54200000000003, 387.164, 403.16900000000004]","[0.43, 0.467, 0.68]","[3.4000163617999997, 3.3273330867999995, 3.3955778777999996]","[3.0, 7.0, 5.0]","[0.00268498465337047, -0.008261272527934183, 0.005576287874563768]",0.008261272527934183
"[0, 2, 7]",3,"[364.54200000000003, 387.164, 407.735]","[0.43, 0.467, 0.7]","[3.4000163617999997, 3.3273330867999995, 3.2748089597999996]","[3.0, 7.0, 5.0]","[0.006352208915299501, 0.0023033780859061936, -0.008655587001205667]",0.008655587001205667
"[0, 2, 8]",3,"[364.54200000000003, 387.164, 412.323]","[0.43, 0.467, 0.75]","[3.4000163617999997, 3.3273330867999995, 3.3273330867999995]","[3.0, 7.0, 7.0]","[0.004045734753104685, -0.001613130877894886, -0.0024326038752098267]",0.004045734753104685
"[0, 2, 9]",3,"[364.54200000000003, 387.164, 442.99]","[0.43, 0.467, 0.303]","[3.4000163617999997, 3.3273330867999995, 3.0328805867999997]","[3.0, 7.0, 5.0]","[0.013735196221338647, 0.01787533802963237, -0.031610534250971045]",0.031610534250971045
"[0, 2, 10]",3,"[364.54200000000003, 387.164, 461.33900000000006]","[0.43, 0.467, 0.11]","[3.4000163617999997, 3.3273330867999995, 3.3955778777999996]","[3.0, 7.0, 5.0]","[0.005932894593908999, -0.007758117542656651, 0.0018252229487478733]",0.007758117542656651
"[0, 2, 11]",3,"[364.54200000000003, 387.164, 472.84200000000004]","[0.43, 0.467, 0.0177]","[3.4000163617999997, 3.3273330867999995, 2.7941744539999998]","[3.0, 7.0, 7.0]","[0.009675926035038251, 0.0008600272676742016, -0.01053595330271253]",0.01053595330271253
"[0, 2, 12]",3,"[364.54200000000003, 387.164, 499.94700000000006]","[0.43, 0.467, 0.09]","[3.4000163617999997, 3.3273330867999995, 2.8821543814]","[3.0, 7.0, 5.0]","[0.01265180603127053, 0.010536199159667747, -0.02318800519093832]",0.02318800519093832
"[0, 2, 13]",3,"[364.54200000000003, 387.164, 518.342]","[0.43, 0.467, 0.089]","[3.4000163617999997, 3.3273330867999995, 2.7941744539999998]","[3.0, 7.0, 7.0]","[0.01605695879067054, 0.020615526813469676, -0.03667248560414013]",0.03667248560414013
"[0, 3, 4]",3,"[364.54200000000003, 394.91, 398.85200000000003]","[0.43, 1.47, 0.97]","[3.4000163617999997, 3.541538292, 3.5105246949999995]","[3.0, 9.0, 7.0]","[-0.004432832006103032, 0.006035044062214223, -0.0016022120561111075]",0.006035044062214223
"[0, 3, 5]",3,"[364.54200000000003, 394.91, 399.57500000000005]","[0.43, 1.47, 0.72]","[3.4000163617999997, 3.541538292, 3.2748089597999996]","[3.0, 9.0, 5.0]","[-0.002570065191448867, 0.02520250627838383, -0.022632441086934935]",0.02520250627838383
"[0, 3, 6]",3,"[364.54200000000003, 394.91, 403.16900000000004]","[0.43, 1.47, 0.68]","[3.4000163617999997, 3.541538292, 3.3955778777999996]","[3.0, 9.0, 5.0]","[-0.004179871705007263, 0.014646818882947388, -0.010466947177940084]",0.014646818882947388
"[0, 3, 7]",3,"[364.54200000000003, 394.91, 407.735]","[0.43, 1.47, 0.7]","[3.4000163617999997, 3.541538292, 3.2748089597999996]","[3.0, 9.0, 5.0]","[-0.002692199701227596, 0.024770303703355645, -0.022078104002127924]",0.024770303703355645
"[0, 3, 8]",3,"[364.54200000000003, 394.91, 412.323]","[0.43, 1.47, 0.75]","[3.4000163617999997, 3.541538292, 3.3273330867999995]","[3.0, 9.0, 7.0]","[-0.002447655256534384, 0.022760704353538386, -0.020313049097003877]",0.022760704353538386
"[0, 3, 9]",3,"[364.54200000000003, 394.91, 442.99]","[0.43, 1.47, 0.303]","[3.4000163617999997, 3.541538292, 3.0328805867999997]","[3.0, 9.0, 5.0]","[-0.0025270829748931245, 0.03186403120576564, -0.029336948230872545]",0.03186403120576564
"[0, 3, 10]",3,"[364.54200000000003, 394.91, 461.33900000000006]","[0.43, 1.47, 0.11]","[3.4000163617999997, 3.541538292, 3.3955778777999996]","[3.0, 9.0, 5.0]","[-0.00628101602242967, 0.008486517631902113, -0.0022055016094724433]",0.008486517631902113
"[0, 3, 11]",3,"[364.54200000000003, 394.91, 472.84200000000004]","[0.43, 1.47, 0.0177]","[3.4000163617999997, 3.541538292, 2.7941744539999998]","[3.0, 9.0, 7.0]","[-0.0060006209902799396, 0.011892967524831377, -0.005892346534551403]",0.011892967524831377
"[0, 3, 12]",3,"[364.54200000000003, 394.91, 499.94700000000006]","[0.43, 1.47, 0.09]","[3.4000163617999997, 3.541538292, 2.8821543814]","[3.0, 9.0, 5.0]","[-0.0047672651238270525, 0.019679301856376896, -0.014912036732549871]",0.019679301856376896
"[0, 3, 13]",3,"[364.54200000000003, 394.91, 518.342]","[0.43, 1.47, 0.089]","[3.4000163617999997, 3.541538292, 2.7941744539999998]","[3.0, 9.0, 7.0]","[-0.003599501552001283, 0.02759331969180734, -0.023993818139805993]",0.02759331969180734
"[0, 4, 5]",3,"[364.54200000000003, 398.85200000000003, 399.57500000000005]","[0.43, 0.97, 0.72]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996]","[3.0, 7.0, 5.0]","[-0.0006822782950761247, 0.02464568865512906, -0.02396341036005295]",0.02464568865512906
"[0, 4, 6]",3,"[364.54200000000003, 398.85200000000003, 403.16900000000004]","[0.43, 0.97, 0.68]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996]","[3.0, 7.0, 5.0]","[-0.003799454067692415, 0.013578926337488473, -0.009779472269796086]",0.013578926337488473
"[0, 4, 7]",3,"[364.54200000000003, 398.85200000000003, 407.735]","[0.43, 0.97, 0.7]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996]","[3.0, 7.0, 5.0]","[-0.0008375099977565026, 0.024471597006000656, -0.02363408700824421]",0.024471597006000656
